"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-01,2985.0709,2985.0709,2985.0700,2985.0700,2983.7400,2983.7400,2983.7387,2983.7387,2983.5402,2983.5402,2983.5402,2983.5402,3100.5947,3100.5947
1996-04,3011.4297,3011.4297,3011.4300,3011.4300,3012.0300,3012.0300,3012.0280,3012.0280,3011.8950,3011.8950,3011.8950,3011.8950,3125.0804,3125.0804
1996-07,3016.1631,3016.1631,3016.1600,3016.1600,3016.7800,3016.7800,3016.7752,3016.7752,3016.6889,3016.6889,3016.6889,3016.6889,3128.1149,3128.1149
1996-10,3011.2127,3011.2127,3011.2100,3011.2100,3011.7600,3011.7600,3011.7600,3011.7600,3011.7602,3011.7602,3011.7602,3011.7602,3123.1482,3123.1482
1997-01,3009.8083,3009.8083,3009.8100,3009.8100,3008.5500,3008.5500,3008.5473,3008.5473,3008.3450,3008.3450,3008.3450,3008.3450,3118.2907,3118.2907
1997-04,3012.7530,3012.7530,3012.7500,3012.7500,3013.4300,3013.4300,3013.4340,3013.4340,3013.3189,3013.3189,3013.3189,3013.3189,3123.7844,3123.7844
1997-07,3008.3096,3008.3096,3008.3100,3008.3100,3008.9100,3008.9100,3008.9092,3008.9092,3008.8264,3008.8264,3008.8264,3008.8264,3116.7867,3116.7867
1997-10,3002.9723,3002.9723,3002.9700,3002.9700,3003.3800,3003.3800,3003.3819,3003.3819,3003.3861,3003.3861,3003.3861,3003.3861,3107.0328,3107.0328
1998-01,3007.6887,3007.6887,3007.6900,3007.6900,3006.9400,3006.9400,3006.9395,3006.9395,3006.7300,3006.7300,3006.7300,3006.7300,3102.3487,3102.3487
1998-04,2996.8860,2996.8860,2996.8900,2996.8900,2997.4000,2997.4000,2997.3958,2997.3958,2997.2825,2997.2825,2997.2825,2997.2825,3093.0440,3093.0440
1998-07,3009.6604,3009.6604,3009.6600,3009.6600,3010.0900,3010.0900,3010.0885,3010.0885,3010.0191,3010.0191,3010.0191,3010.0191,3109.4457,3109.4457
1998-10,3028.0674,3028.0674,3028.0700,3028.0700,3028.3000,3028.3000,3028.3047,3028.3047,3028.2955,3028.2955,3028.2955,3028.2955,3119.3898,3119.3898
1999-01,3028.1607,3028.1607,3028.1600,3028.1600,3027.9000,3027.9000,3027.8987,3027.8987,3027.7051,3027.7051,3027.7051,3027.7051,3118.6358,3118.6358
1999-04,3031.8738,3031.8738,3031.8700,3031.8700,3032.2100,3032.2100,3032.2118,3032.2118,3032.0918,3032.0918,3032.0918,3032.0918,3119.8219,3119.8219
1999-07,3056.8582,3056.8582,3056.8600,3056.8600,3057.1400,3057.1400,3057.1388,3057.1388,3057.0779,3057.0779,3057.0779,3057.0779,3121.9579,3121.9579
1999-10,3067.0199,3067.0199,3067.0200,3067.0200,3067.0900,3067.0900,3067.0927,3067.0927,3067.0585,3067.0585,3067.0585,3067.0585,3140.7187,3140.7187
2000-01,3068.8543,3068.8543,3068.8500,3068.8500,3069.0100,3069.0100,3069.0134,3069.0134,3068.8273,3068.8273,3068.8273,3068.8273,3143.7236,3143.7236
2000-04,3074.4334,3074.4334,3074.4300,3074.4300,3074.5400,3074.5400,3074.5392,3074.5392,3074.4180,3074.4180,3074.4180,3074.4180,3140.3120,3140.3120
2000-07,3054.4622,3054.4622,3054.4600,3054.4600,3054.5800,3054.5800,3054.5840,3054.5840,3054.5405,3054.5405,3054.5405,3054.5405,3131.2165,3131.2165
2000-10,3055.7512,3055.7512,3055.7500,3055.7500,3055.8000,3055.8000,3055.7963,3055.7963,3055.7327,3055.7327,3055.7327,3055.7327,3130.4250,3130.4250
2001-01,3056.5949,3056.5949,3056.5900,3056.5900,3056.7300,3056.7300,3056.7322,3056.7322,3056.5673,3056.5673,3056.5673,3056.5673,3134.6322,3134.6322
2001-04,3063.5566,3063.5566,3063.5600,3063.5600,3063.6700,3063.6700,3063.6651,3063.6651,3063.5188,3063.5188,3063.5188,3063.5188,3138.7424,3138.7424
2001-07,3063.2760,3063.2760,3063.2800,3063.2800,3063.4000,3063.4000,3063.3991,3063.3991,3063.3765,3063.3765,3063.3765,3063.3765,3140.5287,3140.5287
2001-10,3066.7955,3066.7955,3066.8000,3066.8000,3066.8600,3066.8600,3066.8577,3066.8577,3066.7759,3066.7759,3066.7759,3066.7759,3146.5876,3146.5876
2002-01,3062.7138,3062.7138,3062.7100,3062.7100,3062.8400,3062.8400,3062.8415,3062.8415,3062.6902,3062.6902,3062.6902,3062.6902,3155.4694,3155.4694
2002-04,3081.3297,3081.3297,3081.3300,3081.3300,3081.4500,3081.4500,3081.4450,3081.4450,3081.2780,3081.2780,3081.2780,3081.2780,3173.0021,3173.0021
2002-07,3088.9638,3088.9638,3088.9600,3088.9600,3089.0700,3089.0700,3089.0702,3089.0702,3089.0698,3089.0698,3089.0698,3089.0698,3177.7243,3177.7243
2002-10,3095.2137,3095.2137,3095.2100,3095.2100,3095.3000,3095.3000,3095.2982,3095.2982,3095.2031,3095.2031,3095.2031,3095.2031,3181.1292,3181.1292
2003-01,3107.1051,3107.1051,3107.1100,3107.1100,3107.2200,3107.2200,3107.2220,3107.2220,3107.0825,3107.0825,3107.0825,3107.0825,3182.0212,3182.0212
2003-04,3104.9978,3104.9978,3105.0000,3105.0000,3105.1300,3105.1300,3105.1277,3105.1277,3104.9413,3104.9413,3104.9413,3104.9413,3175.9696,3175.9696
2003-07,3100.2898,3100.2898,3100.2900,3100.2900,3100.3900,3100.3900,3100.3928,3100.3928,3100.4021,3100.4021,3100.4021,3100.4021,3174.3190,3174.3190
2003-10,3096.6601,3096.6601,3096.6600,3096.6600,3096.7500,3096.7500,3096.7481,3096.7481,3096.6577,3096.6577,3096.6577,3096.6577,3160.1616,3160.1616
2004-01,3117.9024,3117.9024,3117.9000,3117.9000,3118.0000,3118.0000,3118.0032,3118.0032,3117.8804,3117.8804,3117.8804,3117.8804,3177.4309,3177.4309
2004-04,3102.8411,3102.8411,3102.8400,3102.8400,3102.9900,3102.9900,3102.9900,3102.9900,3102.8018,3102.8018,3102.8018,3102.8018,3155.9157,3155.9157
2004-07,3109.7488,3109.7488,3109.7500,3109.7500,3109.8500,3109.8500,3109.8460,3109.8460,3109.8269,3109.8269,3109.8269,3109.8269,3156.7461,3156.7461
2004-10,3126.5852,3126.5852,3126.5900,3126.5900,3126.6700,3126.6700,3126.6737,3126.6737,3126.5999,3126.5999,3126.5999,3126.5999,3169.9708,3169.9708
2005-01,3112.3296,3112.3296,3112.3300,3112.3300,3112.3900,3112.3900,3112.3865,3112.3865,3112.3382,3112.3382,3112.3382,3112.3382,3118.5448,3118.5448
2005-04,3123.2082,3123.2082,3123.2100,3123.2100,3123.3700,3123.3700,3123.3658,3123.3658,3123.1699,3123.1699,3123.1699,3123.1699,3155.0194,3155.0194
2005-07,3121.6603,3121.6603,3121.6600,3121.6600,3121.8100,3121.8100,3121.8147,3121.8147,3121.7175,3121.7175,3121.7175,3121.7175,3163.1047,3163.1047
2005-10,3136.6156,3136.6156,3136.6200,3136.6200,3136.6800,3136.6800,3136.6819,3136.6819,3136.6173,3136.6173,3136.6173,3136.6173,3179.8485,3179.8485
2006-01,3109.8135,3109.8135,3109.8100,3109.8100,3109.7900,3109.7900,3109.7921,3109.7921,3109.9150,3109.9150,3109.9150,3109.9150,3206.6409,3206.6409
2006-04,3120.8980,3120.8980,3120.9000,3120.9000,3121.0000,3121.0000,3120.9961,3120.9961,3120.8798,3120.8798,3120.8798,3120.8798,3217.4934,3217.4934
2006-07,3119.5489,3119.5489,3119.5500,3119.5500,3120.0100,3120.0100,3120.0145,3120.0145,3119.6552,3119.6552,3119.6552,3119.6552,3216.7945,3216.7945
2006-10,3131.3382,3131.3382,3131.3400,3131.3400,3131.2300,3131.2300,3131.2290,3131.2290,3131.1600,3131.1600,3131.1600,3131.1600,3234.8020,3234.8020
2007-01,3138.2974,3138.2974,3138.3000,3138.3000,3138.1700,3138.1700,3138.1739,3138.1739,3138.7279,3138.7279,3138.7279,3138.7279,3236.3861,3236.3861
2007-04,3138.1757,3138.1757,3138.1800,3138.1800,3137.9800,3137.9800,3137.9774,3137.9774,3137.9215,3137.9215,3137.9215,3137.9215,3240.1127,3240.1127
2007-07,3130.5529,3130.5529,3130.5500,3130.5500,3131.1900,3131.1900,3131.1879,3131.1879,3130.3865,3130.3865,3130.3865,3130.3865,3224.4398,3224.4398
2007-10,3124.8643,3124.8643,3124.8600,3124.8600,3124.9900,3124.9900,3124.9872,3124.9872,3124.8752,3124.8752,3124.8752,3124.8752,3228.1493,3228.1493
2008-01,3141.8208,3141.8208,3141.8200,3141.8200,3141.0100,3141.0100,3141.0062,3141.0062,3142.0714,3142.0714,3142.0714,3142.0714,3239.5131,3239.5131
2008-04,3160.8487,3160.8487,3160.8500,3160.8500,3160.0900,3160.0900,3160.0888,3160.0888,3160.3017,3160.3017,3160.3017,3160.3017,3229.5952,3229.5952
2008-07,3152.4134,3152.4134,3152.4100,3152.4100,3152.3300,3152.3300,3152.3282,3152.3282,3150.6718,3150.6718,3150.6718,3150.6718,3216.7615,3216.7615
2008-10,3152.2791,3152.2791,3152.2800,3152.2800,3152.0100,3152.0100,3152.0071,3152.0071,3151.9728,3151.9728,3151.9728,3151.9728,3218.7918,3218.7918
2009-01,3145.4202,3145.4202,3145.4200,3145.4200,3142.8500,3142.8500,3142.8526,3142.8526,3143.6616,3143.6616,3143.6616,3143.6616,3211.2471,3211.2471
2009-04,3165.6283,3165.6283,3165.6300,3165.6300,3163.6200,3163.6200,3163.6209,3163.6209,3163.4333,3163.4333,3163.4333,3163.4333,3213.6813,3213.6813
2009-07,3182.8193,3182.8193,3182.8200,3182.8200,3180.3100,3180.3100,3180.3101,3180.3101,3176.3810,3176.3810,3176.3810,3176.3810,3234.4867,3234.4867
2009-10,3213.9524,3213.9524,3213.9500,3213.9500,3218.7300,3218.7300,3218.7260,3218.7260,3210.6439,3210.6439,3210.6439,3210.6439,3227.8330,3227.8330
2010-01,3246.1620,3246.1620,3246.1600,3246.1600,3238.8600,3238.8600,3238.8646,3238.8646,3226.5019,3226.5019,3226.5019,3226.5019,3291.6619,3291.6619
2010-04,3253.1078,3253.1078,3253.1100,3253.1100,3249.2000,3249.2000,3249.2038,3249.2038,3240.8098,3240.8098,3240.8098,3240.8098,3314.6977,3314.6977
2010-07,3255.6476,3255.6476,3255.6500,3255.6500,3253.6400,3253.6400,3253.6436,3253.6436,3241.8020,3241.8020,3241.8020,3241.8020,3308.2645,3308.2645
2010-10,3253.8373,3253.8373,3253.8400,3253.8400,3249.8700,3249.8700,3249.8706,3249.8706,3242.0032,3242.0032,3242.0032,3242.0032,3321.2028,3321.2028
2011-01,3238.5292,3249.4533,3250.2400,3256.2500,3243.9000,3243.9000,3243.8990,3243.8990,3246.6539,3246.6539,3246.6539,3246.6539,3328.3916,3328.3916
2011-04,3231.4956,3247.3895,3246.6200,3240.2400,3228.5600,3228.5600,3228.5646,3228.5646,3230.5953,3230.5953,3230.5953,3230.5953,3326.2840,3326.2840
2011-07,,3243.2407,3248.4600,3245.1500,3231.8100,3231.8100,3231.8121,3231.8121,3229.3284,3229.3284,3229.3284,3229.3284,3317.4478,3317.4478
2011-10,,,3247.7400,3242.4300,3238.4500,3238.4500,3238.4454,3238.4454,3230.0479,3230.0479,3230.0479,3230.0479,3308.4020,3308.4020
2012-01,,,,3262.3000,3251.9300,3241.7800,3243.0067,3245.9759,3243.5807,3243.5807,3243.5807,3243.5807,3323.4939,3323.4939
2012-04,,,,,3253.8100,3243.7500,3244.6149,3245.0438,3247.5687,3247.5687,3247.5687,3247.5687,3318.7506,3318.7506
2012-07,,,,,,3265.8100,3266.6955,3267.6151,3270.5210,3270.5210,3270.5210,3270.5210,3332.1349,3332.1349
2012-10,,,,,,,3253.7841,3252.7192,3258.3791,3258.3791,3258.3791,3258.3791,3327.2156,3327.2156
2013-01,,,,,,,,3251.7438,3249.5027,3238.1414,3229.9448,3227.9533,3295.5105,3295.5105
2013-04,,,,,,,,,3258.1771,3257.3051,3258.0128,3256.9101,3311.3020,3311.3020
2013-07,,,,,,,,,,3279.9329,3276.2641,3278.5173,3333.3224,3333.3224
2013-10,,,,,,,,,,,3271.4476,3273.0316,3333.2948,3333.2948
2014-01,,,,,,,,,,,,3314.6524,3371.6899,3384.6725
2014-04,,,,,,,,,,,,,3369.1525,3367.2223
2014-07,,,,,,,,,,,,,,3372.4393
