"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.591,2.472,2.472,2.472
1997-10,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.630,2.518,2.518,2.518
1998-01,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.676,2.570,2.570,2.570
1998-04,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.732,2.637,2.637,2.637
1998-07,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.722,2.722,2.722
1998-10,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.853,2.769,2.769,2.769
1999-01,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.920,2.831,2.831,2.831
1999-04,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.992,2.909,2.909,2.909
1999-07,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,3.072,2.998,2.998,2.998
1999-10,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.119,3.069,3.069,3.069
2000-01,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.189,3.166,3.166,3.166
2000-04,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.253,3.230,3.230,3.230
2000-07,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.305,3.271,3.271,3.271
2000-10,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.341,3.296,3.296,3.296
2001-01,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.355,3.314,3.314,3.314
2001-04,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.381,3.324,3.324,3.324
2001-07,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.390,3.310,3.310,3.310
2001-10,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.393,3.302,3.302,3.302
2002-01,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.394,3.319,3.319,3.319
2002-04,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.399,3.330,3.330,3.330
2002-07,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.396,3.336,3.336,3.336
2002-10,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.401,3.343,3.343,3.343
2003-01,3.420,3.420,3.420,3.420,3.420,3.420,3.420,3.420,3.419,3.419,3.419,3.419,3.339,3.339,3.339
2003-04,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.424,3.334,3.334,3.334
2003-07,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.451,3.392,3.392,3.392
2003-10,3.473,3.473,3.473,3.473,3.473,3.473,3.473,3.473,3.474,3.474,3.474,3.474,3.424,3.424,3.424
2004-01,3.511,3.511,3.511,3.511,3.511,3.511,3.511,3.511,3.510,3.510,3.510,3.510,3.461,3.461,3.461
2004-04,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.532,3.494,3.494,3.494
2004-07,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.546,3.520,3.520,3.520
2004-10,3.559,3.559,3.559,3.559,3.559,3.559,3.559,3.559,3.560,3.560,3.560,3.560,3.531,3.531,3.531
2005-01,3.560,3.560,3.560,3.560,3.560,3.560,3.560,3.560,3.559,3.559,3.559,3.559,3.548,3.548,3.548
2005-04,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.579,3.577,3.577,3.577
2005-07,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.621,3.636,3.636,3.636
2005-10,3.669,3.669,3.669,3.669,3.669,3.669,3.669,3.669,3.671,3.671,3.671,3.671,3.700,3.700,3.700
2006-01,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.687,3.686,3.686,3.686,3.686,3.700,3.700,3.700
2006-04,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.761,3.817,3.817,3.817
2006-07,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.817,3.917,3.917,3.917
2006-10,3.864,3.864,3.864,3.864,3.864,3.864,3.864,3.864,3.866,3.866,3.866,3.866,3.964,3.964,3.964
2007-01,3.935,3.935,3.935,3.935,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.994,3.994,3.994
2007-04,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.988,3.987,3.987,3.987,3.987,4.074,4.074,4.074
2007-07,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.019,4.121,4.121,4.121
2007-10,4.064,4.064,4.064,4.064,4.065,4.065,4.065,4.065,4.066,4.066,4.066,4.066,4.164,4.164,4.164
2008-01,4.127,4.127,4.127,4.127,4.134,4.134,4.134,4.134,4.134,4.134,4.134,4.134,4.188,4.188,4.188
2008-04,4.170,4.170,4.170,4.170,4.176,4.176,4.176,4.176,4.174,4.174,4.174,4.174,4.215,4.215,4.215
2008-07,4.198,4.198,4.198,4.198,4.206,4.206,4.206,4.206,4.206,4.206,4.206,4.206,4.237,4.237,4.237
2008-10,4.195,4.195,4.195,4.195,4.202,4.202,4.202,4.202,4.203,4.203,4.203,4.203,4.241,4.241,4.241
2009-01,4.135,4.135,4.135,4.135,4.138,4.138,4.138,4.138,4.137,4.137,4.137,4.137,4.199,4.199,4.199
2009-04,4.085,4.085,4.085,4.085,4.090,4.090,4.090,4.090,4.088,4.088,4.088,4.088,4.143,4.143,4.143
2009-07,4.102,4.102,4.102,4.102,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.155,4.155,4.155
2009-10,4.144,4.144,4.144,4.144,4.149,4.149,4.149,4.149,4.150,4.150,4.150,4.150,4.202,4.202,4.202
2010-01,4.183,4.183,4.183,4.183,4.186,4.186,4.186,4.186,4.207,4.207,4.207,4.207,4.280,4.280,4.280
2010-04,4.274,4.274,4.274,4.274,4.284,4.284,4.284,4.284,4.300,4.300,4.300,4.300,4.361,4.361,4.361
2010-07,4.336,4.336,4.336,4.336,4.348,4.348,4.348,4.348,4.365,4.365,4.365,4.365,4.403,4.403,4.403
2010-10,4.378,4.378,4.378,4.378,4.386,4.386,4.386,4.386,4.405,4.405,4.405,4.405,4.441,4.441,4.441
2011-01,4.446,4.437,4.437,4.437,4.449,4.449,4.449,4.449,4.461,4.461,4.461,4.461,4.488,4.488,4.488
2011-04,4.512,4.478,4.481,4.481,4.495,4.495,4.495,4.495,4.502,4.502,4.502,4.502,4.520,4.520,4.520
2011-07,,4.505,4.509,4.510,4.526,4.526,4.526,4.526,4.534,4.534,4.534,4.534,4.541,4.541,4.541
2011-10,,,4.547,4.541,4.558,4.558,4.558,4.558,4.563,4.563,4.563,4.563,4.566,4.566,4.566
2012-01,,,,4.577,4.579,4.574,4.574,4.574,4.575,4.575,4.575,4.575,4.595,4.595,4.595
2012-04,,,,,4.602,4.588,4.594,4.594,4.592,4.592,4.592,4.592,4.613,4.613,4.613
2012-07,,,,,,4.587,4.603,4.599,4.602,4.602,4.602,4.602,4.619,4.619,4.619
2012-10,,,,,,,4.611,4.621,4.621,4.621,4.621,4.621,4.626,4.626,4.626
2013-01,,,,,,,,4.659,4.649,4.650,4.650,4.650,4.638,4.638,4.638
2013-04,,,,,,,,,4.667,4.681,4.677,4.679,4.651,4.651,4.651
2013-07,,,,,,,,,,4.708,4.706,4.723,4.676,4.676,4.676
2013-10,,,,,,,,,,,4.736,4.740,4.707,4.707,4.707
2014-01,,,,,,,,,,,,4.779,4.736,4.735,4.735
2014-04,,,,,,,,,,,,,4.754,4.764,4.765
2014-07,,,,,,,,,,,,,,4.789,4.792
2014-10,,,,,,,,,,,,,,,4.821
