"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.126,1.124,1.124,1.124
1997-10,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.123,1.123,1.123
1998-01,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.118,1.118,1.118
1998-04,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.126,1.126,1.126
1998-07,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127
1998-10,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.129,1.129,1.129
1999-01,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.124,1.124,1.124
1999-04,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.130,1.126,1.126,1.126
1999-07,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.135,1.132,1.132,1.132
1999-10,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.142,1.142,1.142
2000-01,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.144,1.149,1.149,1.149
2000-04,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.150,1.156,1.156,1.156
2000-07,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.153,1.157,1.157,1.157
2000-10,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.156,1.156,1.156
2001-01,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.152,1.155,1.155,1.155
2001-04,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.157,1.157,1.157
2001-07,1.157,1.157,1.157,1.157,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.156,1.158,1.158,1.158
2001-10,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.162,1.162,1.162
2002-01,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.164,1.164,1.164
2002-04,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.160,1.163,1.163,1.163
2002-07,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.159,1.159,1.159
2002-10,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.147,1.153,1.153,1.153
2003-01,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.140,1.144,1.144,1.144
2003-04,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.131,1.136,1.136,1.136
2003-07,1.124,1.124,1.124,1.124,1.123,1.123,1.123,1.123,1.123,1.123,1.123,1.123,1.128,1.128,1.128
2003-10,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.121,1.121,1.121
2004-01,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.115,1.116,1.116,1.116
2004-04,1.112,1.112,1.112,1.112,1.111,1.111,1.111,1.111,1.111,1.111,1.111,1.111,1.114,1.114,1.114
2004-07,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.109,1.112,1.112,1.112
2004-10,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.108,1.111,1.111,1.111
2005-01,1.105,1.105,1.105,1.105,1.106,1.106,1.106,1.106,1.106,1.106,1.106,1.106,1.107,1.107,1.107
2005-04,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.101,1.104,1.104,1.104
2005-07,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.095,1.100,1.100,1.100
2005-10,1.092,1.092,1.092,1.092,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.095,1.095,1.095
2006-01,1.093,1.093,1.093,1.093,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.095,1.095,1.095
2006-04,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.091,1.093,1.093,1.093
2006-07,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.087,1.090,1.090,1.090
2006-10,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.084,1.084,1.084
2007-01,1.075,1.075,1.075,1.075,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.076,1.079,1.079,1.079
2007-04,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.073,1.074,1.074,1.074
2007-07,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.066,1.066,1.066
2007-10,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.064,1.066,1.066,1.066
2008-01,1.063,1.063,1.063,1.063,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.055,1.063,1.063,1.063
2008-04,1.062,1.062,1.062,1.062,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.062,1.062,1.062
2008-07,1.067,1.067,1.067,1.067,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.050,1.063,1.063,1.063
2008-10,1.075,1.075,1.075,1.075,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.070,1.070,1.070
2009-01,1.074,1.074,1.074,1.074,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.052,1.071,1.071,1.071
2009-04,1.075,1.075,1.075,1.075,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.071,1.071,1.071
2009-07,1.074,1.074,1.074,1.074,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.070,1.070,1.070
2009-10,1.072,1.072,1.072,1.072,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.067,1.067,1.067
2010-01,1.070,1.070,1.070,1.070,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.065,1.065,1.065
2010-04,1.071,1.071,1.071,1.071,1.059,1.059,1.059,1.059,1.057,1.057,1.057,1.057,1.063,1.063,1.063
2010-07,1.071,1.071,1.071,1.071,1.060,1.060,1.060,1.060,1.057,1.057,1.057,1.057,1.060,1.060,1.060
2010-10,1.070,1.070,1.070,1.070,1.060,1.060,1.060,1.060,1.057,1.057,1.057,1.057,1.056,1.056,1.056
2011-01,1.070,1.070,1.070,1.070,1.058,1.058,1.058,1.058,1.053,1.053,1.053,1.053,1.054,1.054,1.054
2011-04,1.071,1.072,1.072,1.072,1.058,1.058,1.058,1.058,1.052,1.052,1.052,1.052,1.051,1.051,1.051
2011-07,,1.070,1.069,1.070,1.056,1.056,1.056,1.056,1.049,1.049,1.049,1.049,1.050,1.050,1.050
2011-10,,,1.069,1.071,1.056,1.056,1.056,1.056,1.048,1.048,1.048,1.048,1.049,1.049,1.049
2012-01,,,,1.073,1.058,1.057,1.057,1.057,1.049,1.049,1.049,1.049,1.050,1.050,1.050
2012-04,,,,,1.057,1.057,1.058,1.058,1.050,1.050,1.050,1.050,1.048,1.048,1.048
2012-07,,,,,,1.055,1.057,1.057,1.050,1.050,1.050,1.050,1.049,1.049,1.049
2012-10,,,,,,,1.056,1.058,1.049,1.049,1.049,1.049,1.048,1.048,1.048
2013-01,,,,,,,,1.058,1.049,1.049,1.049,1.049,1.049,1.049,1.049
2013-04,,,,,,,,,1.048,1.048,1.048,1.048,1.049,1.049,1.049
2013-07,,,,,,,,,,1.044,1.043,1.044,1.049,1.049,1.049
2013-10,,,,,,,,,,,1.044,1.044,1.049,1.049,1.049
2014-01,,,,,,,,,,,,1.042,1.048,1.047,1.047
2014-04,,,,,,,,,,,,,1.047,1.046,1.046
2014-07,,,,,,,,,,,,,,1.043,1.043
2014-10,,,,,,,,,,,,,,,1.044
