"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-10,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,10.97,14.085,14.085,14.085
1997-01,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,8.682,8.682,8.682
1997-04,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,9.91,12.192,12.192,12.192
1997-07,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,12.679,12.679,12.679
1997-10,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,9.32,12.289,12.289,12.289
1998-01,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,9.055,9.055,9.055
1998-04,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,11.687,11.687,11.687
1998-07,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,10.58,12.833,12.833,12.833
1998-10,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,9.79,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,13.171,13.171,13.171
1999-01,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,9.833,9.833,9.833
1999-04,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,12.329,12.329,12.329
1999-07,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.35,10.72,10.72,10.72,10.72,10.72,10.72,10.72,10.72,10.72,10.72,10.72,10.72,13.023,13.023,13.023
1999-10,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.99,14.320,14.320,14.320
2000-01,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,7.30,9.847,9.847,9.847
2000-04,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,12.068,12.068,12.068
2000-07,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,9.95,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,13.001,13.001,13.001
2000-10,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,11.23,14.564,14.564,14.564
2001-01,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,7.26,10.110,10.110,10.110
2001-04,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,12.219,12.219,12.219
2001-07,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,9.92,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,12.956,12.956,12.956
2001-10,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,10.75,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,11.20,14.849,14.849,14.849
2002-01,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.24,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,7.52,10.334,10.334,10.334
2002-04,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,8.86,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,12.069,12.069,12.069
2002-07,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,9.97,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,10.53,13.103,13.103,13.103
2002-10,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,10.42,13.891,13.891,13.891
2003-01,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,5.96,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,8.989,8.989,8.989
2003-04,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,9.10,9.10,9.10,9.10,9.10,9.10,9.10,9.10,9.10,9.10,9.10,9.10,11.881,11.881,11.881
2003-07,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.52,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,9.94,12.743,12.743,12.743
2003-10,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.10,10.10,13.555,13.555,13.555
2004-01,5.75,5.75,5.75,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,8.854,8.854,8.854
2004-04,8.11,8.11,8.11,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,11.379,11.379,11.379
2004-07,8.91,8.91,8.91,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,12.036,12.036,12.036
2004-10,8.78,8.78,8.78,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,8.82,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,9.03,12.754,12.754,12.754
2005-01,5.15,5.15,5.15,5.16,5.16,5.16,5.16,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,7.730,7.730,7.730
2005-04,8.39,8.39,8.39,8.43,8.43,8.43,8.43,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,11.185,11.185,11.185
2005-07,8.68,8.68,8.68,8.78,8.78,8.78,8.78,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,8.93,12.165,12.165,12.165
2005-10,8.38,8.38,8.38,8.54,8.54,8.54,8.54,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.38,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,8.74,12.452,12.452,12.452
2006-01,4.89,4.89,4.89,4.92,4.92,4.92,4.92,4.77,4.77,4.77,4.77,4.74,4.74,4.74,4.74,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,7.618,7.618,7.618
2006-04,8.53,8.53,8.53,8.50,8.50,8.50,8.50,8.38,8.38,8.38,8.38,8.37,8.37,8.37,8.37,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,11.635,11.635,11.635
2006-07,9.62,9.62,9.62,9.59,9.59,9.59,9.59,9.41,9.41,9.41,9.41,9.43,9.43,9.43,9.43,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,9.85,12.845,12.845,12.845
2006-10,9.69,9.69,9.69,9.56,9.56,9.56,9.56,9.79,9.79,9.79,9.79,9.82,9.82,9.82,9.82,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,10.19,14.394,14.394,14.394
2007-01,6.86,6.83,6.85,6.88,6.88,6.88,6.88,6.54,6.54,6.54,6.54,6.56,6.56,6.56,6.56,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,9.526,9.526,9.526
2007-04,9.16,8.99,9.00,8.84,8.84,8.84,8.84,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,8.97,11.999,11.999,11.999
2007-07,10.05,10.03,10.04,9.88,9.88,9.88,9.88,9.53,9.53,9.53,9.53,9.50,9.50,9.50,9.50,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,13.206,13.206,13.206
2007-10,,10.36,10.26,9.97,9.97,9.97,9.97,9.72,9.72,9.72,9.72,9.75,9.75,9.75,9.75,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,14.293,14.293,14.293
2008-01,,,7.21,7.17,7.12,7.10,7.10,6.87,6.87,6.87,6.87,6.76,6.76,6.76,6.76,6.92,6.92,6.92,6.92,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,10.231,10.231,10.231
2008-04,,,,9.38,9.75,9.72,9.72,9.40,9.40,9.40,9.40,9.25,9.25,9.25,9.25,9.79,9.79,9.79,9.79,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,12.938,12.938,12.938
2008-07,,,,,10.74,10.65,10.65,10.29,10.29,10.29,10.29,10.05,10.05,10.05,10.05,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,14.349,14.349,14.349
2008-10,,,,,,10.48,10.48,10.84,10.84,10.84,10.84,10.68,10.68,10.68,10.68,11.43,11.43,11.43,11.43,11.41,11.41,11.41,11.41,11.41,11.41,11.41,11.41,15.745,15.745,15.745
2009-01,,,,,,,6.53,6.80,6.85,6.70,6.76,6.65,6.65,6.65,6.65,6.72,6.72,6.72,6.72,6.74,6.74,6.74,6.74,6.78,6.78,6.78,6.78,10.330,10.330,10.330
2009-04,,,,,,,,9.86,9.96,9.88,9.82,9.62,9.62,9.62,9.62,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.19,10.19,10.19,10.19,13.907,13.907,13.907
2009-07,,,,,,,,,11.24,11.36,11.28,11.09,11.09,11.09,11.09,11.70,11.70,11.70,11.70,11.81,11.81,11.81,11.81,11.80,11.80,11.80,11.80,15.567,15.567,15.567
2009-10,,,,,,,,,,12.07,12.03,11.94,11.94,11.94,11.94,12.76,12.76,12.76,12.76,12.81,12.81,12.81,12.81,12.82,12.82,12.82,12.82,17.673,17.673,17.673
2010-01,,,,,,,,,,,6.47,6.44,6.44,6.33,6.39,6.37,6.37,6.37,6.37,6.58,6.58,6.58,6.58,6.55,6.55,6.55,6.55,10.379,10.578,10.578
2010-04,,,,,,,,,,,,10.32,10.27,10.21,10.17,10.69,10.69,10.69,10.69,10.91,10.91,10.91,10.91,10.87,10.87,10.87,10.87,14.831,14.994,14.994
2010-07,,,,,,,,,,,,,11.85,11.38,11.22,11.76,11.76,11.76,11.76,12.05,12.05,12.05,12.05,11.94,11.94,11.94,11.94,15.922,16.090,16.090
2010-10,,,,,,,,,,,,,,11.02,11.34,11.91,11.91,11.91,11.91,12.32,12.32,12.32,12.32,12.16,12.16,12.16,12.16,17.539,17.824,17.824
2011-01,,,,,,,,,,,,,,,7.75,7.71,7.78,7.65,7.55,7.65,7.65,7.65,7.65,7.79,7.79,7.79,7.79,11.483,11.794,11.794
2011-04,,,,,,,,,,,,,,,,10.74,10.73,10.58,10.43,10.67,10.67,10.67,10.67,10.89,10.89,10.89,10.89,14.991,15.289,15.289
2011-07,,,,,,,,,,,,,,,,,11.67,11.66,11.49,11.80,11.80,11.80,11.80,12.03,12.03,12.03,12.03,16.201,16.540,16.540
2011-10,,,,,,,,,,,,,,,,,,12.30,12.45,12.56,12.56,12.56,12.56,12.84,12.84,12.84,12.84,17.430,17.919,17.919
2012-01,,,,,,,,,,,,,,,,,,,6.86,6.72,6.81,6.81,6.85,6.93,6.93,6.93,6.93,11.527,11.824,11.824
2012-04,,,,,,,,,,,,,,,,,,,,9.74,9.92,9.91,9.98,9.97,9.97,9.97,9.97,14.140,14.284,14.284
2012-07,,,,,,,,,,,,,,,,,,,,,11.35,11.26,11.27,12.54,12.54,12.54,12.54,17.178,17.397,17.397
2012-10,,,,,,,,,,,,,,,,,,,,,,11.49,12.65,11.85,11.85,11.85,11.85,18.119,18.569,18.569
2013-01,,,,,,,,,,,,,,,,,,,,,,,6.04,6.21,6.20,6.29,6.61,10.329,10.521,10.521
2013-04,,,,,,,,,,,,,,,,,,,,,,,,10.53,10.92,10.99,11.11,15.551,15.960,15.960
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,12.51,12.38,12.79,17.048,17.369,17.369
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,13.06,12.43,18.508,19.016,19.016
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,12.256,12.126,12.011
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.073,15.572,15.709
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.655,16.389
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.934
