"",2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1992-07,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,90.57,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,95.31,97.390,97.390,97.390
1992-10,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,74.93,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,75.80,78.805,78.805,78.805
1993-01,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,88.34,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,95.730,95.730,95.730
1993-04,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,98.487,98.487,98.487
1993-07,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,93.60,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.707,100.707,100.707
1993-10,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,75.03,78.768,78.768,78.768
1994-01,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,92.47,95.59,95.59,95.59,95.59,95.59,95.59,95.59,95.59,95.59,95.59,95.59,95.59,97.847,97.847,97.847
1994-04,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,100.74,103.108,103.108,103.108
1994-07,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.133,107.133,107.133
1994-10,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,88.36,88.36,88.36,88.36,88.36,88.36,88.36,88.36,88.36,88.36,88.36,88.36,89.335,89.335,89.335
1995-01,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,104.81,106.092,106.092,106.092
1995-04,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,104.83,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,108.485,108.485,108.485
1995-07,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.84,110.929,110.929,110.929
1995-10,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,87.67,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.52,89.978,89.978,89.978
1996-01,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,100.99,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,103.88,104.887,104.887,104.887
1996-04,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,108.27,110.288,110.288,110.288
1996-07,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,114.53,113.669,113.669,113.669
1996-10,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,94.41,97.00,97.00,97.00,97.00,97.00,97.00,97.00,97.00,97.00,97.00,97.00,97.00,96.577,96.577,96.577
1997-01,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,101.90,102.903,102.903,102.903
1997-04,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,113.71,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,115.05,117.481,117.481,117.481
1997-07,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,116.61,122.53,122.53,122.53,122.53,122.53,122.53,122.53,122.53,122.53,122.53,122.53,122.53,121.687,121.687,121.687
1997-10,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,101.427,101.427,101.427
1998-01,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,113.87,115.82,115.82,115.82,115.82,115.82,115.82,115.82,115.82,115.82,115.82,115.82,115.82,117.433,117.433,117.433
1998-04,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,112.612,112.612,112.612
1998-07,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.73,122.108,122.108,122.108
1998-10,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,98.656,98.656,98.656
1999-01,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,109.15,110.87,110.87,110.87,110.87,110.87,110.87,110.87,110.87,110.87,110.87,110.87,110.87,112.745,112.745,112.745
1999-04,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.90,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,108.95,112.215,112.215,112.215
1999-07,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,114.01,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.58,119.130,119.130,119.130
1999-10,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,95.69,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.95,96.081,96.081,96.081
2000-01,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,116.89,116.89,116.89,116.89,116.89,116.89,116.89,116.89,116.89,116.89,116.89,116.89,118.345,118.345,118.345
2000-04,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,107.45,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,106.22,109.797,109.797,109.797
2000-07,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.69,114.261,114.261,114.261
2000-10,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.51,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,90.917,90.917,90.917
2001-01,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,116.43,116.43,116.43,116.43,116.43,116.43,116.43,116.43,116.43,116.43,116.43,116.43,119.897,119.897,119.897
2001-04,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,109.25,108.14,108.14,108.14,108.14,108.14,108.14,108.14,108.14,108.14,108.14,108.14,108.14,114.038,114.038,114.038
2001-07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,116.07,120.80,120.80,120.80,120.80,120.80,120.80,120.80,120.80,120.80,120.80,120.80,120.80,124.064,124.064,124.064
2001-10,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,100.300,100.300,100.300
2002-01,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,112.35,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95,113.95,117.124,117.124,117.124
2002-04,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,112.73,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,116.358,116.358,116.358
2002-07,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,127.63,129.000,129.000,129.000
2002-10,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,99.105,99.105,99.105
2003-01,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,117.70,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.44,118.982,118.982,118.982
2003-04,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,112.990,112.990,112.990
2003-07,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,132.584,132.584,132.584
2003-10,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,107.18,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,102.461,102.461,102.461
2004-01,133.18,133.18,133.18,133.18,134.32,134.32,134.32,134.32,134.32,134.32,134.32,134.32,134.32,134.32,134.32,134.32,135.77,135.77,135.77,135.77,135.77,135.77,135.77,135.77,135.77,135.77,135.77,135.77,136.124,136.124,136.124
2004-04,132.67,132.67,132.67,132.67,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.88,133.10,133.10,133.10,133.10,133.10,133.10,133.10,133.10,133.10,133.10,133.10,133.10,137.130,137.130,137.130
2004-07,143.03,143.03,143.03,143.03,144.16,144.16,144.16,144.16,144.16,144.16,144.16,144.16,144.16,144.16,144.16,144.16,149.28,149.28,149.28,149.28,149.28,149.28,149.28,149.28,149.28,149.28,149.28,149.28,148.919,148.919,148.919
2004-10,121.15,121.15,121.15,121.15,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,123.27,123.27,123.27,123.27,123.27,123.27,123.27,123.27,123.27,123.27,123.27,123.27,121.656,121.656,121.656
2005-01,136.04,136.04,136.04,136.04,137.06,137.06,137.06,137.06,137.05,137.05,137.05,137.05,137.05,137.05,137.05,137.05,140.70,140.70,140.70,140.70,140.70,140.70,140.70,140.70,140.70,140.70,140.70,140.70,139.314,139.314,139.314
2005-04,142.06,142.06,142.06,142.06,143.27,143.27,143.27,143.27,142.35,142.35,142.35,142.35,142.35,142.35,142.35,142.35,142.54,142.54,142.54,142.54,142.54,142.54,142.54,142.54,142.54,142.54,142.54,142.54,145.240,145.240,145.240
2005-07,151.51,151.51,151.51,151.51,151.98,151.98,151.98,151.98,152.12,152.12,152.12,152.12,152.12,152.12,152.12,152.12,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,158.45,156.586,156.586,156.586
2005-10,131.64,131.64,131.64,131.64,134.35,134.35,134.35,134.35,133.30,133.30,133.30,133.30,133.30,133.30,133.30,133.30,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,134.36,130.348,130.348,130.348
2006-01,151.20,151.20,151.20,151.20,153.75,153.75,153.75,153.75,156.98,156.98,156.98,156.98,157.65,157.65,157.65,157.65,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,163.87,162.970,162.970,162.970
2006-04,144.88,144.88,144.88,144.88,147.95,147.95,147.95,147.95,149.49,149.49,149.49,149.49,150.39,150.39,150.39,150.39,153.97,153.97,153.97,153.97,153.97,153.97,153.97,153.97,153.97,153.97,153.97,153.97,156.072,156.072,156.072
2006-07,160.79,160.79,160.79,160.79,162.88,162.88,162.88,162.88,166.46,166.46,166.46,166.46,166.48,166.48,166.48,166.48,177.05,177.05,177.05,177.05,177.05,177.05,177.05,177.05,177.05,177.05,177.05,177.05,174.346,174.346,174.346
2006-10,145.00,145.00,145.00,145.00,151.52,151.52,151.52,151.52,156.21,156.21,156.21,156.21,155.07,155.07,155.07,155.07,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,157.75,153.302,153.302,153.302
2007-01,163.13,162.48,163.07,162.89,165.32,165.32,165.32,165.32,169.18,169.18,169.18,169.18,169.57,169.57,169.57,169.57,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.98,179.211,179.211,179.211
2007-04,150.48,149.50,149.81,149.97,148.44,148.44,148.44,148.44,150.21,150.21,150.21,150.21,150.38,150.38,150.38,150.38,158.06,158.06,158.06,158.06,158.06,158.06,158.06,158.06,158.06,158.06,158.06,158.06,160.726,160.726,160.726
2007-07,,175.85,176.05,175.53,173.93,173.93,173.93,173.93,178.02,178.02,178.02,178.02,177.50,177.50,177.50,177.50,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,186.611,186.611,186.611
2007-10,,,154.25,153.13,155.83,155.83,155.83,155.83,161.99,161.99,161.99,161.99,159.41,159.41,159.41,159.41,163.40,163.40,163.40,163.40,163.40,163.40,163.40,163.40,163.40,163.40,163.40,163.40,159.880,159.880,159.880
2008-01,,,,170.70,171.08,171.52,172.41,174.76,175.21,175.21,175.21,175.21,174.42,174.42,174.42,174.42,179.60,179.60,179.60,179.60,179.27,179.27,179.27,179.27,179.27,179.27,179.27,179.27,179.295,179.295,179.295
2008-04,,,,,160.27,161.33,162.43,162.88,161.93,161.93,161.93,161.93,160.57,160.57,160.57,160.57,163.37,163.37,163.37,163.37,162.02,162.02,162.02,162.02,162.02,162.02,162.02,162.02,165.001,165.001,165.001
2008-07,,,,,,176.89,176.30,176.39,177.68,177.68,177.68,177.68,173.61,173.61,173.61,173.61,182.76,182.76,182.76,182.76,181.74,181.74,181.74,181.74,181.74,181.74,181.74,181.74,179.827,179.827,179.827
2008-10,,,,,,,143.18,145.92,146.16,146.16,146.16,146.16,139.14,139.14,139.14,139.14,138.68,138.68,138.68,138.68,137.94,137.94,137.94,137.94,137.94,137.94,137.94,137.94,134.019,134.019,134.019
2009-01,,,,,,,,138.18,142.60,142.43,142.48,141.05,137.56,137.56,137.56,137.56,141.40,141.40,141.40,141.40,142.28,142.28,142.28,142.28,143.42,143.42,143.42,143.42,144.784,144.784,144.784
2009-04,,,,,,,,,128.48,131.66,131.55,129.47,125.91,125.91,125.91,125.91,124.99,124.99,124.99,124.99,127.91,127.91,127.91,127.91,126.92,126.92,126.92,126.92,129.509,129.509,129.509
2009-07,,,,,,,,,,165.03,166.72,164.41,160.70,160.70,160.70,160.70,164.91,164.91,164.91,164.91,166.79,166.79,166.79,166.79,166.44,166.44,166.44,166.44,162.922,162.922,162.922
2009-10,,,,,,,,,,,150.35,148.28,141.80,141.80,141.80,141.80,143.37,143.37,143.37,143.37,141.86,141.86,141.86,141.86,143.05,143.05,143.05,143.05,137.756,137.756,137.756
2010-01,,,,,,,,,,,,162.52,161.34,161.59,161.72,164.65,161.43,161.43,161.43,161.43,161.81,161.81,161.81,161.81,164.31,164.31,164.31,164.31,162.414,162.414,162.414
2010-04,,,,,,,,,,,,,153.50,151.73,151.26,152.92,144.70,144.70,144.70,144.70,148.18,148.18,148.18,148.18,149.53,149.53,149.53,149.53,147.988,147.988,147.988
2010-07,,,,,,,,,,,,,,174.61,174.79,175.60,176.48,176.48,176.48,176.48,180.96,180.96,180.96,180.96,181.92,181.92,181.92,181.92,176.823,176.823,176.823
2010-10,,,,,,,,,,,,,,,153.81,152.54,152.36,152.36,152.36,152.36,157.38,157.38,157.38,157.38,156.07,156.07,156.07,156.07,151.941,151.941,151.941
2011-01,,,,,,,,,,,,,,,,178.96,170.44,170.47,169.83,169.61,172.43,172.43,172.43,172.43,182.11,182.11,182.11,182.11,183.060,183.060,183.060
2011-04,,,,,,,,,,,,,,,,,144.21,146.93,144.46,144.21,147.07,147.07,147.07,147.07,155.39,155.39,155.39,155.39,158.202,158.202,158.202
2011-07,,,,,,,,,,,,,,,,,,182.46,181.14,184.09,185.10,185.10,185.10,185.10,192.00,192.00,192.00,192.00,191.207,191.207,191.207
2011-10,,,,,,,,,,,,,,,,,,,148.98,154.01,152.05,152.05,152.05,152.05,156.62,156.62,156.62,156.62,156.200,156.200,156.200
2012-01,,,,,,,,,,,,,,,,,,,,174.22,175.84,176.37,176.34,179.60,184.81,184.81,184.81,184.81,184.911,184.911,184.911
2012-04,,,,,,,,,,,,,,,,,,,,,147.50,147.69,147.62,149.67,153.00,153.00,153.00,153.00,152.681,152.681,152.681
2012-07,,,,,,,,,,,,,,,,,,,,,,178.53,179.24,182.81,188.40,188.40,188.40,188.40,182.710,182.710,182.710
2012-10,,,,,,,,,,,,,,,,,,,,,,,140.80,145.34,150.42,150.42,150.42,150.42,145.370,145.370,145.370
2013-01,,,,,,,,,,,,,,,,,,,,,,,,172.74,177.14,177.17,177.22,180.35,174.669,174.669,174.669
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,163.53,163.96,164.05,168.06,159.919,159.919,159.919
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,198.77,197.67,198.50,185.172,185.172,185.172
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,163.80,164.37,151.863,151.863,151.863
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.88,186.895,187.224,187.352
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.041,159.500,159.489
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.233,191.838
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.174
