"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-01,2794.4314,2794.4314,2794.4300,2794.4300,2793.0400,2793.0400,2793.0423,2793.0423,2792.9101,2792.9101,2792.9101,2792.9101,2913.6781,2913.6781
1996-04,2823.2569,2823.2569,2823.2600,2823.2600,2823.8500,2823.8500,2823.8468,2823.8468,2823.7371,2823.7371,2823.7371,2823.7371,2940.8380,2940.8380
1996-07,2825.6559,2825.6559,2825.6600,2825.6600,2826.2500,2826.2500,2826.2503,2826.2503,2826.1515,2826.1515,2826.1515,2826.1515,2941.0948,2941.0948
1996-10,2821.1902,2821.1902,2821.1900,2821.1900,2821.8200,2821.8200,2821.8205,2821.8205,2821.7436,2821.7436,2821.7436,2821.7436,2937.7813,2937.7813
1997-01,2821.6949,2821.6949,2821.6900,2821.6900,2820.3600,2820.3600,2820.3629,2820.3629,2820.2391,2820.2391,2820.2391,2820.2391,2934.3048,2934.3048
1997-04,2810.1919,2810.1919,2810.1900,2810.1900,2810.8700,2810.8700,2810.8665,2810.8665,2810.7785,2810.7785,2810.7785,2810.7785,2925.5683,2925.5683
1997-07,2811.1820,2811.1820,2811.1800,2811.1800,2811.7500,2811.7500,2811.7532,2811.7532,2811.6544,2811.6544,2811.6544,2811.6544,2923.8060,2923.8060
1997-10,2806.0558,2806.0558,2806.0600,2806.0600,2806.5700,2806.5700,2806.5712,2806.5712,2806.4858,2806.4858,2806.4858,2806.4858,2914.3906,2914.3906
1998-01,2807.4487,2807.4487,2807.4500,2807.4500,2806.6200,2806.6200,2806.6179,2806.6179,2806.4965,2806.4965,2806.4965,2806.4965,2906.3554,2906.3554
1998-04,2795.7431,2795.7431,2795.7400,2795.7400,2796.2500,2796.2500,2796.2538,2796.2538,2796.1647,2796.1647,2796.1647,2796.1647,2896.8216,2896.8216
1998-07,2806.0953,2806.0953,2806.1000,2806.1000,2806.5000,2806.5000,2806.4965,2806.4965,2806.3966,2806.3966,2806.3966,2806.3966,2910.0676,2910.0676
1998-10,2817.7405,2817.7405,2817.7400,2817.7400,2818.0900,2818.0900,2818.0855,2818.0855,2817.9945,2817.9945,2817.9945,2817.9945,2913.6258,2913.6258
1999-01,2821.6438,2821.6438,2821.6400,2821.6400,2821.3100,2821.3100,2821.3131,2821.3131,2821.1993,2821.1993,2821.1993,2821.1993,2917.3863,2917.3863
1999-04,2820.5112,2820.5112,2820.5100,2820.5100,2820.8500,2820.8500,2820.8484,2820.8484,2820.7512,2820.7512,2820.7512,2820.7512,2912.7570,2912.7570
1999-07,2846.9807,2846.9807,2846.9800,2846.9800,2847.2300,2847.2300,2847.2349,2847.2349,2847.1389,2847.1389,2847.1389,2847.1389,2916.4817,2916.4817
1999-10,2848.8230,2848.8230,2848.8200,2848.8200,2848.9900,2848.9900,2848.9916,2848.9916,2848.8900,2848.8900,2848.8900,2848.8900,2927.4408,2927.4408
2000-01,2848.6525,2848.6525,2848.6500,2848.6500,2848.7600,2848.7600,2848.7567,2848.7567,2848.6458,2848.6458,2848.6458,2848.6458,2927.9597,2927.9597
2000-04,2859.3028,2859.3028,2859.3000,2859.3000,2859.4100,2859.4100,2859.4101,2859.4101,2859.3065,2859.3065,2859.3065,2859.3065,2930.3975,2930.3975
2000-07,2838.5950,2838.5950,2838.6000,2838.6000,2838.7100,2838.7100,2838.7062,2838.7062,2838.6099,2838.6099,2838.6099,2838.6099,2920.5498,2920.5498
2000-10,2838.8270,2838.8270,2838.8300,2838.8300,2838.9400,2838.9400,2838.9360,2838.9360,2838.8326,2838.8326,2838.8326,2838.8326,2918.4833,2918.4833
2001-01,2837.1951,2837.1951,2837.2000,2837.2000,2837.3000,2837.3000,2837.3010,2837.3010,2837.1946,2837.1946,2837.1946,2837.1946,2920.8387,2920.8387
2001-04,2845.3293,2845.3293,2845.3300,2845.3300,2845.4300,2845.4300,2845.4272,2845.4272,2845.3192,2845.3192,2845.3192,2845.3192,2926.4033,2926.4033
2001-07,2844.1076,2844.1076,2844.1100,2844.1100,2844.2400,2844.2400,2844.2350,2844.2350,2844.1415,2844.1415,2844.1415,2844.1415,2927.0147,2927.0147
2001-10,2849.8500,2849.8500,2849.8500,2849.8500,2849.9500,2849.9500,2849.9498,2849.9498,2849.8420,2849.8420,2849.8420,2849.8420,2935.6198,2935.6198
2002-01,2846.4019,2846.4019,2846.4000,2846.4000,2846.5100,2846.5100,2846.5104,2846.5104,2846.4089,2846.4089,2846.4089,2846.4089,2944.0720,2944.0720
2002-04,2856.9687,2856.9687,2856.9700,2856.9700,2857.0700,2857.0700,2857.0672,2857.0672,2856.9598,2856.9598,2856.9598,2856.9598,2954.4914,2954.4914
2002-07,2865.6129,2865.6129,2865.6100,2865.6100,2865.7400,2865.7400,2865.7423,2865.7423,2865.6467,2865.6467,2865.6467,2865.6467,2959.9301,2959.9301
2002-10,2872.3341,2872.3341,2872.3300,2872.3300,2872.4300,2872.4300,2872.4316,2872.4316,2872.3223,2872.3223,2872.3223,2872.3223,2963.8251,2963.8251
2003-01,2882.3351,2882.3351,2882.3400,2882.3400,2882.4400,2882.4400,2882.4404,2882.4404,2882.3426,2882.3426,2882.3426,2882.3426,2963.1999,2963.1999
2003-04,2877.8613,2877.8613,2877.8600,2877.8600,2877.9700,2877.9700,2877.9685,2877.9685,2877.8611,2877.8611,2877.8611,2877.8611,2954.7690,2954.7690
2003-07,2868.4515,2868.4515,2868.4500,2868.4500,2868.5900,2868.5900,2868.5874,2868.5874,2868.4868,2868.4868,2868.4868,2868.4868,2948.3617,2948.3617
2003-10,2860.5281,2860.5281,2860.5300,2860.5300,2860.6200,2860.6200,2860.6176,2860.6176,2860.5163,2860.5163,2860.5163,2860.5163,2930.9705,2930.9705
2004-01,2876.5177,2876.5177,2876.5200,2876.5200,2876.6000,2876.6000,2876.5997,2876.5997,2876.5127,2876.5127,2876.5127,2876.5127,2943.0898,2943.0898
2004-04,2856.6605,2856.6605,2856.6600,2856.6600,2856.7900,2856.7900,2856.7889,2856.7889,2856.6809,2856.6809,2856.6809,2856.6809,2916.9339,2916.9339
2004-07,2863.6557,2863.6557,2863.6600,2863.6600,2863.7900,2863.7900,2863.7935,2863.7935,2863.6651,2863.6651,2863.6651,2863.6651,2915.9869,2915.9869
2004-10,2865.7654,2865.7654,2865.7700,2865.7700,2865.8500,2865.8500,2865.8527,2865.8527,2865.7723,2865.7723,2865.7723,2865.7723,2916.8480,2916.8480
2005-01,2864.8121,2864.8121,2864.8100,2864.8100,2864.8400,2864.8400,2864.8423,2864.8423,2864.8005,2864.8005,2864.8005,2864.8005,2878.8298,2878.8298
2005-04,2856.9835,2856.9835,2856.9800,2856.9800,2857.1200,2857.1200,2857.1210,2857.1210,2856.9986,2856.9986,2856.9986,2856.9986,2895.6061,2895.6061
2005-07,2867.3349,2867.3349,2867.3300,2867.3300,2867.5300,2867.5300,2867.5268,2867.5268,2867.3489,2867.3489,2867.3489,2867.3489,2915.5790,2915.5790
2005-10,2876.5521,2876.5521,2876.5500,2876.5500,2876.6300,2876.6300,2876.6277,2876.6277,2876.5637,2876.5637,2876.5637,2876.5637,2926.9900,2926.9900
2006-01,2853.3738,2853.3738,2853.3700,2853.3700,2853.3300,2853.3300,2853.3301,2853.3301,2853.4067,2853.4067,2853.4067,2853.4067,2957.3296,2957.3296
2006-04,2868.8863,2868.8863,2868.8900,2868.8900,2868.9800,2868.9800,2868.9803,2868.9803,2868.8673,2868.8673,2868.8673,2868.8673,2972.8782,2972.8782
2006-07,2865.9570,2865.9570,2865.9600,2865.9600,2866.4400,2866.4400,2866.4449,2866.4449,2866.1210,2866.1210,2866.1210,2866.1210,2970.5573,2970.5573
2006-10,2873.7606,2873.7606,2873.7600,2873.7600,2873.6600,2873.6600,2873.6555,2873.6555,2873.5941,2873.5941,2873.5941,2873.5941,2984.0461,2984.0461
2007-01,2876.1576,2876.1576,2876.1600,2876.1600,2876.0700,2876.0700,2876.0685,2876.0685,2876.4770,2876.4770,2876.4770,2876.4770,2981.6082,2981.6082
2007-04,2875.8158,2875.8158,2875.8200,2875.8200,2875.6700,2875.6700,2875.6690,2875.6690,2875.4932,2875.4932,2875.4932,2875.4932,2985.1221,2985.1221
2007-07,2867.3233,2867.3233,2867.3200,2867.3200,2867.9800,2867.9800,2867.9752,2867.9752,2867.3630,2867.3630,2867.3630,2867.3630,2968.2612,2968.2612
2007-10,2867.0189,2867.0189,2867.0200,2867.0200,2867.0400,2867.0400,2867.0388,2867.0388,2867.0030,2867.0030,2867.0030,2867.0030,2978.3734,2978.3734
2008-01,2886.5142,2886.5142,2886.5100,2886.5100,2886.0000,2886.0000,2885.9981,2885.9981,2886.8176,2886.8176,2886.8176,2886.8176,2992.3485,2992.3485
2008-04,2890.2822,2890.2822,2890.2800,2890.2800,2889.5500,2889.5500,2889.5524,2889.5524,2889.5474,2889.5474,2889.5474,2889.5474,2968.6619,2968.6619
2008-07,2895.0728,2895.0728,2895.0700,2895.0700,2894.9400,2894.9400,2894.9433,2894.9433,2893.6672,2893.6672,2893.6672,2893.6672,2968.0905,2968.0905
2008-10,2896.9273,2896.9273,2896.9300,2896.9300,2896.2000,2896.2000,2896.2026,2896.2026,2896.2515,2896.2515,2896.2515,2896.2515,2971.7695,2971.7695
2009-01,2884.4825,2884.4825,2884.4800,2884.4800,2881.9400,2881.9400,2881.9381,2881.9381,2882.9316,2882.9316,2882.9316,2882.9316,2958.4561,2958.4561
2009-04,2905.5516,2905.5516,2905.5500,2905.5500,2902.5800,2902.5800,2902.5789,2902.5789,2903.1135,2903.1135,2903.1135,2903.1135,2962.0247,2962.0247
2009-07,2919.1261,2919.1261,2919.1300,2919.1300,2915.7200,2915.7200,2915.7241,2915.7241,2912.3799,2912.3799,2912.3799,2912.3799,2978.4145,2978.4145
2009-10,2944.4811,2944.4811,2944.4800,2944.4800,2947.9800,2947.9800,2947.9806,2947.9806,2942.3247,2942.3247,2942.3247,2942.3247,2965.1435,2965.1435
2010-01,2981.7031,2981.7031,2981.7000,2981.7000,2976.3900,2976.3900,2976.3869,2976.3869,2967.9754,2967.9754,2967.9754,2967.9754,3036.3187,3036.3187
2010-04,2985.9288,2985.9288,2985.9300,2985.9300,2983.6200,2983.6200,2983.6246,2983.6246,2978.9320,2978.9320,2978.9320,2978.9320,3057.7822,3057.7822
2010-07,2989.1374,2989.1374,2989.1400,2989.1400,2988.8700,2988.8700,2988.8679,2988.8679,2978.3068,2978.3068,2978.3068,2978.3068,3051.5679,3051.5679
2010-10,2980.4208,2980.4208,2980.4200,2980.4200,2976.8000,2976.8000,2976.7993,2976.7993,2971.1529,2971.1529,2971.1529,2971.1529,3057.6739,3057.6739
2011-01,2965.2162,2976.1472,2977.3000,2982.6700,2973.3500,2973.3500,2973.3481,2973.3481,2976.3121,2976.3121,2976.3121,2976.3121,3064.9700,3064.9700
2011-04,2960.6471,2976.0833,2974.6700,2968.1400,2958.5200,2958.5200,2958.5230,2958.5230,2960.4127,2960.4127,2960.4127,2960.4127,3060.0296,3060.0296
2011-07,,2972.8896,2976.7300,2972.5200,2962.9700,2962.9700,2962.9695,2962.9695,2959.0132,2959.0132,2959.0132,2959.0132,3049.7506,3049.7506
2011-10,,,2974.2700,2968.1300,2966.9300,2966.9300,2966.9288,2966.9288,2958.1560,2958.1560,2958.1560,2958.1560,3041.2587,3041.2587
2012-01,,,,2978.2400,2972.8800,2964.7200,2965.8776,2967.5500,2967.5141,2967.5141,2967.5141,2967.5141,3052.4931,3052.4931
2012-04,,,,,2984.8200,2977.5600,2978.3658,2976.9611,2980.5381,2980.5381,2980.5381,2980.5381,3060.9432,3060.9432
2012-07,,,,,,2997.8000,2998.3964,2998.0396,2999.3492,2999.3492,2999.3492,2999.3492,3070.3760,3070.3760
2012-10,,,,,,,2994.6386,2992.4705,2996.2564,2996.2564,2996.2564,2996.2564,3074.1185,3074.1185
2013-01,,,,,,,,2989.2985,2985.4208,2973.9826,2970.2424,2969.1607,3046.2133,3046.2133
2013-04,,,,,,,,,2988.0782,2986.4476,2990.1926,2990.0524,3054.9845,3054.9845
2013-07,,,,,,,,,,3008.1278,3006.8909,3012.3699,3077.0427,3077.0427
2013-10,,,,,,,,,,,3013.2771,3014.3308,3085.6207,3085.6207
2014-01,,,,,,,,,,,,3048.3706,3111.6939,3122.3337
2014-04,,,,,,,,,,,,,3109.6488,3108.6378
2014-07,,,,,,,,,,,,,,3112.0307
