"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,1143.9348,1143.6578,1143.6578,1142.7037,1142.7037,1142.3467,1142.3467,1142.3467,1143.8103,1144.7019,1146.7146,1146.7146,1146.7146,1146.9746,1146.9746,1146.9746,1147.2765,1186.9000,1186.9043,1186.9000,1187.0500,1187.0700,1187.0700,1187.0074,1187.0074,1186.9390,1186.9390,1186.9390,1186.9390,1161.9293,1161.9293
1995-07,1142.9289,1143.6231,1143.6231,1142.8322,1142.8322,1142.5806,1142.5806,1142.5806,1141.5529,1142.0705,1140.5529,1140.5529,1140.5529,1140.7802,1140.7802,1140.7802,1140.8029,1176.1600,1176.1613,1176.1600,1176.1500,1176.0900,1176.0900,1176.0767,1176.0767,1175.9359,1175.9359,1175.9359,1175.9359,1160.5311,1160.5311
1995-10,1126.9560,1124.9854,1124.9854,1126.1535,1126.1535,1126.2843,1126.2843,1126.2843,1125.8925,1124.6926,1124.4349,1124.4349,1124.4349,1124.9838,1124.9838,1124.9838,1124.2085,1201.3400,1201.3386,1201.3400,1201.2900,1201.3800,1201.3800,1201.5662,1201.5662,1201.5144,1201.5144,1201.5144,1201.5144,1215.0121,1215.0121
1996-01,1023.8949,1024.2110,1024.2110,1024.4200,1024.4200,1023.9023,1023.9023,1023.9023,1023.8037,1024.4620,1023.5461,1023.5461,1023.5461,1023.2534,1023.2534,1023.2534,1023.4373,1059.7400,1059.7379,1059.7400,1059.6300,1059.7000,1059.7000,1059.5737,1059.5737,1059.5724,1059.5724,1059.5724,1059.5724,1051.7145,1051.7145
1996-04,1077.5852,1077.5740,1077.5740,1076.4206,1076.4206,1076.1013,1076.1013,1076.1013,1077.2538,1078.3754,1081.2867,1081.2867,1081.2867,1081.4544,1081.4544,1081.4544,1081.5962,1145.9800,1145.9750,1145.9800,1146.1100,1146.2000,1146.2000,1146.1165,1146.1165,1146.0921,1146.0921,1146.0921,1146.0921,1132.3796,1132.3796
1996-07,1083.6784,1084.2050,1084.2050,1083.3662,1083.3662,1083.3328,1083.3328,1083.3328,1082.6502,1083.1158,1081.6680,1081.6680,1081.6680,1081.9417,1081.9417,1081.9417,1081.9835,1152.8600,1152.8631,1152.8600,1152.8700,1152.7900,1152.7900,1152.8098,1152.8098,1152.6588,1152.6588,1152.6588,1152.6588,1150.2983,1150.2983
1996-10,1069.5767,1068.1004,1068.1004,1069.8836,1069.8836,1069.7408,1069.7408,1069.7408,1069.3695,1067.5163,1066.9688,1066.9688,1066.9688,1067.4507,1067.4507,1067.4507,1067.0832,1100.5400,1100.5448,1100.5400,1100.5100,1100.5800,1100.5800,1100.7683,1100.7683,1100.7141,1100.7141,1100.7141,1100.7141,1062.9297,1062.9297
1997-01,998.9893,998.7977,998.7977,998.8962,998.8962,998.5084,998.5084,998.5084,997.6422,998.0933,996.9352,996.9352,996.9352,996.6691,996.6691,996.6691,996.7578,1025.3500,1025.3499,1025.3500,1025.2400,1025.2700,1025.2700,1025.1307,1025.1307,1025.1040,1025.1040,1025.1040,1025.1040,1008.2320,1008.2320
1997-04,1043.8923,1044.3204,1044.3204,1043.3095,1043.3095,1043.0188,1043.0188,1043.0188,1044.0318,1045.0279,1047.6759,1047.6759,1047.6759,1047.7781,1047.7781,1047.7781,1047.7947,1119.1300,1119.1260,1119.1300,1119.2400,1119.3800,1119.3800,1119.3028,1119.3028,1119.3118,1119.3118,1119.3118,1119.3118,1099.4521,1099.4521
1997-07,1032.8322,1033.1476,1033.1476,1032.7448,1032.7448,1032.9135,1032.9135,1032.9135,1032.8324,1032.9205,1032.0705,1032.0705,1032.0705,1032.3827,1032.3827,1032.3827,1032.3300,1096.5300,1096.5268,1096.5300,1096.5400,1096.4700,1096.4700,1096.5282,1096.5282,1096.3929,1096.3929,1096.3929,1096.3929,1097.0578,1097.0578
1997-10,1032.4949,1031.3615,1031.3615,1032.6766,1032.6766,1032.2277,1032.2277,1032.2277,1032.1620,1030.9666,1030.3267,1030.3267,1030.3267,1030.7729,1030.7729,1030.7729,1030.7202,1069.0600,1069.0633,1069.0600,1069.0400,1069.0900,1069.0900,1069.2475,1069.2475,1069.1791,1069.1791,1069.1791,1069.1791,1037.9545,1037.9545
1998-01,1013.0604,1012.7732,1012.7732,1012.9500,1012.9500,1012.7000,1012.7000,1012.7000,1010.4103,1010.6591,1009.5130,1009.5130,1009.5130,1009.9966,1009.9966,1009.9966,1010.0166,1052.7800,1052.7777,1052.7800,1052.6800,1052.6800,1052.6800,1052.5643,1052.5643,1052.5153,1052.5153,1052.5153,1052.5153,1032.9310,1032.9310
1998-04,978.5873,979.2423,979.2423,978.3194,978.3194,978.0094,978.0094,978.0094,979.4186,980.1748,981.7392,981.7392,981.7392,982.5665,982.5665,982.5665,982.5665,1038.0300,1038.0330,1038.0300,1038.1000,1038.2800,1038.2800,1038.2110,1038.2110,1038.2530,1038.2530,1038.2530,1038.2530,1024.0997,1024.0997
1998-07,975.4221,975.3416,975.3416,975.0784,975.0784,975.2469,975.2469,975.2469,975.8787,975.7801,976.1552,976.1552,976.1552,976.4565,976.4565,976.4565,976.4465,1035.9100,1035.9149,1035.9100,1035.9500,1035.8900,1035.8900,1035.9696,1035.9696,1035.8554,1035.8554,1035.8554,1035.8554,1032.6514,1032.6514
1998-10,961.7793,960.9987,960.9987,962.0079,962.0079,961.5187,961.5187,961.5187,961.7674,961.1572,960.3638,960.3638,960.3638,960.7633,960.7633,960.7633,960.7533,1018.9800,1018.9845,1018.9800,1018.9800,1019.0000,1019.0000,1019.1066,1019.1066,1019.0352,1019.0352,1019.0352,1019.0352,993.4919,993.4919
1999-01,965.4971,965.0175,965.0175,965.2348,965.2348,965.0375,965.0375,965.0375,962.0986,962.2257,961.1335,961.1335,961.1335,961.5990,961.5990,961.5990,961.6065,1007.7000,1007.6982,1007.7000,1007.6400,1007.6200,1007.6200,1007.5514,1007.5514,1007.4858,1007.4858,1007.4858,1007.4858,988.4902,988.4902
1999-04,960.5756,961.3985,961.3985,960.5747,960.5747,960.2304,960.2304,960.2304,961.9481,962.5752,963.3123,963.3123,963.3123,963.3741,963.3741,963.3741,963.3716,1021.7500,1021.7476,1021.7500,1021.7700,1021.9300,1021.9300,1021.8912,1021.8912,1021.9219,1021.9219,1021.9219,1021.9219,1001.9159,1001.9159
1999-07,955.0241,954.8005,954.8005,954.7588,954.7588,954.8949,954.8949,954.8949,955.8232,955.6524,956.7796,956.7796,956.7796,956.9986,956.9986,956.9986,956.9961,1014.4700,1014.4670,1014.4700,1014.5000,1014.4700,1014.4700,1014.5438,1014.5438,1014.4538,1014.4538,1014.4538,1014.4538,1000.5550,1000.5550
1999-10,952.6244,951.9978,951.9978,952.6460,952.6460,952.1806,952.1806,952.1806,952.4735,952.1927,951.4208,951.4208,951.4208,951.9099,951.9099,951.9099,951.9074,1014.8600,1014.8572,1014.8600,1014.8600,1014.8800,1014.8800,1014.9201,1014.9201,1014.8477,1014.8477,1014.8477,1014.8477,984.4198,984.4198
2000-01,946.8901,946.3797,946.3797,946.5913,946.5913,946.3103,946.3103,946.3103,943.9726,944.0814,943.3638,943.3638,943.3638,943.7883,943.7883,943.7883,943.7957,1002.3500,1002.3511,1002.3500,1002.3300,1002.3400,1002.3400,1002.3228,1002.3228,1002.2753,1002.2753,1002.2753,1002.2753,984.7738,984.7738
2000-04,917.8903,918.6257,918.6257,917.9539,917.9539,917.5116,917.5116,917.5116,919.0597,919.5037,919.5061,919.5061,919.5061,919.5591,919.5591,919.5591,919.5566,972.3000,972.3019,972.3000,972.3000,972.4000,972.4000,972.3736,972.3736,972.3671,972.3671,972.3671,972.3671,955.3753,955.3753
2000-07,891.3501,891.1634,891.1634,891.2901,891.2901,891.3774,891.3774,891.3774,892.1602,892.0771,893.2294,893.2294,893.2294,893.3598,893.3598,893.3598,893.3574,943.5600,943.5609,943.5600,943.5800,943.5800,943.5800,943.6147,943.6147,943.5502,943.5502,943.5502,943.5502,935.1510,935.1510
2000-10,878.8773,878.3672,878.3672,878.7007,878.7007,878.5113,878.5113,878.5113,878.5181,878.3387,877.9016,877.9016,877.9016,877.7210,877.7210,877.7210,877.7186,924.8600,924.8565,924.8600,924.8600,924.8800,924.8800,924.8919,924.8919,924.8365,924.8365,924.8365,924.8365,911.2860,911.2860
2001-01,861.3648,860.6471,860.6471,860.9063,860.9063,860.0375,860.0375,860.0375,859.1266,859.3277,859.0611,859.0611,859.0611,858.7922,858.7922,858.7922,858.7922,914.5200,914.5157,914.5200,914.5100,914.5500,914.5500,914.5448,914.5448,914.5044,914.5044,914.5044,914.5044,896.6881,896.6881
2001-04,833.6792,834.2944,834.2944,833.5317,833.5317,832.9149,832.9149,832.9149,834.0650,834.4871,834.0299,834.0299,834.0299,834.0908,834.0908,834.0908,834.0908,884.7600,884.7563,884.7600,884.7500,884.7900,884.7900,884.7851,884.7851,884.7476,884.7476,884.7476,884.7476,867.1173,867.1173
2001-07,818.7252,818.7780,818.7780,819.1112,819.1112,819.2221,819.2221,819.2221,819.4219,819.6984,820.5105,820.5105,820.5105,820.5924,820.5924,820.5924,820.5924,870.0100,870.0104,870.0100,870.0100,870.0400,870.0400,870.0421,870.0421,870.0012,870.0012,870.0012,870.0012,851.0435,851.0435
2001-10,806.5298,806.1415,806.1415,806.3119,806.3119,806.9279,806.9279,806.9279,806.4889,805.8498,805.7617,805.7617,805.7617,805.6454,805.6454,805.6454,805.6454,855.3700,855.3659,855.3700,855.3700,855.3900,855.3900,855.3971,855.3971,855.3526,855.3526,855.3526,855.3526,835.3578,835.3578
2002-01,788.3064,787.0089,787.0089,787.2229,787.2229,784.9887,784.9887,784.9887,786.0960,786.6135,786.5796,786.5796,786.5796,786.3116,786.3116,786.3116,786.3142,834.1800,834.1800,834.1800,834.1800,834.2000,834.2000,834.2068,834.2068,834.1605,834.1605,834.1605,834.1605,818.4227,818.4227
2002-04,774.2203,774.6883,774.6883,773.6869,773.6869,772.8493,772.8493,772.8493,773.0453,773.6648,773.3204,773.3204,773.3204,773.3953,773.3953,773.3953,773.3978,827.3600,827.3585,827.3600,827.3600,827.3900,827.3900,827.3838,827.3838,827.3467,827.3467,827.3467,827.3467,813.0757,813.0757
2002-07,750.7855,751.2143,751.2143,751.5815,751.5815,751.8539,751.8539,751.8539,751.3797,752.2580,752.4825,752.4825,752.4825,752.5084,752.5084,752.5084,752.5108,807.3400,807.3387,807.3400,807.3400,807.3700,807.3700,807.3680,807.3680,807.3333,807.3333,807.3333,807.3333,793.3372,793.3372
2002-10,734.2710,734.2756,734.2756,734.6957,734.6957,736.8019,736.8019,736.8019,735.9729,734.1962,734.3499,734.3499,734.3499,734.2907,734.2907,734.2907,734.2831,786.5800,786.5835,786.5800,786.5800,786.6100,786.6100,786.6131,786.6131,786.5764,786.5764,786.5764,786.5764,775.4533,775.4533
2003-01,719.1298,716.4985,716.4985,716.6316,716.6316,712.4132,712.4132,712.4132,715.1076,715.8143,716.0242,716.0242,716.0242,716.2964,716.2964,716.2964,716.3089,772.5100,772.5108,772.5100,772.5100,772.5300,772.5300,772.5334,772.5334,772.4865,772.4865,772.4865,772.4865,755.9870,755.9870
2003-04,719.2055,719.7057,719.7057,718.1910,718.1910,717.2807,717.2807,717.2807,716.5669,717.4368,717.2570,717.2570,717.2570,717.3553,717.3553,717.3553,717.3578,771.0100,771.0084,771.0100,771.0100,771.0300,771.0300,771.0318,771.0318,770.9963,770.9963,770.9963,770.9963,756.5009,756.5009
2003-07,709.2613,710.2057,710.2057,710.7378,710.7378,711.4034,711.4034,711.4034,710.2388,711.2916,710.8719,710.8719,710.8719,710.8462,710.8462,710.8462,710.8387,769.4900,769.4913,769.4900,769.4900,769.5200,769.5200,769.5191,769.5191,769.4841,769.4841,769.4841,769.4841,755.8554,755.8554
2003-10,699.7788,700.3782,700.3782,701.2278,701.2278,705.0264,705.0264,705.0264,704.2104,701.8216,702.2112,702.2112,702.2112,702.2008,702.2008,702.2008,702.1933,754.9000,754.8989,754.9000,754.9000,754.9300,754.9300,754.9278,754.9278,754.8919,754.8919,754.8919,754.8919,742.3897,742.3897
2004-01,704.0695,700.0477,700.0477,699.9640,699.9640,692.6436,692.6436,692.6436,695.7878,696.2028,696.7093,696.7093,696.7093,696.9914,696.9914,696.9914,697.0214,759.0700,759.0650,759.0700,759.0700,759.0900,759.0900,759.0855,759.0855,759.0458,759.0458,759.0458,759.0458,734.5887,734.5887
2004-04,688.9720,689.3185,689.3185,687.5090,687.5090,685.6485,685.6485,685.6485,684.1596,685.1017,684.5998,684.5998,684.5998,684.7074,684.7074,684.7074,684.6974,742.0400,742.0407,742.0400,742.0400,742.0600,742.0600,742.0593,742.0593,742.0230,742.0230,742.0230,742.0230,723.5843,723.5843
2004-07,676.2207,677.2967,677.2967,678.3258,678.3258,678.7851,678.7851,678.7851,677.0666,677.6853,677.0138,677.0138,677.0138,676.8767,676.8767,676.8767,676.8767,736.8600,736.8631,736.8600,736.8700,736.8900,736.8900,736.8886,736.8886,736.8538,736.8538,736.8538,736.8538,714.6078,714.6078
2004-10,668.2553,670.1115,670.1115,670.9756,670.9756,675.2485,675.2485,675.2485,675.3117,673.5600,674.2267,674.2267,674.2267,674.8493,674.8493,674.8493,674.8293,737.2300,737.2320,737.2300,737.2300,737.2700,737.2700,737.2673,737.2673,737.2337,737.2337,737.2337,737.2337,712.4114,712.4114
2005-01,656.6984,652.2472,652.2472,651.9608,651.9608,642.3686,642.3686,642.3686,643.9359,643.9104,644.7165,644.7165,644.7165,645.0456,645.0456,645.0456,645.0831,697.9700,697.9733,697.9700,697.9700,698.0000,698.0000,697.9968,697.9968,697.9498,697.9498,697.9498,697.9498,660.9780,660.9780
2005-04,649.1091,648.0686,648.0686,645.8473,645.8473,643.3213,643.3213,643.3213,642.1645,643.1716,641.9512,641.9512,641.9512,642.1152,642.1152,642.1152,642.1027,709.8100,709.8081,709.8100,709.8200,709.8400,709.8400,709.8361,709.8361,709.7973,709.7973,709.7973,709.7973,681.9566,681.9566
2005-07,638.3174,638.2931,638.2931,639.8168,639.8168,640.7813,640.7813,640.7813,638.8203,639.0030,638.6710,638.6710,638.6710,638.9919,638.9919,638.9919,638.9894,701.7200,701.7223,701.7200,701.7400,701.7400,701.7400,701.7369,701.7369,701.7037,701.7037,701.7037,701.7037,674.9337,674.9337
2005-10,640.9457,642.8891,642.8891,643.8731,643.8731,648.5435,648.5435,648.5435,650.0940,649.4829,650.2292,650.2292,650.2292,650.2756,650.2756,650.2756,650.2531,701.8100,701.8075,701.8100,701.7800,701.8300,701.8300,701.8349,701.8349,701.8118,701.8118,701.8118,701.8118,675.5422,675.5422
2006-01,632.0091,623.4087,623.4087,622.9333,622.9333,615.0407,615.0407,615.0407,614.5414,613.1845,614.5919,614.5919,614.5919,615.2390,615.2390,615.2390,615.2642,685.3600,685.3631,685.3600,685.3500,685.4800,685.4800,685.4721,685.4721,685.4221,685.4221,685.4221,685.4221,663.1566,663.1566
2006-04,666.5333,665.5465,665.5465,663.0665,663.0665,664.4366,664.4366,664.4366,663.9464,665.8481,663.2964,663.2964,663.2964,663.8203,663.8203,663.8203,663.7953,703.2800,703.2762,703.2800,703.3100,703.3000,703.3000,703.2807,703.2807,703.2509,703.2509,703.2509,703.2509,683.0192,683.0192
2006-07,666.6162,667.0174,667.0174,669.2673,669.2673,675.6618,675.6618,675.6618,673.5564,673.5388,673.2223,673.2223,673.2223,673.9555,673.9555,673.9555,673.9504,715.6500,715.6468,715.6500,715.6900,715.6300,715.6300,715.6397,715.6397,715.6099,715.6099,715.6099,715.6099,696.2410,696.2410
2006-10,650.2897,657.4319,657.4319,658.1373,658.1373,665.1397,665.1397,665.1397,668.2346,668.2673,669.7282,669.7282,669.7282,669.3883,669.3883,669.3883,669.3932,723.5300,723.5301,723.5300,723.4800,723.4900,723.4900,723.5162,723.5162,723.4767,723.4767,723.4767,723.4767,706.9316,706.9316
2007-01,683.8742,697.5743,697.0829,696.9732,696.9732,687.4046,687.4046,687.4046,685.2144,680.9636,683.2594,683.2594,683.2594,683.0715,683.0715,683.0715,683.1353,750.1300,750.1296,750.1300,750.0200,750.3700,750.3700,750.3561,750.3561,750.3345,750.3345,750.3345,750.3345,725.2449,725.2449
2007-04,,684.9795,681.9463,678.1626,678.8630,678.4827,678.4827,678.4827,678.4924,680.3041,676.0092,676.0092,676.0092,677.1137,677.1137,677.1137,676.7687,722.7400,722.7363,722.7400,722.7200,722.6000,722.6000,722.5596,722.5596,722.5484,722.5484,722.5484,722.5484,702.6755,702.6755
2007-07,,,669.7380,668.0956,668.4969,671.7905,671.7905,671.7905,669.6364,668.4457,667.5275,667.5275,667.5275,668.9254,668.9254,668.9254,668.7411,717.3600,717.3612,717.3600,717.4500,717.3300,717.3300,717.3480,717.3480,717.2858,717.2858,717.2858,717.2858,696.3298,696.3298
2007-10,,,,656.6106,655.3401,658.0423,658.0423,658.0423,662.3768,662.0346,664.9518,664.9518,664.9518,664.4773,664.4773,664.4773,664.9427,717.1300,717.1326,717.1300,717.1700,717.1500,717.1500,717.1956,717.1956,717.1575,717.1575,717.1575,717.1575,696.7587,696.7587
2008-01,,,,,688.7780,678.8240,682.9683,683.1456,680.2779,674.7349,678.1652,678.1652,678.1652,683.3657,683.3657,683.3657,683.2514,736.4400,736.4384,736.4400,735.7600,736.6800,736.6800,736.7293,736.7293,736.7766,736.7766,736.7766,736.7766,709.6394,709.6394
2008-04,,,,,,674.0441,672.1774,672.0141,672.2308,675.6619,669.2119,669.2119,669.2119,675.4579,675.4579,675.4579,674.5458,736.9400,736.9435,736.9400,736.6300,737.1600,737.1600,737.1584,737.1584,737.1942,737.1942,737.1942,737.1942,710.9984,710.9984
2008-07,,,,,,,665.0436,667.2208,664.7744,665.8716,663.9392,663.9392,663.9392,669.9743,669.9743,669.9743,669.7927,722.9000,722.8969,722.9000,722.8000,723.5700,723.5700,723.5598,723.5598,723.3930,723.3930,723.3930,723.3930,696.3712,696.3712
2008-10,,,,,,,,649.0984,659.3704,659.5370,664.4891,664.4891,664.4891,666.3252,666.3252,666.3252,667.5331,717.5500,717.5519,717.5500,718.6300,718.5000,718.5000,718.4697,718.4697,718.4191,718.4191,718.4191,718.4191,692.9491,692.9491
2009-01,,,,,,,,,655.1322,655.5654,656.4572,656.7106,656.7103,660.3566,660.3566,660.3566,659.9063,720.3300,720.3343,720.3300,718.2400,716.8600,716.8600,717.4221,717.4221,717.9241,717.9241,717.9241,717.9241,694.4760,694.4760
2009-04,,,,,,,,,,635.3354,654.1993,654.3047,654.3044,658.7413,658.7413,658.7413,656.9819,709.2000,709.2017,709.2000,708.1400,709.8800,709.8800,709.9140,709.9140,710.2877,710.2877,710.2877,710.2877,681.6986,681.6986
2009-07,,,,,,,,,,,649.3338,653.1343,653.3114,656.0745,656.0745,656.0745,655.9953,714.8700,714.8688,714.8700,715.2800,717.2000,717.2000,716.2047,716.2047,716.2291,716.2291,716.2291,716.2291,688.4769,688.4769
2009-10,,,,,,,,,,,,663.9922,660.7463,660.6514,660.6514,660.6514,662.9402,725.1500,725.1526,725.1500,727.9000,728.5600,728.5600,728.9541,728.9541,729.1557,729.1557,729.1557,729.1557,691.7355,691.7355
2010-01,,,,,,,,,,,,,664.6449,663.1332,662.3231,662.6524,661.9052,717.5900,717.5862,717.5900,713.4500,712.5200,712.5200,714.1335,714.1335,712.9819,712.9819,712.9819,712.9819,680.4348,680.4348
