"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,71.52,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,72.42,69.41,69.09,69.09
1991-04,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,85.28,81.32,80.95,80.95
1991-07,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,80.46,80.46,80.46,80.46,80.46,80.46,80.46,80.46,80.46,80.46,80.46,80.46,76.95,76.59,76.59
1991-10,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,95.12,90.87,90.45,90.45
1992-01,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,73.90,74.78,74.78,74.78,74.78,74.78,74.78,74.78,74.78,74.78,74.78,74.78,74.78,71.67,71.34,71.34
1992-04,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.52,83.52,83.52,83.52,83.52,83.52,83.52,83.52,83.52,83.52,83.52,83.52,79.42,79.05,79.05
1992-07,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,76.04,77.12,77.12,77.12,77.12,77.12,77.12,77.12,77.12,77.12,77.12,77.12,77.12,73.41,73.07,73.07
1992-10,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,86.32,87.42,87.42,87.42,87.42,87.42,87.42,87.42,87.42,87.42,87.42,87.42,87.42,83.05,82.67,82.67
