"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,108.67,103.25,103.25,103.25
1999-07,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,111.92,105.87,105.87,105.87
1999-10,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,106.42,106.42,106.42
2000-01,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,91.48,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,100.16,96.52,96.52,96.52
2000-04,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,112.03,106.09,106.09,106.09
2000-07,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,103.16,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.45,113.45,107.15,107.15,107.15
2000-10,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,107.21,107.21,107.21
2001-01,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,90.27,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,96.10,96.10,96.10
2001-04,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,109.32,104.37,104.37,104.37
2001-07,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08,108.08,103.19,103.19,103.19
2001-10,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,106.89,101.48,101.48,101.48
2002-01,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,80.93,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,87.04,87.04,87.04
2002-04,93.05,93.05,93.05,93.05,93.05,93.04,93.04,93.04,93.04,93.04,93.04,93.04,93.04,93.04,93.04,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,98.04,98.04,98.04
2002-07,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,102.75,98.15,98.15,98.15
2002-10,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,91.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,96.57,96.57,96.57
2003-01,80.07,80.07,80.07,80.07,80.07,80.06,80.06,80.06,80.06,80.06,80.06,80.06,80.06,80.06,80.06,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,87.61,85.62,85.62,85.62
2003-04,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,92.05,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,100.31,95.60,95.60,95.60
2003-07,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,93.99,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,97.60,97.60,97.60
2003-10,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,102.49,96.98,96.98,96.98
2004-01,80.62,80.62,80.62,80.47,80.47,80.47,80.47,80.47,80.47,80.47,80.47,80.47,80.47,80.47,80.47,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,85.98,85.98,85.98
2004-04,92.15,92.15,92.15,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03,92.03,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,96.02,96.02,96.02
2004-07,93.60,93.60,93.60,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,97.38,97.38,97.38
2004-10,94.74,94.74,94.74,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,98.56,98.56,98.56
2005-01,77.58,77.58,77.58,77.43,77.43,77.43,77.43,77.41,77.41,77.41,77.41,77.41,77.41,77.41,77.41,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,82.49,82.49,82.49
2005-04,94.53,94.53,94.53,94.38,94.38,94.38,94.38,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,97.83,97.83,97.83
2005-07,94.89,94.89,94.89,94.67,94.67,94.67,94.67,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,98.04,98.04,98.04
2005-10,99.14,99.14,99.14,99.11,99.11,99.11,99.11,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,108.79,108.79,108.79,108.79,108.79,108.79,108.79,108.79,108.79,108.79,108.79,108.79,102.26,102.26,102.26
2006-01,83.10,83.10,83.10,84.30,84.30,84.30,84.30,84.36,84.36,84.36,84.36,84.51,84.51,84.51,84.51,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,89.18,89.18,89.18
2006-04,99.45,99.45,99.45,101.07,101.07,101.07,101.07,101.11,101.11,101.11,101.11,101.27,101.27,101.27,101.27,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,103.82,103.82,103.82
2006-07,100.63,100.63,100.63,102.08,102.08,102.08,102.08,102.03,102.03,102.03,102.03,102.15,102.15,102.15,102.15,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,104.87,104.87,104.87
2006-10,105.57,105.57,105.57,107.65,107.65,107.65,107.65,107.24,107.24,107.24,107.24,107.31,107.31,107.31,107.31,118.57,118.57,118.57,118.57,118.57,118.57,118.57,118.57,118.57,118.57,118.57,118.57,110.16,110.16,110.16
2007-01,91.95,91.96,91.96,92.38,92.38,92.38,92.38,93.32,93.32,93.32,93.32,93.12,93.12,93.12,93.12,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,97.77,97.77,97.77
2007-04,103.50,103.49,103.50,104.17,104.17,104.17,104.17,105.31,105.31,105.31,105.31,105.10,105.10,105.10,105.10,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,107.74,107.74,107.74
2007-07,104.06,103.89,103.88,105.14,105.14,105.13,105.13,106.04,106.04,106.04,106.04,105.82,105.82,105.82,105.82,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,116.14,108.50,108.50,108.50
2007-10,,108.59,108.72,110.52,110.52,110.52,110.52,111.22,111.22,111.22,111.22,110.86,110.86,110.86,110.86,122.55,122.55,122.55,122.55,122.55,122.55,122.55,122.55,122.55,122.55,122.55,122.55,113.27,113.27,113.27
2008-01,,,94.31,96.15,96.32,96.51,96.51,96.19,96.19,96.19,96.19,95.53,95.53,95.53,95.53,103.55,103.55,103.55,103.55,103.13,103.16,103.16,103.16,103.16,103.16,103.16,103.16,98.51,98.51,98.51
2008-04,,,,112.50,112.83,113.02,113.01,111.80,111.80,111.80,111.80,111.18,111.18,111.18,111.18,120.60,120.60,120.60,120.60,120.16,120.18,120.18,120.18,120.18,120.18,120.18,120.18,112.12,112.12,112.12
2008-07,,,,,110.63,111.03,111.01,110.49,110.49,110.49,110.49,109.84,109.84,109.84,109.84,119.55,119.55,119.55,119.55,119.07,119.09,119.09,119.09,119.09,119.09,119.09,119.09,110.56,110.56,110.56
2008-10,,,,,,109.90,109.90,108.84,108.84,108.84,108.84,107.94,107.94,107.94,107.94,118.12,118.12,118.12,118.12,117.59,117.63,117.63,117.63,117.63,117.63,117.63,117.63,109.00,109.00,109.00
2009-01,,,,,,,85.53,84.93,84.87,84.82,84.78,83.82,83.82,83.82,83.82,89.87,89.87,89.87,89.87,89.52,89.49,89.49,89.49,89.42,89.42,89.42,89.42,86.47,86.47,86.47
2009-04,,,,,,,,98.19,97.99,98.01,97.99,96.04,96.04,96.04,96.04,102.55,102.55,102.55,102.55,101.77,101.73,101.73,101.73,101.59,101.59,101.59,101.59,96.66,96.66,96.66
2009-07,,,,,,,,,101.31,100.71,100.61,98.43,98.43,98.43,98.43,105.01,105.01,105.01,105.01,104.28,104.22,104.22,104.22,104.13,104.13,104.13,104.13,98.56,98.56,98.56
2009-10,,,,,,,,,,99.97,99.55,97.10,97.10,97.10,97.10,104.45,104.45,104.45,104.45,104.18,104.01,104.01,104.01,103.85,103.85,103.85,103.85,97.65,97.65,97.65
2010-01,,,,,,,,,,,84.01,84.26,84.24,84.47,84.42,89.70,89.70,89.70,89.70,89.50,89.36,89.36,89.36,89.27,89.27,89.27,89.27,86.23,86.23,86.23
2010-04,,,,,,,,,,,,102.53,103.54,103.71,103.75,110.23,110.23,110.23,110.23,110.19,110.02,110.02,110.02,109.72,109.72,109.72,109.72,103.40,103.40,103.40
2010-07,,,,,,,,,,,,,105.25,106.06,106.22,113.17,113.17,113.17,113.17,113.14,112.93,112.93,112.93,112.78,112.78,112.78,112.78,105.20,105.20,105.20
2010-10,,,,,,,,,,,,,,106.27,105.96,114.28,114.28,114.28,114.28,113.60,113.26,113.26,113.26,113.06,113.06,113.06,113.06,105.17,105.17,105.17
2011-01,,,,,,,,,,,,,,,96.29,101.77,101.24,101.43,101.54,101.24,100.95,100.95,100.95,101.67,101.67,101.67,101.67,98.40,98.40,98.40
2011-04,,,,,,,,,,,,,,,,117.76,117.38,117.16,117.32,116.85,116.52,116.52,116.52,116.56,116.56,116.56,116.56,110.71,110.71,110.71
2011-07,,,,,,,,,,,,,,,,,119.64,118.56,118.75,118.59,118.22,118.22,118.22,118.60,118.60,118.60,118.60,111.71,111.71,111.71
2011-10,,,,,,,,,,,,,,,,,,119.72,119.54,119.50,119.00,119.00,119.00,119.00,119.00,119.00,119.00,111.62,111.62,111.62
2012-01,,,,,,,,,,,,,,,,,,,103.49,103.71,103.34,103.28,103.35,103.99,103.99,103.99,103.99,101.07,101.07,101.07
2012-04,,,,,,,,,,,,,,,,,,,,116.16,114.26,114.44,114.48,114.75,114.75,114.75,114.75,110.28,110.28,110.28
2012-07,,,,,,,,,,,,,,,,,,,,,115.49,115.11,115.09,114.96,114.96,114.96,114.96,109.48,109.48,109.48
2012-10,,,,,,,,,,,,,,,,,,,,,,113.61,111.88,114.94,114.94,114.94,114.94,108.77,108.77,108.77
2013-01,,,,,,,,,,,,,,,,,,,,,,,96.20,96.04,96.25,96.74,96.41,95.30,95.32,95.32
2013-04,,,,,,,,,,,,,,,,,,,,,,,,114.88,114.40,114.10,113.98,109.60,109.65,109.65
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,117.66,117.39,116.99,111.67,111.73,111.73
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,116.27,116.09,110.04,110.20,110.20
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,103.23,102.77,103.18,103.63
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.89,112.19,112.59
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.11,114.50
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.72
