"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.19,84.19,84.18,84.18,84.17,84.17,84.17,84.17,84.13,84.13,84.13,84.12,84.77,84.77,84.77,84.77,84.81,84.81,84.81,84.81,84.77,84.77,84.77,84.77,81.70,81.64,81.64
1991-04,85.29,85.29,85.29,85.29,85.29,85.31,85.31,85.31,85.31,85.33,85.33,85.33,85.33,85.30,85.30,85.29,85.29,85.29,85.29,85.29,85.29,85.28,85.28,85.28,85.28,85.86,85.86,85.89,85.89,85.86,85.86,85.86,85.86,85.88,85.88,85.88,85.88,82.43,82.46,82.46
1991-07,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.92,82.92,82.92,82.92,82.95,82.95,82.95,82.95,83.77,83.77,83.77,83.77,83.77,83.77,83.77,83.77,83.76,83.76,83.76,83.76,80.12,80.23,80.23
1991-10,85.65,85.65,85.65,85.65,85.65,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.57,85.57,85.58,85.58,85.49,85.49,85.49,85.49,85.53,85.54,85.54,85.54,86.22,86.22,86.19,86.19,86.17,86.17,86.17,86.17,86.18,86.18,86.18,86.18,82.39,82.30,82.30
1992-01,86.40,86.40,86.40,86.40,86.40,86.41,86.41,86.41,86.41,86.42,86.42,86.42,86.42,86.48,86.48,86.48,86.48,86.46,86.46,86.46,86.46,86.43,86.42,86.42,86.41,87.65,87.65,87.65,87.65,87.71,87.71,87.71,87.71,87.66,87.66,87.66,87.66,83.88,83.84,83.84
1992-04,86.20,86.20,86.20,86.20,86.20,86.22,86.22,86.22,86.22,86.26,86.26,86.26,86.26,86.23,86.23,86.21,86.21,86.24,86.24,86.24,86.24,86.23,86.23,86.23,86.23,86.58,86.58,86.61,86.61,86.58,86.58,86.58,86.58,86.60,86.60,86.60,86.60,83.34,83.39,83.39
1992-07,86.21,86.21,86.21,86.21,86.21,86.22,86.22,86.22,86.22,86.19,86.19,86.19,86.19,86.20,86.20,86.20,86.20,86.17,86.17,86.17,86.17,86.21,86.20,86.20,86.20,86.42,86.42,86.42,86.42,86.44,86.44,86.44,86.44,86.43,86.43,86.43,86.43,83.40,83.52,83.52
1992-10,89.08,89.08,89.08,89.08,89.08,89.09,89.09,89.09,89.09,89.05,89.05,89.05,89.05,89.05,89.05,89.07,89.07,89.25,89.25,89.25,89.25,89.26,89.27,89.27,89.28,89.84,89.84,89.81,89.81,89.80,89.80,89.80,89.80,89.81,89.81,89.81,89.81,86.06,85.94,85.94
