"",1995-09-06,1995-12-07,1996-03-07,1996-06-05,1996-09-05,1996-12-04,1997-03-05,1997-06-05,1997-09-10,1997-12-04,1998-02-27,1998-06-04,1998-09-09,1998-12-03,1999-03-04,1999-04-28,1999-06-08,1999-09-09,1999-12-07,2000-03-02,2000-05-30,2000-08-29,2000-11-28,2001-03-01,2001-05-23,2001-08-23,2001-11-27,2002-02-27,2002-05-23,2002-08-22,2002-11-21,2003-02-26,2003-05-22,2003-08-21,2003-11-20,2004-02-19,2004-05-25,2004-08-24,2004-11-23,2005-02-22
unit,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,DEM,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR,EUR
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
Record meth,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual,Manual
1991-01,183.3,183.3,183.3,183.0,183.8,183.3,184.9,184.9,184.0,184.0,184.0,184.0,184.0,184.0,183.9,203.0,103.8,,,,,,,,,,,104.94,104.94,104.88,104.88,104.88,104.88,104.83,104.83,104.83,104.79,104.89,104.89,104.90
1991-04,176.1,176.1,176.1,176.1,177.2,178.4,176.9,176.9,177.5,177.5,177.5,177.5,177.5,177.5,177.5,200.4,102.5,,,,,,,,,,,101.37,101.37,101.34,101.34,101.34,101.33,101.20,101.20,101.20,101.23,100.92,100.92,100.93
1991-07,183.9,183.9,183.9,184.5,184.8,184.3,184.0,184.0,184.0,184.0,183.9,183.9,184.0,184.1,184.0,204.5,104.5,,,,,,,,,,,104.96,104.96,104.87,104.87,104.87,104.86,104.85,104.85,104.85,104.79,104.87,104.87,104.85
1991-10,185.4,185.4,185.4,185.1,185.9,185.7,186.9,186.9,186.4,186.4,186.5,186.5,186.3,186.3,186.5,205.3,105.0,,,,,,,,,,,105.95,105.95,105.68,105.68,105.68,105.68,105.71,105.71,105.71,105.78,105.74,105.74,105.75
1992-01,184.0,184.0,184.0,184.1,185.1,184.6,185.8,185.8,185.2,185.3,185.3,185.3,185.3,185.3,185.2,205.9,105.3,105.4,105.3,105.4,105.31,105.31,,,,,,105.54,105.54,105.52,105.52,105.52,105.53,105.47,105.47,105.47,105.45,105.51,105.51,105.52
1992-04,178.0,178.0,178.0,177.9,178.6,179.8,178.3,178.3,178.9,178.9,178.9,179.0,179.0,178.9,179.0,199.3,101.9,101.8,101.8,101.8,101.50,101.57,,,,,,101.33,101.33,101.24,101.24,101.24,101.23,101.14,101.14,101.14,101.16,100.89,100.89,100.91
1992-07,181.3,181.3,181.3,181.7,182.3,181.8,181.6,181.6,181.7,181.6,181.5,181.5,181.7,181.7,181.6,200.5,102.5,102.5,102.6,102.6,102.67,102.74,,,,,,102.83,102.83,102.73,102.73,102.73,102.71,102.72,102.72,102.72,102.66,102.75,102.75,102.73
1992-10,174.6,174.6,174.6,174.2,174.7,174.5,175.8,175.8,175.8,175.9,175.9,175.9,175.7,175.7,175.9,194.2,99.3,99.3,99.2,99.2,99.07,99.21,,,,,,99.17,99.17,98.96,98.96,98.96,98.97,98.99,98.99,98.99,99.06,99.09,99.09,99.10
1993-01,172.1,172.1,172.1,172.8,172.5,172.2,172.6,172.6,171.5,171.6,171.6,171.6,171.7,171.7,171.6,188.6,96.5,96.5,96.4,96.4,96.58,96.58,,,,,,96.71,96.71,96.73,96.73,96.73,96.75,96.67,96.67,96.67,96.65,96.67,96.67,96.68
1993-04,168.2,168.2,168.2,167.9,168.2,169.0,168.2,168.2,169.2,169.2,169.2,169.2,169.2,169.1,169.2,188.0,96.1,96.1,96.1,96.2,95.60,95.65,,,,,,95.54,95.54,95.63,95.63,95.63,95.63,95.55,95.55,95.55,95.56,95.38,95.38,95.39
1993-07,170.2,170.2,170.2,170.4,170.5,170.1,170.0,170.0,170.2,170.0,169.9,169.9,170.2,170.2,169.9,187.1,95.7,95.6,95.8,95.7,96.03,96.07,96.10,,,,,96.12,96.12,96.07,96.07,96.07,96.04,96.07,96.07,96.07,96.01,96.14,96.14,96.11
1993-10,173.1,173.1,173.1,172.6,173.6,173.4,174.7,174.7,174.8,174.9,174.9,174.9,174.6,174.6,175.0,191.7,98.1,98.1,98.0,98.0,97.96,98.05,98.03,,,,,98.04,98.04,97.82,97.82,97.82,97.83,97.85,97.85,97.85,97.91,97.87,97.87,97.87
1994-01,176.5,176.5,176.5,177.7,177.9,177.7,177.6,177.6,176.9,177.2,177.1,177.2,177.3,177.3,177.2,196.0,100.3,100.3,100.1,100.1,100.06,99.99,99.98,,,,,100.20,100.20,100.28,100.28,100.28,100.30,100.24,100.24,100.24,100.24,100.23,100.23,100.24
1994-04,186.8,186.8,186.8,186.3,186.6,187.1,186.7,186.7,187.7,187.7,187.7,187.7,187.7,187.5,187.6,206.5,105.6,105.7,105.7,105.8,105.19,105.24,105.23,,,,,105.22,105.22,105.24,105.24,105.24,105.25,105.17,105.17,105.17,105.17,105.08,105.08,105.08
1994-07,186.2,186.2,186.2,186.2,187.8,187.6,187.6,187.6,187.3,186.9,186.9,186.9,187.3,187.3,186.7,204.6,104.6,104.5,104.7,104.5,104.89,104.95,105.01,104.96,,,,104.95,104.95,104.97,104.97,104.97,104.93,104.91,104.91,104.91,104.86,105.02,105.02,105.00
1994-10,188.5,188.5,188.5,187.8,190.1,190.1,189.0,189.0,188.1,188.2,188.3,188.1,187.8,187.8,188.4,206.4,105.6,105.6,105.5,105.5,105.72,105.83,105.80,105.80,,,,105.73,105.73,105.53,105.53,105.53,105.54,105.55,105.55,105.55,105.60,105.49,105.49,105.49
1995-01,185.5,185.5,185.3,187.0,192.4,192.3,191.9,191.9,193.3,193.6,194.1,194.3,194.5,194.5,194.5,212.6,108.8,108.9,108.8,108.8,108.40,108.33,108.30,108.31,108.31,,,108.62,108.62,108.74,108.74,108.74,108.75,108.72,108.72,108.72,108.72,108.72,108.72,108.72
1995-04,192.5,192.5,192.0,191.2,197.2,197.2,197.3,197.3,199.3,199.2,199.9,199.9,199.8,199.6,199.7,217.2,111.0,110.7,110.8,110.9,110.52,110.55,110.57,110.61,110.61,,,110.50,110.50,110.41,110.41,110.41,110.42,110.36,110.36,110.36,110.35,110.30,110.30,110.30
1995-07,,191.2,192.4,192.3,198.9,199.0,199.2,199.2,197.6,197.2,197.8,197.8,198.2,198.3,197.3,215.0,109.9,109.8,109.9,109.6,110.16,110.24,110.33,110.25,110.25,,,110.08,110.08,110.17,110.17,110.17,110.12,110.03,110.03,110.03,109.99,110.17,110.17,110.15
1995-10,,,198.9,198.1,200.4,200.5,199.2,199.2,198.0,198.1,198.9,198.8,198.4,198.5,199.3,218.1,111.6,111.6,111.4,111.6,112.01,112.12,112.05,112.05,112.05,,,111.94,111.94,111.71,111.71,111.71,111.73,111.72,111.72,111.72,111.79,111.56,111.56,111.57
1996-01,,,,194.7,200.3,200.9,200.7,200.7,200.5,200.8,203.0,203.3,203.6,203.6,203.5,221.6,113.4,113.6,113.6,113.5,113.16,112.98,112.90,112.90,112.90,113.14,,113.15,113.15,113.20,113.20,113.20,113.22,113.18,113.18,113.18,113.17,113.20,113.20,113.20
1996-04,,,,,201.9,200.8,201.4,201.4,202.2,202.2,204.1,204.1,204.0,203.8,203.9,223.2,114.1,113.8,114.1,114.1,113.85,113.72,113.82,113.91,113.91,113.86,,113.86,113.86,113.73,113.73,113.73,113.74,113.71,113.71,113.71,113.67,113.67,113.67,113.68
1996-07,,,,,,208.2,207.8,207.8,208.0,207.5,210.2,210.1,209.9,210.0,208.8,228.2,116.6,116.0,115.7,115.7,115.69,115.79,115.87,115.79,115.79,115.72,115.72,115.72,115.72,115.99,115.99,115.99,115.94,115.82,115.82,115.82,115.76,115.97,115.97,115.95
