"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,103.06,103.20,103.20,103.11,103.08,103.08,103.08,103.50,103.49,103.49,103.49,103.30,103.30,103.30,103.34,124.86,124.86,124.86,124.86,124.38,124.38,124.38,124.38,124.50,124.50,124.50,124.50,92.74,91.46,91.43
1999-07,102.47,102.34,102.34,102.57,102.50,102.50,102.50,102.15,102.22,102.22,102.22,101.94,101.94,101.94,101.99,121.90,121.90,121.90,121.90,121.91,121.91,121.91,121.91,121.73,121.73,121.73,121.73,91.79,90.56,90.51
1999-10,102.60,102.48,102.48,102.49,102.58,102.58,102.58,102.41,102.38,102.38,102.38,102.77,102.77,102.77,102.67,122.97,122.97,122.97,122.97,123.70,123.70,123.70,123.70,123.73,123.73,123.73,123.73,92.41,91.13,91.23
2000-01,102.74,102.83,102.83,102.63,102.69,102.69,102.69,103.47,103.44,103.44,103.44,103.57,103.57,103.57,103.71,128.69,128.69,128.69,128.69,128.45,128.45,128.45,128.45,128.49,128.49,128.49,128.49,94.15,92.85,92.83
2000-04,98.39,98.49,98.49,98.49,98.37,98.37,98.37,98.18,98.18,98.18,98.18,97.99,97.99,97.99,98.00,120.03,120.03,120.03,120.03,119.61,119.61,119.61,119.61,119.71,119.71,119.71,119.71,91.01,89.76,89.74
2000-07,97.65,97.56,97.56,97.78,97.75,97.75,97.75,97.39,97.45,97.45,97.45,97.20,97.20,97.20,97.20,118.67,118.67,118.67,118.67,118.67,118.67,118.67,118.67,118.50,118.50,118.50,118.50,91.99,90.75,90.71
2000-10,101.24,101.13,101.13,101.12,101.21,101.21,101.21,100.98,100.95,100.95,100.95,101.26,101.26,101.26,101.11,123.72,123.72,123.72,123.72,124.39,124.39,124.39,124.39,124.41,124.41,124.41,124.41,94.59,93.28,93.37
2001-01,101.86,101.90,101.90,101.61,101.74,101.74,101.74,102.55,102.53,102.53,102.53,102.74,102.74,102.74,103.04,127.73,127.73,127.73,127.73,127.52,127.52,127.52,127.52,127.59,127.59,127.59,127.59,96.43,95.10,95.07
2001-04,98.73,98.84,98.84,98.85,98.67,98.67,98.67,98.27,98.29,98.29,98.29,98.08,98.08,98.08,98.06,120.72,120.72,120.72,120.72,120.43,120.43,120.43,120.43,120.52,120.52,120.52,120.52,92.28,91.02,91.01
2001-07,97.39,97.38,97.38,97.54,97.59,97.59,97.59,97.36,97.38,97.38,97.38,97.18,97.18,97.18,97.12,118.64,118.64,118.64,118.64,118.66,118.66,118.66,118.66,118.49,118.49,118.49,118.49,91.49,90.24,90.21
2001-10,103.32,103.17,103.17,103.30,103.31,103.31,103.31,103.12,103.10,103.10,103.10,103.29,103.29,103.29,103.09,124.01,124.01,124.01,124.01,124.49,124.49,124.49,124.49,124.50,124.50,124.50,124.50,96.75,95.42,95.48
2002-01,108.53,108.51,108.51,107.66,107.92,107.92,107.92,108.14,108.14,108.14,108.14,108.49,108.49,108.49,108.91,132.01,132.01,132.01,132.01,131.90,131.90,131.90,131.90,131.99,131.99,131.99,131.99,98.51,97.16,97.12
2002-04,94.38,94.49,94.49,94.86,94.54,94.54,94.54,94.46,94.53,94.53,94.53,94.31,94.31,94.31,94.24,113.89,113.89,113.89,113.89,113.78,113.78,113.78,113.78,113.84,113.84,113.84,113.84,90.64,89.40,89.40
2002-07,98.29,98.41,98.41,98.48,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.49,98.49,98.49,98.35,118.58,118.58,118.58,118.58,118.62,118.62,118.62,118.62,118.46,118.46,118.46,118.46,91.95,90.71,90.69
2002-10,96.42,96.21,96.21,96.62,96.51,96.51,96.51,96.37,96.30,96.30,96.30,96.33,96.33,96.33,96.12,115.64,115.64,115.64,115.64,115.83,115.83,115.83,115.83,115.84,115.84,115.84,115.84,90.28,89.04,89.08
2003-01,92.90,92.83,92.83,91.25,91.73,91.73,91.73,91.28,91.31,91.31,91.31,91.74,91.74,91.74,92.11,108.72,108.72,108.72,108.72,108.74,108.74,108.74,108.74,108.83,108.83,108.83,108.83,88.36,87.14,87.06
2003-04,93.03,93.16,93.16,94.10,93.49,93.49,93.49,93.98,94.11,94.11,94.11,93.88,93.88,93.88,93.83,113.87,113.87,113.87,113.87,113.92,113.92,113.92,113.92,113.95,113.95,113.95,113.95,90.45,89.21,89.24
2003-07,95.27,95.51,95.51,95.47,95.79,95.79,95.79,95.99,95.96,95.96,95.96,95.84,95.84,95.84,95.71,114.24,114.24,114.24,114.24,114.24,114.24,114.24,114.24,114.07,114.07,114.07,114.07,88.86,87.65,87.67
2003-10,96.21,95.90,95.90,96.57,96.38,96.38,96.38,96.15,96.02,96.02,96.02,95.94,95.94,95.94,95.75,113.57,113.57,113.57,113.57,113.49,113.49,113.49,113.49,113.54,113.54,113.54,113.54,88.31,87.09,87.13
2004-01,90.90,90.78,90.78,88.46,89.26,89.26,89.26,88.55,88.60,88.60,88.60,89.10,89.10,89.10,89.42,105.68,105.68,105.68,105.68,105.83,105.83,105.83,105.83,105.93,105.93,105.93,105.93,87.78,86.57,86.44
2004-04,86.92,87.05,87.05,88.71,87.80,87.80,87.80,88.54,88.73,88.73,88.73,88.53,88.53,88.53,88.47,104.46,104.46,104.46,104.46,104.61,104.61,104.61,104.61,104.62,104.62,104.62,104.62,85.86,84.69,84.74
2004-07,88.08,88.45,88.45,88.43,88.78,88.78,88.78,89.14,89.04,89.04,89.04,88.96,88.96,88.96,88.82,104.71,104.71,104.71,104.71,104.69,104.69,104.69,104.69,104.49,104.49,104.49,104.49,83.09,81.96,82.00
2004-10,85.38,84.99,84.99,86.23,86.00,86.00,86.00,85.61,85.47,85.47,85.47,85.25,85.25,85.25,85.13,100.46,100.46,100.46,100.46,100.18,100.18,100.18,100.18,100.28,100.28,100.28,100.28,80.34,79.24,79.29
2005-01,82.07,81.94,81.94,78.60,79.73,79.73,79.73,76.54,76.60,76.60,76.60,77.16,77.16,77.16,77.39,92.67,92.67,92.67,92.67,92.98,92.98,92.98,92.98,93.08,93.08,93.08,93.08,79.09,78.00,77.80
2005-04,90.36,90.49,90.49,93.04,91.73,91.73,91.73,90.57,90.83,90.83,90.83,90.59,90.59,90.59,90.52,107.55,107.55,107.55,107.55,107.76,107.76,107.76,107.76,107.73,107.73,107.73,107.73,82.87,81.75,81.83
2005-07,86.54,87.02,87.02,87.57,87.98,87.98,87.98,86.97,86.77,86.77,86.77,86.79,86.79,86.79,86.61,102.38,102.38,102.38,102.38,102.33,102.33,102.33,102.33,102.08,102.08,102.08,102.08,84.89,83.73,83.79
2005-10,82.42,81.93,81.93,84.74,84.51,84.51,84.51,82.40,82.29,82.29,82.29,81.94,81.94,81.94,81.97,97.38,97.38,97.38,97.38,96.92,96.92,96.92,96.92,97.09,97.09,97.09,97.09,78.56,77.48,77.53
2006-01,78.97,78.84,78.84,74.83,76.25,76.25,76.25,74.19,74.25,74.25,74.25,74.52,74.52,74.52,74.56,88.50,88.50,88.50,88.50,89.02,89.02,89.02,89.02,89.15,89.15,89.15,89.15,78.43,77.34,77.11
2006-04,91.20,91.31,91.31,93.82,92.24,92.24,92.24,91.42,91.76,91.76,91.76,91.40,91.40,91.40,91.41,109.55,109.55,109.55,109.55,109.85,109.85,109.85,109.85,109.77,109.77,109.77,109.77,87.15,85.96,86.06
2006-07,93.98,94.64,94.64,94.28,94.72,94.72,94.72,93.58,93.26,93.26,93.26,93.77,93.77,93.77,93.48,111.37,111.37,111.37,111.37,111.45,111.45,111.45,111.45,111.14,111.14,111.14,111.14,88.69,87.49,87.56
2006-10,94.96,94.32,94.32,94.06,93.77,93.77,93.77,95.21,95.12,95.12,95.12,94.93,94.93,94.93,95.18,112.12,112.12,112.12,112.12,111.22,111.22,111.22,111.22,111.48,111.48,111.48,111.48,90.47,89.23,89.29
2007-01,104.80,102.35,102.30,96.51,98.53,98.53,98.53,94.38,94.49,94.49,94.49,95.64,95.64,95.64,95.43,113.45,113.45,113.45,113.45,114.50,114.50,114.50,114.50,114.69,114.69,114.69,114.69,89.82,88.56,88.30
2007-04,93.60,90.03,89.88,91.66,89.80,89.80,89.80,86.39,86.73,86.73,86.73,86.36,86.36,86.36,86.46,104.01,104.01,104.01,104.01,104.24,104.24,104.24,104.24,104.15,104.15,104.15,104.15,86.22,85.05,85.15
2007-07,93.99,92.73,92.79,91.79,92.12,92.12,92.12,89.18,88.81,88.81,88.81,88.47,88.47,88.47,88.18,105.83,105.83,105.83,105.83,105.85,105.85,105.85,105.85,105.56,105.56,105.56,105.56,87.16,85.98,86.06
2007-10,,94.80,93.51,92.76,92.28,92.28,92.28,88.93,88.86,88.86,88.86,88.76,88.76,88.76,89.18,106.03,106.03,106.03,106.03,104.73,104.73,104.73,104.73,104.92,104.92,104.92,104.92,87.39,86.20,86.26
2008-01,,,104.61,100.86,99.38,99.47,99.48,98.14,98.29,98.29,98.29,97.98,97.98,97.98,97.51,114.82,114.82,114.82,114.82,116.63,116.29,116.29,116.29,116.75,116.75,116.75,116.75,95.85,94.50,94.22
2008-04,,,,97.68,97.92,97.95,97.95,94.52,94.89,94.89,94.89,93.06,93.06,93.06,93.22,111.45,111.45,111.45,111.45,111.74,111.50,111.50,111.50,111.23,111.23,111.23,111.23,88.96,87.74,87.87
2008-07,,,,,97.45,96.73,96.74,94.35,93.91,93.91,93.91,91.50,91.50,91.50,91.21,109.22,109.22,109.22,109.22,109.18,108.96,108.96,108.96,108.67,108.67,108.67,108.67,91.88,90.65,90.75
2008-10,,,,,,94.86,94.94,97.20,97.12,97.12,97.12,95.13,95.13,95.13,95.73,115.93,115.93,115.93,115.93,113.87,113.47,113.47,113.47,113.56,113.56,113.56,113.56,93.91,92.62,92.68
2009-01,,,,,,,90.21,95.86,97.03,95.72,96.36,96.22,96.22,96.22,95.50,110.45,110.45,110.45,110.45,111.47,112.05,112.05,112.05,113.35,113.35,113.35,113.35,96.00,94.63,94.33
2009-04,,,,,,,,98.61,100.24,100.24,99.56,97.50,97.50,97.50,97.66,115.88,115.88,115.88,115.88,115.38,115.80,115.80,115.80,115.58,115.58,115.58,115.58,97.11,95.78,95.88
2009-07,,,,,,,,,102.97,105.05,104.22,102.91,102.91,102.91,102.63,121.18,121.18,121.18,121.18,120.49,121.04,121.04,121.04,120.64,120.64,120.64,120.64,99.40,98.07,98.26
2009-10,,,,,,,,,,111.42,110.98,108.61,108.61,108.61,109.45,129.36,129.36,129.36,129.36,125.34,126.85,126.85,126.85,126.85,126.85,126.85,126.85,102.98,101.57,101.58
2010-01,,,,,,,,,,,93.25,93.85,94.14,92.61,92.51,104.34,104.34,104.34,104.34,107.30,109.18,109.18,109.18,109.63,109.63,109.63,109.63,96.22,96.62,96.35
2010-04,,,,,,,,,,,,105.14,104.43,103.90,103.72,121.58,121.58,121.58,121.58,122.06,123.80,123.80,123.80,122.07,122.07,122.07,122.07,101.48,101.40,101.46
2010-07,,,,,,,,,,,,,110.26,105.97,104.24,121.23,121.23,121.23,121.23,121.07,123.01,123.01,123.01,120.87,120.87,120.87,120.87,100.25,100.12,100.40
2010-10,,,,,,,,,,,,,,100.49,104.27,120.74,120.74,120.74,120.74,118.16,121.23,121.23,121.23,119.36,119.36,119.36,119.36,100.19,100.02,99.96
2011-01,,,,,,,,,,,,,,,111.31,124.28,125.42,121.96,120.47,119.68,123.22,123.22,123.22,126.57,126.57,126.57,126.57,101.84,103.05,102.81
2011-04,,,,,,,,,,,,,,,,120.03,119.92,116.89,115.31,114.15,117.30,117.30,117.30,118.26,118.26,118.26,118.26,100.23,101.22,101.22
2011-07,,,,,,,,,,,,,,,,,117.81,116.29,114.66,112.75,115.97,115.97,115.97,117.63,117.63,117.63,117.63,99.50,100.58,100.95
2011-10,,,,,,,,,,,,,,,,,,120.55,122.26,115.19,119.58,119.58,119.58,121.97,121.97,121.97,121.97,98.79,99.51,99.37
2012-01,,,,,,,,,,,,,,,,,,,107.19,102.68,107.35,107.57,108.97,111.28,111.28,111.28,111.28,101.28,102.33,102.15
2012-04,,,,,,,,,,,,,,,,,,,,101.42,106.60,106.98,108.52,106.84,106.84,106.84,106.84,92.84,92.74,92.69
2012-07,,,,,,,,,,,,,,,,,,,,,109.53,108.94,109.79,120.63,120.63,120.63,120.63,105.55,105.75,106.13
2012-10,,,,,,,,,,,,,,,,,,,,,,107.53,120.02,111.09,111.09,111.09,111.09,100.43,101.02,100.86
2013-01,,,,,,,,,,,,,,,,,,,,,,,95.34,98.91,98.59,100.95,105.51,92.55,92.65,92.53
2013-04,,,,,,,,,,,,,,,,,,,,,,,,111.43,115.29,117.18,117.95,100.80,102.68,102.57
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,118.39,118.49,121.84,101.00,101.98,102.37
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,122.15,115.77,102.50,103.28,103.12
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,129.15,104.78,102.05,101.05
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.21,99.26,100.27
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.12,94.87
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.65
