"",2005-05-19,2005-08-18,2005-11-17,2006-02-16,2006-05-18,2006-08-17,2006-11-16,2007-02-20,2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-07,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.981,8.800,8.803,8.800,8.800,8.800,8.800,8.803,8.803,8.803,8.803,8.803,8.803,8.785,8.785
1995-10,8.920,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.921,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.920,8.921,8.760,8.755,8.760,8.760,8.760,8.760,8.755,8.755,8.755,8.755,8.755,8.755,8.732,8.732
1996-01,8.850,8.851,8.851,8.851,8.851,8.851,8.851,8.851,8.851,8.850,8.850,8.850,8.850,8.851,8.851,8.851,8.851,8.850,8.850,8.850,8.850,8.851,8.851,8.851,8.850,8.680,8.683,8.680,8.680,8.680,8.680,8.683,8.683,8.683,8.683,8.683,8.683,8.676,8.676
1996-04,8.786,8.785,8.785,8.785,8.785,8.785,8.785,8.785,8.785,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.786,8.620,8.622,8.620,8.620,8.620,8.620,8.622,8.622,8.622,8.622,8.622,8.622,8.624,8.624
1996-07,8.713,8.713,8.713,8.713,8.713,8.712,8.712,8.712,8.712,8.713,8.713,8.713,8.713,8.712,8.712,8.712,8.712,8.713,8.713,8.713,8.713,8.712,8.712,8.712,8.712,8.550,8.545,8.550,8.550,8.550,8.550,8.545,8.545,8.545,8.545,8.545,8.545,8.546,8.546
1996-10,8.652,8.653,8.653,8.653,8.653,8.653,8.653,8.653,8.653,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.652,8.480,8.479,8.480,8.480,8.480,8.480,8.479,8.479,8.479,8.479,8.479,8.479,8.490,8.490
1997-01,8.621,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.622,8.430,8.434,8.430,8.430,8.430,8.430,8.434,8.434,8.434,8.434,8.434,8.434,8.441,8.441
1997-04,8.596,8.595,8.595,8.595,8.595,8.595,8.595,8.595,8.595,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.596,8.595,8.595,8.595,8.596,8.400,8.402,8.400,8.400,8.400,8.400,8.402,8.402,8.402,8.402,8.402,8.402,8.416,8.416
1997-07,8.590,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.589,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.400,8.418,8.418
1997-10,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.574,8.380,8.383,8.380,8.380,8.380,8.380,8.383,8.383,8.383,8.383,8.383,8.383,8.408,8.408
1998-01,8.576,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.577,8.578,8.578,8.578,8.578,8.578,8.578,8.578,8.578,8.577,8.577,8.577,8.577,8.390,8.388,8.390,8.390,8.390,8.390,8.388,8.388,8.388,8.388,8.388,8.388,8.420,8.420
1998-04,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.626,8.440,8.441,8.440,8.440,8.440,8.440,8.441,8.441,8.441,8.441,8.441,8.441,8.468,8.468
1998-07,8.600,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.599,8.420,8.424,8.420,8.420,8.420,8.420,8.424,8.424,8.424,8.424,8.424,8.424,8.461,8.461
1998-10,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.603,8.603,8.603,8.603,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.604,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.430,8.467,8.467
1999-01,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.528,8.390,8.391,8.390,8.390,8.390,8.390,8.391,8.391,8.391,8.391,8.391,8.391,8.423,8.423
1999-04,8.468,8.467,8.467,8.467,8.467,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.468,8.330,8.333,8.330,8.330,8.330,8.330,8.333,8.333,8.333,8.333,8.333,8.333,8.374,8.374
1999-07,8.482,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.481,8.340,8.341,8.340,8.340,8.340,8.340,8.341,8.341,8.341,8.341,8.341,8.341,8.390,8.390
1999-10,8.486,8.486,8.486,8.486,8.486,8.486,8.486,8.486,8.486,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.485,8.486,8.486,8.486,8.486,8.340,8.342,8.340,8.340,8.340,8.340,8.342,8.342,8.342,8.342,8.342,8.342,8.405,8.405
2000-01,8.501,8.501,8.501,8.501,8.501,8.501,8.501,8.501,8.501,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.502,8.360,8.355,8.360,8.360,8.360,8.360,8.355,8.355,8.355,8.355,8.355,8.355,8.433,8.433
2000-04,8.527,8.526,8.526,8.526,8.526,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.380,8.375,8.380,8.380,8.380,8.380,8.375,8.375,8.375,8.375,8.375,8.375,8.458,8.458
2000-07,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.539,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.390,8.388,8.390,8.390,8.390,8.390,8.388,8.388,8.388,8.388,8.388,8.388,8.480,8.480
2000-10,8.563,8.563,8.563,8.563,8.563,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.562,8.410,8.406,8.410,8.410,8.410,8.410,8.406,8.406,8.406,8.406,8.406,8.406,8.489,8.489
2001-01,8.580,8.581,8.581,8.581,8.581,8.581,8.581,8.581,8.581,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.582,8.410,8.414,8.410,8.410,8.410,8.410,8.414,8.414,8.414,8.414,8.414,8.414,8.489,8.489
2001-04,8.573,8.572,8.572,8.572,8.572,8.573,8.573,8.573,8.573,8.574,8.574,8.574,8.574,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.573,8.410,8.407,8.410,8.410,8.410,8.410,8.407,8.407,8.407,8.407,8.407,8.407,8.482,8.482
2001-07,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.527,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.526,8.370,8.369,8.370,8.370,8.370,8.370,8.369,8.369,8.369,8.369,8.369,8.369,8.441,8.441
2001-10,8.492,8.491,8.491,8.491,8.491,8.490,8.490,8.490,8.490,8.490,8.490,8.490,8.490,8.491,8.491,8.491,8.491,8.490,8.490,8.490,8.490,8.491,8.491,8.491,8.491,8.330,8.332,8.330,8.330,8.330,8.330,8.332,8.332,8.332,8.332,8.332,8.332,8.406,8.406
2002-01,8.448,8.449,8.449,8.449,8.449,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.450,8.300,8.295,8.300,8.300,8.300,8.300,8.295,8.295,8.295,8.295,8.295,8.295,8.370,8.370
2002-04,8.393,8.392,8.392,8.392,8.392,8.393,8.393,8.393,8.393,8.394,8.394,8.394,8.394,8.393,8.393,8.393,8.393,8.394,8.394,8.394,8.394,8.394,8.394,8.394,8.394,8.240,8.241,8.240,8.240,8.240,8.240,8.241,8.241,8.241,8.241,8.241,8.241,8.329,8.329
2002-07,8.325,8.326,8.326,8.326,8.326,8.326,8.326,8.326,8.326,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.324,8.180,8.177,8.180,8.180,8.180,8.180,8.177,8.177,8.177,8.177,8.177,8.177,8.252,8.252
2002-10,8.258,8.256,8.256,8.256,8.256,8.254,8.254,8.254,8.254,8.255,8.255,8.255,8.255,8.256,8.256,8.256,8.256,8.255,8.255,8.255,8.255,8.255,8.255,8.255,8.256,8.110,8.106,8.110,8.110,8.110,8.110,8.107,8.107,8.106,8.106,8.106,8.106,8.188,8.188
2003-01,8.200,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.202,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.203,8.050,8.052,8.050,8.050,8.050,8.050,8.052,8.052,8.052,8.052,8.052,8.052,8.146,8.146
2003-04,8.156,8.154,8.154,8.154,8.154,8.155,8.155,8.155,8.155,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.157,8.010,8.014,8.010,8.010,8.010,8.010,8.014,8.014,8.014,8.014,8.014,8.014,8.076,8.076
2003-07,8.116,8.116,8.116,8.116,8.116,8.117,8.117,8.117,8.117,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,8.115,7.960,7.961,7.960,7.960,7.960,7.960,7.961,7.961,7.961,7.961,7.961,7.961,8.028,8.028
2003-10,8.081,8.079,8.079,8.079,8.079,8.077,8.077,8.077,8.077,8.081,8.081,8.081,8.081,8.082,8.082,8.082,8.082,8.080,8.080,8.080,8.080,8.080,8.080,8.080,8.081,7.930,7.929,7.930,7.930,7.930,7.930,7.930,7.930,7.930,7.930,7.930,7.930,8.000,8.000
2004-01,8.043,8.049,8.049,8.049,8.049,8.050,8.050,8.050,8.050,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,8.049,7.910,7.911,7.910,7.910,7.910,7.910,7.911,7.911,7.911,7.911,7.911,7.911,7.972,7.972
2004-04,8.032,8.033,8.033,8.033,8.033,8.035,8.035,8.035,8.035,8.039,8.039,8.039,8.039,8.038,8.038,8.038,8.038,8.038,8.038,8.038,8.038,8.038,8.038,8.038,8.038,7.900,7.897,7.900,7.900,7.900,7.900,7.897,7.897,7.897,7.897,7.897,7.897,7.964,7.964
2004-07,8.011,8.011,8.011,8.011,8.011,8.015,8.015,8.015,8.015,8.012,8.012,8.012,8.012,8.012,8.012,8.012,8.012,8.013,8.013,8.013,8.013,8.014,8.014,8.014,8.013,7.880,7.881,7.880,7.880,7.880,7.880,7.880,7.880,7.880,7.880,7.880,7.880,7.944,7.944
2004-10,7.984,7.979,7.979,7.979,7.979,7.979,7.979,7.979,7.979,7.985,7.985,7.985,7.985,7.986,7.986,7.986,7.986,7.984,7.984,7.984,7.984,7.984,7.984,7.984,7.984,7.850,7.848,7.850,7.850,7.850,7.850,7.850,7.850,7.849,7.849,7.849,7.849,7.916,7.916
2005-01,7.945,7.933,7.929,7.929,7.929,7.936,7.936,7.936,7.936,7.933,7.933,7.933,7.933,7.933,7.933,7.933,7.933,7.937,7.937,7.937,7.937,7.936,7.936,7.936,7.937,7.790,7.790,7.790,7.790,7.790,7.790,7.791,7.791,7.791,7.791,7.791,7.791,7.858,7.858
2005-04,,7.904,7.892,7.889,7.889,7.893,7.893,7.893,7.893,7.899,7.899,7.899,7.899,7.903,7.903,7.903,7.903,7.905,7.905,7.905,7.905,7.905,7.905,7.905,7.904,7.750,7.751,7.750,7.750,7.750,7.750,7.750,7.750,7.750,7.750,7.750,7.750,7.823,7.823
2005-07,,,7.876,7.864,7.864,7.864,7.864,7.864,7.864,7.862,7.862,7.862,7.862,7.870,7.870,7.870,7.870,7.875,7.875,7.875,7.875,7.876,7.876,7.876,7.875,7.720,7.719,7.720,7.720,7.720,7.720,7.718,7.718,7.718,7.718,7.718,7.718,7.803,7.803
2005-10,,,,7.844,7.844,7.838,7.838,7.838,7.838,7.845,7.845,7.845,7.845,7.858,7.858,7.858,7.858,7.860,7.860,7.860,7.860,7.860,7.860,7.860,7.861,7.710,7.706,7.710,7.710,7.710,7.710,7.707,7.707,7.707,7.707,7.707,7.707,7.792,7.792
2006-01,,,,,7.804,7.802,7.797,7.797,7.797,7.795,7.795,7.795,7.795,7.806,7.806,7.806,7.806,7.813,7.813,7.813,7.813,7.813,7.813,7.813,7.813,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.660,7.711,7.711
2006-04,,,,,,7.788,7.798,7.796,7.796,7.804,7.804,7.804,7.804,7.818,7.818,7.818,7.818,7.820,7.820,7.820,7.820,7.820,7.820,7.820,7.819,7.670,7.671,7.670,7.670,7.670,7.670,7.670,7.670,7.670,7.670,7.670,7.670,7.727,7.727
2006-07,,,,,,,7.808,7.812,7.814,7.812,7.812,7.812,7.812,7.825,7.825,7.825,7.825,7.833,7.833,7.833,7.833,7.834,7.834,7.834,7.833,7.680,7.684,7.680,7.680,7.680,7.680,7.683,7.683,7.683,7.683,7.683,7.683,7.749,7.749
2006-10,,,,,,,,7.803,7.813,7.826,7.826,7.826,7.826,7.841,7.841,7.841,7.841,7.844,7.844,7.844,7.844,7.844,7.844,7.844,7.845,7.700,7.696,7.700,7.700,7.700,7.700,7.698,7.698,7.697,7.697,7.697,7.697,7.746,7.746
2007-01,,,,,,,,,7.834,7.867,7.862,7.862,7.862,7.866,7.866,7.866,7.866,7.869,7.869,7.869,7.869,7.869,7.869,7.869,7.869,7.720,7.724,7.720,7.720,7.730,7.730,7.725,7.725,7.724,7.724,7.724,7.724,7.780,7.780
2007-04,,,,,,,,,,7.881,7.892,7.889,7.889,7.895,7.895,7.895,7.895,7.894,7.894,7.894,7.894,7.893,7.893,7.893,7.893,7.750,7.753,7.750,7.750,7.750,7.750,7.752,7.752,7.753,7.753,7.753,7.753,7.810,7.810
2007-07,,,,,,,,,,,7.921,7.921,7.923,7.924,7.924,7.924,7.924,7.928,7.928,7.928,7.928,7.929,7.929,7.929,7.928,7.800,7.795,7.800,7.800,7.790,7.790,7.793,7.793,7.794,7.794,7.794,7.794,7.864,7.864
2007-10,,,,,,,,,,,,7.948,7.961,7.956,7.956,7.956,7.956,7.956,7.956,7.956,7.956,7.955,7.955,7.955,7.957,7.820,7.824,7.820,7.820,7.830,7.830,7.826,7.826,7.825,7.825,7.825,7.825,7.884,7.884
2008-01,,,,,,,,,,,,,8.013,8.000,7.999,8.010,8.010,8.015,8.015,8.015,8.015,8.010,8.010,8.010,8.010,7.890,7.893,7.890,7.890,7.890,7.890,7.893,7.893,7.893,7.893,7.893,7.893,7.986,7.986
2008-04,,,,,,,,,,,,,,8.023,8.027,8.033,8.033,8.039,8.039,8.039,8.039,8.038,8.038,8.038,8.038,7.920,7.924,7.920,7.920,7.920,7.920,7.924,7.924,7.924,7.924,7.924,7.924,8.019,8.019
2008-07,,,,,,,,,,,,,,,8.032,8.033,8.033,8.043,8.043,8.043,8.043,8.042,8.042,8.042,8.040,7.950,7.952,7.950,7.950,7.950,7.950,7.952,7.952,7.953,7.953,7.953,7.953,8.034,8.034
2008-10,,,,,,,,,,,,,,,,8.025,8.025,8.025,8.025,8.025,8.025,8.022,8.022,8.022,8.024,7.910,7.912,7.910,7.910,7.930,7.930,7.925,7.925,7.924,7.924,7.924,7.924,8.038,8.038
2009-01,,,,,,,,,,,,,,,,,7.953,7.963,7.958,7.958,7.958,7.947,7.947,7.947,7.948,7.840,7.843,7.840,7.840,7.870,7.870,7.865,7.865,7.869,7.869,7.869,7.869,7.974,7.974
2009-04,,,,,,,,,,,,,,,,,,7.895,7.860,7.859,7.859,7.837,7.837,7.837,7.836,7.730,7.729,7.730,7.730,7.760,7.760,7.761,7.761,7.764,7.764,7.764,7.764,7.879,7.879
2009-07,,,,,,,,,,,,,,,,,,,7.768,7.760,7.763,7.741,7.741,7.741,7.738,7.620,7.617,7.620,7.620,7.650,7.650,7.653,7.653,7.658,7.658,7.658,7.658,7.777,7.777
2009-10,,,,,,,,,,,,,,,,,,,,7.686,7.694,7.668,7.668,7.668,7.671,7.570,7.571,7.570,7.570,7.620,7.620,7.623,7.623,7.624,7.624,7.624,7.624,7.737,7.737
2010-01,,,,,,,,,,,,,,,,,,,,,7.635,7.623,7.626,7.638,7.635,7.530,7.533,7.530,7.530,7.570,7.570,7.570,7.570,7.571,7.571,7.571,7.571,7.680,7.680
2010-04,,,,,,,,,,,,,,,,,,,,,,7.609,7.626,7.652,7.654,7.550,7.549,7.550,7.550,7.590,7.590,7.589,7.589,7.585,7.585,7.585,7.585,7.688,7.688
2010-07,,,,,,,,,,,,,,,,,,,,,,,7.642,7.665,7.676,7.560,7.560,7.560,7.560,7.600,7.600,7.603,7.603,7.590,7.590,7.590,7.590,7.702,7.702
2010-10,,,,,,,,,,,,,,,,,,,,,,,,7.675,7.702,7.590,7.587,7.590,7.590,7.640,7.640,7.640,7.640,7.626,7.626,7.626,7.626,7.730,7.730
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,7.750,7.630,7.630,7.630,7.630,7.680,7.680,7.680,7.680,7.657,7.657,7.657,7.657,7.774,7.774
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,7.650,7.679,7.680,7.680,7.730,7.730,7.727,7.727,7.708,7.708,7.708,7.708,7.830,7.830
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,7.703,7.710,7.720,7.760,7.760,7.761,7.761,7.749,7.749,7.749,7.749,7.869,7.869
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.750,7.740,7.790,7.790,7.786,7.786,7.784,7.784,7.784,7.784,7.913,7.913
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.780,7.820,7.810,7.814,7.812,7.816,7.816,7.816,7.816,7.963,7.963
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.840,7.830,7.833,7.834,7.832,7.832,7.832,7.832,7.979,7.979
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.830,7.852,7.850,7.846,7.846,7.846,7.846,8.007,8.007
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.846,7.854,7.850,7.850,7.850,7.850,8.020,8.020
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858,7.854,7.863,7.859,7.859,8.013,8.013
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.854,7.855,7.855,7.853,8.003,8.003
