"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
2007-04,,,,,,,,,,10.960,10.962,10.956,10.956,10.961,10.961,10.961,10.961,10.945,10.945,10.945,10.945,10.947,10.947,10.947,10.946
2007-07,,,,,,,,,,,10.961,10.961,10.973,10.986,10.986,10.986,10.986,10.966,10.966,10.966,10.966,10.962,10.962,10.962,10.961
2007-10,,,,,,,,,,,,10.980,11.021,11.014,11.014,11.014,11.014,10.993,10.993,10.993,10.993,10.992,10.992,10.992,10.992
2008-01,,,,,,,,,,,,,11.041,11.033,11.048,11.052,11.052,11.030,11.030,11.030,11.030,11.034,11.034,11.034,11.037
2008-04,,,,,,,,,,,,,,11.053,11.084,11.092,11.092,11.072,11.072,11.072,11.072,11.074,11.074,11.074,11.072
2008-07,,,,,,,,,,,,,,,11.139,11.148,11.148,11.125,11.125,11.125,11.125,11.119,11.119,11.119,11.118
2008-10,,,,,,,,,,,,,,,,11.175,11.175,11.177,11.177,11.177,11.177,11.180,11.180,11.180,11.179
2009-01,,,,,,,,,,,,,,,,,11.184,11.217,11.221,11.221,11.221,11.240,11.240,11.240,11.245
2009-04,,,,,,,,,,,,,,,,,,11.243,11.279,11.283,11.283,11.298,11.298,11.298,11.296
2009-07,,,,,,,,,,,,,,,,,,,11.352,11.357,11.360,11.362,11.362,11.362,11.360
2009-10,,,,,,,,,,,,,,,,,,,,11.397,11.390,11.395,11.395,11.395,11.392
2010-01,,,,,,,,,,,,,,,,,,,,,11.417,11.425,11.426,11.426,11.434
2010-04,,,,,,,,,,,,,,,,,,,,,,11.461,11.462,11.463,11.458
2010-07,,,,,,,,,,,,,,,,,,,,,,,11.485,11.489,11.463
2010-10,,,,,,,,,,,,,,,,,,,,,,,,11.506,11.462
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,11.448
