"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1992-10,107.61,107.61,107.61,107.61,107.61,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09,107.09
1993-01,110.83,110.83,110.83,110.83,110.83,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.29,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30
1993-04,101.81,101.81,101.81,101.81,101.81,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37
1993-07,108.83,108.83,108.83,108.83,108.83,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.35,108.36,108.36,108.36,108.36,108.36,108.36,108.36,108.36
1993-10,107.49,107.49,107.49,107.49,107.49,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01
1994-01,110.35,110.35,110.35,110.35,110.35,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.87,109.87,109.87,109.87,109.87,109.87,109.87,109.87
1994-04,100.87,100.87,100.87,100.87,100.87,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44
1994-07,108.09,108.09,108.09,108.09,108.09,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.70,107.70,107.70,107.70,107.70,107.70,107.70,107.70
1994-10,106.10,106.10,106.10,106.10,106.10,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69
1995-01,108.40,108.40,108.40,108.40,108.40,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.05,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06
1995-04,98.89,98.89,98.89,98.89,98.89,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59
1995-07,106.12,106.12,106.12,106.12,106.12,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.87,105.88,105.88,105.88,105.88,105.88,105.88,105.88,105.88
1995-10,106.03,106.03,106.03,106.03,106.03,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.79,105.79,105.79,105.79,105.79,105.79,105.79,105.79
1996-01,107.46,107.46,107.46,107.46,107.46,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.25,107.24,107.24,107.24,107.24,107.24,107.24,107.24,107.24
1996-04,98.58,98.58,98.58,98.58,98.58,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41
1996-07,105.94,105.94,105.94,105.94,105.94,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.80,105.80,105.80
1996-10,105.15,105.15,105.15,105.15,105.15,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00,105.00
1997-01,105.70,105.70,105.70,105.70,105.70,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.58,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56
1997-04,97.83,97.83,97.83,97.83,97.83,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79,97.79
1997-07,104.42,104.42,104.42,104.42,104.42,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40,104.40
1997-10,104.18,104.18,104.18,104.18,104.18,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16
1998-01,105.67,105.67,105.67,105.67,105.67,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.71,105.71,105.71,105.71,105.71,105.71,105.71,105.71
1998-04,96.42,96.42,96.42,96.42,96.42,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46,96.46
1998-07,103.23,103.23,103.23,103.23,103.23,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.33,103.33,103.33,103.33,103.33,103.33,103.33,103.33
1998-10,103.56,103.56,103.56,103.56,103.56,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65
1999-01,104.67,104.67,104.67,104.67,104.67,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71
1999-04,95.91,95.91,95.91,95.91,95.91,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99,95.99
1999-07,102.17,102.17,102.17,102.17,102.17,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28
1999-10,102.72,102.72,102.72,102.72,102.72,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78
2000-01,104.12,104.12,104.12,104.12,104.12,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16,104.16
2000-04,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80
2000-07,100.68,100.68,100.68,100.68,100.68,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65
2000-10,100.43,100.43,100.43,100.43,100.43,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42
2001-01,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72
2001-04,93.78,93.78,93.78,93.78,93.78,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77
2001-07,100.29,100.29,100.29,100.29,100.29,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24
2001-10,100.28,100.28,100.28,100.28,100.28,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22
2002-01,101.72,101.72,101.72,101.72,101.72,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61
2002-04,93.88,93.88,93.88,93.88,93.88,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.80,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81
2002-07,100.53,100.53,100.53,100.53,100.53,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42
2002-10,100.35,100.31,100.31,100.31,100.31,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19
2003-01,102.44,102.63,102.63,102.63,102.63,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.28,102.28,102.28,102.28,102.28,102.28,102.28,102.28
2003-04,93.72,93.69,93.69,93.69,93.69,93.59,93.59,93.59,93.59,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53,93.53
2003-07,100.47,100.04,100.04,100.04,100.04,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24
2003-10,100.65,100.83,100.83,100.83,100.83,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.42,100.42,100.42,100.42,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41
2004-01,103.17,103.60,103.60,103.60,103.60,103.23,103.23,103.23,103.23,103.17,103.17,103.17,103.17,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20,103.20
2004-04,94.11,94.18,94.18,94.18,94.18,94.04,94.04,94.04,94.04,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98,93.98
2004-07,101.05,100.20,100.20,100.20,100.20,100.50,100.50,100.50,100.50,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44
2004-10,101.69,101.69,101.69,101.69,101.69,101.44,101.44,101.44,101.44,101.38,101.38,101.38,101.38,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41
2005-01,101.78,101.90,101.77,101.74,101.74,101.76,101.76,101.76,101.76,101.80,101.80,101.80,101.80,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83
2005-04,,93.75,93.67,93.73,93.73,94.13,94.13,94.13,94.13,93.71,93.71,93.71,93.71,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72,93.72
2005-07,,,99.07,99.23,99.23,99.64,99.64,99.64,99.64,99.25,99.25,99.25,99.25,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22
2005-10,,,,100.50,100.50,100.50,100.50,100.50,100.50,100.06,100.06,100.06,100.06,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09
2006-01,,,,,102.17,101.92,102.00,102.06,102.10,101.98,101.98,101.98,101.98,101.92,101.92,101.92,101.92,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95
2006-04,,,,,,92.73,92.91,92.96,92.93,92.81,92.81,92.81,92.81,92.78,92.78,92.78,92.78,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81
2006-07,,,,,,,99.22,98.95,98.77,98.59,98.59,98.59,98.59,98.55,98.55,98.55,98.55,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59
2006-10,,,,,,,,100.06,99.88,99.58,99.58,99.58,99.58,99.73,99.73,99.73,99.73,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79
2007-01,,,,,,,,,101.94,101.67,101.55,101.53,101.55,101.82,101.82,101.82,101.82,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88
2007-04,,,,,,,,,,92.60,92.54,92.40,92.55,92.73,92.73,92.73,92.73,92.82,92.82,92.82,92.82,92.79,92.79,92.79,92.79
2007-07,,,,,,,,,,,98.02,98.08,98.08,98.23,98.23,98.23,98.23,98.28,98.28,98.28,98.28,98.26,98.26,98.26,98.26
2007-10,,,,,,,,,,,,98.71,98.80,98.95,98.95,98.95,98.95,99.00,99.00,99.00,99.00,98.95,98.95,98.95,98.95
2008-01,,,,,,,,,,,,,100.54,100.66,100.78,100.74,100.74,100.80,100.80,100.80,100.80,100.59,100.59,100.59,100.59
2008-04,,,,,,,,,,,,,,93.33,93.17,93.24,93.24,93.29,93.29,93.29,93.29,93.05,93.05,93.05,93.05
2008-07,,,,,,,,,,,,,,,98.11,98.35,98.27,98.53,98.53,98.53,98.53,98.29,98.29,98.29,98.29
2008-10,,,,,,,,,,,,,,,,98.86,98.66,98.86,98.86,98.86,98.86,98.63,98.63,98.63,98.63
2009-01,,,,,,,,,,,,,,,,,99.85,99.93,99.74,99.49,99.49,99.46,99.46,99.46,99.46
2009-04,,,,,,,,,,,,,,,,,,91.79,91.44,91.28,91.28,91.29,91.29,91.29,91.29
2009-07,,,,,,,,,,,,,,,,,,,97.61,97.54,97.49,97.45,97.45,97.45,97.45
2009-10,,,,,,,,,,,,,,,,,,,,98.98,99.04,98.80,98.80,98.80,98.80
2010-01,,,,,,,,,,,,,,,,,,,,,100.42,100.30,100.39,100.42,100.56
2010-04,,,,,,,,,,,,,,,,,,,,,,91.86,92.22,92.09,92.25
2010-07,,,,,,,,,,,,,,,,,,,,,,,98.38,98.53,98.29
2010-10,,,,,,,,,,,,,,,,,,,,,,,,99.67,99.35
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,100.66
