"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,
Record meth,Manual,Manual,,,,,,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,5.765,5.765,5.765
1991-04,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.70,6.214,6.214,6.214
1991-07,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.313,6.313,6.313
1991-10,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.482,6.482,6.482
1992-01,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,7.08,6.643,6.643,6.643
1992-04,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,7.22,6.826,6.826,6.826
1992-07,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.64,7.270,7.270,7.270
1992-10,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.57,7.170,7.170,7.170
1993-01,7.66,7.66,7.66,7.66,7.67,7.67,7.67,7.67,7.66,7.66,7.66,7.66,7.237,7.237,7.237
1993-04,7.84,7.84,7.84,7.84,7.83,7.83,7.83,7.83,7.84,7.84,7.84,7.84,7.448,7.448,7.448
1993-07,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.461,7.461,7.461
1993-10,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.91,7.92,7.92,7.92,7.92,7.559,7.559,7.559
1994-01,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.633,7.633,7.633
1994-04,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.95,7.634,7.634,7.634
1994-07,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,8.11,7.826,7.826,7.826
1994-10,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,8.27,7.956,7.956,7.956
1995-01,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.30,8.035,8.035,8.035
1995-04,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.141,8.141,8.141
1995-07,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.45,8.221,8.221,8.221
1995-10,8.52,8.52,8.52,8.52,8.53,8.53,8.53,8.53,8.52,8.52,8.52,8.52,8.290,8.290,8.290
1996-01,8.56,8.56,8.56,8.56,8.57,8.57,8.57,8.57,8.56,8.56,8.56,8.56,8.314,8.314,8.314
1996-04,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.58,8.358,8.358,8.358
1996-07,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.494,8.494,8.494
1996-10,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.482,8.482,8.482
1997-01,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.81,8.535,8.535,8.535
1997-04,8.78,8.78,8.78,8.78,8.77,8.77,8.77,8.77,8.78,8.78,8.78,8.78,8.524,8.524,8.524
1997-07,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.496,8.496,8.496
1997-10,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.73,8.486,8.486,8.486
1998-01,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.83,8.548,8.548,8.548
1998-04,9.02,9.02,9.02,9.02,9.01,9.01,9.01,9.01,9.03,9.03,9.03,9.03,8.724,8.724,8.724
1998-07,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,8.875,8.875,8.875
1998-10,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.29,9.28,9.28,9.28,9.28,8.993,8.993,8.993
1999-01,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.021,9.021,9.021
1999-04,9.57,9.57,9.57,9.57,9.56,9.56,9.56,9.56,9.57,9.57,9.57,9.57,9.320,9.320,9.320
1999-07,9.54,9.54,9.54,9.54,9.54,9.54,9.54,9.54,9.53,9.53,9.53,9.53,9.279,9.279,9.279
1999-10,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.59,9.353,9.353,9.353
