"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.870,0.870,0.870
1997-10,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.871,0.871,0.871
1998-01,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.934,0.870,0.870,0.870
1998-04,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.885,0.885,0.885
1998-07,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.897,0.897,0.897
1998-10,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.910,0.910,0.910
1999-01,0.950,0.950,0.950,0.950,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.951,0.883,0.883,0.883
1999-04,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.961,0.897,0.897,0.897
1999-07,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.917,0.917,0.917
1999-10,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.931,0.931,0.931
2000-01,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,1.019,0.963,0.963,0.963
2000-04,1.038,1.038,1.038,1.038,1.038,1.038,1.038,1.038,1.038,1.038,1.038,1.038,0.978,0.978,0.978
2000-07,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,0.997,0.997,0.997
2000-10,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.014,1.014,1.014
2001-01,1.080,1.080,1.080,1.080,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.023,1.023,1.023
2001-04,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.092,1.034,1.034,1.034
2001-07,1.099,1.099,1.099,1.099,1.098,1.098,1.099,1.099,1.098,1.098,1.098,1.098,1.041,1.041,1.041
2001-10,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.102,1.048,1.048,1.048
2002-01,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.045,1.045,1.045
2002-04,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.094,1.038,1.038,1.038
2002-07,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.028,1.028,1.028
2002-10,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.017,1.017,1.017
2003-01,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.065,1.010,1.010,1.010
2003-04,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.062,1.005,1.005,1.005
2003-07,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,0.998,0.998,0.998
2003-10,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,0.998,0.998,0.998
2004-01,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.003,1.003,1.003
2004-04,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.058,1.005,1.005,1.005
2004-07,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.007,1.007,1.007
2004-10,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.001,1.001,1.001
2005-01,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.004,1.004,1.004
2005-04,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.053,1.002,1.002,1.002
2005-07,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.003,1.003,1.003
2005-10,1.060,1.060,1.060,1.060,1.061,1.061,1.061,1.061,1.060,1.060,1.060,1.060,1.008,1.008,1.008
2006-01,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.052,1.052,1.052,1.052,1.006,1.006,1.006
2006-04,1.061,1.061,1.061,1.061,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.060,1.015,1.015,1.015
2006-07,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.069,1.023,1.023,1.023
2006-10,1.077,1.077,1.077,1.077,1.078,1.078,1.078,1.078,1.077,1.077,1.077,1.077,1.024,1.024,1.024
2007-01,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.081,1.082,1.082,1.082,1.082,1.031,1.031,1.031
2007-04,1.091,1.091,1.091,1.091,1.090,1.090,1.090,1.090,1.090,1.090,1.090,1.090,1.037,1.037,1.037
2007-07,1.099,1.099,1.099,1.099,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.098,1.040,1.040,1.040
2007-10,1.107,1.107,1.107,1.107,1.109,1.109,1.109,1.109,1.107,1.107,1.107,1.107,1.051,1.051,1.051
2008-01,1.080,1.080,1.080,1.080,1.083,1.083,1.083,1.083,1.084,1.084,1.084,1.084,1.058,1.058,1.058
2008-04,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.086,1.086,1.086,1.086,1.059,1.059,1.059
2008-07,1.082,1.082,1.082,1.082,1.083,1.083,1.083,1.083,1.083,1.083,1.083,1.083,1.065,1.065,1.065
2008-10,1.065,1.065,1.065,1.065,1.069,1.069,1.069,1.069,1.067,1.067,1.067,1.067,1.058,1.058,1.058
2009-01,1.060,1.060,1.060,1.060,1.063,1.063,1.064,1.064,1.061,1.061,1.061,1.061,1.058,1.058,1.058
2009-04,1.055,1.055,1.055,1.055,1.056,1.056,1.056,1.056,1.052,1.052,1.052,1.052,1.049,1.049,1.049
2009-07,1.051,1.051,1.051,1.051,1.050,1.050,1.050,1.050,1.045,1.045,1.045,1.045,1.043,1.043,1.043
2009-10,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.045,1.038,1.038,1.038,1.038,1.035,1.035,1.035
2010-01,1.044,1.044,1.044,1.044,1.044,1.044,1.044,1.044,1.020,1.020,1.020,1.020,1.019,1.019,1.019
2010-04,1.038,1.038,1.038,1.038,1.037,1.037,1.037,1.037,1.017,1.017,1.017,1.017,1.017,1.017,1.017
2010-07,1.032,1.032,1.032,1.032,1.034,1.034,1.034,1.034,1.012,1.012,1.012,1.012,1.016,1.016,1.016
2010-10,1.032,1.032,1.032,1.032,1.035,1.035,1.035,1.035,1.015,1.015,1.015,1.015,1.019,1.019,1.019
2011-01,1.038,1.039,1.039,1.039,1.043,1.043,1.044,1.044,1.020,1.020,1.020,1.020,1.024,1.024,1.024
2011-04,1.037,1.048,1.049,1.049,1.049,1.049,1.050,1.050,1.025,1.025,1.025,1.025,1.029,1.029,1.029
2011-07,,1.045,1.050,1.051,1.054,1.054,1.052,1.052,1.027,1.027,1.027,1.027,1.034,1.034,1.034
2011-10,,,1.052,1.053,1.061,1.061,1.062,1.062,1.032,1.032,1.032,1.032,1.038,1.038,1.038
2012-01,,,,1.066,1.069,1.069,1.069,1.069,1.042,1.042,1.042,1.042,1.033,1.033,1.033
2012-04,,,,,1.074,1.074,1.077,1.077,1.051,1.051,1.051,1.051,1.041,1.041,1.041
2012-07,,,,,,1.082,1.089,1.090,1.061,1.061,1.061,1.061,1.051,1.051,1.051
2012-10,,,,,,,1.097,1.100,1.067,1.067,1.067,1.067,1.056,1.056,1.056
2013-01,,,,,,,,1.104,1.076,1.077,1.077,1.077,1.062,1.062,1.062
2013-04,,,,,,,,,1.080,1.083,1.080,1.078,1.063,1.063,1.063
2013-07,,,,,,,,,,1.082,1.079,1.062,1.054,1.054,1.054
2013-10,,,,,,,,,,,1.081,1.064,1.056,1.056,1.056
2014-01,,,,,,,,,,,,1.076,1.072,1.078,1.078
2014-04,,,,,,,,,,,,,1.075,1.080,1.081
2014-07,,,,,,,,,,,,,,1.085,1.083
2014-10,,,,,,,,,,,,,,,1.084
