"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,77.54,77.54,77.54,77.54,77.54,77.54,77.54,77.54,77.54,77.54,77.54,77.54,73.98,73.98,73.98
1996-04,78.72,78.72,78.72,78.72,78.72,78.72,78.72,78.72,78.72,78.72,78.72,78.72,73.82,73.82,73.82
1996-07,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,76.59,76.59,76.59
1996-10,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,74.13,74.13,74.13
1997-01,79.59,79.59,79.59,79.59,79.59,79.59,79.59,79.59,79.59,79.59,79.59,79.59,75.97,75.97,75.97
1997-04,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,76.41,76.41,76.41
1997-07,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,79.14,79.14,79.14
1997-10,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,76.90,76.90,76.90
1998-01,83.14,83.14,83.14,83.14,83.14,83.14,83.14,83.14,83.14,83.14,83.14,83.14,79.49,79.49,79.49
1998-04,83.48,83.48,83.48,83.48,83.48,83.48,83.48,83.48,83.48,83.48,83.48,83.48,78.98,78.98,78.98
1998-07,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,81.36,81.36,81.36
1998-10,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,85.27,78.59,78.59,78.59
1999-01,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,78.79,78.79,78.79
1999-04,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,82.87,78.30,78.30,78.30
1999-07,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,80.64,80.64,80.64
1999-10,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,78.22,78.22,78.22
2000-01,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,83.30,83.30,83.30
2000-04,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,82.13,82.13,82.13
2000-07,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,88.95,83.87,83.87,83.87
2000-10,85.82,85.82,85.82,85.82,85.82,85.82,85.82,85.82,85.82,85.82,85.82,85.82,79.97,79.97,79.97
2001-01,89.54,89.54,89.54,89.54,89.54,89.54,89.54,89.54,89.54,89.54,89.54,89.54,85.66,85.66,85.66
2001-04,89.71,89.71,89.71,89.71,89.71,89.71,89.71,89.71,89.71,89.71,89.71,89.71,84.31,84.31,84.31
2001-07,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,87.10,87.10,87.10
2001-10,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,84.77,84.77,84.77
2002-01,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,93.59,88.56,88.56,88.56
2002-04,93.84,93.84,93.84,93.84,93.84,93.84,93.84,93.84,93.84,93.84,93.84,93.84,87.63,87.63,87.63
2002-07,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,97.34,90.24,90.24,90.24
2002-10,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,95.05,86.71,86.71,86.71
2003-01,95.75,95.75,95.75,95.75,95.75,95.75,95.75,95.75,95.75,95.75,95.75,95.75,89.80,89.80,89.80
2003-04,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,96.16,89.20,89.20,89.20
2003-07,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,92.41,92.41,92.41
2003-10,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,96.55,87.74,87.74,87.74
2004-01,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,90.66,90.66,90.66
2004-04,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,90.62,90.62,90.62
2004-07,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,92.58,92.58,92.58
2004-10,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,96.38,88.29,88.29,88.29
2005-01,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.92,92.93,92.93,92.93
2005-04,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.34,92.24,92.24,92.24
2005-07,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,94.91,94.91,94.91
2005-10,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,99.37,90.46,90.46,90.46
2006-01,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,93.92,93.92,93.92
2006-04,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,93.10,93.10,93.10
2006-07,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,102.88,95.16,95.16,95.16
2006-10,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,92.43,92.43,92.43
2007-01,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,102.76,97.63,97.63,97.63
2007-04,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,96.79,96.79,96.79
2007-07,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,99.36,99.36,99.36
2007-10,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,94.41,94.41,94.41
2008-01,105.36,105.36,105.36,105.36,105.06,105.06,105.06,105.06,105.06,105.06,105.06,105.06,100.30,100.30,100.30
2008-04,105.44,105.44,105.44,105.44,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,99.55,99.55,99.55
2008-07,107.57,107.57,107.57,107.57,107.69,107.69,107.69,107.69,107.69,107.69,107.69,107.69,101.59,101.59,101.59
2008-10,103.42,103.42,103.42,103.42,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,95.33,95.33,95.33
2009-01,106.71,106.71,106.71,106.71,105.44,105.44,105.44,105.44,105.36,105.36,105.36,105.36,101.73,101.73,101.73
2009-04,106.91,106.91,106.91,106.91,106.29,106.29,106.29,106.29,106.36,106.36,106.36,106.36,101.15,101.15,101.15
2009-07,109.61,109.61,109.61,109.61,109.49,109.49,109.49,109.49,109.51,109.51,109.51,109.51,103.57,103.57,103.57
2009-10,107.04,107.04,107.04,107.04,106.88,106.88,106.88,106.88,106.91,106.91,106.91,106.91,98.39,98.39,98.39
2010-01,108.06,108.06,108.06,108.06,105.18,105.18,105.18,105.18,107.15,107.15,107.15,107.15,102.17,102.17,102.17
2010-04,106.58,106.58,106.58,106.58,104.43,104.43,104.43,104.43,106.12,106.12,106.12,106.12,99.43,99.43,99.43
2010-07,110.06,110.06,110.06,110.06,107.67,107.67,107.67,107.67,109.56,109.56,109.56,109.56,102.15,102.15,102.15
2010-10,106.50,106.50,106.50,106.50,103.71,103.71,103.71,103.71,105.57,105.57,105.57,105.57,96.25,96.25,96.25
2011-01,108.11,108.09,107.93,107.86,105.08,105.08,105.08,105.08,110.76,110.76,110.76,110.76,105.25,105.25,105.25
2011-04,107.45,107.83,107.21,107.26,105.31,105.31,105.31,105.31,109.62,109.62,109.62,109.62,102.65,102.65,102.65
2011-07,,110.87,110.64,110.56,108.22,108.22,108.22,108.22,113.07,113.07,113.07,113.07,105.60,105.60,105.60
2011-10,,,107.86,107.70,104.87,104.87,104.87,104.87,109.80,109.80,109.80,109.80,100.08,100.08,100.08
2012-01,,,,109.53,106.99,106.86,106.89,106.73,112.33,112.33,112.33,112.33,102.88,102.88,102.88
2012-04,,,,,106.84,107.04,107.07,106.96,111.63,111.63,111.63,111.63,101.05,101.05,101.05
2012-07,,,,,,109.83,110.29,109.83,115.10,115.10,115.10,115.10,103.48,103.48,103.48
2012-10,,,,,,,106.97,105.83,111.13,111.13,111.13,111.13,97.92,97.92,97.92
2013-01,,,,,,,,107.68,113.64,113.43,113.12,113.68,103.56,103.56,103.56
2013-04,,,,,,,,,113.12,113.26,112.70,112.72,101.37,101.37,101.37
2013-07,,,,,,,,,,116.84,116.30,116.27,103.91,103.91,103.91
2013-10,,,,,,,,,,,112.19,112.69,98.62,98.62,98.62
2014-01,,,,,,,,,,,,114.41,104.51,104.58,104.72
2014-04,,,,,,,,,,,,,102.58,102.53,102.54
2014-07,,,,,,,,,,,,,,105.38,105.38
2014-10,,,,,,,,,,,,,,,99.33
