"",2005-05-12,2005-08-11,2005-11-15,2006-02-14,2006-05-11,2006-08-14,2006-11-14,2007-02-13,2007-05-15,2007-08-14,2007-11-14,2008-02-14,2008-05-15,2008-08-14,2008-11-13,2009-02-13,2009-05-15,2009-08-13,2009-11-13,2010-02-12,2010-05-12,2010-08-13,2010-11-12,2011-02-15,2011-05-13,2011-08-16,2011-11-15,2012-02-15,2012-05-15,2012-08-14,2012-11-15,2013-02-14,2013-05-15,2013-08-14,2013-11-14,2014-02-14,2014-05-15,2014-08-14,2014-11-14,2015-02-13
unit,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,ANZAHL,Anzahl,Anzahl,Anzahl
unit multiplier,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million,million
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,39.008,39.008,39.008,39.008,39.007,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.011,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.008,39.044,39.044,39.044,39.044,39.044,39.043,39.044,39.043,39.043,39.043,39.043,39.043,,39.101,39.101
1991-04,38.747,38.747,38.747,38.747,38.746,38.747,38.747,38.747,38.747,38.747,38.746,38.747,38.745,38.746,38.747,38.747,38.747,38.747,38.747,38.747,38.747,38.747,38.747,38.747,38.747,38.848,38.848,38.848,38.848,38.848,38.848,38.848,38.848,38.848,38.848,38.848,38.848,,38.916,38.916
1991-07,38.405,38.405,38.405,38.405,38.406,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.404,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.405,38.514,38.514,38.514,38.514,38.514,38.514,38.514,38.515,38.515,38.515,38.515,38.515,,38.597,38.597
1991-10,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.330,38.329,38.330,38.329,38.329,38.330,38.330,38.330,38.329,38.330,38.330,38.330,38.330,38.330,38.443,38.443,38.443,38.443,38.443,38.443,38.443,38.443,38.443,38.443,38.443,38.444,,38.547,38.548
1992-01,38.282,38.282,38.282,38.282,38.282,38.282,38.283,38.283,38.283,38.283,38.282,38.282,38.286,38.282,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.283,38.282,38.283,38.282,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.364,38.492,38.492,38.492
1992-04,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.148,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.150,38.289,38.289,38.289,38.289,38.289,38.289,38.289,38.289,38.289,38.289,38.289,38.288,38.383,38.383,38.383
1992-07,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.972,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,37.973,38.120,38.120,38.120,38.121,38.121,38.121,38.121,38.121,38.121,38.121,38.121,38.121,38.214,38.214,38.214
1992-10,37.813,37.813,37.814,37.814,37.814,37.814,37.813,37.813,37.813,37.813,37.814,37.814,37.812,37.814,37.813,37.813,37.813,37.813,37.813,37.813,37.813,37.813,37.813,37.813,37.813,37.957,37.957,37.957,37.957,37.957,37.957,37.957,37.957,37.957,37.957,37.957,37.957,38.041,38.041,38.042
1993-01,37.754,37.753,37.753,37.753,37.753,37.753,37.754,37.754,37.754,37.754,37.753,37.753,37.756,37.753,37.755,37.754,37.754,37.754,37.754,37.754,37.754,37.754,37.754,37.754,37.753,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.890,37.967,37.967,37.968
1993-04,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.590,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.592,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.715,37.808,37.808,37.807
1993-07,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.474,37.475,37.474,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.475,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.616,37.707,37.707,37.707
1993-10,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.412,37.411,37.412,37.411,37.411,37.412,37.412,37.412,37.411,37.412,37.412,37.412,37.412,37.412,37.552,37.552,37.552,37.553,37.553,37.553,37.553,37.553,37.552,37.553,37.552,37.553,37.657,37.657,37.658
