"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,310.94,311.80,311.80,311.80,311.80,311.80,311.80,311.80,311.80,311.80,311.80,311.80,311.80,317.548,317.548,317.548
1991-04,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.70,327.46,327.46,327.46,327.46,327.46,327.46,327.46,327.46,327.46,327.46,327.46,327.46,332.157,332.157,332.157
1991-07,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,334.88,337.42,337.42,337.42,337.42,337.42,337.42,337.42,337.42,337.42,337.42,337.42,337.42,339.627,339.627,339.627
1991-10,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.60,353.89,353.89,353.89,353.89,353.89,353.89,353.89,353.89,353.89,353.89,353.89,353.89,357.933,357.933,357.933
1992-01,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,338.12,340.81,340.81,340.81,340.81,340.81,340.81,340.81,340.81,340.81,340.81,340.81,340.81,344.955,344.955,344.955
1992-04,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,347.70,348.01,348.01,348.01,348.01,348.01,348.01,348.01,348.01,348.01,348.01,348.01,348.01,352.662,352.662,352.662
1992-07,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,359.10,361.37,361.37,361.37,361.37,361.37,361.37,361.37,361.37,361.37,361.37,361.37,361.37,365.009,365.009,365.009
1992-10,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.31,373.77,373.77,373.77,373.77,373.77,373.77,373.77,373.77,373.77,373.77,373.77,373.77,378.463,378.463,378.463
1993-01,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,341.16,342.99,342.99,342.99,342.99,342.99,342.99,342.99,342.99,342.99,342.99,342.99,342.99,348.510,348.510,348.510
1993-04,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,355.73,357.56,357.56,357.56,357.56,357.56,357.56,357.56,357.56,357.56,357.56,357.56,357.56,362.870,362.870,362.870
1993-07,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,366.96,371.92,371.92,371.92,371.92,371.92,371.92,371.92,371.92,371.92,371.92,371.92,371.92,373.878,373.878,373.878
1993-10,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,383.02,382.11,382.11,382.11,382.11,382.11,382.11,382.11,382.11,382.11,382.11,382.11,382.11,387.190,387.190,387.190
1994-01,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,358.48,360.61,360.61,360.61,360.61,360.61,360.61,360.61,360.61,360.61,360.61,360.61,360.61,365.200,365.200,365.200
1994-04,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.39,370.68,370.68,370.68,370.68,370.68,370.68,370.68,370.68,370.68,370.68,370.68,370.68,374.884,374.884,374.884
1994-07,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,382.35,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,385.32,387.476,387.476,387.476
1994-10,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,399.22,400.91,400.91,400.91,400.91,400.91,400.91,400.91,400.91,400.91,400.91,400.91,400.91,404.333,404.333,404.333
1995-01,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,372.86,374.07,374.07,374.07,374.07,374.07,374.07,374.07,374.07,374.07,374.07,374.07,374.07,378.224,378.224,378.224
1995-04,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.03,386.02,386.02,386.02,386.02,386.02,386.02,386.02,386.02,386.02,386.02,386.02,386.02,390.872,390.872,390.872
1995-07,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,395.82,398.64,398.64,398.64,398.64,398.64,398.64,398.64,398.64,398.64,398.64,398.64,398.64,401.430,401.430,401.430
1995-10,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,409.57,410.64,410.64,410.64,410.64,410.64,410.64,410.64,410.64,410.64,410.64,410.64,410.64,414.186,414.186,414.186
1996-01,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,378.17,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,379.27,383.042,383.042,383.042
1996-04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,390.04,389.44,389.44,389.44,389.44,389.44,389.44,389.44,389.44,389.44,389.44,389.44,389.44,393.928,393.928,393.928
1996-07,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,403.12,405.73,405.73,405.73,405.73,405.73,405.73,405.73,405.73,405.73,405.73,405.73,405.73,406.802,406.802,406.802
1996-10,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,418.86,419.34,419.34,419.34,419.34,419.34,419.34,419.34,419.34,419.34,419.34,419.34,419.34,421.927,421.927,421.927
1997-01,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,377.43,378.07,378.07,378.07,378.07,378.07,378.07,378.07,378.07,378.07,378.07,378.07,378.07,383.385,383.385,383.385
1997-04,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,402.60,401.43,401.43,401.43,401.43,401.43,401.43,401.43,401.43,401.43,401.43,401.43,401.43,405.152,405.152,405.152
1997-07,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,411.69,414.39,414.39,414.39,414.39,414.39,414.39,414.39,414.39,414.39,414.39,414.39,414.39,415.997,415.997,415.997
1997-10,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,426.83,427.21,427.21,427.21,427.21,427.21,427.21,427.21,427.21,427.21,427.21,427.21,427.21,429.300,429.300,429.300
1998-01,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.43,395.22,395.22,395.22,395.22,395.22,395.22,395.22,395.22,395.22,395.22,395.22,395.22,401.040,401.040,401.040
1998-04,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,404.65,402.95,402.95,402.95,402.95,402.95,402.95,402.95,402.95,402.95,402.95,402.95,402.95,407.727,407.727,407.727
1998-07,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,420.27,422.62,422.62,422.62,422.62,422.62,422.62,422.62,422.62,422.62,422.62,422.62,422.62,424.110,424.110,424.110
1998-10,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.45,434.61,434.61,434.61,434.61,434.61,434.61,434.61,434.61,434.61,434.61,434.61,434.61,436.194,436.194,436.194
1999-01,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,401.54,400.13,400.13,400.13,400.13,400.13,400.13,400.13,400.13,400.13,400.13,400.13,400.13,405.522,405.522,405.522
1999-04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,415.04,411.74,411.74,411.74,411.74,411.74,411.74,411.74,411.74,411.74,411.74,411.74,411.74,417.516,417.516,417.516
1999-07,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,429.59,430.27,430.27,430.27,430.27,430.27,430.27,430.27,430.27,430.27,430.27,430.27,430.27,433.237,433.237,433.237
1999-10,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,447.25,444.93,444.93,444.93,444.93,444.93,444.93,444.93,444.93,444.93,444.93,444.93,444.93,447.478,447.478,447.478
2000-01,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,421.06,419.02,419.02,419.02,419.02,419.02,419.02,419.02,419.02,419.02,419.02,419.02,419.02,424.795,424.795,424.795
2000-04,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,426.61,421.80,421.80,421.80,421.80,421.80,421.80,421.80,421.80,421.80,421.80,421.80,421.80,428.491,428.491,428.491
2000-07,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.58,435.45,435.45,435.45,435.45,435.45,435.45,435.45,435.45,435.45,435.45,435.45,435.45,438.954,438.954,438.954
2000-10,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,451.43,448.26,448.26,448.26,448.26,448.26,448.26,448.26,448.26,448.26,448.26,448.26,448.26,451.631,451.631,451.631
2001-01,432.73,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,428.83,427.32,427.32,427.32,427.32,427.32,427.32,427.32,427.32,427.32,427.32,427.32,427.32,433.780,433.780,433.780
2001-04,432.76,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,434.79,430.38,430.38,430.38,430.38,430.38,430.38,430.38,430.38,430.38,430.38,430.38,430.38,438.631,438.631,438.631
2001-07,444.28,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,446.93,447.31,447.31,447.31,447.31,447.31,447.31,447.31,447.31,447.31,447.31,447.31,447.31,452.996,452.996,452.996
2001-10,464.16,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,465.19,462.47,462.47,462.47,462.47,462.47,462.47,462.47,462.47,462.47,462.47,462.47,462.47,465.582,465.582,465.582
2002-01,430.27,429.07,429.07,429.07,429.07,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,428.42,427.60,427.60,427.60,427.60,427.60,427.60,427.60,427.60,427.60,427.60,427.60,427.60,433.956,433.956,433.956
2002-04,440.79,438.45,438.45,438.45,438.45,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,437.86,433.46,433.46,433.46,433.46,433.46,433.46,433.46,433.46,433.46,433.46,433.46,433.46,441.925,441.925,441.925
2002-07,461.27,462.08,462.08,462.08,462.08,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,460.99,461.69,461.69,461.69,461.69,461.69,461.69,461.69,461.69,461.69,461.69,461.69,461.69,463.396,463.396,463.396
2002-10,469.01,470.20,470.20,470.20,470.20,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,467.49,464.66,464.66,464.66,464.66,464.66,464.66,464.66,464.66,464.66,464.66,464.66,464.66,465.745,465.745,465.745
2003-01,441.87,437.86,437.86,437.86,437.86,437.61,437.61,437.61,437.61,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,438.22,436.09,436.09,436.09,436.09,436.09,436.09,436.09,436.09,436.09,436.09,436.09,436.09,438.736,438.736,438.736
2003-04,443.72,442.80,442.80,442.80,442.80,442.20,442.20,442.20,442.20,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,442.53,436.73,436.73,436.73,436.73,436.73,436.73,436.73,436.73,436.73,436.73,436.73,436.73,441.392,441.392,441.392
2003-07,465.92,466.85,466.85,466.85,466.85,466.16,466.16,466.16,466.16,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,466.99,465.82,465.82,465.82,465.82,465.82,465.82,465.82,465.82,465.82,465.82,465.82,465.82,467.158,467.158,467.158
2003-10,476.41,478.34,478.34,478.34,478.34,477.05,477.05,477.05,477.05,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,477.90,472.86,472.86,472.86,472.86,472.86,472.86,472.86,472.86,472.86,472.86,472.86,472.86,471.968,471.968,471.968
2004-01,453.25,456.26,456.26,456.26,456.26,453.58,453.58,453.58,453.58,457.91,457.91,457.91,457.91,459.06,459.06,459.06,459.06,459.06,459.06,459.06,459.06,459.06,459.06,459.06,459.06,457.17,457.17,457.17,457.17,457.17,457.17,457.17,457.17,457.17,457.17,457.17,457.17,458.811,458.811,458.811
2004-04,460.74,463.76,463.76,463.76,463.76,461.28,461.28,461.28,461.28,464.74,464.74,464.74,464.74,465.94,465.94,465.94,465.94,465.94,465.94,465.94,465.94,465.94,465.94,465.94,465.94,460.74,460.74,460.74,460.74,460.74,460.74,460.74,460.74,460.74,460.74,460.74,460.74,465.430,465.430,465.430
2004-07,470.58,478.90,478.90,478.90,478.90,478.05,478.05,478.05,478.05,482.03,482.03,482.03,482.03,483.17,483.17,483.17,483.17,483.17,483.17,483.17,483.17,483.17,483.17,483.17,483.17,482.46,482.46,482.46,482.46,482.46,482.46,482.46,482.46,482.46,482.46,482.46,482.46,483.201,483.201,483.201
2004-10,483.83,490.61,490.61,490.61,490.61,489.57,489.57,489.57,489.57,493.95,493.95,493.95,493.95,495.66,495.66,495.66,495.66,495.66,495.66,495.66,495.66,495.66,495.66,495.66,495.66,491.21,491.21,491.21,491.21,491.21,491.21,491.21,491.21,491.21,491.21,491.21,491.21,490.674,490.674,490.674
2005-01,458.67,460.31,459.92,459.61,459.63,456.19,456.19,456.19,456.19,458.68,458.68,458.68,458.68,459.68,459.68,459.68,459.68,459.63,459.63,459.63,459.63,459.63,459.63,459.63,459.63,458.54,458.54,458.54,458.54,458.54,458.54,458.54,458.54,458.54,458.54,458.54,458.54,459.886,459.886,459.886
2005-04,,475.33,475.43,475.29,475.86,472.34,472.34,472.34,472.34,475.16,475.16,475.16,475.16,476.50,476.50,476.50,476.50,475.53,475.53,475.53,475.53,475.53,475.53,475.53,475.53,470.37,470.37,470.37,470.37,470.37,470.37,470.37,470.37,470.37,470.37,470.37,470.37,474.952,474.952,474.952
2005-07,,,487.90,487.83,488.56,488.17,488.17,488.17,488.17,491.59,491.59,491.59,491.59,492.13,492.13,492.13,492.13,492.19,492.19,492.19,492.19,492.19,492.19,492.19,492.19,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.28,492.757,492.757,492.757
2005-10,,,,498.86,499.44,497.16,497.16,497.16,497.16,503.99,503.99,503.99,503.99,506.65,506.65,506.65,506.65,505.56,505.56,505.56,505.56,505.56,505.56,505.56,505.56,500.44,500.44,500.44,500.44,500.44,500.44,500.44,500.44,500.44,500.44,500.44,500.44,499.560,499.560,499.560
2006-01,,,,,475.61,474.23,475.77,475.98,480.20,479.40,479.40,479.40,479.40,482.38,482.38,482.38,482.38,485.23,485.23,485.23,485.23,486.01,486.01,486.01,486.01,485.74,485.74,485.74,485.74,485.74,485.74,485.74,485.74,485.74,485.74,485.74,485.74,487.778,487.778,487.778
2006-04,,,,,,477.95,482.20,483.08,486.84,486.93,486.93,486.93,486.93,490.04,490.04,490.04,490.04,491.23,491.23,491.23,491.23,492.22,492.22,492.22,492.22,488.59,488.59,488.59,488.59,488.59,488.59,488.59,488.59,488.59,488.59,488.59,488.59,493.033,493.033,493.033
