"",2005-11-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
1995-09,5302276,5353562,5357612,5357577,5357577,5357577,5357577,5357577,5357577,5357577,5357577,5357577,5355053,5355053,5355053,5305831,5305831,5305831,5305831,5305831,5305831,5305831,5305831,5305831,5305831,5295220,5295220,5295220,5295220,5295220,5295220,5295220,5295220,5295220,5295220,5295220,5294704,5294704,5294704,2772217,5421984,5421984,5421984,5421984,5421984,5421984,5421984,5421984,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5424564,5429580,5429580,5429580,5429580,5429580,5429580,5429580,5429580,5429580,5429580,5429580,5428859,5428859,5428859,5428859,5428859,5428859,5428859,5428859,5428859,5428859,5421494,5421494,5421494,5421494,5421494,5421494,5421494,5421494,5421494,5421494,5421494,5424615,5424615,5424615,5424615,5427257,5427257,5427257,5427257,5426180,5426180,5426180,5415466,5415466,5415466,5415466,5415466,5425622,5425622,5425622
1995-10,5355516,5464429,5463266,5463349,5463349,5463349,5463349,5463349,5463349,5463349,5463349,5463349,5462434,5462434,5462434,5337983,5337983,5337983,5337983,5337983,5337983,5337983,5337983,5337983,5337983,5336414,5336414,5336414,5336414,5336414,5336414,5336414,5336414,5336414,5336414,5336414,5331027,5331027,5331027,2821855,5519068,5519068,5519068,5519068,5519068,5519068,5519068,5519068,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508309,5508123,5508123,5508123,5508123,5508123,5508123,5508123,5508123,5508123,5508123,5508123,5503990,5503990,5503990,5503990,5503990,5503990,5503990,5503990,5503990,5503990,5513061,5513061,5513061,5513061,5513061,5513061,5513061,5513061,5513061,5513061,5513061,5501598,5501598,5501598,5501598,5493313,5493313,5493313,5493313,5492051,5492051,5492051,5483902,5483902,5483902,5483902,5483902,5503633,5503633,5503633
1995-11,5867797,6176870,6180112,6179903,6179903,6179903,6179903,6179903,6179903,6179903,6179903,6179903,6192754,6192754,6192754,5963491,5963491,5963491,5963491,5963491,5963491,5963491,5963491,5963491,5963491,5965368,5965368,5965368,5965368,5965368,5965368,5965368,5965368,5965368,5965368,5965368,5951660,5951660,5951660,2944305,5758561,5758561,5758561,5758561,5758561,5758561,5758561,5758561,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5760841,5763773,5763773,5763773,5763773,5763773,5763773,5763773,5763773,5763773,5763773,5763773,5809814,5809814,5809814,5809814,5809814,5809814,5809814,5809814,5809814,5809814,5771556,5771556,5771556,5771556,5771556,5771556,5771556,5771556,5771556,5771556,5771556,5812939,5812939,5812939,5812939,5732126,5732126,5732126,5732126,5743696,5743696,5743696,5754089,5754089,5754089,5754089,5754089,5816051,5816051,5816051
1995-12,5253092,5322046,5324958,5324236,5324236,5324236,5324236,5324236,5324236,5324236,5324236,5324236,5322563,5322563,5322563,5302625,5302625,5302625,5302625,5302625,5302625,5302625,5302625,5302625,5302625,5304683,5304683,5304683,5304683,5304683,5304683,5304683,5304683,5304683,5304683,5304683,5308559,5308559,5308559,2738474,5355990,5355990,5355990,5355990,5355990,5355990,5355990,5355990,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5358079,5364570,5364570,5364570,5364570,5364570,5364570,5364570,5364570,5364570,5364570,5364570,5340490,5340490,5340490,5340490,5340490,5340490,5340490,5340490,5340490,5340490,5337024,5337024,5337024,5337024,5337024,5337024,5337024,5337024,5337024,5337024,5337024,5339735,5339735,5339735,5339735,5417158,5417158,5417158,5417158,5415855,5415855,5415855,5365224,5365224,5365224,5365224,5365224,5341235,5341235,5341235
1996-01,5434630,5336494,5293838,5293526,5293526,5293526,5293526,5293526,5293526,5293526,5293526,5293526,5291714,5291714,5291714,5329496,5329496,5329496,5329496,5329496,5329496,5329496,5329496,5329496,5329496,5326082,5326082,5326082,5326082,5326082,5326082,5326082,5326082,5326082,5326082,5326082,5317905,5317905,5317905,2731403,5342159,5342159,5342159,5342159,5342159,5342159,5342159,5342159,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5346098,5338524,5338524,5338524,5338524,5338524,5338524,5338524,5338524,5338524,5338524,5338524,5333219,5333219,5333219,5333219,5333219,5333219,5333219,5333219,5333219,5333219,5369731,5369731,5369731,5369731,5369731,5369731,5369731,5369731,5369731,5369731,5369731,5316642,5316642,5316642,5316642,5474069,5474069,5474069,5474069,5473639,5473639,5473639,5397993,5397993,5397993,5397993,5397993,5318772,5318772,5318772
1996-02,4991787,4907418,4910376,4911307,4911307,4911307,4911307,4911307,4911307,4911307,4911307,4911307,4885809,4885809,4885809,4939754,4939754,4939754,4939754,4939754,4939754,4939754,4939754,4939754,4939754,4938386,4938386,4938386,4938386,4938386,4938386,4938386,4938386,4938386,4938386,4938386,4928768,4928768,4928768,2560135,5007189,5007189,5007189,5007189,5007189,5007189,5007189,5007189,5011105,5011105,5011105,5011105,5011105,5011105,5011105,5011105,5011105,5011105,5011105,5011105,4982660,4982660,4982660,4982660,4982660,4982660,4982660,4982660,4982660,4982660,4982660,4982247,4982247,4982247,4982247,4982247,4982247,4982247,4982247,4982247,4982247,5020332,5020332,5020332,5020332,5020332,5020332,5020332,5020332,5020332,5020332,5020332,4991944,4991944,4991944,4991944,4930613,4930613,4930613,4930613,4928750,4928750,4928750,4988420,4988420,4988420,4988420,4988420,4970815,4970815,4970815
1996-03,5044489,4839416,4843666,4844169,4844169,4844169,4844169,4844169,4844169,4844169,4844169,4844169,4858353,4858353,4858353,5052955,5052955,5052955,5052955,5052955,5052955,5052955,5052955,5052955,5052955,5055566,5055566,5055566,5055566,5055566,5055566,5055566,5055566,5055566,5055566,5055566,5071166,5071166,5071166,2474603,4839902,4839902,4839902,4839902,4839902,4839902,4839902,4839902,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4841347,4845313,4845313,4845313,4845313,4845313,4845313,4845313,4845313,4845313,4845313,4845313,4839998,4839998,4839998,4839998,4839998,4839998,4839998,4839998,4839998,4839998,4833486,4833486,4833486,4833486,4833486,4833486,4833486,4833486,4833486,4833486,4833486,4848717,4848717,4848717,4848717,4877428,4877428,4877428,4877428,4875777,4875777,4875777,4848299,4848299,4848299,4848299,4848299,4849355,4849355,4849355
1996-04,5245719,5088200,5089440,5089421,5089421,5089421,5089421,5089421,5089421,5089421,5089421,5089421,5089668,5089668,5089668,5253716,5253716,5253716,5253716,5253716,5253716,5253716,5253716,5253716,5253716,5254196,5254196,5254196,5254196,5254196,5254196,5254196,5254196,5254196,5254196,5254196,5267735,5267735,5267735,2640296,5163970,5163970,5163970,5163970,5163970,5163970,5163970,5163970,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5164148,5168968,5168968,5168968,5168968,5168968,5168968,5168968,5168968,5168968,5168968,5168968,5165906,5165906,5165906,5165906,5165906,5165906,5165906,5165906,5165906,5165906,5143172,5143172,5143172,5143172,5143172,5143172,5143172,5143172,5143172,5143172,5143172,5145517,5145517,5145517,5145517,5118532,5118532,5118532,5118532,5117092,5117092,5117092,5169197,5169197,5169197,5169197,5169197,5151611,5151611,5151611
1996-05,5316494,5233515,5235287,5235219,5235219,5235219,5235219,5235219,5235219,5235219,5235219,5235219,5235592,5235592,5235592,5306873,5306873,5306873,5306873,5306873,5306873,5306873,5306873,5306873,5306873,5315877,5315877,5315877,5315877,5315877,5315877,5315877,5315877,5315877,5315877,5315877,5311215,5311215,5311215,2678568,5238824,5238824,5238824,5238824,5238824,5238824,5238824,5238824,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239632,5239507,5239507,5239507,5239507,5239507,5239507,5239507,5239507,5239507,5239507,5239507,5240150,5240150,5240150,5240150,5240150,5240150,5240150,5240150,5240150,5240150,5230352,5230352,5230352,5230352,5230352,5230352,5230352,5230352,5230352,5230352,5230352,5242553,5242553,5242553,5242553,5207300,5207300,5207300,5207300,5205583,5205583,5205583,5226443,5226443,5226443,5226443,5226443,5243929,5243929,5243929
1996-06,5250297,5193695,5195925,5195991,5195991,5195991,5195991,5195991,5195991,5195991,5195991,5195991,5191595,5191595,5191595,5286583,5286583,5286583,5286583,5286583,5286583,5286583,5286583,5286583,5286583,5289492,5289492,5289492,5289492,5289492,5289492,5289492,5289492,5289492,5289492,5289492,5295023,5295023,5295023,2693101,5267247,5267247,5267247,5267247,5267247,5267247,5267247,5267247,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5268533,5264322,5264322,5264322,5264322,5264322,5264322,5264322,5264322,5264322,5264322,5264322,5256118,5256118,5256118,5256118,5256118,5256118,5256118,5256118,5256118,5256118,5264170,5264170,5264170,5264170,5264170,5264170,5264170,5264170,5264170,5264170,5264170,5270049,5270049,5270049,5270049,5252148,5252148,5252148,5252148,5250478,5250478,5250478,5256347,5256347,5256347,5256347,5256347,5265561,5265561,5265561
1996-07,5217860,5250551,5253359,5253291,5253291,5253291,5253291,5253291,5253291,5253291,5253291,5253291,5254572,5254572,5254572,5191896,5191896,5191896,5191896,5191896,5191896,5191896,5191896,5191896,5191896,5190023,5190023,5190023,5190023,5190023,5190023,5190023,5190023,5190023,5190023,5190023,5188577,5188577,5188577,2697470,5275793,5275793,5275793,5275793,5275793,5275793,5275793,5275793,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5269370,5277855,5277855,5277855,5277855,5277855,5277855,5277855,5277855,5277855,5277855,5277855,5282018,5282018,5282018,5282018,5282018,5282018,5282018,5282018,5282018,5282018,5268031,5268031,5268031,5268031,5268031,5268031,5268031,5268031,5268031,5268031,5268031,5271545,5271545,5271545,5271545,5260138,5260138,5260138,5260138,5258429,5258429,5258429,5267582,5267582,5267582,5267582,5267582,5273060,5273060,5273060
1996-08,5114686,5175829,5177351,5177381,5177381,5177381,5177381,5177381,5177381,5177381,5177381,5177381,5176858,5176858,5176858,5101486,5101486,5101486,5101486,5101486,5101486,5101486,5101486,5101486,5101486,5100566,5100566,5100566,5100566,5100566,5100566,5100566,5100566,5100566,5100566,5100566,5108516,5108516,5108516,2672861,5227662,5227662,5227662,5227662,5227662,5227662,5227662,5227662,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5227622,5230078,5230078,5230078,5230078,5230078,5230078,5230078,5230078,5230078,5230078,5230078,5225288,5225288,5225288,5225288,5225288,5225288,5225288,5225288,5225288,5225288,5231884,5231884,5231884,5231884,5231884,5231884,5231884,5231884,5231884,5231884,5231884,5222856,5222856,5222856,5222856,5231388,5231388,5231388,5231388,5229564,5229564,5229564,5231474,5231474,5231474,5231474,5231474,5224020,5224020,5224020
1996-09,5068192,5116812,5120338,5120323,5120323,5120323,5120323,5120323,5120323,5120323,5120323,5120323,5117654,5117654,5117654,5075355,5075355,5075355,5075355,5075355,5075355,5075355,5075355,5075355,5075355,5066547,5066547,5066547,5066547,5066547,5066547,5066547,5066547,5066547,5066547,5066547,5065833,5065833,5065833,2647640,5178333,5178333,5178333,5178333,5178333,5178333,5178333,5178333,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5179460,5183962,5183962,5183962,5183962,5183962,5183962,5183962,5183962,5183962,5183962,5183962,5184880,5184880,5184880,5184880,5184880,5184880,5184880,5184880,5184880,5184880,5177768,5177768,5177768,5177768,5177768,5177768,5177768,5177768,5177768,5177768,5177768,5178791,5178791,5178791,5178791,5182308,5182308,5182308,5182308,5180939,5180939,5180939,5173022,5173022,5173022,5173022,5173022,5180332,5180332,5180332
1996-10,5008223,5105585,5106071,5106111,5106111,5106111,5106111,5106111,5106111,5106111,5106111,5106111,5105903,5105903,5105903,4970376,4970376,4970376,4970376,4970376,4970376,4970376,4970376,4970376,4970376,4966143,4966143,4966143,4966143,4966143,4966143,4966143,4966143,4966143,4966143,4966143,4954897,4954897,4954897,2621864,5127920,5127920,5127920,5127920,5127920,5127920,5127920,5127920,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5121553,5120226,5120226,5120226,5120226,5120226,5120226,5120226,5120226,5120226,5120226,5120226,5121347,5121347,5121347,5121347,5121347,5121347,5121347,5121347,5121347,5121347,5118537,5118537,5118537,5118537,5118537,5118537,5118537,5118537,5118537,5118537,5118537,5114164,5114164,5114164,5114164,5103030,5103030,5103030,5103030,5101472,5101472,5101472,5098298,5098298,5098298,5098298,5098298,5116377,5116377,5116377
1996-11,5217577,5470469,5471003,5470860,5470860,5470860,5470860,5470860,5470860,5470860,5470860,5470860,5479164,5479164,5479164,5319985,5319985,5319985,5319985,5319985,5319985,5319985,5319985,5319985,5319985,5324750,5324750,5324750,5324750,5324750,5324750,5324750,5324750,5324750,5324750,5324750,5320527,5320527,5320527,2646960,5177003,5177003,5177003,5177003,5177003,5177003,5177003,5177003,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5178760,5181311,5181311,5181311,5181311,5181311,5181311,5181311,5181311,5181311,5181311,5181311,5210498,5210498,5210498,5210498,5210498,5210498,5210498,5210498,5210498,5210498,5189976,5189976,5189976,5189976,5189976,5189976,5189976,5189976,5189976,5189976,5189976,5210534,5210534,5210534,5210534,5152358,5152358,5152358,5152358,5166104,5166104,5166104,5174162,5174162,5174162,5174162,5174162,5213313,5213313,5213313
1996-12,5109450,5171873,5174605,5173966,5173966,5173966,5173966,5173966,5173966,5173966,5173966,5173966,5173300,5173300,5173300,5131455,5131455,5131455,5131455,5131455,5131455,5131455,5131455,5131455,5131455,5131323,5131323,5131323,5131323,5131323,5131323,5131323,5131323,5131323,5131323,5131323,5128580,5128580,5128580,2649024,5181041,5181041,5181041,5181041,5181041,5181041,5181041,5181041,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5181819,5187788,5187788,5187788,5187788,5187788,5187788,5187788,5187788,5187788,5187788,5187788,5168758,5168758,5168758,5168758,5168758,5168758,5168758,5168758,5168758,5168758,5159530,5159530,5159530,5159530,5159530,5159530,5159530,5159530,5159530,5159530,5159530,5167600,5167600,5167600,5167600,5229851,5229851,5229851,5229851,5228203,5228203,5228203,5190101,5190101,5190101,5190101,5190101,5169417,5169417,5169417
1997-01,4858933,4786607,4754859,4754609,4754609,4754609,4754609,4754609,4754609,4754609,4754609,4754609,4754085,4754085,4754085,4779382,4779382,4779382,4779382,4779382,4779382,4779382,4779382,4779382,4779382,4776320,4776320,4776320,4776320,4776320,4776320,4776320,4776320,4776320,4776320,4776320,4769143,4769143,4769143,2439003,4770275,4770275,4770275,4770275,4770275,4770275,4770275,4770275,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4773252,4766690,4766690,4766690,4766690,4766690,4766690,4766690,4766690,4766690,4766690,4766690,4763152,4763152,4763152,4763152,4763152,4763152,4763152,4763152,4763152,4763152,4792744,4792744,4792744,4792744,4792744,4792744,4792744,4792744,4792744,4792744,4792744,4749189,4749189,4749189,4749189,4884374,4884374,4884374,4884374,4883626,4883626,4883626,4813804,4813804,4813804,4813804,4813804,4751292,4751292,4751292
1997-02,4958221,4868128,4870826,4871602,4871602,4871602,4871602,4871602,4871602,4871602,4871602,4871602,4849631,4849631,4849631,4930274,4930274,4930274,4930274,4930274,4930274,4930274,4930274,4930274,4930274,4931464,4931464,4931464,4931464,4931464,4931464,4931464,4931464,4931464,4931464,4931464,4928482,4928482,4928482,2542934,4973546,4973546,4973546,4973546,4973546,4973546,4973546,4973546,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4976970,4949625,4949625,4949625,4949625,4949625,4949625,4949625,4949625,4949625,4949625,4949625,4946750,4946750,4946750,4946750,4946750,4946750,4946750,4946750,4946750,4946750,4992349,4992349,4992349,4992349,4992349,4992349,4992349,4992349,4992349,4992349,4992349,4965113,4965113,4965113,4965113,4908337,4908337,4908337,4908337,4906099,4906099,4906099,4957271,4957271,4957271,4957271,4957271,4944172,4944172,4944172
1997-03,5174356,4971277,4975368,4975790,4975790,4975790,4975790,4975790,4975790,4975790,4975790,4975790,4992082,4992082,4992082,5179263,5179263,5179263,5179263,5179263,5179263,5179263,5179263,5179263,5179263,5181651,5181651,5181651,5181651,5181651,5181651,5181651,5181651,5181651,5181651,5181651,5197067,5197067,5197067,2548697,4984819,4984819,4984819,4984819,4984819,4984819,4984819,4984819,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4985760,4989938,4989938,4989938,4989938,4989938,4989938,4989938,4989938,4989938,4989938,4989938,4985614,4985614,4985614,4985614,4985614,4985614,4985614,4985614,4985614,4985614,4975992,4975992,4975992,4975992,4975992,4975992,4975992,4975992,4975992,4975992,4975992,4993735,4993735,4993735,4993735,5021795,5021795,5021795,5021795,5019674,5019674,5019674,4987268,4987268,4987268,4987268,4987268,4994391,4994391,4994391
1997-04,4982693,4842653,4843646,4843631,4843631,4843631,4843631,4843631,4843631,4843631,4843631,4843631,4844382,4844382,4844382,4986236,4986236,4986236,4986236,4986236,4986236,4986236,4986236,4986236,4986236,4985981,4985981,4985981,4985981,4985981,4985981,4985981,4985981,4985981,4985981,4985981,4995748,4995748,4995748,2502692,4894840,4894840,4894840,4894840,4894840,4894840,4894840,4894840,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4894642,4898605,4898605,4898605,4898605,4898605,4898605,4898605,4898605,4898605,4898605,4898605,4895969,4895969,4895969,4895969,4895969,4895969,4895969,4895969,4895969,4895969,4882644,4882644,4882644,4882644,4882644,4882644,4882644,4882644,4882644,4882644,4882644,4885287,4885287,4885287,4885287,4860688,4860688,4860688,4860688,4858902,4858902,4858902,4904401,4904401,4904401,4904401,4904401,4889328,4889328,4889328
1997-05,4950504,4874966,4876383,4876356,4876356,4876356,4876356,4876356,4876356,4876356,4876356,4876356,4875936,4875936,4875936,4953666,4953666,4953666,4953666,4953666,4953666,4953666,4953666,4953666,4953666,4963467,4963467,4963467,4963467,4963467,4963467,4963467,4963467,4963467,4963467,4963467,4965808,4965808,4965808,2498872,4887368,4887368,4887368,4887368,4887368,4887368,4887368,4887368,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4888063,4889900,4889900,4889900,4889900,4889900,4889900,4889900,4889900,4889900,4889900,4889900,4890240,4890240,4890240,4890240,4890240,4890240,4890240,4890240,4890240,4890240,4886485,4886485,4886485,4886485,4886485,4886485,4886485,4886485,4886485,4886485,4886485,4895977,4895977,4895977,4895977,4867919,4867919,4867919,4867919,4866175,4866175,4866175,4881045,4881045,4881045,4881045,4881045,4897171,4897171,4897171
1997-06,4902921,4854706,4856374,4856427,4856427,4856427,4856427,4856427,4856427,4856427,4856427,4856427,4853529,4853529,4853529,4913114,4913114,4913114,4913114,4913114,4913114,4913114,4913114,4913114,4913114,4912696,4912696,4912696,4912696,4912696,4912696,4912696,4912696,4912696,4912696,4912696,4911806,4911806,4911806,2503841,4897086,4897086,4897086,4897086,4897086,4897086,4897086,4897086,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4897347,4892983,4892983,4892983,4892983,4892983,4892983,4892983,4892983,4892983,4892983,4892983,4889213,4889213,4889213,4889213,4889213,4889213,4889213,4889213,4889213,4889213,4894202,4894202,4894202,4894202,4894202,4894202,4894202,4894202,4894202,4894202,4894202,4901792,4901792,4901792,4901792,4879136,4879136,4879136,4879136,4877573,4877573,4877573,4887611,4887611,4887611,4887611,4887611,4897760,4897760,4897760
1997-07,4828556,4854723,4857120,4857086,4857086,4857086,4857086,4857086,4857086,4857086,4857086,4857086,4857157,4857157,4857157,4798583,4798583,4798583,4798583,4798583,4798583,4798583,4798583,4798583,4798583,4797088,4797088,4797088,4797088,4797088,4797088,4797088,4797088,4797088,4797088,4797088,4796857,4796857,4796857,2489176,4868407,4868407,4868407,4868407,4868407,4868407,4868407,4868407,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4863892,4870889,4870889,4870889,4870889,4870889,4870889,4870889,4870889,4870889,4870889,4870889,4873881,4873881,4873881,4873881,4873881,4873881,4873881,4873881,4873881,4873881,4861870,4861870,4861870,4861870,4861870,4861870,4861870,4861870,4861870,4861870,4861870,4865353,4865353,4865353,4865353,4855272,4855272,4855272,4855272,4853663,4853663,4853663,4862321,4862321,4862321,4862321,4862321,4866992,4866992,4866992
1997-08,4737244,4788007,4789686,4789739,4789739,4789739,4789739,4789739,4789739,4789739,4789739,4789739,4787670,4787670,4787670,4743070,4743070,4743070,4743070,4743070,4743070,4743070,4743070,4743070,4743070,4745051,4745051,4745051,4745051,4745051,4745051,4745051,4745051,4745051,4745051,4745051,4758705,4758705,4758705,2476628,4843865,4843865,4843865,4843865,4843865,4843865,4843865,4843865,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4844490,4846814,4846814,4846814,4846814,4846814,4846814,4846814,4846814,4846814,4846814,4846814,4840752,4840752,4840752,4840752,4840752,4840752,4840752,4840752,4840752,4840752,4847683,4847683,4847683,4847683,4847683,4847683,4847683,4847683,4847683,4847683,4847683,4840133,4840133,4840133,4840133,4851252,4851252,4851252,4851252,4849530,4849530,4849530,4845998,4845998,4845998,4845998,4845998,4841258,4841258,4841258
1997-09,4742535,4792683,4795590,4795570,4795570,4795570,4795570,4795570,4795570,4795570,4795570,4795570,4793728,4793728,4793728,4730510,4730510,4730510,4730510,4730510,4730510,4730510,4730510,4730510,4730510,4720927,4720927,4720927,4720927,4720927,4720927,4720927,4720927,4720927,4720927,4720927,4714333,4714333,4714333,2465089,4821294,4821294,4821294,4821294,4821294,4821294,4821294,4821294,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4821281,4824436,4824436,4824436,4824436,4824436,4824436,4824436,4824436,4824436,4824436,4824436,4828588,4828588,4828588,4828588,4828588,4828588,4828588,4828588,4828588,4828588,4817507,4817507,4817507,4817507,4817507,4817507,4817507,4817507,4817507,4817507,4817507,4819564,4819564,4819564,4819564,4817230,4817230,4817230,4817230,4815922,4815922,4815922,4813337,4813337,4813337,4813337,4813337,4820899,4820899,4820899
1997-10,4666044,4748267,4751050,4751069,4751069,4751069,4751069,4751069,4751069,4751069,4751069,4751069,4750162,4750162,4750162,4626293,4626293,4626293,4626293,4626293,4626293,4626293,4626293,4626293,4626293,4622973,4622973,4622973,4622973,4622973,4622973,4622973,4622973,4622973,4622973,4622973,4613075,4613075,4613075,2433050,4758633,4758633,4758633,4758633,4758633,4758633,4758633,4758633,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4755669,4754388,4754388,4754388,4754388,4754388,4754388,4754388,4754388,4754388,4754388,4754388,4756313,4756313,4756313,4756313,4756313,4756313,4756313,4756313,4756313,4756313,4752702,4752702,4752702,4752702,4752702,4752702,4752702,4752702,4752702,4752702,4752702,4749916,4749916,4749916,4749916,4743673,4743673,4743673,4743673,4742192,4742192,4742192,4739016,4739016,4739016,4739016,4739016,4751785,4751785,4751785
1997-11,4726009,4936001,4932701,4932612,4932612,4932612,4932612,4932612,4932612,4932612,4932612,4932612,4935726,4935726,4935726,4833594,4833594,4833594,4833594,4833594,4833594,4833594,4833594,4833594,4833594,4840924,4840924,4840924,4840924,4840924,4840924,4840924,4840924,4840924,4840924,4840924,4844512,4844512,4844512,2425846,4744541,4744541,4744541,4744541,4744541,4744541,4744541,4744541,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4745927,4747885,4747885,4747885,4747885,4747885,4747885,4747885,4747885,4747885,4747885,4747885,4765833,4765833,4765833,4765833,4765833,4765833,4765833,4765833,4765833,4765833,4756156,4756156,4756156,4756156,4756156,4756156,4756156,4756156,4756156,4756156,4756156,4763106,4763106,4763106,4763106,4726827,4726827,4726827,4726827,4739745,4739745,4739745,4746055,4746055,4746055,4746055,4746055,4765316,4765316,4765316
1997-12,4739084,4790457,4792953,4792427,4792427,4792427,4792427,4792427,4792427,4792427,4792427,4792427,4792698,4792698,4792698,4738884,4738884,4738884,4738884,4738884,4738884,4738884,4738884,4738884,4738884,4736207,4736207,4736207,4736207,4736207,4736207,4736207,4736207,4736207,4736207,4736207,4727731,4727731,4727731,2443403,4778883,4778883,4778883,4778883,4778883,4778883,4778883,4778883,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4778672,4783237,4783237,4783237,4783237,4783237,4783237,4783237,4783237,4783237,4783237,4783237,4769164,4769164,4769164,4769164,4769164,4769164,4769164,4769164,4769164,4769164,4753748,4753748,4753748,4753748,4753748,4753748,4753748,4753748,4753748,4753748,4753748,4765723,4765723,4765723,4765723,4808176,4808176,4808176,4808176,4806794,4806794,4806794,4784148,4784148,4784148,4784148,4784148,4767266,4767266,4767266
1998-01,4846662,4775789,4748030,4747820,4747820,4747820,4747820,4747820,4747820,4747820,4747820,4747820,4747512,4747512,4747512,4809699,4809699,4809699,4809699,4809699,4809699,4809699,4809699,4809699,4809699,4809441,4809441,4809441,4809441,4809441,4809441,4809441,4809441,4809441,4809441,4809441,4808763,4808763,4808763,2444269,4780576,4780576,4780576,4780576,4780576,4780576,4780576,4780576,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4783397,4776926,4776926,4776926,4776926,4776926,4776926,4776926,4776926,4776926,4776926,4776926,4771193,4771193,4771193,4771193,4771193,4771193,4771193,4771193,4771193,4771193,4805614,4805614,4805614,4805614,4805614,4805614,4805614,4805614,4805614,4805614,4805614,4762083,4762083,4762083,4762083,4890348,4890348,4890348,4890348,4889690,4889690,4889690,4818643,4818643,4818643,4818643,4818643,4763723,4763723,4763723
