"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,63.70,63.71,63.71,63.71,63.71,63.77,63.77,63.77,63.77,63.79,63.79,63.79,63.79,63.70,63.70,63.70,63.70,63.69,63.69,63.69,63.69,63.73,63.73,63.73,63.73,46.64,46.50,46.50,46.50,46.49,46.49,46.49,46.49,46.49,46.49,46.49,46.49,37.87,37.87,37.87
1991-04,57.78,57.84,57.84,57.84,57.84,57.65,57.65,57.65,57.65,57.66,57.66,57.66,57.66,57.71,57.71,57.71,57.71,57.76,57.76,57.76,57.76,57.73,57.73,57.73,57.72,43.75,43.62,43.62,43.62,43.59,43.59,43.59,43.59,43.61,43.61,43.61,43.61,35.88,35.88,35.88
1991-07,60.00,59.88,59.88,59.88,59.88,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,60.07,60.07,60.07,60.07,60.03,60.03,60.03,60.03,60.03,60.03,60.03,60.03,45.42,45.28,45.28,45.28,45.26,45.26,45.26,45.26,45.27,45.27,45.27,45.27,37.29,37.29,37.29
1991-10,60.16,60.22,60.22,60.22,60.22,60.34,60.34,60.34,60.34,60.32,60.32,60.32,60.32,60.22,60.22,60.22,60.22,60.24,60.24,60.24,60.24,60.24,60.24,60.24,60.25,45.63,45.49,45.49,45.49,45.55,45.55,45.55,45.55,45.55,45.55,45.55,45.55,37.39,37.39,37.39
1992-01,61.39,61.40,61.40,61.40,61.40,61.50,61.50,61.50,61.50,61.51,61.51,61.51,61.51,61.46,61.46,61.46,61.46,61.43,61.43,61.43,61.43,61.46,61.46,61.46,61.46,46.19,46.05,46.05,46.05,46.03,46.03,46.03,46.03,46.02,46.02,46.02,46.02,37.85,37.85,37.85
1992-04,58.46,58.51,58.51,58.51,58.51,58.36,58.36,58.36,58.36,58.37,58.37,58.37,58.37,58.41,58.41,58.41,58.41,58.46,58.46,58.46,58.46,58.43,58.43,58.43,58.43,44.01,43.88,43.88,43.88,43.86,43.86,43.86,43.86,43.89,43.89,43.89,43.89,36.26,36.26,36.26
1992-07,59.81,59.67,59.67,59.67,59.67,59.73,59.73,59.73,59.73,59.74,59.74,59.74,59.74,59.82,59.82,59.82,59.82,59.80,59.80,59.80,59.80,59.78,59.78,59.78,59.79,44.97,44.83,44.83,44.83,44.82,44.82,44.82,44.82,44.81,44.81,44.81,44.81,37.06,37.06,37.06
1992-10,57.35,57.42,57.42,57.42,57.42,57.40,57.40,57.40,57.40,57.38,57.38,57.38,57.38,57.29,57.29,57.29,57.29,57.28,57.28,57.28,57.28,57.29,57.29,57.29,57.29,42.98,42.85,42.85,42.85,42.90,42.90,42.90,42.90,42.86,42.86,42.86,42.86,35.46,35.46,35.46
