"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,95.97,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,86.11,86.11,86.11
1991-04,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,98.00,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,92.93,89.89,89.89,89.89
1991-07,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,96.49,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,89.90,86.98,86.98,86.98
1991-10,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,100.19,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,91.79,88.14,88.14,88.14
1992-01,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,87.43,87.43,87.43,87.43,87.43,87.43,87.43,87.43,87.43,87.43,87.43,87.43,86.16,86.16,86.16
1992-04,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,86.44,86.44,86.44
1992-07,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,87.45,84.39,84.39,84.39
1992-10,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,88.00,84.10,84.10,84.10
1993-01,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,77.02,77.02,77.02,77.02,77.02,77.02,77.02,77.02,77.02,77.02,77.02,77.02,76.63,76.63,76.63
1993-04,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,87.03,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,79.31,79.31,79.31
1993-07,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,80.88,78.49,78.49,78.49
1993-10,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,91.77,85.52,85.52,85.52,85.52,85.52,85.52,85.52,85.52,85.52,85.52,85.52,85.52,80.40,80.40,80.40
1994-01,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,85.79,78.55,78.55,78.55,78.55,78.55,78.55,78.55,78.55,78.55,78.55,78.55,78.55,77.68,77.68,77.68
1994-04,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,89.79,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,81.74,81.74,81.74
1994-07,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,90.42,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,84.44,80.98,80.98,80.98
1994-10,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,88.66,84.35,84.35,84.35
1995-01,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,88.16,81.05,81.05,81.05,81.05,81.05,81.05,81.05,81.05,81.05,81.05,81.05,81.05,79.79,79.79,79.79
1995-04,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,89.68,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,81.85,81.85,81.85
1995-07,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,88.55,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81,83.81,80.06,80.06,80.06
1995-10,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,81.13,81.13,81.13
1996-01,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,84.54,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,76.84,75.64,75.64,75.64
1996-04,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,81.90,78.98,78.98,78.98
1996-07,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,88.01,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,79.12,79.12,79.12
1996-10,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,84.16,79.92,79.92,79.92
1997-01,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,84.38,76.56,76.56,76.56,76.56,76.56,76.56,76.56,76.56,76.56,76.56,76.56,76.56,75.21,75.21,75.21
1997-04,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,83.74,83.74,83.74
1997-07,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,86.72,82.85,82.85,82.85
1997-10,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,84.45,84.45,84.45
1998-01,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,90.31,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,80.02,80.02,80.02
1998-04,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,92.10,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,83.23,83.23,83.23
1998-07,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,83.10,83.10,83.10
1998-10,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,83.10,83.10,83.10
1999-01,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,80.86,78.97,78.97,78.97
