"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1992-07,75.51,75.54,75.54,75.54,75.54,75.52,75.52,75.52,75.52,75.55,75.55,75.55,75.55,75.55,75.55,75.55,75.55,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56
1992-10,75.85,75.79,75.79,75.79,75.79,75.86,75.86,75.86,75.86,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.85,75.86,75.86,75.86,75.86,75.86,75.86,75.86,75.86
1993-01,76.87,76.94,76.94,76.94,76.94,76.88,76.88,76.88,76.88,76.87,76.87,76.87,76.87,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86,76.86
1993-04,78.10,78.07,78.07,78.07,78.07,78.09,78.09,78.09,78.09,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08,78.08
1993-07,78.87,78.84,78.84,78.84,78.84,78.86,78.86,78.86,78.86,78.89,78.89,78.89,78.89,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.89
1993-10,79.54,79.52,79.52,79.52,79.52,79.55,79.55,79.55,79.55,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.54,79.55
1994-01,79.17,79.23,79.23,79.23,79.23,79.18,79.18,79.18,79.18,79.16,79.16,79.16,79.16,79.15,79.15,79.15,79.15,79.16,79.16,79.16,79.16,79.16,79.16,79.16,79.16
1994-04,80.19,80.17,80.17,80.17,80.17,80.19,80.19,80.19,80.19,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.17,80.16
1994-07,80.82,80.77,80.77,80.77,80.77,80.81,80.81,80.81,80.81,80.84,80.84,80.84,80.84,80.85,80.85,80.85,80.85,80.84,80.84,80.84,80.84,80.84,80.84,80.84,80.85
1994-10,80.80,80.82,80.82,80.82,80.82,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.81,80.80,80.80,80.80,80.80,80.80,80.80,80.80,80.81
1995-01,83.75,83.78,83.78,83.78,83.78,83.76,83.76,83.76,83.76,83.75,83.75,83.75,83.75,83.73,83.73,83.73,83.73,83.74,83.74,83.74,83.74,83.74,83.74,83.74,83.74
1995-04,84.92,84.89,84.89,84.89,84.89,84.91,84.91,84.91,84.91,84.90,84.90,84.90,84.90,84.91,84.91,84.91,84.91,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90
1995-07,85.72,85.64,85.64,85.64,85.64,85.71,85.71,85.71,85.71,85.74,85.74,85.74,85.74,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75,85.75
1995-10,86.90,86.96,86.96,86.96,86.96,86.91,86.91,86.91,86.91,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90,86.90
1996-01,87.99,88.01,88.01,88.01,88.01,87.99,87.99,87.99,87.99,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.99,87.99,87.99,87.98
1996-04,88.95,88.91,88.91,88.91,88.91,88.95,88.95,88.95,88.95,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.94,88.96,88.96,88.96,88.96,88.95,88.95,88.95,88.94
1996-07,90.05,89.98,89.98,89.98,89.98,90.05,90.05,90.05,90.05,90.08,90.08,90.08,90.08,90.07,90.07,90.07,90.07,90.07,90.07,90.07,90.07,90.08,90.08,90.08,90.08
1996-10,92.02,92.09,92.09,92.09,92.09,92.02,92.02,92.02,92.02,92.01,92.01,92.01,92.01,92.00,92.00,92.00,92.00,91.99,91.99,91.99,91.99,92.00,92.00,92.00,92.01
1997-01,89.90,89.92,89.92,89.92,89.92,89.89,89.89,89.89,89.89,89.90,89.90,89.90,89.90,89.89,89.89,89.89,89.89,89.89,89.89,89.89,89.89,89.89,89.89,89.89,89.89
1997-04,91.02,90.97,90.97,90.97,90.97,91.03,91.03,91.03,91.03,91.01,91.01,91.01,91.01,91.03,91.03,91.03,91.03,91.02,91.02,91.02,91.02,91.03,91.03,91.03,91.02
1997-07,91.82,91.77,91.77,91.77,91.77,91.83,91.83,91.83,91.83,91.85,91.85,91.85,91.85,91.84,91.84,91.84,91.84,91.85,91.85,91.85,91.85,91.86,91.86,91.86,91.85
1997-10,93.36,93.45,93.45,93.45,93.45,93.37,93.37,93.37,93.37,93.36,93.36,93.36,93.36,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.33,93.35,93.35,93.35,93.35
1998-01,93.32,93.33,93.33,93.33,93.33,93.31,93.31,93.31,93.31,93.32,93.32,93.32,93.32,93.31,93.31,93.31,93.31,93.30,93.30,93.30,93.30,93.31,93.31,93.31,93.31
1998-04,93.77,93.70,93.70,93.70,93.70,93.77,93.77,93.77,93.77,93.74,93.74,93.74,93.74,93.77,93.77,93.77,93.77,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78
1998-07,94.64,94.58,94.58,94.58,94.58,94.65,94.65,94.65,94.65,94.67,94.67,94.67,94.67,94.65,94.65,94.65,94.65,94.67,94.67,94.67,94.67,94.65,94.65,94.65,94.65
1998-10,96.24,96.35,96.35,96.35,96.35,96.24,96.24,96.24,96.24,96.25,96.25,96.25,96.25,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.25,96.25,96.25,96.25
1999-01,94.58,94.58,94.58,94.58,94.58,94.60,94.60,94.60,94.60,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57
1999-04,95.72,95.66,95.66,95.66,95.66,95.70,95.70,95.70,95.70,95.66,95.66,95.66,95.66,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73,95.73
1999-07,97.07,97.01,97.01,97.01,97.01,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.06,97.06,97.06,97.06,97.07,97.07,97.07,97.07,97.06,97.06,97.06,97.06
1999-10,98.10,98.21,98.21,98.21,98.21,98.08,98.08,98.08,98.08,98.11,98.11,98.11,98.11,98.06,98.06,98.06,98.06,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.08
2000-01,99.59,99.57,99.57,99.57,99.57,99.64,99.64,99.64,99.64,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.58
2000-04,100.03,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.98,99.98,99.98,99.98,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07,100.07
2000-07,100.25,100.20,100.20,100.20,100.20,100.31,100.31,100.31,100.31,100.28,100.28,100.28,100.28,100.22,100.22,100.22,100.22,100.23,100.23,100.23,100.23,100.24,100.24,100.24,100.23
2000-10,100.26,100.36,100.36,100.36,100.36,100.21,100.21,100.21,100.21,100.28,100.28,100.28,100.28,100.23,100.23,100.23,100.23,100.25,100.25,100.25,100.25,100.26,100.26,100.26,100.26
2001-01,102.67,102.16,102.16,102.16,102.16,102.29,102.29,102.29,102.29,102.20,102.20,102.20,102.20,102.22,102.22,102.22,102.22,102.16,102.16,102.16,102.16,102.17,102.17,102.17,102.17
2001-04,102.93,102.57,102.57,102.57,102.57,102.53,102.53,102.53,102.53,102.52,102.52,102.52,102.52,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.64,102.64,102.64,102.65
2001-07,103.75,103.24,103.24,103.24,103.24,103.30,103.30,103.30,103.30,103.26,103.26,103.26,103.26,103.16,103.16,103.16,103.16,103.18,103.18,103.18,103.18,103.19,103.19,103.19,103.18
2001-10,105.06,104.62,104.62,104.62,104.62,104.49,104.49,104.49,104.49,104.61,104.61,104.61,104.61,104.55,104.55,104.55,104.55,104.61,104.61,104.61,104.61,104.61,104.61,104.61,104.60
2002-01,104.67,104.30,104.30,104.30,104.30,104.84,104.84,104.84,104.84,104.73,104.73,104.73,104.73,104.75,104.75,104.75,104.75,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.65
2002-04,104.97,104.75,104.75,104.75,104.75,104.95,104.95,104.95,104.95,104.95,104.95,104.95,104.95,105.10,105.10,105.10,105.10,105.11,105.11,105.11,105.11,105.10,105.10,105.10,105.11
2002-07,105.26,104.89,104.89,104.89,104.89,105.11,105.11,105.11,105.11,105.06,105.06,105.06,105.06,104.91,104.91,104.91,104.91,104.93,104.93,104.93,104.93,104.94,104.94,104.94,104.95
2002-10,105.62,104.81,104.81,104.81,104.81,104.86,104.86,104.86,104.86,105.00,105.00,105.00,105.00,104.95,104.95,104.95,104.95,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.05
2003-01,106.14,105.07,105.07,105.07,105.07,105.65,105.65,105.65,105.65,105.36,105.36,105.36,105.36,105.38,105.38,105.38,105.38,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.24
2003-04,105.97,104.64,104.64,104.64,104.64,104.68,104.68,104.68,104.68,104.46,104.46,104.46,104.46,104.65,104.65,104.65,104.65,104.66,104.66,104.66,104.66,104.64,104.64,104.64,104.65
2003-07,106.71,105.43,105.43,105.43,105.43,105.92,105.92,105.92,105.92,105.70,105.70,105.70,105.70,105.52,105.52,105.52,105.52,105.53,105.53,105.53,105.53,105.55,105.55,105.55,105.55
2003-10,106.52,105.88,105.88,105.88,105.88,106.27,106.27,106.27,106.27,105.61,105.61,105.61,105.61,105.58,105.58,105.58,105.58,105.69,105.69,105.69,105.69,105.73,105.73,105.73,105.73
2004-01,107.97,106.31,106.31,106.31,106.31,105.47,105.47,105.47,105.47,104.38,104.38,104.38,104.38,104.13,104.13,104.13,104.13,103.99,103.99,103.99,103.99,103.96,103.96,103.96,103.96
2004-04,109.10,107.34,107.34,107.34,107.34,106.13,106.13,106.13,106.13,104.84,104.84,104.84,104.84,104.34,104.34,104.34,104.34,104.37,104.37,104.37,104.37,104.33,104.33,104.33,104.34
2004-07,108.77,106.91,106.91,106.91,106.91,106.11,106.11,106.11,106.11,104.83,104.83,104.83,104.83,104.62,104.62,104.62,104.62,104.61,104.61,104.61,104.61,104.62,104.62,104.62,104.62
2004-10,108.77,107.24,107.24,107.24,107.24,106.09,106.09,106.09,106.09,104.79,104.79,104.79,104.79,104.24,104.24,104.24,104.24,104.37,104.37,104.37,104.37,104.41,104.41,104.41,104.41
2005-01,110.08,108.26,108.60,108.65,108.60,107.25,107.25,107.25,107.25,107.66,107.66,107.66,107.66,105.98,105.98,105.98,105.98,106.38,106.38,106.38,106.38,106.35,106.35,106.35,106.33
2005-04,,108.32,108.84,108.94,109.01,107.36,107.36,107.36,107.36,107.51,107.51,107.51,107.51,105.44,105.44,105.44,105.44,105.43,105.43,105.43,105.43,105.38,105.38,105.38,105.39
2005-07,,,108.88,108.73,108.85,107.06,107.06,107.06,107.06,107.52,107.52,107.52,107.52,105.89,105.89,105.89,105.89,105.84,105.84,105.84,105.84,105.89,105.89,105.89,105.88
2005-10,,,,109.01,109.03,107.41,107.41,107.41,107.41,107.94,107.94,107.94,107.94,106.22,106.22,106.22,106.22,106.65,106.65,106.65,106.65,106.71,106.71,106.71,106.72
2006-01,,,,,109.98,108.01,108.10,107.99,107.80,108.54,108.54,108.54,108.54,106.49,106.49,106.49,106.49,108.15,108.15,108.15,108.15,107.96,107.96,107.96,107.92
2006-04,,,,,,109.31,109.34,109.42,109.33,109.93,109.93,109.93,109.93,107.94,107.94,107.94,107.94,109.79,109.79,109.79,109.79,109.61,109.61,109.61,109.62
2006-07,,,,,,,109.38,109.74,109.60,110.55,110.55,110.55,110.55,108.95,108.95,108.95,108.95,111.20,111.20,111.20,111.20,111.12,111.12,111.12,111.10
2006-10,,,,,,,,110.46,110.12,111.40,111.40,111.40,111.40,109.61,109.61,109.61,109.61,112.19,112.19,112.19,112.19,112.15,112.15,112.15,112.19
2007-01,,,,,,,,,110.82,112.28,112.08,112.48,112.43,111.19,111.19,111.19,111.19,114.52,114.52,114.52,114.52,113.87,113.87,113.87,113.82
2007-04,,,,,,,,,,113.39,113.06,113.49,113.50,112.34,112.34,112.34,112.34,115.66,115.66,115.66,115.66,114.94,114.94,114.94,114.98
2007-07,,,,,,,,,,,113.38,113.63,113.62,112.46,112.46,112.46,112.46,116.07,116.07,116.07,116.07,115.63,115.63,115.63,115.58
2007-10,,,,,,,,,,,,114.89,114.77,112.96,112.96,112.96,112.96,116.63,116.63,116.63,116.63,116.21,116.21,116.21,116.27
2008-01,,,,,,,,,,,,,115.16,113.86,113.99,114.17,114.28,117.46,117.46,117.46,117.46,118.10,118.10,118.10,118.04
2008-04,,,,,,,,,,,,,,114.54,114.56,114.60,114.71,117.85,117.85,117.85,117.85,118.38,118.38,118.38,118.42
2008-07,,,,,,,,,,,,,,,114.34,114.12,114.32,117.51,117.51,117.51,117.51,118.25,118.25,118.25,118.19
2008-10,,,,,,,,,,,,,,,,113.69,113.74,116.82,116.82,116.82,116.82,117.84,117.84,117.84,117.92
2009-01,,,,,,,,,,,,,,,,,113.10,115.94,115.83,115.84,115.82,116.58,116.58,116.58,116.50
2009-04,,,,,,,,,,,,,,,,,,116.23,116.15,115.98,115.83,116.88,116.88,116.88,116.93
2009-07,,,,,,,,,,,,,,,,,,,115.48,115.09,115.14,116.65,116.65,116.65,116.58
2009-10,,,,,,,,,,,,,,,,,,,,115.16,115.36,116.90,116.90,116.90,116.99
2010-01,,,,,,,,,,,,,,,,,,,,,116.75,117.77,118.11,118.20,118.32
2010-04,,,,,,,,,,,,,,,,,,,,,,118.45,118.83,118.62,118.62
2010-07,,,,,,,,,,,,,,,,,,,,,,,119.56,119.32,119.39
2010-10,,,,,,,,,,,,,,,,,,,,,,,,119.34,119.34
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,119.88
