"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.41,2.605,2.605,2.605
2000-04,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.624,2.624,2.624
2000-07,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.621,2.621,2.621
2000-10,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.616,2.616,2.616
2001-01,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.655,2.655,2.655
2001-04,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.655,2.655,2.655
2001-07,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.46,2.46,2.46,2.46,2.655,2.655,2.655
2001-10,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.673,2.673,2.673
2002-01,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.674,2.674,2.674
2002-04,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.681,2.681,2.681
2002-07,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.692,2.692,2.692
2002-10,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.678,2.678,2.678
2003-01,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.789,2.789,2.789
2003-04,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.750,2.750,2.750
2003-07,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.771,2.771,2.771
2003-10,2.57,2.57,2.57,2.57,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.768,2.768,2.768
2004-01,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.679,2.679,2.679
2004-04,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.678,2.678,2.678
2004-07,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.652,2.652,2.652
2004-10,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.656,2.656,2.656
2005-01,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.712,2.712,2.712
2005-04,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.726,2.726,2.726
2005-07,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.693,2.693,2.693
2005-10,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.704,2.704,2.704
2006-01,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.48,2.693,2.693,2.693
2006-04,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.687,2.687,2.687
2006-07,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.721,2.721,2.721
2006-10,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.757,2.757,2.757
2007-01,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.736,2.736,2.736
2007-04,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.702,2.702,2.702
2007-07,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.708,2.708,2.708
2007-10,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.700,2.700,2.700
2008-01,2.54,2.54,2.54,2.54,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.703,2.703,2.703
2008-04,2.56,2.56,2.56,2.56,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.719,2.719,2.719
2008-07,2.61,2.61,2.61,2.61,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.63,2.777,2.777,2.777
2008-10,2.54,2.54,2.54,2.54,2.57,2.57,2.57,2.57,2.56,2.56,2.56,2.56,2.696,2.696,2.696
2009-01,2.48,2.48,2.48,2.48,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.50,2.671,2.671,2.671
2009-04,2.49,2.49,2.49,2.49,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.684,2.684,2.684
2009-07,2.51,2.51,2.51,2.51,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.700,2.700,2.700
2009-10,2.52,2.52,2.52,2.52,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.57,2.708,2.708,2.708
2010-01,2.54,2.54,2.54,2.54,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.59,2.709,2.709,2.709
2010-04,2.54,2.54,2.54,2.54,2.61,2.61,2.61,2.61,2.62,2.62,2.62,2.62,2.733,2.733,2.733
2010-07,2.54,2.54,2.54,2.54,2.61,2.61,2.61,2.61,2.62,2.62,2.62,2.62,2.732,2.732,2.732
2010-10,2.57,2.57,2.57,2.57,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.734,2.734,2.734
2011-01,2.63,2.63,2.63,2.63,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.800,2.800,2.800
2011-04,2.65,2.66,2.66,2.66,2.72,2.72,2.72,2.72,2.71,2.71,2.71,2.71,2.825,2.825,2.825
2011-07,,2.64,2.65,2.65,2.73,2.73,2.73,2.73,2.70,2.70,2.70,2.70,2.834,2.834,2.834
2011-10,,,2.69,2.68,2.75,2.75,2.75,2.75,2.71,2.71,2.71,2.71,2.857,2.857,2.857
2012-01,,,,2.71,2.80,2.81,2.81,2.80,2.77,2.77,2.77,2.77,2.913,2.913,2.913
2012-04,,,,,2.80,2.81,2.82,2.82,2.78,2.78,2.78,2.78,2.926,2.926,2.926
2012-07,,,,,,2.82,2.85,2.85,2.81,2.81,2.81,2.81,2.950,2.950,2.950
2012-10,,,,,,,2.87,2.90,2.85,2.85,2.85,2.85,2.968,2.968,2.968
2013-01,,,,,,,,2.88,2.86,2.86,2.86,2.86,2.898,2.898,2.898
2013-04,,,,,,,,,2.87,2.89,2.89,2.88,2.926,2.926,2.926
2013-07,,,,,,,,,,2.90,2.90,2.89,2.943,2.943,2.943
2013-10,,,,,,,,,,,2.93,2.91,2.967,2.967,2.967
2014-01,,,,,,,,,,,,2.98,3.042,3.038,3.039
2014-04,,,,,,,,,,,,,3.020,3.013,3.007
2014-07,,,,,,,,,,,,,,3.067,3.093
2014-10,,,,,,,,,,,,,,,3.086
