"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.27,11.262,11.262,11.262
2000-04,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.54,11.512,11.512,11.512
2000-07,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.533,11.533,11.533
2000-10,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.635,11.635,11.635
2001-01,11.66,11.66,11.66,11.66,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.65,11.623,11.623,11.623
2001-04,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.85,11.815,11.815,11.815
2001-07,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.89,11.90,11.90,11.90,11.90,11.849,11.849,11.849
2001-10,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.98,11.98,11.98,11.98,11.934,11.934,11.934
2002-01,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.912,11.912,11.912
2002-04,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.860,11.860,11.860
2002-07,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.142,12.142,12.142
2002-10,12.14,12.14,12.14,12.14,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.112,12.112,12.112
2003-01,12.07,12.07,12.07,12.07,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.027,12.027,12.027
2003-04,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.97,11.914,11.914,11.914
2003-07,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.96,11.920,11.920,11.920
2003-10,11.89,11.89,11.89,11.89,11.91,11.91,11.91,11.91,11.91,11.91,11.91,11.91,11.874,11.874,11.874
2004-01,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,11.979,11.979,11.979
2004-04,11.93,11.93,11.93,11.93,11.91,11.91,11.91,11.91,11.91,11.91,11.91,11.91,11.868,11.868,11.868
2004-07,11.89,11.89,11.89,11.89,11.90,11.90,11.90,11.90,11.89,11.89,11.89,11.89,11.869,11.869,11.869
2004-10,11.99,11.99,11.99,11.99,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,11.975,11.975,11.975
2005-01,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,11.992,11.992,11.992
2005-04,11.88,11.88,11.88,11.88,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.86,11.813,11.813,11.813
2005-07,11.89,11.89,11.89,11.89,11.90,11.90,11.90,11.90,11.89,11.89,11.89,11.89,11.863,11.863,11.863
2005-10,11.87,11.87,11.87,11.87,11.90,11.90,11.90,11.90,11.91,11.91,11.91,11.91,11.866,11.866,11.866
2006-01,12.00,12.00,12.00,12.00,12.01,12.01,12.01,12.01,12.01,12.01,12.01,12.01,11.956,11.956,11.956
2006-04,11.83,11.83,11.83,11.83,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.731,11.731,11.731
2006-07,11.99,11.99,11.99,11.99,12.00,12.00,12.00,12.00,11.99,11.99,11.99,11.99,11.962,11.962,11.962
2006-10,11.88,11.88,11.88,11.88,11.92,11.92,11.92,11.92,11.93,11.93,11.93,11.93,11.880,11.880,11.880
2007-01,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,11.979,11.979,11.979
2007-04,12.28,12.28,12.28,12.28,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.23,12.157,12.157,12.157
2007-07,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.87,11.87,11.87,11.87,11.846,11.846,11.846
2007-10,12.27,12.27,12.27,12.27,12.32,12.32,12.32,12.32,12.33,12.33,12.33,12.33,12.281,12.281,12.281
2008-01,12.14,12.14,12.14,12.14,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.043,12.043,12.043
2008-04,12.33,12.33,12.33,12.33,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.11,12.203,12.203,12.203
2008-07,12.14,12.14,12.14,12.14,11.93,11.93,11.93,11.93,11.92,11.92,11.92,11.92,12.060,12.060,12.060
2008-10,12.48,12.48,12.48,12.48,12.26,12.26,12.26,12.26,12.28,12.28,12.28,12.28,12.472,12.472,12.472
2009-01,11.94,11.94,11.94,11.94,11.65,11.65,11.65,11.65,11.64,11.64,11.64,11.64,11.807,11.807,11.807
2009-04,12.58,12.58,12.58,12.58,12.28,12.28,12.28,12.28,12.27,12.27,12.27,12.27,12.408,12.408,12.408
2009-07,12.38,12.38,12.38,12.38,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.306,12.306,12.306
2009-10,12.62,12.62,12.62,12.62,12.51,12.51,12.51,12.51,12.54,12.54,12.54,12.54,12.621,12.621,12.621
2010-01,12.30,12.30,12.30,12.30,12.11,12.11,12.11,12.11,12.06,12.06,12.06,12.06,12.117,12.117,12.117
2010-04,12.35,12.35,12.35,12.35,12.14,12.14,12.14,12.14,12.11,12.11,12.11,12.11,12.153,12.153,12.153
2010-07,12.64,12.64,12.64,12.64,12.49,12.49,12.49,12.49,12.45,12.45,12.45,12.45,12.489,12.489,12.489
2010-10,12.69,12.69,12.69,12.69,12.62,12.62,12.62,12.62,12.61,12.61,12.61,12.61,12.595,12.595,12.595
2011-01,12.78,12.77,12.75,12.75,12.54,12.54,12.54,12.54,12.44,12.44,12.44,12.44,12.420,12.420,12.420
2011-04,12.89,12.89,12.88,12.88,12.65,12.65,12.65,12.65,12.58,12.58,12.58,12.58,12.509,12.509,12.509
2011-07,,12.90,12.81,12.82,12.66,12.66,12.66,12.66,12.58,12.58,12.58,12.58,12.595,12.595,12.595
2011-10,,,12.74,12.76,12.70,12.70,12.70,12.70,12.65,12.65,12.65,12.65,12.630,12.630,12.630
2012-01,,,,13.16,12.92,12.91,12.90,12.90,12.76,12.76,12.76,12.76,12.733,12.733,12.733
2012-04,,,,,12.97,12.96,12.95,12.95,12.86,12.86,12.86,12.86,12.793,12.793,12.793
2012-07,,,,,,12.99,13.01,13.02,12.92,12.92,12.92,12.92,12.937,12.937,12.937
2012-10,,,,,,,13.04,13.05,12.99,12.99,12.99,12.99,12.954,12.954,12.954
2013-01,,,,,,,,13.41,13.23,13.22,13.22,13.22,13.199,13.199,13.199
2013-04,,,,,,,,,13.23,13.24,13.22,13.22,13.137,13.137,13.137
2013-07,,,,,,,,,,12.90,12.95,12.95,13.093,13.093,13.093
2013-10,,,,,,,,,,,13.21,13.24,13.247,13.247,13.247
2014-01,,,,,,,,,,,,13.35,13.317,13.317,13.318
2014-04,,,,,,,,,,,,,13.430,13.599,13.599
2014-07,,,,,,,,,,,,,,13.378,13.445
2014-10,,,,,,,,,,,,,,,13.546
