"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,51.16,60.720,60.720,60.720
1991-04,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,52.55,61.854,61.854,61.854
1991-07,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,54.33,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,62.891,62.891,62.891
1991-10,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,55.48,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,54.13,63.760,63.760,63.760
1992-01,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,56.68,55.59,55.59,55.59,55.59,55.59,55.59,55.59,55.59,55.59,55.59,55.59,55.59,65.867,65.867,65.867
1992-04,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,57.21,57.21,57.21,57.21,57.21,57.21,57.21,57.21,57.21,57.21,57.21,57.21,67.204,67.204,67.204
1992-07,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,59.40,57.98,57.98,57.98,57.98,57.98,57.98,57.98,57.98,57.98,57.98,57.98,57.98,68.254,68.254,68.254
1992-10,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,60.15,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,58.78,68.937,68.937,68.937
1993-01,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,59.86,70.579,70.579,70.579
1993-04,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,62.39,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,71.664,71.664,71.664
1993-07,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,63.11,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,61.48,72.353,72.353,72.353
1993-10,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,63.48,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,61.82,72.857,72.857,72.857
1994-01,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,64.20,62.65,62.65,62.65,62.65,62.65,62.65,62.65,62.65,62.65,62.65,62.65,62.65,73.579,73.579,73.579
1994-04,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,64.99,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,63.56,74.448,74.448,74.448
1994-07,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,65.50,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,63.66,75.104,75.104,75.104
1994-10,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,66.08,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,64.24,75.714,75.714,75.714
1995-01,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,66.74,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,65.02,76.387,76.387,76.387
1995-04,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,67.48,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,65.91,77.222,77.222,77.222
1995-07,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,67.95,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,66.03,77.747,77.747,77.747
1995-10,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,68.31,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,66.25,78.195,78.195,78.195
1996-01,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,68.54,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,66.90,78.646,78.646,78.646
1996-04,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,68.93,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,79.073,79.073,79.073
1996-07,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,79.497,79.497,79.497
1996-10,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,69.47,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,67.62,79.821,79.821,79.821
1997-01,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,70.26,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,80.586,80.586,80.586
1997-04,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,70.59,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,80.934,80.934,80.934
1997-07,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,70.96,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,69.02,81.421,81.421,81.421
1997-10,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,71.35,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,69.39,81.894,81.894,81.894
1998-01,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,72.07,70.08,70.08,70.08,70.08,70.08,70.08,70.08,70.08,70.08,70.08,70.08,70.08,82.311,82.311,82.311
1998-04,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,72.52,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,70.84,82.827,82.827,82.827
1998-07,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57,70.57,83.369,83.369,83.369
1998-10,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,72.99,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,70.83,83.966,83.966,83.966
1999-01,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,73.52,71.64,71.64,71.64,71.64,71.64,71.64,71.64,71.64,71.64,71.64,71.64,71.64,84.263,84.263,84.263
1999-04,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,74.11,72.35,72.35,72.35,72.35,72.35,72.35,72.35,72.35,72.35,72.35,72.35,72.35,84.670,84.670,84.670
1999-07,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,74.38,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,72.15,85.435,85.435,85.435
1999-10,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,75.04,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,72.95,86.292,86.292,86.292
2000-01,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,75.90,73.98,73.98,73.98,73.98,73.98,73.98,73.98,73.98,73.98,73.98,73.98,73.98,87.586,87.586,87.586
2000-04,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,88.411,88.411,88.411
2000-07,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,77.38,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,75.50,89.205,89.205,89.205
2000-10,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,78.20,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,89.975,89.975,89.975
2001-01,78.44,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,78.37,76.87,76.87,76.87,76.87,76.87,76.87,76.87,76.87,76.87,76.87,76.87,76.87,90.763,90.763,90.763
2001-04,79.24,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,79.15,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,91.504,91.504,91.504
2001-07,79.57,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,79.52,77.96,77.96,77.96,77.96,77.96,77.96,77.96,77.96,77.96,77.96,77.96,77.96,92.151,92.151,92.151
2001-10,79.43,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,79.37,77.89,77.89,77.89,77.89,77.89,77.89,77.89,77.89,77.89,77.89,77.89,77.89,92.572,92.572,92.572
2002-01,80.36,80.18,80.18,80.18,80.18,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,80.38,78.76,78.76,78.76,78.76,78.76,78.76,78.76,78.76,78.76,78.76,78.76,78.76,92.993,92.993,92.993
2002-04,80.73,80.57,80.57,80.57,80.57,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,80.79,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,93.641,93.641,93.641
2002-07,80.41,80.25,80.25,80.25,80.25,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,80.44,78.91,78.91,78.91,78.91,78.91,78.91,78.91,78.91,78.91,78.91,78.91,78.91,94.143,94.143,94.143
2002-10,80.26,80.06,80.06,80.06,80.06,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,80.27,78.89,78.89,78.89,78.89,78.89,78.89,78.89,78.89,78.89,78.89,78.89,78.89,94.418,94.418,94.418
2003-01,80.06,80.34,80.34,80.34,80.34,80.70,80.70,80.70,80.70,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,80.77,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,79.25,94.192,94.192,94.192
2003-04,81.05,80.58,80.58,80.58,80.58,80.95,80.95,80.95,80.95,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,79.68,79.68,79.68,79.68,79.68,79.68,79.68,79.68,79.68,79.68,79.68,79.68,94.637,94.637,94.637
2003-07,80.84,80.15,80.15,80.15,80.15,80.55,80.55,80.55,80.55,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,80.59,79.34,79.34,79.34,79.34,79.34,79.34,79.34,79.34,79.34,79.34,79.34,79.34,95.047,95.047,95.047
2003-10,80.44,80.34,80.34,80.34,80.34,80.55,80.55,80.55,80.55,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,80.65,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,79.58,95.363,95.363,95.363
2004-01,80.99,80.70,80.70,80.70,80.70,80.75,80.75,80.75,80.75,80.90,80.90,80.90,80.90,81.48,81.48,81.48,81.48,81.48,81.48,81.48,81.48,81.48,81.48,81.48,81.48,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,80.13,95.673,95.673,95.673
2004-04,82.43,81.98,81.98,81.98,81.98,82.22,82.22,82.22,82.22,82.45,82.45,82.45,82.45,82.43,82.43,82.43,82.43,82.43,82.43,82.43,82.43,82.43,82.43,82.43,82.43,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,80.96,96.465,96.465,96.465
2004-07,82.65,81.87,81.87,81.87,81.87,82.07,82.07,82.07,82.07,82.21,82.21,82.21,82.21,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,82.13,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,80.82,97.031,97.031,97.031
2004-10,82.22,81.92,81.92,81.92,81.92,81.90,81.90,81.90,81.90,82.08,82.08,82.08,82.08,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,82.21,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,81.02,97.427,97.427,97.427
2005-01,81.42,81.56,81.48,81.76,81.76,83.64,83.64,83.64,83.64,83.93,83.93,83.93,83.93,84.11,84.11,84.11,84.11,84.10,84.10,84.10,84.10,84.10,84.10,84.10,84.10,81.84,81.84,81.84,81.84,81.84,81.84,81.84,81.84,81.84,81.84,81.84,81.84,97.820,97.820,97.820
2005-04,,82.15,82.16,82.16,82.16,83.95,83.95,83.95,83.95,84.46,84.46,84.46,84.46,84.45,84.45,84.45,84.45,84.49,84.49,84.49,84.49,84.49,84.49,84.49,84.49,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,82.08,98.100,98.100,98.100
2005-07,,,82.00,81.63,81.63,83.49,83.49,83.49,83.49,83.88,83.88,83.88,83.88,84.03,84.03,84.03,84.03,84.05,84.05,84.05,84.05,84.05,84.05,84.05,84.05,81.88,81.88,81.88,81.88,81.88,81.88,81.88,81.88,81.88,81.88,81.88,81.88,98.555,98.555,98.555
2005-10,,,,82.13,82.13,83.22,83.22,83.22,83.22,83.31,83.31,83.31,83.31,83.27,83.27,83.27,83.27,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,82.16,82.16,82.16,82.16,82.16,82.16,82.16,82.16,82.16,82.16,82.16,82.16,99.100,99.100,99.100
2006-01,,,,,82.13,82.11,82.33,82.40,82.40,84.32,84.32,84.32,84.32,84.93,84.93,84.93,84.93,84.92,84.92,84.92,84.92,84.85,84.85,84.85,84.85,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,83.21,99.603,99.603,99.603
2006-04,,,,,,83.45,83.63,83.74,83.74,85.52,85.52,85.52,85.52,86.48,86.48,86.48,86.48,86.54,86.54,86.54,86.54,86.39,86.39,86.39,86.39,83.94,83.94,83.94,83.94,83.94,83.94,83.94,83.94,83.94,83.94,83.94,83.94,100.235,100.235,100.235
