"",2005-05-19,2005-08-18,2005-11-17,2006-02-16,2006-05-18,2006-08-17,2006-11-16,2007-02-20,2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19
1992-10,106.77,106.77,106.77,106.77,106.77,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32
1993-01,109.85,109.85,109.85,109.85,109.85,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.41,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40
1993-04,101.15,101.15,101.15,101.15,101.15,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76
1993-07,108.24,108.24,108.24,108.24,108.24,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.84,107.83,107.83,107.83,107.83,107.83,107.83,107.83,107.83
1993-10,106.77,106.77,106.77,106.77,106.77,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36
1994-01,109.35,109.35,109.35,109.35,109.35,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96
1994-04,100.21,100.21,100.21,100.21,100.21,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83
1994-07,107.47,107.47,107.47,107.47,107.47,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14
1994-10,105.37,105.37,105.37,105.37,105.37,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04
1995-01,107.50,107.50,107.50,107.50,107.50,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.23,107.22,107.22,107.22,107.22,107.22,107.22,107.22,107.22
1995-04,98.28,98.28,98.28,98.28,98.28,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.05,98.03,98.03,98.03,98.03,98.03,98.03,98.03,98.03
1995-07,105.66,105.66,105.66,105.66,105.66,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44
1995-10,105.31,105.31,105.31,105.31,105.31,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09
1996-01,106.80,106.80,106.80,106.80,106.80,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.63,106.62,106.62,106.62,106.62,106.62,106.62,106.62,106.62
1996-04,97.95,97.95,97.95,97.95,97.95,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84
1996-07,105.42,105.42,105.42,105.42,105.42,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.31,105.31,105.31
1996-10,104.49,104.49,104.49,104.49,104.49,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37
1997-01,105.13,105.13,105.13,105.13,105.13,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03
1997-04,97.42,97.42,97.42,97.42,97.42,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.40,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39
1997-07,104.16,104.16,104.16,104.16,104.16,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13
1997-10,103.63,103.63,103.63,103.63,103.63,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.64,103.63,103.63,103.63,103.63,103.63,103.63,103.63,103.63
1998-01,105.26,105.26,105.26,105.26,105.26,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.30,105.29,105.29,105.29,105.29,105.29,105.29,105.29,105.29
1998-04,96.20,96.20,96.20,96.20,96.20,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27,96.27
1998-07,103.14,103.14,103.14,103.14,103.14,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21
1998-10,103.15,103.15,103.15,103.15,103.15,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21
1999-01,104.25,104.25,104.25,104.25,104.25,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30
1999-04,95.76,95.76,95.76,95.76,95.76,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.81,95.81,95.81,95.81,95.81,95.81,95.81,95.81
1999-07,102.17,102.17,102.17,102.17,102.17,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.29,102.29,102.29,102.29,102.29,102.29,102.29,102.29
1999-10,102.44,102.44,102.44,102.44,102.44,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52
2000-01,103.90,103.90,103.90,103.90,103.90,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.96,103.96,103.96,103.96,103.96,103.96,103.96,103.96
2000-04,94.77,94.77,94.77,94.77,94.77,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77
2000-07,100.91,100.91,100.91,100.91,100.91,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.86,100.86,100.86,100.86,100.86,100.86,100.86,100.86
2000-10,100.44,100.44,100.44,100.44,100.44,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.42,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41
2001-01,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.55,102.55,102.55,102.55,102.55,102.55,102.55,102.55
2001-04,93.86,93.83,93.83,93.83,93.83,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.82,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81
2001-07,100.57,100.57,100.57,100.57,100.57,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52
2001-10,100.30,100.30,100.30,100.30,100.30,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24
2002-01,101.50,101.50,101.50,101.50,101.50,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42
2002-04,93.77,93.74,93.74,93.74,93.74,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67
2002-07,100.65,100.62,100.62,100.62,100.62,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52
2002-10,100.18,100.16,100.16,100.16,100.16,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.01,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2003-01,102.32,102.29,102.29,102.29,102.29,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94
2003-04,93.77,93.50,93.50,93.50,93.50,93.42,93.42,93.42,93.42,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36
2003-07,100.77,100.16,100.16,100.16,100.16,100.38,100.38,100.38,100.38,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34
2003-10,100.60,100.54,100.54,100.54,100.54,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.18,100.18,100.18,100.18,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17
2004-01,103.32,103.46,103.46,103.46,103.46,102.95,102.95,102.95,102.95,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93
2004-04,94.33,94.12,94.12,94.12,94.12,93.85,93.85,93.85,93.85,93.79,93.79,93.79,93.79,93.82,93.82,93.82,93.82,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81
2004-07,101.52,100.50,100.50,100.50,100.50,100.64,100.64,100.64,100.64,100.58,100.58,100.58,100.58,100.58,100.58,100.58,100.58,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57
2004-10,101.73,101.50,101.50,101.50,101.50,101.10,101.10,101.10,101.10,101.07,101.07,101.07,101.07,101.11,101.11,101.11,101.11,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10
2005-01,102.00,101.92,101.79,101.79,101.79,101.62,101.62,101.62,101.62,101.65,101.65,101.65,101.65,101.60,101.60,101.60,101.60,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59
2005-04,,94.03,93.97,94.03,94.03,94.22,94.22,94.22,94.22,93.85,93.85,93.85,93.85,93.77,93.77,93.77,93.77,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75
2005-07,,,99.68,99.83,99.86,100.04,100.04,100.04,100.04,99.66,99.66,99.66,99.66,99.51,99.51,99.51,99.51,99.54,99.54,99.54,99.54,99.54,99.54,99.54,99.54
2005-10,,,,100.67,100.67,100.46,100.46,100.46,100.46,100.07,100.07,100.07,100.07,99.98,99.98,99.98,99.98,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2006-01,,,,,102.37,101.91,102.00,102.05,102.08,101.97,101.97,101.97,101.97,101.74,101.74,101.74,101.74,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62
2006-04,,,,,,93.10,93.25,93.30,93.27,93.16,93.16,93.16,93.16,92.98,92.98,92.98,92.98,92.83,92.83,92.83,92.83,92.83,92.83,92.83,92.83
2006-07,,,,,,,99.75,99.49,99.34,99.16,99.16,99.16,99.16,98.97,98.97,98.97,98.97,98.82,98.82,98.82,98.82,98.82,98.82,98.82,98.82
2006-10,,,,,,,,100.22,100.07,99.80,99.80,99.80,99.80,99.77,99.77,99.77,99.77,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62
2007-01,,,,,,,,,102.06,101.81,101.68,101.68,101.71,101.77,101.77,101.77,101.77,101.67,101.67,101.67,101.67,101.27,101.27,101.27,101.27
2007-04,,,,,,,,,,93.01,92.96,92.83,92.96,93.01,93.01,93.01,93.01,92.92,92.92,92.92,92.92,92.52,92.52,92.52,92.52
2007-07,,,,,,,,,,,98.71,98.79,98.79,98.79,98.79,98.79,98.79,98.68,98.68,98.68,98.68,98.24,98.24,98.24,98.24
2007-10,,,,,,,,,,,,99.06,99.11,99.14,99.14,99.14,99.14,99.04,99.04,99.04,99.04,98.58,98.58,98.58,98.58
2008-01,,,,,,,,,,,,,100.90,100.91,101.02,100.99,100.99,100.86,100.86,100.86,100.86,100.17,100.17,100.17,100.17
2008-04,,,,,,,,,,,,,,93.68,93.53,93.60,93.60,93.47,93.47,93.47,93.47,92.78,92.78,92.78,92.78
2008-07,,,,,,,,,,,,,,,98.65,98.88,98.82,98.87,98.87,98.87,98.87,98.12,98.12,98.12,98.12
2008-10,,,,,,,,,,,,,,,,99.08,98.88,98.85,98.85,98.85,98.85,98.15,98.15,98.15,98.15
2009-01,,,,,,,,,,,,,,,,,100.12,99.96,99.80,99.59,99.59,99.02,99.02,99.02,99.02
2009-04,,,,,,,,,,,,,,,,,,92.17,91.82,91.71,91.71,91.18,91.18,91.18,91.18
2009-07,,,,,,,,,,,,,,,,,,,98.09,98.07,98.00,97.49,97.49,97.49,97.49
2009-10,,,,,,,,,,,,,,,,,,,,99.02,99.08,98.38,98.38,98.38,98.38
2010-01,,,,,,,,,,,,,,,,,,,,,100.49,100.18,100.23,100.24,100.37
2010-04,,,,,,,,,,,,,,,,,,,,,,91.96,92.28,92.17,92.28
2010-07,,,,,,,,,,,,,,,,,,,,,,,98.63,98.73,98.50
2010-10,,,,,,,,,,,,,,,,,,,,,,,,99.48,99.16
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,100.46
