"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-01,500.3023,500.3023,500.3000,500.3000,500.2700,500.2700,500.2706,500.2706,500.3821,500.3821,500.3821,500.3821,500.0532,500.0518
1997-04,505.7361,505.7361,505.7400,505.7400,505.7400,505.7400,505.7367,505.7367,505.5900,505.5900,505.5900,505.5900,504.6599,504.6614
1997-07,505.3678,505.3678,505.3700,505.3700,505.4500,505.4500,505.4541,505.4541,505.3485,505.3485,505.3485,505.3485,504.3658,504.3648
1997-10,505.3265,505.3265,505.3300,505.3300,505.3400,505.3400,505.3373,505.3373,505.4182,505.4182,505.4182,505.4182,503.8676,503.8685
1998-01,499.7539,499.7539,499.7500,499.7500,499.7100,499.7100,499.7052,499.7052,499.8362,499.8362,499.8362,499.8362,499.3684,499.3672
1998-04,503.0331,503.0331,503.0300,503.0300,503.0700,503.0700,503.0708,503.0708,502.8577,502.8577,502.8577,502.8577,502.8127,502.8114
1998-07,503.0499,503.0499,503.0500,503.0500,503.1300,503.1300,503.1268,503.1268,503.0488,503.0488,503.0488,503.0488,502.7411,502.7404
1998-10,507.1099,507.1099,507.1100,507.1100,507.1100,507.1100,507.1093,507.1093,507.2089,507.2089,507.2089,507.2089,504.7257,504.7289
1999-01,505.4155,505.4155,505.4200,505.4200,505.3500,505.3500,505.3511,505.3511,505.4935,505.4935,505.4935,505.4935,500.9723,500.9689
1999-04,507.6844,507.6844,507.6800,507.6800,507.8000,507.8000,507.8013,507.8013,507.5169,507.5169,507.5169,507.5169,502.5888,502.5856
1999-07,511.0494,511.0494,511.0500,511.0500,511.1000,511.1000,511.1005,511.1005,511.0609,511.0609,511.0609,511.0609,503.4748,503.4753
1999-10,516.4985,516.4985,516.5000,516.5000,516.4600,516.4600,516.4607,516.4607,516.5807,516.5807,516.5807,516.5807,509.4109,509.4170
2000-01,515.9010,515.9010,515.9000,515.9000,515.8600,515.8600,515.8551,515.8551,515.9782,515.9782,515.9782,515.9782,511.4206,511.4091
2000-04,516.2649,516.2649,516.2600,516.2600,516.4200,516.4200,516.4230,516.4230,516.1222,516.1222,516.1222,516.1222,509.9693,509.9518
2000-07,515.5288,515.5288,515.5300,515.5300,515.5600,515.5600,515.5639,515.5639,515.5494,515.5494,515.5494,515.5494,509.6016,509.6317
2000-10,515.0092,515.0092,515.0100,515.0100,514.9300,514.9300,514.9285,514.9285,515.0577,515.0577,515.0577,515.0577,508.9301,508.9290
2001-01,513.6152,513.6152,513.6200,513.6200,513.5900,513.5900,513.5922,513.5922,513.6818,513.6818,513.6818,513.6818,506.5601,506.5366
2001-04,515.2579,515.2579,515.2600,515.2600,515.4400,515.4400,515.4358,515.4358,515.1830,515.1830,515.1830,515.1830,506.5659,506.5368
2001-07,514.7602,514.7602,514.7600,514.7600,514.7600,514.7600,514.7563,514.7563,514.7711,514.7711,514.7711,514.7711,506.7241,506.7846
2001-10,513.6247,513.6247,513.6200,513.6200,513.5400,513.5400,513.5402,513.5402,513.6257,513.6257,513.6257,513.6257,505.3813,505.3736
2002-01,513.5972,513.5972,513.6000,513.6000,513.6000,513.6000,513.5993,513.5993,513.6613,513.6613,513.6613,513.6613,504.4964,504.4623
2002-04,516.8781,516.8781,516.8800,516.8800,517.0500,517.0500,517.0505,517.0505,516.8794,516.8794,516.8794,516.8794,507.1138,507.0729
2002-07,515.1882,515.1882,515.1900,515.1900,515.1600,515.1600,515.1607,515.1607,515.1810,515.1810,515.1810,515.1810,504.4740,504.5633
2002-10,510.9124,510.9124,510.9100,510.9100,510.8300,510.8300,510.8321,510.8321,510.8598,510.8598,510.8598,510.8598,499.6790,499.6646
2003-01,507.6198,507.6198,507.6200,507.6200,507.6800,507.6800,507.6801,507.6801,507.7175,507.7175,507.7175,507.7175,498.1974,498.1594
2003-04,505.0891,505.0891,505.0900,505.0900,505.2300,505.2300,505.2256,505.2256,505.1370,505.1370,505.1370,505.1370,494.6906,494.6520
2003-07,503.4410,503.4410,503.4400,503.4400,503.3800,503.3800,503.3808,503.3808,503.4038,503.4038,503.4038,503.4038,493.3963,493.4838
2003-10,499.1284,499.1284,499.1300,499.1300,499.0600,499.0600,499.0573,499.0573,499.0276,499.0276,499.0276,499.0276,488.2212,488.2103
2004-01,499.3827,499.3827,499.3800,499.3800,499.5100,499.5100,499.5076,499.5076,499.5277,499.5277,499.5277,499.5277,488.9410,488.9032
2004-04,497.0083,497.0083,497.0100,497.0100,497.1100,497.1100,497.1081,497.1081,497.0896,497.0896,497.0896,497.0896,486.2763,486.2374
2004-07,496.4241,496.4241,496.4200,496.4200,496.3300,496.3300,496.3345,496.3345,496.3462,496.3462,496.3462,496.3462,484.4241,484.5089
2004-10,498.4002,498.4002,498.4000,498.4000,498.3300,498.3300,498.3285,498.3285,498.2583,498.2583,498.2583,498.2583,486.0390,486.0308
2005-01,493.6016,493.6016,493.6000,493.6000,493.7900,493.7900,493.7926,493.7926,493.8180,493.8180,493.8180,493.8180,478.3890,478.3533
2005-04,495.9925,495.9925,495.9900,495.9900,496.0700,496.0700,496.0674,496.0674,496.0679,496.0679,496.0679,496.0679,483.7986,483.7706
2005-07,490.4794,490.4794,490.4800,490.4800,490.3500,490.3500,490.3508,490.3508,490.3563,490.3563,490.3563,490.3563,479.4969,479.5555
2005-10,491.5250,491.5250,491.5300,491.5300,491.4500,491.4500,491.4498,491.4498,491.3640,491.3640,491.3640,491.3640,478.6206,478.6257
2006-01,492.0831,492.0831,492.0800,492.0800,492.2600,492.2600,492.2613,492.2613,492.3133,492.3133,492.3133,492.3133,485.8151,485.7803
2006-04,490.9154,490.9154,490.9200,490.9200,491.1000,491.1000,491.0958,491.0958,491.0845,491.0845,491.0845,491.0845,485.1602,485.1404
2006-07,486.5321,486.5321,486.5300,486.5300,486.3300,486.3300,486.3291,486.3291,486.3264,486.3264,486.3264,486.3264,482.1697,482.2058
2006-10,484.4927,484.4927,484.4900,484.4900,484.4000,484.4000,484.3980,484.3980,484.3041,484.3041,484.3041,484.3041,480.7074,480.7258
2007-01,477.7264,477.7264,477.7300,477.7300,477.8700,477.8700,477.8725,477.8725,477.9791,477.9791,477.9791,477.9791,476.3743,476.3364
2007-04,474.4300,474.4300,474.4300,474.4300,474.7100,474.7100,474.7146,474.7146,474.6744,474.6744,474.6744,474.6744,472.9618,472.9507
2007-07,467.4986,467.4986,467.5000,467.5000,467.2500,467.2500,467.2522,467.2522,467.2251,467.2251,467.2251,467.2251,466.0798,466.0961
2007-10,465.5823,465.5823,465.5800,465.5800,465.4600,465.4600,465.4576,465.4576,465.3642,465.3642,465.3642,465.3642,465.0869,465.1197
2008-01,465.2886,465.2886,465.2900,465.2900,462.1200,462.1200,462.1169,462.1169,462.3063,462.3063,462.3063,462.3063,463.2803,463.2295
2008-04,469.6373,469.6373,469.6400,469.6400,465.9200,465.9200,465.9200,465.9200,465.8544,465.8544,465.8544,465.8544,465.4666,465.4435
2008-07,468.3676,468.3676,468.3700,468.3700,461.4400,461.4400,461.4365,461.4365,461.3375,461.3375,461.3375,461.3375,459.5423,459.5664
2008-10,469.8738,469.8738,469.8700,469.8700,460.9600,460.9600,460.9610,460.9610,460.8837,460.8837,460.8837,460.8837,461.0413,461.0911
2009-01,462.7064,462.7064,462.7100,462.7100,454.7900,454.7900,454.7936,454.7936,454.7284,454.7284,454.7284,454.7284,459.0460,458.9636
2009-04,465.4946,465.4946,465.4900,465.4900,459.4300,459.4300,459.4291,459.4291,458.9681,458.9681,458.9681,458.9681,457.0592,457.0208
2009-07,464.6830,464.6830,464.6800,464.6800,459.6700,459.6700,459.6660,459.6660,458.2741,458.2741,458.2741,458.2741,456.8165,456.8597
2009-10,469.0297,469.0297,469.0300,469.0300,466.2000,466.2000,466.2025,466.2025,463.6011,463.6011,463.6011,463.6011,453.5526,453.6303
2010-01,468.7504,468.7504,468.7500,468.7500,462.7500,462.7500,462.7454,462.7454,459.9365,459.9365,459.9365,459.9365,451.1100,450.9819
2010-04,470.0698,470.0698,470.0700,470.0700,464.1800,464.1800,464.1836,464.1836,460.5115,460.5115,460.5115,460.5115,453.3285,453.2661
2010-07,469.6684,469.6684,469.6700,469.6700,463.5700,463.5700,463.5650,463.5650,460.3886,460.3886,460.3886,460.3886,451.7748,451.8455
2010-10,472.0745,472.0745,472.0700,472.0700,465.2200,465.2200,465.2242,465.2242,462.4415,462.4415,462.4415,462.4415,454.8812,455.0010
2011-01,470.1677,471.9480,471.4600,471.6600,463.3000,463.3000,463.3025,463.3025,462.4616,462.4616,462.4616,462.4616,453.0265,452.8378
2011-04,469.8185,473.1335,471.0300,468.9400,461.6200,461.6200,461.6241,461.6241,460.4898,460.4898,460.4898,460.4898,451.2990,451.1951
2011-07,,470.7654,469.3900,468.0600,460.2900,460.2900,460.2866,460.2866,457.6500,457.6500,457.6500,457.6500,449.2840,449.4158
2011-10,,,470.6700,468.7700,461.4400,461.4400,461.4374,461.4374,457.7016,457.7016,457.7016,457.7016,449.7599,449.9207
2012-01,,,,470.8700,462.5800,460.3900,460.6010,460.8816,456.2255,456.2255,456.2255,456.2255,447.7164,447.4631
2012-04,,,,,458.8500,456.9100,457.5451,456.9221,453.3952,453.3952,453.3952,453.3952,444.8217,444.6589
2012-07,,,,,,456.9500,458.1035,457.6746,454.4812,454.4812,454.4812,454.4812,446.3728,446.5889
2012-10,,,,,,,455.4152,455.2687,450.5872,450.5872,450.5872,450.5872,444.2546,444.4545
2013-01,,,,,,,,455.2263,449.1821,448.7511,446.6588,447.4221,442.5803,442.2604
2013-04,,,,,,,,,450.6986,452.1159,449.1100,449.9631,446.2596,446.0221
2013-07,,,,,,,,,,454.3004,450.6074,451.6434,447.1541,447.4788
2013-10,,,,,,,,,,,449.9785,449.9178,445.2325,445.4651
2014-01,,,,,,,,,,,,451.5004,447.3706,448.4576
2014-04,,,,,,,,,,,,,446.6881,447.0672
2014-07,,,,,,,,,,,,,,445.8959
