"",2005-05-19,2005-08-18,2005-11-17,2006-02-16,2006-05-18,2006-08-17,2006-11-16,2007-02-20,2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1992-07,108.04,108.04,108.04,108.04,108.04,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.03,108.03,108.03,108.03,108.03,108.03,108.03,108.03,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,116.71,116.71
1992-10,106.40,106.40,106.40,106.40,106.40,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,111.11,111.11,111.11,111.11,111.11,111.11,111.11,111.11,111.11,111.11,111.11,111.11,115.26,115.26
1993-01,108.42,108.42,108.42,108.42,108.42,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.41,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,112.87,116.42,116.42
1993-04,100.28,100.28,100.28,100.28,100.28,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,107.90,107.90
1993-07,107.50,107.50,107.50,107.50,107.50,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.49,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,111.85,111.85,111.85,111.85,111.85,111.85,111.85,111.85,111.85,111.85,111.85,111.85,115.74,115.74
1993-10,106.12,106.12,106.12,106.12,106.12,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.11,106.09,106.09,106.09,106.09,106.09,106.09,106.09,106.09,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,114.96,114.96
1994-01,109.04,109.04,109.04,109.04,109.04,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.06,109.03,109.03,109.03,109.03,109.03,109.03,109.03,109.03,113.99,113.99,113.99,113.99,113.99,113.99,113.99,113.99,113.99,113.99,113.99,113.99,117.27,117.27
1994-04,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,107.67,107.67
1994-07,107.56,107.56,107.56,107.56,107.56,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.55,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,116.02,116.02
1994-10,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.17,105.14,105.14,105.14,105.14,105.14,105.14,105.14,105.14,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,114.12,114.12
1995-01,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.07,108.03,108.03,108.03,108.03,108.03,108.03,108.03,108.03,113.20,113.20,113.20,113.20,113.20,113.20,113.20,113.20,113.20,113.20,113.20,113.20,117.35,117.35
1995-04,99.00,99.00,99.00,99.00,99.00,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,106.87,106.87
1995-07,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.46,106.46,106.46,106.46,106.46,106.46,106.46,106.46,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,111.05,115.52,115.52
1995-10,105.36,105.36,105.36,105.36,105.36,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,114.61,114.61
1996-01,107.80,107.80,107.80,107.80,107.80,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.79,107.77,107.77,107.77,107.77,107.77,107.77,107.77,107.77,112.57,112.57,112.57,112.57,112.57,112.57,112.57,112.57,112.57,112.57,112.57,112.57,116.74,116.74
1996-04,98.56,98.56,98.56,98.56,98.56,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.58,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,106.05,106.05
1996-07,106.42,106.42,106.42,106.42,106.42,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.44,106.42,106.42,106.42,106.42,106.42,106.42,106.42,106.42,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,110.97,114.53,114.53
1996-10,104.84,104.84,104.84,104.84,104.84,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,112.63,112.63
1997-01,105.44,105.44,105.44,105.44,105.44,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,109.44,112.25,112.25
1997-04,98.53,98.53,98.53,98.53,98.53,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.55,98.53,98.53,98.53,98.53,98.53,98.53,98.53,98.53,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,103.35,106.04,106.04
1997-07,105.42,105.42,105.42,105.42,105.42,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.41,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,113.24,113.24
1997-10,104.23,104.23,104.23,104.23,104.23,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,108.78,108.78,108.78,108.78,108.78,108.78,108.78,108.78,108.78,108.78,108.78,108.78,112.07,112.07
1998-01,105.50,105.50,105.50,105.50,105.50,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,110.30,113.11,113.11
1998-04,96.87,96.87,96.87,96.87,96.87,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.89,96.87,96.87,96.87,96.87,96.87,96.87,96.87,96.87,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,103.62,103.62
1998-07,104.21,104.21,104.21,104.21,104.21,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.19,104.19,104.19,104.19,104.19,104.19,104.19,104.19,108.71,108.71,108.71,108.71,108.71,108.71,108.71,108.71,108.71,108.71,108.71,108.71,112.14,112.14
1998-10,103.63,103.63,103.63,103.63,103.63,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,108.81,108.81,108.81,108.81,108.81,108.81,108.81,108.81,108.81,108.81,108.81,108.81,112.22,112.22
1999-01,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.97,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,108.68,111.83,111.83
1999-04,96.42,96.42,96.42,96.42,96.42,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.41,96.39,96.39,96.39,96.39,96.39,96.39,96.39,96.39,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,103.11,103.11
1999-07,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,107.13,109.58,109.58
1999-10,102.47,102.47,102.47,102.47,102.47,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,110.18,110.18
2000-01,103.91,103.91,103.91,103.91,103.91,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,108.76,110.44,110.44
2000-04,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.77,94.73,94.73,94.73,94.73,94.73,94.73,94.73,94.73,98.51,98.51,98.51,98.51,98.51,98.51,98.51,98.51,98.51,98.51,98.51,98.51,99.79,99.79
2000-07,101.14,101.14,101.14,101.14,101.14,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.14,101.14,101.14,101.14,101.14,101.14,101.14,101.14,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,105.19,107.21,107.21
2000-10,100.24,100.24,100.24,100.24,100.24,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.23,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.06,104.06,106.76,106.76
2001-01,102.09,102.09,102.09,102.09,102.09,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,108.98,108.98
2001-04,93.74,93.69,93.69,93.69,93.69,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.68,93.68,93.68,93.68,93.68,93.68,93.68,93.68,97.17,97.17,97.17,97.17,97.17,97.17,97.17,97.17,97.17,97.17,97.17,97.17,99.32,99.32
2001-07,100.59,100.53,100.53,100.53,100.53,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,106.99,106.99
2001-10,99.69,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,103.07,105.98,105.98
2002-01,99.83,99.77,99.77,99.77,99.77,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,106.62,106.62
2002-04,92.82,92.71,92.71,92.71,92.71,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.73,92.71,92.71,92.71,92.71,92.71,92.71,92.71,92.71,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,96.58,99.03,99.03
2002-07,99.72,99.61,99.61,99.61,99.61,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,106.27,106.27
2002-10,98.53,98.42,98.42,98.42,98.42,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.44,98.41,98.41,98.41,98.41,98.41,98.41,98.41,98.41,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,102.13,104.90,104.90
2003-01,100.01,99.83,99.83,99.83,99.83,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.65,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,106.69,106.69
2003-04,91.82,91.39,91.39,91.39,91.39,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,95.16,95.16,95.16,95.16,95.16,95.16,95.16,95.16,95.16,95.16,95.16,95.16,97.51,97.51
2003-07,98.80,98.01,98.01,98.01,98.01,98.39,98.39,98.39,98.39,98.42,98.42,98.42,98.42,98.42,98.42,98.42,98.42,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,105.29,105.29
2003-10,97.99,97.77,97.77,97.77,97.77,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,104.06,104.06
2004-01,99.86,99.78,99.78,99.78,99.78,99.28,99.28,99.28,99.28,99.36,99.36,99.36,99.36,99.44,99.44,99.44,99.44,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.41,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,106.32,106.32
2004-04,91.48,91.05,91.05,91.05,91.05,90.73,90.73,90.73,90.73,90.82,90.82,90.82,90.82,90.90,90.90,90.90,90.90,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,94.19,96.80,96.80
2004-07,98.36,97.36,97.36,97.36,97.36,97.47,97.47,97.47,97.47,97.53,97.53,97.53,97.53,97.63,97.63,97.63,97.63,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,103.97,103.97
2004-10,98.28,98.17,98.17,98.17,98.17,97.71,97.71,97.71,97.71,97.79,97.79,97.79,97.79,97.88,97.88,97.88,97.88,97.84,97.84,97.84,97.84,97.84,97.84,97.84,97.84,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,105.23,105.23
2005-01,98.06,98.39,98.36,98.36,98.36,98.09,98.09,98.09,98.09,98.22,98.22,98.22,98.22,98.30,98.30,98.30,98.30,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,103.36,103.36
2005-04,,91.77,91.91,91.99,91.99,91.96,91.96,91.96,91.96,91.77,91.77,91.77,91.77,91.90,91.90,91.90,91.90,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,96.03,98.31,98.31
2005-07,,,97.45,97.53,97.53,97.36,97.36,97.36,97.36,97.17,97.17,97.17,97.17,97.33,97.33,97.33,97.33,97.30,97.30,97.30,97.30,97.30,97.30,97.30,97.30,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,103.92,103.92
2005-10,,,,97.88,97.88,97.15,97.15,97.15,97.15,96.93,96.93,96.93,96.93,97.14,97.14,97.14,97.14,97.12,97.12,97.12,97.12,97.12,97.12,97.12,97.12,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,101.11,103.99,103.99
2006-01,,,,,99.39,98.88,98.81,98.90,98.90,98.71,98.71,98.71,98.71,98.96,98.96,98.96,98.96,98.79,98.79,98.79,98.79,98.79,98.79,98.79,98.79,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,106.44,106.44
2006-04,,,,,,90.44,90.57,90.65,90.62,90.40,90.40,90.40,90.40,90.68,90.68,90.68,90.68,90.50,90.50,90.50,90.50,90.52,90.52,90.52,90.52,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,96.33,96.33
2006-07,,,,,,,96.85,96.57,96.60,96.38,96.38,96.38,96.38,96.66,96.66,96.66,96.66,96.53,96.53,96.53,96.53,96.53,96.53,96.53,96.53,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,103.41,103.41
2006-10,,,,,,,,96.69,96.85,96.60,96.60,96.60,96.60,96.87,96.87,96.87,96.87,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,103.96,103.96
2007-01,,,,,,,,,98.85,98.61,98.58,98.61,98.66,99.12,99.12,99.12,99.12,98.95,98.95,98.95,98.95,98.87,98.87,98.87,98.87,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,106.43,106.43
2007-04,,,,,,,,,,90.25,90.25,90.28,90.39,90.95,90.95,90.95,90.95,90.79,90.79,90.79,90.79,90.71,90.71,90.71,90.71,93.54,93.54,93.54,93.54,93.54,93.54,93.54,93.54,93.54,93.54,93.54,93.54,96.77,96.77
2007-07,,,,,,,,,,,96.12,96.25,96.41,96.93,96.93,96.93,96.93,96.77,96.77,96.77,96.77,96.68,96.68,96.68,96.68,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,100.03,103.62,103.62
2007-10,,,,,,,,,,,,96.19,96.39,96.92,96.92,96.92,96.92,96.76,96.76,96.76,96.76,96.68,96.68,96.68,96.68,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,103.63,103.63
2008-01,,,,,,,,,,,,,98.08,98.37,98.55,98.49,98.49,98.31,98.31,98.31,98.31,97.90,97.90,97.90,97.90,101.34,101.34,101.34,101.34,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,104.95,104.95
2008-04,,,,,,,,,,,,,,92.27,92.03,92.22,92.22,92.09,92.09,92.09,92.09,91.69,91.69,91.69,91.69,96.14,96.14,96.14,96.14,96.17,96.17,96.17,96.17,96.17,96.17,96.17,96.17,98.83,98.83
2008-07,,,,,,,,,,,,,,,96.82,97.07,97.07,97.11,97.11,97.11,97.11,96.71,96.71,96.71,96.71,100.63,100.63,100.63,100.63,100.67,100.67,100.67,100.67,100.67,100.67,100.67,100.67,103.39,103.39
2008-10,,,,,,,,,,,,,,,,96.65,96.52,96.57,96.57,96.57,96.57,96.14,96.14,96.14,96.14,99.86,99.86,99.86,99.86,99.88,99.88,99.88,99.88,99.88,99.88,99.88,99.88,102.78,102.78
2009-01,,,,,,,,,,,,,,,,,96.74,96.36,96.09,95.92,95.95,95.61,95.61,95.61,95.61,99.57,99.57,99.57,99.57,99.60,99.60,99.60,99.60,99.56,99.56,99.56,99.56,103.09,103.09
2009-04,,,,,,,,,,,,,,,,,,89.19,88.65,88.46,88.46,88.26,88.26,88.26,88.26,91.08,91.08,91.08,91.08,91.11,91.11,91.11,91.11,91.13,91.13,91.13,91.13,93.61,93.61
2009-07,,,,,,,,,,,,,,,,,,,94.76,94.55,94.52,94.36,94.36,94.36,94.36,97.78,97.78,97.78,97.78,97.77,97.77,97.77,97.77,97.77,97.77,97.77,97.77,100.85,100.85
2009-10,,,,,,,,,,,,,,,,,,,,95.93,96.06,95.82,95.82,95.82,95.82,100.07,100.07,100.07,100.07,100.06,100.06,100.06,100.06,99.99,99.99,99.99,99.99,101.77,101.77
2010-01,,,,,,,,,,,,,,,,,,,,,96.84,96.82,96.75,96.79,96.90,100.34,100.34,100.34,100.34,100.27,100.27,100.27,100.27,100.22,100.22,100.22,100.22,101.88,101.88
2010-04,,,,,,,,,,,,,,,,,,,,,,89.47,89.49,89.46,89.58,92.63,92.63,92.63,92.63,92.59,92.59,92.59,92.59,92.62,92.62,92.62,92.62,94.18,94.18
2010-07,,,,,,,,,,,,,,,,,,,,,,,95.76,95.82,95.87,99.04,99.04,99.04,99.04,98.89,98.89,98.89,98.89,98.96,98.96,98.96,98.96,100.77,100.77
2010-10,,,,,,,,,,,,,,,,,,,,,,,,96.49,96.63,100.68,100.68,100.68,100.68,100.45,100.45,100.45,100.45,100.38,100.38,100.38,100.38,102.84,102.84
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,97.41,101.00,101.18,101.12,101.27,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.82,103.02,103.02
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,92.61,93.02,92.76,92.59,92.11,92.11,92.11,92.11,92.14,92.14,92.14,92.14,93.92,93.92
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,99.26,99.27,99.19,98.63,98.63,98.63,98.63,98.65,98.65,98.65,98.65,100.53,100.53
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.59,99.51,99.21,99.21,99.21,99.21,98.89,98.89,98.89,98.89,100.59,100.59
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.20,101.85,101.49,101.57,101.57,101.19,101.19,101.19,101.19,102.45,102.45
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54,91.24,91.25,91.19,91.04,91.04,91.04,91.04,91.78,91.78
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.74,97.80,97.79,97.88,97.88,97.88,97.88,98.67,98.67
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76,97.64,97.47,97.47,97.47,97.47,98.33,98.33
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15,98.72,98.42,98.28,98.33,98.82,98.82
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.68,91.67,91.73,91.70,91.73,91.73
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45,98.38,98.34,98.44,98.44
