"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,77.68,78.541,78.541,78.541
2000-04,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,75.08,76.561,76.561,76.561
2000-07,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,80.05,81.380,81.380,81.380
2000-10,88.21,88.21,88.21,88.21,88.21,88.21,88.21,88.21,88.21,88.21,88.21,88.21,89.855,89.855,89.855
2001-01,79.43,79.43,79.43,79.43,79.43,79.43,79.43,79.43,79.43,79.43,79.43,79.43,80.519,80.519,80.519
2001-04,76.44,76.44,76.44,76.44,76.44,76.44,76.44,76.44,76.44,76.44,76.44,76.44,78.261,78.261,78.261
2001-07,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,81.49,83.074,83.074,83.074
2001-10,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,92.777,92.777,92.777
2002-01,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,83.621,83.621,83.621
2002-04,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,79.96,81.530,81.530,81.530
2002-07,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,86.342,86.342,86.342
2002-10,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,94.26,96.379,96.379,96.379
2003-01,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.20,84.975,84.975,84.975
2003-04,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.69,82.466,82.466,82.466
2003-07,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,87.27,89.073,89.073,89.073
2003-10,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,95.467,95.467,95.467
2004-01,86.55,86.55,86.55,86.55,86.55,86.55,86.55,86.55,86.55,86.55,86.55,86.55,87.114,87.114,87.114
2004-04,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,83.69,85.323,85.323,85.323
2004-07,87.59,87.59,87.59,87.59,87.59,87.59,87.59,87.59,87.59,87.59,87.59,87.59,89.281,89.281,89.281
2004-10,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,93.93,95.726,95.726,95.726
2005-01,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.13,88.335,88.335,88.335
2005-04,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,86.269,86.269,86.269
2005-07,88.54,88.54,88.54,88.54,88.54,88.54,88.54,88.54,88.54,88.54,88.54,88.54,89.989,89.989,89.989
2005-10,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,94.61,96.276,96.276,96.276
2006-01,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.21,89.531,89.531,89.531
2006-04,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,87.094,87.094,87.094
2006-07,89.42,89.42,89.42,89.42,89.42,89.42,89.42,89.42,89.42,89.42,89.42,89.42,90.687,90.687,90.687
2006-10,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,96.15,97.660,97.660,97.660
2007-01,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,91.077,91.077,91.077
2007-04,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,87.28,88.565,88.565,88.565
2007-07,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,91.17,92.420,92.420,92.420
2007-10,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,98.464,98.464,98.464
2008-01,93.90,93.90,93.90,93.90,93.91,93.91,93.91,93.91,93.91,93.91,93.91,93.91,94.174,94.174,94.174
2008-04,90.96,90.96,90.96,90.96,90.97,90.97,90.97,90.97,90.97,90.97,90.97,90.97,92.160,92.160,92.160
2008-07,93.75,93.75,93.75,93.75,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,95.279,95.279,95.279
2008-10,100.16,100.16,100.16,100.16,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,101.930,101.930,101.930
2009-01,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.07,98.18,98.18,98.18,98.18,98.511,98.511,98.511
2009-04,94.47,94.47,94.47,94.47,94.59,94.59,94.59,94.59,94.72,94.72,94.72,94.72,96.011,96.011,96.011
2009-07,98.42,98.42,98.42,98.42,98.68,98.68,98.68,98.68,98.87,98.87,98.87,98.87,100.238,100.238,100.238
2009-10,103.69,103.69,103.69,103.69,104.12,104.12,104.12,104.12,104.26,104.26,104.26,104.26,105.405,105.405,105.405
2010-01,102.15,102.15,102.15,102.15,102.06,102.06,102.06,102.06,103.02,103.02,103.02,103.02,103.576,103.576,103.576
2010-04,97.02,97.02,97.02,97.02,97.18,97.18,97.18,97.18,97.99,97.99,97.99,97.99,99.593,99.593,99.593
2010-07,100.47,100.47,100.47,100.47,100.70,100.70,100.70,100.70,101.76,101.76,101.76,101.76,103.202,103.202,103.202
2010-10,105.32,105.32,105.32,105.32,105.78,105.78,105.78,105.78,106.70,106.70,106.70,106.70,108.336,108.336,108.336
2011-01,102.58,103.08,103.30,103.30,103.51,103.51,103.51,103.51,106.05,106.05,106.05,106.05,106.535,106.535,106.535
2011-04,99.02,98.88,98.98,99.00,99.25,99.25,99.25,99.25,101.20,101.20,101.20,101.20,103.229,103.229,103.229
2011-07,,101.83,102.05,102.02,102.09,102.09,102.09,102.09,104.57,104.57,104.57,104.57,106.335,106.335,106.335
2011-10,,,107.73,107.54,107.58,107.58,107.58,107.58,110.05,110.05,110.05,110.05,111.807,111.807,111.807
2012-01,,,,106.26,106.45,106.60,106.50,106.43,109.29,109.29,109.29,109.29,109.497,109.497,109.497
2012-04,,,,,102.72,102.67,102.52,102.50,104.97,104.97,104.97,104.97,106.258,106.258,106.258
2012-07,,,,,,106.06,106.13,106.01,109.07,109.07,109.07,109.07,109.852,109.852,109.852
2012-10,,,,,,,111.63,111.77,114.78,114.78,114.78,114.78,116.144,116.144,116.144
2013-01,,,,,,,,109.20,112.15,112.11,112.03,111.84,112.951,112.951,112.951
2013-04,,,,,,,,,107.95,108.56,108.50,108.37,110.318,110.318,110.318
2013-07,,,,,,,,,,112.32,112.33,112.26,114.348,114.348,114.348
2013-10,,,,,,,,,,,117.89,118.08,120.772,120.772,120.772
2014-01,,,,,,,,,,,,116.13,117.779,118.084,118.095
2014-04,,,,,,,,,,,,,114.522,114.529,114.585
2014-07,,,,,,,,,,,,,,118.713,118.492
2014-10,,,,,,,,,,,,,,,125.418
