"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-10,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,10.976,10.977,10.970
1997-01,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.17,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.12,4.12,4.12,4.12,10.999,11.000,11.001
1997-04,4.13,4.13,4.13,4.13,4.13,4.13,4.13,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.12,4.13,4.12,4.12,4.12,11.025,11.026,11.029
1997-07,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.26,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,4.19,11.149,11.145,11.152
1997-10,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.38,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,11.417,11.419,11.408
1998-01,4.53,4.53,4.53,4.53,4.53,4.53,4.53,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.51,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,11.693,11.694,11.697
1998-04,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,11.917,11.918,11.922
1998-07,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,12.140,12.136,12.143
1998-10,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.82,4.83,4.83,4.83,4.83,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,12.453,12.455,12.441
1999-01,5.05,5.05,5.05,5.05,5.05,5.05,5.05,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.02,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,4.93,13.024,13.026,13.029
1999-04,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,5.08,13.446,13.446,13.451
1999-07,5.33,5.33,5.33,5.33,5.33,5.33,5.33,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,13.650,13.646,13.653
1999-10,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.38,5.39,5.39,5.39,5.39,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,5.16,13.739,13.741,13.726
2000-01,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.47,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,13.987,13.988,13.991
2000-04,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.52,5.51,5.51,5.51,5.51,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,14.119,14.119,14.123
2000-07,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.37,5.37,5.37,14.265,14.262,14.268
2000-10,5.70,5.70,5.70,5.68,5.68,5.68,5.68,5.69,5.69,5.69,5.69,5.70,5.70,5.70,5.70,5.45,5.45,5.45,5.45,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,14.646,14.648,14.635
2001-01,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,14.977,14.978,14.981
2001-04,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.86,5.86,5.86,5.86,5.86,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,5.54,15.255,15.254,15.257
2001-07,5.81,5.81,5.81,5.81,5.81,5.81,5.81,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,15.355,15.354,15.357
2001-10,5.83,5.83,5.83,5.81,5.81,5.81,5.81,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,5.51,15.364,15.365,15.356
2002-01,5.77,5.77,5.77,5.78,5.78,5.78,5.78,5.76,5.76,5.76,5.75,5.75,5.75,5.75,5.75,5.43,5.43,5.43,5.43,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,15.350,15.350,15.353
2002-04,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.73,5.74,5.73,5.73,5.73,5.73,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,15.406,15.406,15.407
2002-07,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.68,5.68,5.68,5.69,5.70,5.70,5.70,5.70,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,15.361,15.360,15.361
2002-10,5.70,5.70,5.70,5.69,5.69,5.69,5.69,5.69,5.69,5.69,5.68,5.69,5.69,5.69,5.69,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,5.40,15.390,15.391,15.386
2003-01,5.68,5.68,5.68,5.69,5.69,5.69,5.69,5.68,5.68,5.68,5.69,5.67,5.67,5.67,5.67,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.33,5.33,5.33,5.34,15.228,15.229,15.230
2003-04,5.63,5.63,5.63,5.62,5.62,5.62,5.62,5.62,5.62,5.62,5.63,5.63,5.63,5.63,5.63,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,15.120,15.119,15.120
2003-07,5.63,5.63,5.63,5.64,5.64,5.64,5.64,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,15.161,15.160,15.160
2003-10,5.67,5.67,5.67,5.65,5.65,5.65,5.65,5.64,5.64,5.64,5.63,5.64,5.64,5.64,5.64,5.27,5.27,5.27,5.27,5.28,5.28,5.28,5.28,5.28,5.28,5.28,5.28,15.311,15.312,15.310
2004-01,5.70,5.70,5.70,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.74,5.72,5.72,5.72,5.72,5.37,5.37,5.37,5.37,5.36,5.36,5.36,5.36,5.35,5.35,5.35,5.36,15.480,15.481,15.481
2004-04,5.77,5.77,5.77,5.75,5.75,5.75,5.75,5.75,5.75,5.75,5.76,5.76,5.76,5.76,5.75,5.43,5.43,5.43,5.43,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,15.684,15.683,15.684
2004-07,5.79,5.79,5.79,5.80,5.81,5.81,5.81,5.80,5.80,5.80,5.80,5.81,5.81,5.81,5.81,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,15.758,15.757,15.757
2004-10,5.78,5.78,5.78,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.73,5.74,5.74,5.74,5.74,5.41,5.41,5.41,5.41,5.42,5.42,5.42,5.42,5.41,5.41,5.41,5.41,15.635,15.636,15.635
2005-01,5.81,5.81,5.81,5.84,5.84,5.84,5.84,5.85,5.85,5.85,5.87,5.86,5.86,5.86,5.87,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.58,5.58,5.58,5.59,15.771,15.773,15.772
2005-04,5.86,5.86,5.86,5.85,5.86,5.86,5.86,5.86,5.86,5.86,5.87,5.86,5.86,5.86,5.85,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.61,5.61,5.61,5.60,15.790,15.789,15.789
2005-07,5.91,5.91,5.91,5.94,5.94,5.94,5.94,5.93,5.93,5.93,5.93,5.95,5.95,5.95,5.96,5.70,5.70,5.70,5.70,5.69,5.69,5.69,5.69,5.69,5.70,5.70,5.69,15.857,15.856,15.856
2005-10,5.95,5.95,5.95,5.97,5.96,5.96,5.96,5.97,5.97,5.97,5.93,5.93,5.93,5.93,5.94,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,15.944,15.945,15.945
2006-01,5.95,5.95,5.95,6.00,6.00,6.00,6.00,6.04,6.04,6.04,6.08,6.06,6.06,6.06,6.06,5.86,5.86,5.85,5.85,5.85,5.85,5.85,5.85,5.84,5.84,5.84,5.84,16.262,16.264,16.263
2006-04,6.10,6.10,6.10,6.13,6.13,6.13,6.13,6.18,6.18,6.18,6.20,6.19,6.19,6.19,6.18,5.95,5.95,5.95,5.95,5.94,5.94,5.94,5.94,5.95,5.95,5.95,5.95,16.437,16.436,16.436
2006-07,6.13,6.13,6.13,6.19,6.19,6.19,6.19,6.24,6.24,6.24,6.23,6.25,6.25,6.25,6.25,6.00,6.00,6.01,6.01,6.00,6.00,6.00,6.00,6.02,6.02,6.02,6.02,16.598,16.597,16.597
2006-10,6.23,6.23,6.23,6.26,6.26,6.26,6.26,6.32,6.32,6.32,6.27,6.26,6.26,6.26,6.27,6.09,6.09,6.09,6.09,6.11,6.11,6.11,6.11,6.09,6.09,6.09,6.09,16.765,16.765,16.764
2007-01,6.10,6.11,6.11,6.25,6.25,6.25,6.25,6.23,6.23,6.23,6.29,6.28,6.28,6.28,6.26,6.04,6.04,6.03,6.03,6.04,6.04,6.04,6.04,6.02,6.02,6.02,6.03,16.929,16.931,16.930
2007-04,6.23,6.27,6.27,6.40,6.40,6.40,6.40,6.35,6.35,6.35,6.37,6.36,6.36,6.36,6.34,6.13,6.13,6.13,6.13,6.11,6.11,6.11,6.11,6.13,6.14,6.14,6.13,17.183,17.182,17.182
2007-07,6.31,6.38,6.39,6.49,6.49,6.49,6.49,6.40,6.40,6.40,6.38,6.41,6.41,6.41,6.42,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.21,6.21,6.21,6.21,17.316,17.314,17.315
2007-10,,6.52,6.54,6.61,6.61,6.61,6.61,6.52,6.52,6.52,6.46,6.53,6.53,6.53,6.55,6.38,6.38,6.37,6.37,6.40,6.40,6.40,6.40,6.38,6.37,6.37,6.37,17.444,17.445,17.445
2008-01,,,6.22,6.44,6.42,6.41,6.41,6.39,6.39,6.39,6.46,6.51,6.51,6.51,6.50,6.32,6.32,6.32,6.32,6.31,6.31,6.31,6.31,6.30,6.30,6.30,6.31,17.542,17.546,17.545
2008-04,,,,6.61,6.57,6.57,6.57,6.48,6.48,6.48,6.50,6.58,6.58,6.58,6.57,6.44,6.44,6.44,6.44,6.41,6.41,6.41,6.41,6.43,6.43,6.43,6.43,17.703,17.702,17.702
2008-07,,,,,6.67,6.64,6.61,6.51,6.51,6.51,6.49,6.63,6.63,6.63,6.65,6.55,6.55,6.55,6.55,6.56,6.56,6.56,6.56,6.57,6.57,6.57,6.57,17.810,17.806,17.807
2008-10,,,,,,6.71,6.69,6.59,6.59,6.59,6.52,6.66,6.66,6.66,6.68,6.59,6.59,6.59,6.59,6.61,6.61,6.61,6.61,6.60,6.59,6.59,6.59,17.947,17.947,17.947
2009-01,,,,,,,6.24,6.26,6.26,6.23,6.33,6.52,6.52,6.52,6.50,6.25,6.25,6.25,6.25,6.24,6.24,6.24,6.24,6.22,6.21,6.21,6.22,17.623,17.631,17.628
2009-04,,,,,,,,6.34,6.34,6.29,6.33,6.48,6.48,6.48,6.46,6.22,6.22,6.22,6.22,6.16,6.16,6.16,6.16,6.18,6.19,6.19,6.18,17.589,17.588,17.589
2009-07,,,,,,,,,6.40,6.31,6.28,6.46,6.46,6.46,6.48,6.27,6.27,6.27,6.27,6.22,6.22,6.22,6.22,6.24,6.25,6.25,6.24,17.693,17.686,17.689
2009-10,,,,,,,,,,6.43,6.35,6.54,6.54,6.54,6.57,6.37,6.37,6.36,6.36,6.34,6.34,6.34,6.34,6.32,6.33,6.33,6.32,17.914,17.914,17.913
2010-01,,,,,,,,,,,6.34,6.51,6.54,6.54,6.53,6.34,6.34,6.34,6.34,6.33,6.33,6.33,6.33,6.29,6.28,6.28,6.29,17.791,17.806,17.801
2010-04,,,,,,,,,,,,6.53,6.59,6.62,6.59,6.41,6.41,6.41,6.41,6.37,6.37,6.37,6.37,6.34,6.35,6.35,6.34,17.819,17.816,17.818
2010-07,,,,,,,,,,,,,6.54,6.58,6.60,6.46,6.46,6.47,6.47,6.44,6.44,6.44,6.44,6.40,6.41,6.41,6.40,18.002,17.993,17.996
2010-10,,,,,,,,,,,,,,6.65,6.67,6.60,6.60,6.59,6.59,6.54,6.54,6.54,6.54,6.43,6.42,6.42,6.42,18.511,18.508,18.507
2011-01,,,,,,,,,,,,,,,6.68,6.54,6.54,6.53,6.53,6.52,6.52,6.52,6.52,6.56,6.55,6.55,6.57,19.272,19.296,19.290
2011-04,,,,,,,,,,,,,,,,6.60,6.60,6.61,6.61,6.60,6.60,6.60,6.60,6.62,6.62,6.62,6.62,19.655,19.652,19.655
2011-07,,,,,,,,,,,,,,,,,6.64,6.64,6.64,6.62,6.62,6.62,6.62,6.64,6.66,6.66,6.65,19.916,19.901,19.907
2011-10,,,,,,,,,,,,,,,,,,6.84,6.84,6.79,6.79,6.79,6.79,6.77,6.76,6.76,6.76,20.027,20.020,20.017
2012-01,,,,,,,,,,,,,,,,,,,6.71,6.69,6.69,6.70,6.70,6.81,6.80,6.80,6.82,19.722,19.759,19.751
2012-04,,,,,,,,,,,,,,,,,,,,6.75,6.75,6.75,6.75,6.90,6.91,6.91,6.90,19.985,19.981,19.986
2012-07,,,,,,,,,,,,,,,,,,,,,6.80,6.78,6.78,6.71,6.72,6.72,6.71,20.017,19.997,20.007
2012-10,,,,,,,,,,,,,,,,,,,,,,6.93,6.93,7.04,7.03,7.03,7.03,20.216,20.203,20.197
2013-01,,,,,,,,,,,,,,,,,,,,,,,6.84,6.96,6.91,6.92,6.94,20.412,20.464,20.454
2013-04,,,,,,,,,,,,,,,,,,,,,,,,7.05,6.97,6.99,6.99,20.551,20.547,20.553
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,6.98,6.99,6.99,20.731,20.703,20.719
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,7.19,7.18,20.870,20.851,20.839
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,7.13,21.260,21.049,21.045
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.340,21.244,21.258
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.393,21.417
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.628
