"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,76.23,76.23,76.23,76.54,76.54,76.54,76.54,76.14,76.14,76.14,76.14,76.06,76.06,76.06,76.19,97.08,96.67,96.67,96.67,96.66,96.66,96.66,96.66,96.72,96.71,96.71,96.71,95.09,95.09,95.09
1991-04,75.51,75.51,75.51,75.99,75.99,75.99,75.99,76.11,76.11,76.11,76.11,75.92,75.92,75.92,76.02,96.73,96.32,96.32,96.32,96.32,96.32,96.32,96.32,96.30,96.29,96.29,96.29,94.95,94.95,94.95
1991-07,76.31,76.31,76.31,76.59,76.59,76.59,76.59,76.76,76.76,76.76,76.76,76.74,76.74,76.74,76.76,97.57,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.18,97.23,97.23,97.23,94.80,94.80,94.80
1991-10,79.08,79.08,79.08,79.60,79.60,79.60,79.60,79.70,79.70,79.70,79.70,80.00,80.00,80.00,79.75,101.65,101.22,101.22,101.22,101.18,101.18,101.18,101.18,101.33,101.32,101.32,101.32,99.48,99.49,99.49
1992-01,84.30,84.30,84.30,84.48,84.48,84.48,84.48,84.06,84.06,84.06,84.06,84.00,84.00,84.00,84.11,106.89,106.44,106.44,106.44,106.45,106.45,106.45,106.45,106.41,106.39,106.39,106.39,104.69,104.69,104.69
1992-04,83.61,83.61,83.61,83.78,83.78,83.78,83.78,83.89,83.89,83.89,83.89,83.69,83.69,83.69,83.77,106.38,105.93,105.93,105.93,105.96,105.96,105.96,105.96,105.98,105.97,105.97,105.97,104.54,104.54,104.54
1992-07,82.30,82.30,82.30,82.72,82.72,82.72,82.72,82.92,82.92,82.92,82.92,82.93,82.93,82.93,82.93,105.56,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.12,105.16,105.16,105.16,102.66,102.66,102.66
1992-10,87.09,87.09,87.09,87.28,87.28,87.28,87.28,87.45,87.45,87.45,87.45,87.73,87.73,87.73,87.51,111.25,110.78,110.78,110.78,110.81,110.81,110.81,110.81,110.69,110.68,110.68,110.68,108.49,108.49,108.49
1993-01,86.35,86.35,86.35,86.80,86.80,86.80,86.80,86.44,86.44,86.44,86.44,86.41,86.41,86.41,86.49,110.12,109.65,109.65,109.65,109.66,109.66,109.66,109.66,109.71,109.70,109.70,109.70,107.97,107.97,107.97
1993-04,86.03,86.03,86.03,86.60,86.60,86.60,86.60,86.77,86.77,86.77,86.77,86.60,86.60,86.60,86.66,110.27,109.79,109.79,109.79,109.80,109.80,109.80,109.80,109.77,109.76,109.76,109.76,108.41,108.41,108.41
1993-07,88.87,88.87,88.87,89.27,89.27,89.27,89.27,89.44,89.44,89.44,89.44,89.44,89.44,89.44,89.46,113.83,113.35,113.35,113.35,113.36,113.36,113.36,113.36,113.35,113.38,113.38,113.38,111.01,111.01,111.01
1993-10,91.48,91.48,91.48,91.02,91.02,91.02,91.02,91.11,91.11,91.11,91.11,91.34,91.34,91.34,91.16,115.66,115.17,115.17,115.17,115.21,115.21,115.21,115.21,115.06,115.05,115.05,115.05,112.61,112.61,112.61
1994-01,95.84,95.84,95.84,96.18,96.18,96.18,96.18,96.20,96.20,96.20,96.20,96.17,96.17,96.17,96.25,122.14,121.62,121.62,121.62,121.63,121.63,121.63,121.63,121.62,121.61,121.61,121.61,119.76,119.76,119.76
1994-04,98.54,98.54,98.54,99.14,99.14,99.14,99.14,99.22,99.22,99.22,99.22,99.04,99.04,99.04,99.11,126.06,125.52,125.52,125.52,125.53,125.53,125.53,125.53,125.47,125.46,125.46,125.46,123.77,123.77,123.77
1994-07,98.98,98.98,98.98,99.34,99.34,99.34,99.34,99.37,99.37,99.37,99.37,99.38,99.38,99.38,99.39,126.25,125.72,125.72,125.72,125.75,125.75,125.75,125.75,125.71,125.74,125.74,125.74,123.21,123.21,123.21
1994-10,103.71,103.71,103.71,102.74,102.74,102.74,102.74,102.67,102.67,102.67,102.67,102.88,102.88,102.88,102.72,129.95,129.39,129.39,129.39,129.44,129.44,129.44,129.44,129.37,129.37,129.37,129.37,126.72,126.72,126.72
1995-01,99.82,99.82,99.82,99.97,99.97,99.97,99.97,100.30,100.30,100.30,100.30,100.29,100.29,100.29,100.33,126.55,126.01,126.01,126.01,126.01,126.01,126.01,126.01,125.95,125.95,125.95,125.95,123.79,123.79,123.79
1995-04,102.49,102.49,102.49,102.69,102.69,102.69,102.69,102.60,102.60,102.60,102.60,102.45,102.45,102.45,102.50,130.01,129.45,129.45,129.45,129.45,129.45,129.45,129.45,129.47,129.46,129.46,129.46,127.61,127.61,127.61
1995-07,99.70,99.70,99.70,99.54,99.54,99.54,99.54,99.42,99.42,99.42,99.42,99.44,99.44,99.44,99.45,126.14,125.60,125.60,125.60,125.67,125.67,125.67,125.67,125.67,125.68,125.68,125.68,123.36,123.36,123.36
1995-10,98.54,98.54,98.54,98.37,98.37,98.37,98.37,98.23,98.23,98.23,98.23,98.40,98.40,98.40,98.28,124.75,124.22,124.22,124.22,124.24,124.24,124.24,124.24,124.21,124.20,124.20,124.20,121.66,121.67,121.67
1996-01,92.83,92.83,92.83,92.88,92.88,92.88,92.88,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.39,117.85,117.34,117.34,117.34,117.30,117.30,117.30,117.30,117.35,117.34,117.34,117.34,114.95,114.95,114.95
1996-04,102.49,102.49,102.49,102.54,102.54,102.54,102.54,102.36,102.36,102.36,102.36,102.22,102.22,102.22,102.26,129.70,129.15,129.15,129.15,129.14,129.14,129.14,129.14,129.16,129.16,129.16,129.16,127.40,127.40,127.40
1996-07,101.78,101.78,101.78,102.08,102.08,102.08,102.08,101.97,101.97,101.97,101.97,102.00,102.00,102.00,102.00,129.54,128.99,128.99,128.99,129.11,129.11,129.11,129.11,128.96,128.97,128.97,128.97,126.89,126.89,126.89
1996-10,101.24,101.24,101.24,101.94,101.94,101.94,101.94,101.78,101.78,101.78,101.78,101.92,101.92,101.92,101.83,129.64,129.09,129.09,129.09,129.04,129.04,129.04,129.04,129.17,129.17,129.17,129.17,126.87,126.87,126.87
1997-01,97.37,97.37,97.37,97.75,97.75,97.75,97.75,97.98,97.98,97.98,97.98,98.03,98.03,98.03,98.02,123.86,123.33,123.33,123.33,123.21,123.21,123.21,123.21,123.62,123.63,123.63,123.63,121.10,121.10,121.10
1997-04,100.13,100.13,100.13,101.23,101.23,101.23,101.23,101.21,101.21,101.21,101.21,101.08,101.08,101.08,101.11,128.63,128.08,128.08,128.08,128.08,128.08,128.08,128.08,127.92,127.92,127.92,127.92,125.88,125.88,125.88
1997-07,100.30,100.30,100.30,100.81,100.81,100.81,100.81,100.74,100.74,100.74,100.74,100.77,100.77,100.77,100.77,128.00,127.45,127.45,127.45,127.57,127.57,127.57,127.57,127.41,127.42,127.42,127.42,125.24,125.24,125.24
1997-10,99.70,99.70,99.70,100.24,100.24,100.24,100.24,100.15,100.15,100.15,100.15,100.24,100.24,100.24,100.20,127.39,126.84,126.84,126.84,126.81,126.81,126.81,126.81,126.87,126.86,126.86,126.86,124.82,124.82,124.82
1998-01,102.04,102.04,102.04,102.42,102.42,102.42,102.42,102.59,102.59,102.59,102.59,102.63,102.63,102.63,102.62,129.85,129.30,129.30,129.30,129.24,129.24,129.24,129.24,129.42,129.42,129.42,129.42,126.92,126.92,126.92
1998-04,99.74,99.74,99.74,99.84,99.84,99.84,99.84,99.72,99.72,99.72,99.72,99.64,99.64,99.64,99.63,126.47,125.94,125.94,125.94,125.94,125.94,125.94,125.94,125.97,125.97,125.97,125.97,123.90,123.90,123.90
1998-07,99.70,99.70,99.70,100.29,100.29,100.29,100.29,100.25,100.25,100.25,100.25,100.30,100.30,100.30,100.29,127.58,127.03,127.03,127.03,127.15,127.15,127.15,127.15,126.96,126.96,126.96,126.96,124.78,124.78,124.78
1998-10,98.21,98.21,98.21,98.44,98.44,98.44,98.44,98.50,98.50,98.50,98.50,98.53,98.53,98.53,98.52,125.05,124.52,124.52,124.52,124.54,124.54,124.54,124.54,124.36,124.36,124.36,124.36,122.35,122.35,122.35
1999-01,99.31,99.31,99.31,99.80,99.80,99.80,99.80,99.77,99.77,99.77,99.77,99.79,99.79,99.79,99.79,126.04,125.50,125.50,125.50,125.44,125.44,125.44,125.44,125.59,125.59,125.59,125.59,123.44,123.44,123.44
