"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,82.55,82.55,82.55
1999-07,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,95.37,81.50,81.50,81.50,81.50,81.50,81.50,81.50,81.50,81.50,81.50,81.50,81.50,83.56,83.56,83.56
1999-10,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,80.74,80.74,80.74,80.74,80.74,80.74,80.74,80.74,80.74,80.74,80.74,80.74,83.17,83.17,83.17
2000-01,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,98.98,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,82.86,85.12,85.12,85.12
2000-04,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,98.28,83.80,83.80,83.80,83.80,83.80,83.80,83.80,83.80,83.80,83.80,83.80,83.80,85.06,85.06,85.06
2000-07,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,85.77,85.77,85.77
2000-10,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,101.81,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,84.90,87.81,87.81,87.81
2001-01,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,87.92,87.92,87.92,87.92,87.92,87.92,87.92,87.92,87.92,87.92,87.92,87.92,89.63,89.63,89.63
2001-04,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,105.52,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,90.89,90.89,90.89
2001-07,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,91.52,91.52,91.52
2001-10,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,88.87,88.87,88.87,88.87,88.87,88.87,88.87,88.87,88.87,88.87,88.87,88.87,91.41,91.41,91.41
2002-01,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,87.95,91.23,91.23,91.23
2002-04,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,88.43,91.15,91.15,91.15
2002-07,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,107.85,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,89.07,90.84,90.84,90.84
2002-10,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,90.03,91.12,91.12,91.12
2003-01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,107.01,89.16,89.16,89.16,89.16,89.16,89.16,89.16,89.16,89.16,89.16,89.16,89.16,90.16,90.16,90.16
2003-04,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,107.57,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.92,88.92,88.92
2003-07,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,110.76,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,89.81,88.91,88.91,88.91
2003-10,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,112.07,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,89.98,89.98,89.98
2004-01,109.94,109.94,109.94,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,90.70,90.70,90.70
2004-04,109.74,109.74,109.74,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,109.16,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,91.18,91.18,91.18
2004-07,113.81,113.81,113.81,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.18,91.42,91.42,91.42
2004-10,113.61,113.61,113.61,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,113.22,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,95.84,91.32,91.32,91.32
2005-01,112.79,112.79,112.79,111.19,111.19,111.19,111.19,111.00,111.00,111.00,111.00,111.00,111.00,111.00,111.00,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,91.35,91.35,91.35
2005-04,115.13,115.13,115.13,113.69,113.69,113.69,113.69,113.50,113.50,113.50,113.50,113.50,113.50,113.50,113.50,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,91.18,91.18,91.18
2005-07,119.20,119.20,119.20,117.36,117.36,117.36,117.36,117.36,117.36,117.36,117.36,117.36,117.36,117.36,117.36,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,91.43,91.43,91.43
2005-10,120.95,120.95,120.95,122.94,122.94,122.94,122.94,123.14,123.14,123.14,123.14,123.14,123.14,123.14,123.14,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,92.70,92.70,92.70
2006-01,118.01,118.01,118.01,119.40,119.40,119.40,119.40,120.52,120.52,120.52,120.52,120.52,120.52,120.52,120.52,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,103.72,93.56,93.56,93.56
2006-04,122.20,122.20,122.20,124.33,124.33,124.33,124.33,125.64,125.64,125.64,125.64,125.45,125.45,125.45,125.45,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,94.20,94.20,94.20
2006-07,127.77,127.77,127.77,127.68,127.68,127.68,127.68,128.40,128.40,128.40,128.40,128.21,128.21,128.21,128.21,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,110.64,94.99,94.99,94.99
2006-10,131.35,131.35,131.35,132.01,132.01,132.01,132.01,132.73,132.73,132.73,132.73,132.94,132.94,132.94,132.94,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,114.89,96.62,96.62,96.62
2007-01,122.84,123.25,123.25,124.11,124.11,124.11,124.11,123.86,123.86,123.86,123.86,123.91,123.91,123.91,123.91,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,96.46,96.46,96.46
2007-04,128.77,129.59,129.59,134.55,134.55,134.55,134.55,133.48,133.48,133.48,133.48,133.53,133.53,133.53,133.53,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60,97.73,97.73,97.73
2007-07,135.72,137.15,137.15,139.26,139.26,139.26,139.26,137.58,137.58,137.58,137.58,137.84,137.84,137.84,137.84,117.44,117.44,117.44,117.44,117.44,117.44,117.44,117.44,117.44,117.44,117.44,117.44,98.31,98.31,98.31
2007-10,,143.08,143.69,143.56,143.56,143.56,143.56,143.11,143.11,143.11,143.11,143.57,143.57,143.57,143.57,124.93,124.93,124.93,124.93,124.93,124.93,124.93,124.93,124.93,124.93,124.93,124.93,99.87,99.87,99.87
2008-01,,,132.58,135.00,134.37,134.37,134.37,131.77,131.77,131.77,131.77,132.93,132.93,132.93,132.93,117.80,117.80,117.80,117.80,117.61,117.61,117.61,117.61,117.61,117.61,117.61,117.61,98.47,98.47,98.47
2008-04,,,,143.41,142.57,142.36,142.15,139.36,139.36,139.36,139.36,141.35,141.35,141.35,141.35,122.70,122.70,122.70,122.70,121.95,121.95,121.95,121.95,121.95,121.95,121.95,121.95,98.97,98.97,98.97
2008-07,,,,,148.03,146.99,146.78,145.47,145.47,145.47,145.47,147.46,147.46,147.46,147.46,126.66,126.66,126.66,126.66,125.91,125.91,125.91,125.91,125.91,125.91,125.91,125.91,100.05,100.05,100.05
2008-10,,,,,,151.19,150.77,150.95,150.95,150.95,150.95,153.15,153.15,153.15,153.15,133.26,133.26,133.26,133.26,131.56,131.56,131.56,131.56,131.56,131.56,131.56,131.56,102.18,102.18,102.18
2009-01,,,,,,,147.61,140.69,140.69,136.98,137.42,140.90,140.90,140.90,140.90,119.75,119.75,119.75,119.75,116.30,116.30,116.30,116.30,116.68,116.68,116.68,116.68,98.65,98.65,98.65
2009-04,,,,,,,,148.12,148.12,145.06,145.28,148.74,148.74,148.74,148.74,124.00,124.00,124.00,124.00,117.83,117.83,117.83,117.83,117.64,117.64,117.64,117.64,99.02,99.02,99.02
2009-07,,,,,,,,,154.89,152.05,152.27,155.05,155.05,155.05,155.05,127.28,127.28,127.28,127.28,119.94,119.94,119.94,119.94,119.94,119.94,119.94,119.94,99.50,99.50,99.50
2009-10,,,,,,,,,,156.64,156.64,161.37,161.37,161.37,161.37,131.92,131.92,131.92,131.92,127.04,127.04,127.04,127.04,126.85,126.85,126.85,126.85,100.81,100.81,100.81
2010-01,,,,,,,,,,,144.69,148.61,149.31,149.07,149.31,124.39,124.39,124.39,124.39,119.08,119.08,119.08,119.08,118.88,118.88,118.88,118.88,99.01,99.01,99.01
2010-04,,,,,,,,,,,,157.69,159.09,159.31,159.31,129.60,129.60,129.60,129.60,122.35,122.35,122.35,122.35,121.00,121.00,121.00,121.00,98.66,98.66,98.66
2010-07,,,,,,,,,,,,,164.21,164.91,164.91,132.80,132.80,132.80,132.80,124.66,124.66,124.66,124.66,123.12,123.12,123.12,123.12,99.31,99.31,99.31
2010-10,,,,,,,,,,,,,,170.73,170.73,140.01,140.01,140.01,140.01,131.21,131.21,131.21,131.21,129.29,129.29,129.29,129.29,103.02,103.02,103.02
2011-01,,,,,,,,,,,,,,,160.28,130.37,130.37,130.37,130.37,123.31,123.31,123.31,123.31,123.80,123.80,123.80,123.80,105.25,105.25,105.25
2011-04,,,,,,,,,,,,,,,,135.88,135.88,135.68,135.68,126.80,126.80,126.80,126.80,126.70,126.70,126.70,126.70,107.33,107.33,107.33
2011-07,,,,,,,,,,,,,,,,,139.15,139.15,139.15,128.54,128.54,128.54,128.54,128.44,128.44,128.44,128.44,108.30,108.30,108.30
2011-10,,,,,,,,,,,,,,,,,,146.90,146.90,138.03,138.03,138.03,138.03,138.30,138.30,138.30,138.30,110.23,110.23,110.23
2012-01,,,,,,,,,,,,,,,,,,,135.53,126.54,126.54,126.54,126.54,128.92,128.92,128.92,128.92,105.53,105.53,105.53
2012-04,,,,,,,,,,,,,,,,,,,,131.60,131.60,131.21,131.21,132.62,132.62,132.62,132.62,106.52,106.52,106.52
2012-07,,,,,,,,,,,,,,,,,,,,,133.16,132.77,132.77,130.87,130.87,130.87,130.87,106.41,106.41,106.41
2012-10,,,,,,,,,,,,,,,,,,,,,,141.73,141.73,145.64,145.64,145.64,145.64,109.02,109.02,109.02
2013-01,,,,,,,,,,,,,,,,,,,,,,,130.07,131.82,131.23,131.23,131.23,106.81,106.81,106.81
2013-04,,,,,,,,,,,,,,,,,,,,,,,,136.52,135.34,135.73,135.73,107.25,107.25,107.25
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,137.30,137.30,137.30,108.03,108.03,108.03
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,150.42,150.42,110.13,110.13,110.13
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,135.61,109.01,107.86,107.86
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.98,108.40,108.41
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.29,109.29
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.55
