"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,89.89,89.61,89.61,89.61,89.64,88.12,88.12,88.12,88.12,88.21,88.21,88.21,88.21,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.30,88.30,88.30,88.30,109.60,109.60,109.60,109.60,109.57,109.57,109.57,109.57,109.68,109.68,109.68,109.68,106.36,106.36,106.36
1991-04,88.66,88.53,88.53,88.53,88.56,88.49,88.49,88.49,88.49,88.37,88.37,88.37,88.37,88.53,88.53,88.53,88.53,88.56,88.56,88.56,88.56,88.57,88.57,88.57,88.57,109.74,109.74,109.74,109.74,109.75,109.75,109.75,109.75,109.71,109.71,109.71,109.71,106.54,106.54,106.54
1991-07,89.29,89.09,89.09,89.09,89.00,89.53,89.53,89.53,89.53,90.37,90.37,90.37,90.37,90.34,90.34,90.34,90.34,90.37,90.37,90.37,90.37,90.38,90.38,90.38,90.38,111.78,111.78,111.78,111.78,111.79,111.79,111.79,111.79,111.78,111.78,111.78,111.78,108.61,108.61,108.61
1991-10,93.87,94.47,94.47,94.47,94.51,93.56,93.56,93.56,93.56,92.43,92.43,92.43,92.43,93.15,93.15,93.15,93.15,93.13,93.13,93.13,93.13,93.14,93.14,93.14,93.14,115.49,115.49,115.49,115.49,115.45,115.45,115.45,115.45,115.64,115.64,115.64,115.64,112.37,112.37,112.37
1992-01,99.44,99.26,99.26,99.26,99.29,99.12,99.12,99.12,99.12,99.32,99.32,99.32,99.32,99.23,99.23,99.23,99.23,99.28,99.28,99.28,99.28,99.30,99.30,99.30,99.30,122.95,122.95,122.95,122.95,122.98,122.98,122.98,122.98,122.93,122.93,122.93,122.93,119.23,119.23,119.23
1992-04,98.82,98.67,98.67,98.67,98.68,98.70,98.70,98.70,98.70,98.68,98.68,98.68,98.68,98.40,98.40,98.40,98.40,98.39,98.39,98.39,98.39,98.41,98.41,98.41,98.41,121.68,121.68,121.68,121.68,121.69,121.69,121.69,121.69,121.73,121.73,121.73,121.73,118.08,118.08,118.08
1992-07,96.17,95.95,95.95,95.95,95.88,96.38,96.38,96.38,96.38,97.12,97.12,97.12,97.12,97.28,97.28,97.28,97.28,97.32,97.32,97.32,97.32,97.33,97.33,97.33,97.33,120.53,120.53,120.53,120.53,120.54,120.54,120.54,120.54,120.51,120.51,120.51,120.51,116.94,116.94,116.94
1992-10,101.29,101.84,101.84,101.84,101.88,101.44,101.44,101.44,101.44,100.36,100.36,100.36,100.36,100.65,100.65,100.65,100.65,100.73,100.73,100.73,100.73,100.73,100.73,100.73,100.73,124.74,124.74,124.74,124.74,124.76,124.76,124.76,124.76,124.67,124.67,124.67,124.67,120.94,120.94,120.94
