"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.851,19.851,19.851
1991-04,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.26,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.43,25.530,25.530,25.530
1991-07,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.79,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,25.97,26.068,26.068,26.068
1991-10,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.12,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.31,24.279,24.279,24.279
1992-01,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,23.67,24.030,24.030,24.030
1992-04,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.03,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.337,29.337,29.337
1992-07,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.59,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.81,29.915,29.915,29.915
1992-10,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.76,28.709,28.709,28.709
1993-01,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.42,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.52,25.903,25.903,25.903
1993-04,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,31.80,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.05,32.202,32.202,32.202
1993-07,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.12,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.38,33.507,33.507,33.507
1993-10,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,30.961,30.961,30.961
1994-01,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.31,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.37,29.823,29.823,29.823
1994-04,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,36.77,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.01,37.146,37.146,37.146
1994-07,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.47,37.581,37.581,37.581
1994-10,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.215,35.215,35.215
1995-01,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.47,31.885,31.885,31.885
1995-04,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.76,38.887,38.887,38.887
1995-07,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.152,38.152,38.152
1995-10,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.25,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.56,34.493,34.493,34.493
1996-01,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,28.92,29.253,29.253,29.253
1996-04,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.38,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.57,38.751,38.751,38.751
1996-07,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.17,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.39,39.551,39.551,39.551
1996-10,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.16,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.43,35.416,35.416,35.416
1997-01,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.71,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,30.060,30.060,30.060
1997-04,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.94,38.94,38.94,38.94,38.94,38.94,38.94,38.94,38.94,38.94,38.94,38.94,39.099,39.099,39.099
1997-07,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,38.88,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.07,39.187,39.187,39.187
1997-10,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,34.76,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,35.02,34.962,34.962,34.962
1998-01,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.67,31.60,31.60,31.60,31.60,31.60,31.60,31.60,31.60,31.60,31.60,31.60,31.60,32.154,32.154,32.154
1998-04,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.42,37.587,37.587,37.587
1998-07,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.78,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,39.136,39.136,39.136
1998-10,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.67,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.95,34.866,34.866,34.866
1999-01,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.76,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,30.56,31.165,31.165,31.165
1999-04,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.92,37.92,37.92,37.92,37.92,37.92,37.92,37.92,37.92,37.92,37.92,37.92,38.070,38.070,38.070
1999-07,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.69,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.854,39.854,39.854
1999-10,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,35.88,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,35.928,35.928,35.928
2000-01,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,32.10,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,31.59,32.125,32.125,32.125
2000-04,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.04,37.187,37.187,37.187
2000-07,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.71,37.812,37.812,37.812
2000-10,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.56,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.339,33.339,33.339
2001-01,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.47,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.479,29.479,29.479
2001-04,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.82,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.63,34.809,34.809,34.809
2001-07,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.91,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.72,35.814,35.814,35.814
2001-10,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,32.01,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.853,31.853,31.853
2002-01,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,27.35,26.88,26.88,26.88,26.88,26.88,26.88,26.88,26.88,26.88,26.88,26.88,26.88,27.296,27.296,27.296
2002-04,32.80,32.80,32.80,32.80,32.80,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.83,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.58,32.730,32.730,32.730
2002-07,34.15,34.15,34.15,34.15,34.15,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,34.18,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,33.90,34.060,34.060,34.060
2002-10,30.01,30.01,30.01,30.01,30.01,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,30.03,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.92,29.819,29.819,29.819
2003-01,25.51,25.97,25.97,25.97,25.97,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.99,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.799,25.799,25.799
2003-04,31.71,32.30,32.30,32.30,32.30,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,32.34,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.73,31.821,31.821,31.821
2003-07,33.69,34.33,34.33,34.33,34.33,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,34.38,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.850,33.850,33.850
2003-10,29.92,30.43,30.43,30.43,30.43,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,30.04,29.992,29.992,29.992
2004-01,26.13,26.68,26.68,26.68,26.68,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.38,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,26.39,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,26.011,26.011,26.011
2004-04,31.93,32.53,32.53,32.53,32.53,32.09,32.09,32.09,32.09,32.08,32.08,32.08,32.08,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,32.09,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.35,31.430,31.430,31.430
2004-07,32.85,33.49,33.49,33.49,33.49,33.04,33.04,33.04,33.04,33.04,33.04,33.04,33.04,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,33.05,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.29,32.406,32.406,32.406
2004-10,29.47,29.91,29.91,29.91,29.91,29.48,29.48,29.48,29.48,29.47,29.47,29.47,29.47,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.94,28.922,28.922,28.922
2005-01,23.80,24.33,24.33,24.35,24.35,23.98,23.98,23.98,23.98,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,23.88,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,23.326,23.326,23.326
2005-04,,31.90,31.95,32.06,32.06,31.46,31.46,31.46,31.46,31.45,31.45,31.45,31.45,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,31.48,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.54,30.707,30.707,30.707
2005-07,,,32.76,33.29,33.29,32.67,32.67,32.67,32.67,32.72,32.72,32.72,32.72,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,32.73,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.77,31.947,31.947,31.947
2005-10,,,,29.74,29.74,29.10,29.10,29.10,29.10,29.33,29.33,29.33,29.33,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,29.36,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.68,28.707,28.707,28.707
2006-01,,,,,25.75,24.76,24.78,24.97,24.96,24.80,24.80,24.80,24.80,25.17,25.17,25.17,25.17,25.04,25.04,25.04,25.04,25.08,25.08,25.08,25.08,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.21,24.675,24.675,24.675
2006-04,,,,,,31.98,32.33,32.59,32.57,32.52,32.52,32.52,32.52,33.04,33.04,33.04,33.04,32.92,32.92,32.92,32.92,32.98,32.98,32.98,32.98,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.07,32.187,32.187,32.187
