"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-01,119.0778,119.0778,119.0800,119.0800,119.0800,119.0800,119.0829,119.0829,119.0897,119.0897,119.0837,119.0837,129.3940,129.4082
1997-04,121.0604,121.0604,121.0600,121.0600,121.0700,121.0700,121.0747,121.0747,121.0673,121.0673,121.0793,121.0793,131.9667,131.9910
1997-07,122.6115,122.6115,122.6100,122.6100,122.6200,122.6200,122.6200,122.6200,122.6082,122.6082,122.6123,122.6123,133.9234,133.8974
1997-10,124.0571,124.0571,124.0600,124.0600,124.0400,124.0400,124.0420,124.0420,124.0398,124.0398,124.0297,124.0297,135.2288,135.2163
1998-01,128.3958,128.3958,128.4000,128.4000,128.4000,128.4000,128.4029,128.4029,128.4104,128.4104,128.4043,128.4043,139.9876,139.9974
1998-04,129.6781,129.6781,129.6800,129.6800,129.6900,129.6900,129.6882,129.6882,129.6797,129.6797,129.6933,129.6933,142.5750,142.5910
1998-07,131.3814,131.3814,131.3800,131.3800,131.3900,131.3900,131.3889,131.3889,131.3772,131.3772,131.3794,131.3794,144.5369,144.5195
1998-10,133.4174,133.4174,133.4200,133.4200,133.4100,133.4100,133.4067,133.4067,133.4035,133.4035,133.3938,133.3938,147.0185,147.0102
1999-01,133.7608,133.7608,133.7600,133.7600,133.7700,133.7700,133.7727,133.7727,133.7811,133.7811,133.7753,133.7753,146.8566,146.8607
1999-04,136.1824,136.1824,136.1800,136.1800,136.1700,136.1700,136.1740,136.1740,136.1661,136.1661,136.1801,136.1801,149.8177,149.8271
1999-07,136.3494,136.3494,136.3500,136.3500,136.3600,136.3600,136.3573,136.3573,136.3459,136.3459,136.3463,136.3463,149.5702,149.5671
1999-10,137.3199,137.3199,137.3200,137.3200,137.3200,137.3200,137.3231,137.3231,137.3174,137.3174,137.3088,137.3088,150.3925,150.3820
2000-01,136.6212,136.6212,136.6200,136.6200,136.6300,136.6300,136.6256,136.6256,136.6352,136.6352,136.6299,136.6299,150.9275,150.9287
2000-04,135.5705,135.5705,135.5700,135.5700,135.5600,135.5600,135.5580,135.5580,135.5527,135.5527,135.5645,135.5645,149.5197,149.5238
2000-07,135.3511,135.3511,135.3500,135.3500,135.3600,135.3600,135.3581,135.3581,135.3431,135.3431,135.3428,135.3428,149.2690,149.2741
2000-10,134.9166,134.9166,134.9200,134.9200,134.9300,134.9300,134.9324,134.9324,134.9264,134.9264,134.9202,134.9202,148.3466,148.3361
2001-01,133.1741,133.1741,133.1700,133.1700,133.1700,133.1700,133.1722,133.1722,133.1827,133.1827,133.1783,133.1783,146.9631,146.9648
2001-04,132.8434,132.8434,132.8400,132.8400,132.8100,132.8100,132.8134,132.8134,132.8106,132.8106,132.8196,132.8196,146.6645,146.6692
2001-07,133.4353,133.4353,133.4400,133.4400,133.4400,133.4400,133.4402,133.4402,133.4225,133.4225,133.4214,133.4214,146.7779,146.7773
2001-10,132.3283,132.3283,132.3300,132.3300,132.3700,132.3700,132.3698,132.3698,132.3638,132.3638,132.3603,132.3603,146.7334,146.7275
2002-01,132.5180,132.5180,132.5200,132.5200,132.5000,132.5000,132.4970,132.4970,132.5057,132.5057,132.5027,132.5027,145.9344,145.9381
2002-04,132.6263,132.6263,132.6300,132.6300,132.6000,132.6000,132.5951,132.5951,132.5986,132.5986,132.6053,132.6053,145.7056,145.7107
2002-07,132.3834,132.3834,132.3800,132.3800,132.3900,132.3900,132.3928,132.3928,132.3693,132.3693,132.3676,132.3676,144.5736,144.5655
2002-10,131.6470,131.6470,131.6500,131.6500,131.7000,131.7000,131.7048,131.7048,131.7003,131.7003,131.6983,131.6983,143.3824,143.3817
2003-01,131.6793,131.6793,131.6800,131.6800,131.6500,131.6500,131.6452,131.6452,131.6508,131.6508,131.6522,131.6522,143.5338,143.5387
2003-04,131.8324,131.8324,131.8300,131.8300,131.8000,131.8000,131.7954,131.7954,131.8015,131.8015,131.8065,131.8065,143.2545,143.2582
2003-07,130.6413,130.6413,130.6400,130.6400,130.6500,130.6500,130.6455,130.6455,130.6195,130.6195,130.6163,130.6163,143.0654,143.0543
2003-10,129.0242,129.0242,129.0200,129.0200,129.1100,129.1100,129.1057,129.1057,129.1041,129.1041,129.1009,129.1009,140.6264,140.6287
2004-01,128.8020,128.8020,128.8000,128.8000,128.7400,128.7400,128.7422,128.7422,128.7423,128.7423,128.7560,128.7560,140.2421,140.2473
2004-04,128.5446,128.5446,128.5400,128.5400,128.5100,128.5100,128.5137,128.5137,128.5213,128.5213,128.5237,128.5237,140.0550,140.0571
2004-07,128.8162,128.8162,128.8200,128.8200,128.8200,128.8200,128.8221,128.8221,128.7919,128.7919,128.7844,128.7844,139.4748,139.4628
2004-10,129.6287,129.6287,129.6300,129.6300,129.7300,129.7300,129.7280,129.7280,129.7345,129.7345,129.7259,129.7259,140.8449,140.8496
2005-01,130.1522,130.1522,130.1500,130.1500,130.0600,130.0600,130.0640,130.0640,130.0631,130.0631,130.0976,130.0976,138.9354,138.9400
2005-04,131.2082,131.2082,131.2100,131.2100,131.1800,131.1800,131.1802,131.1802,131.1841,131.1841,131.1810,131.1810,141.3737,141.3751
2005-07,130.1641,130.1641,130.1600,130.1600,130.1600,130.1600,130.1602,130.1602,130.1309,130.1309,130.1151,130.1151,140.6684,140.6570
2005-10,131.6899,131.6899,131.6900,131.6900,131.8200,131.8200,131.8247,131.8247,131.8351,131.8351,131.8197,131.8197,142.5612,142.5666
2006-01,131.9618,131.9618,131.9600,131.9600,131.8200,131.8200,131.8244,131.8244,131.8311,131.8311,131.8915,131.8915,143.4135,143.4159
2006-04,132.5637,132.5637,132.5600,132.5600,132.5500,132.5500,132.5467,132.5467,132.5535,132.5535,132.5444,132.5444,144.1182,144.1194
2006-07,133.7317,133.7317,133.7300,133.7300,133.7200,133.7200,133.7166,133.7166,133.6713,133.6713,133.6437,133.6437,145.4079,145.3986
2006-10,135.8078,135.8078,135.8100,135.8100,135.9900,135.9900,135.9923,135.9923,136.0067,136.0067,135.9830,135.9830,150.1952,150.2009
2007-01,135.6815,135.6815,135.6800,135.6800,135.4700,135.4700,135.4663,135.4663,135.5016,135.5016,135.5926,135.5926,149.1618,149.1561
2007-04,135.6446,135.6446,135.6400,135.6400,135.6600,135.6600,135.6567,135.6567,135.6530,135.6530,135.6494,135.6494,149.1857,149.1823
2007-07,135.1718,135.1718,135.1700,135.1700,135.1500,135.1500,135.1454,135.1454,135.0851,135.0851,135.0345,135.0345,148.4216,148.4299
2007-10,133.7386,133.7386,133.7400,133.7400,133.9800,133.9800,133.9833,133.9833,133.9955,133.9955,133.9586,133.9586,148.2402,148.2411
2008-01,134.4880,134.4880,134.4900,134.4900,133.8800,133.8800,133.8793,133.8793,133.9613,133.9613,134.0887,134.0887,147.8434,147.8260
2008-04,135.9287,135.9287,135.9300,135.9300,135.8000,135.8000,135.8044,135.8044,135.7999,135.7999,135.8038,135.8038,147.2322,147.2292
2008-07,134.5137,134.5137,134.5100,134.5100,134.7800,134.7800,134.7789,134.7789,134.6643,134.6643,134.5797,134.5797,147.3396,147.3766
2008-10,129.2863,129.2863,129.2900,129.2900,130.2400,130.2400,130.2429,130.2429,130.2642,130.2642,130.2174,130.2174,142.2805,142.2639
2009-01,128.9604,128.9604,128.9600,128.9600,129.0900,129.0900,129.0863,129.0863,129.7427,129.7427,129.9305,129.9305,141.1457,141.1190
2009-04,130.2064,130.2064,130.2100,130.2100,131.7100,131.7100,131.7106,131.7106,132.2562,132.2562,132.2799,132.2799,141.3411,141.3333
2009-07,130.6822,130.6822,130.6800,130.6800,133.8200,133.8200,133.8214,133.8214,133.7701,133.7701,133.6143,133.6143,141.6195,141.6981
2009-10,132.3097,132.3097,132.3100,132.3100,135.9300,135.9300,135.9311,135.9311,136.0096,136.0096,135.9538,135.9538,141.7964,141.7523
2010-01,132.4995,132.4995,132.5000,132.5000,135.3000,135.3000,135.2985,135.2985,136.3673,136.3673,136.6313,136.6313,141.7094,141.6728
2010-04,133.2747,133.2747,133.2700,133.2700,136.4700,136.4700,136.4713,136.4713,137.8246,137.8246,137.8889,137.8889,142.3249,142.3086
2010-07,133.4215,133.4215,133.4200,133.4200,136.0800,136.0800,136.0771,136.0771,137.1900,137.1900,136.9081,136.9081,141.6161,141.7342
2010-10,133.8142,133.8142,133.8100,133.8100,136.3200,136.3200,136.3161,136.3161,138.2116,138.2116,138.1652,138.1652,142.0318,141.9667
2011-01,134.0282,134.5379,134.4500,134.6700,136.4700,136.4700,136.4690,136.4690,137.7164,137.7164,138.0646,138.0646,140.3696,140.3198
2011-04,134.2321,135.4711,134.4700,134.6800,136.8900,136.8900,136.8857,136.8857,136.7425,136.7425,136.8845,136.8845,138.9172,138.8670
2011-07,,136.0126,136.1800,136.5500,137.2700,137.2700,137.2709,137.2709,137.0437,137.0437,136.5852,136.5852,138.6639,138.8325
2011-10,,,135.9800,136.1600,138.3200,138.3200,138.3247,138.3247,136.9973,136.9973,136.9656,136.9656,139.5650,139.4963
2012-01,,,,138.5300,140.0200,139.5100,139.4810,139.0335,137.5610,137.5610,137.9665,137.9665,140.0825,140.0081
2012-04,,,,,140.1600,139.3200,139.5598,138.1234,137.1725,137.1725,137.3963,137.3963,138.9400,138.8614
2012-07,,,,,,140.2300,141.1846,139.0077,138.5719,138.5719,137.9610,137.9610,139.6847,139.8953
2012-10,,,,,,,140.4734,137.8584,137.9104,137.9104,137.8919,137.8919,138.1697,138.1121
2013-01,,,,,,,,138.7711,138.2105,136.7343,136.0100,136.2735,136.8729,136.7935
2013-04,,,,,,,,,138.8735,139.0433,137.2120,137.0807,136.6595,136.5720
2013-07,,,,,,,,,,139.7980,138.2377,137.0615,136.4641,136.6766
2013-10,,,,,,,,,,,137.4185,135.3905,135.8813,135.8357
2014-01,,,,,,,,,,,,136.9974,137.5307,138.3299
2014-04,,,,,,,,,,,,,137.8633,137.7710
2014-07,,,,,,,,,,,,,,137.4692
