"",2005-05-19,2005-08-18,2005-11-17,2006-02-16,2006-05-18,2006-08-17,2006-11-16,2007-02-20,2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1992-07,106.18,106.18,106.18,106.18,106.18,106.04,106.04,106.04,106.04,106.04,106.05,106.05,106.05,106.04,106.04,106.04,106.04,106.04,106.00,106.00,105.97,105.97,105.97,105.97,105.98,109.08,109.08,109.08,109.08,109.07,109.07,109.07,109.07,109.08,109.08,109.08,109.07,112.52,112.52
1992-10,105.37,105.38,105.38,105.38,105.38,105.26,105.26,105.26,105.26,105.29,105.28,105.28,105.28,105.27,105.27,105.27,105.27,105.26,105.27,105.27,105.37,105.33,105.33,105.33,105.24,108.98,108.98,108.98,108.96,109.00,109.01,109.01,109.01,108.99,109.00,109.00,109.00,112.20,112.20
1993-01,105.14,105.14,105.14,105.14,105.14,105.04,105.04,105.04,105.04,105.03,105.05,105.05,105.05,105.05,105.05,105.05,105.05,105.00,105.07,105.07,105.11,105.12,105.12,105.12,105.19,107.92,107.92,107.92,107.92,107.91,107.91,107.91,107.91,107.91,107.91,107.91,107.91,110.71,110.71
1993-04,105.19,105.18,105.16,105.18,105.18,105.09,105.09,105.09,105.08,105.07,105.06,105.06,105.07,105.07,105.06,105.06,105.06,105.14,105.09,105.09,104.96,104.97,104.97,104.97,104.97,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.16,108.15,108.15,108.15,108.15,111.16,111.16
1993-07,105.32,105.32,105.32,105.32,105.32,105.18,105.18,105.18,105.18,105.17,105.18,105.18,105.19,105.17,105.18,105.17,105.17,105.18,105.14,105.14,105.12,105.12,105.12,105.12,105.12,108.10,108.10,108.10,108.11,108.10,108.10,108.10,108.10,108.11,108.11,108.11,108.10,111.03,111.03
1993-10,104.49,104.50,104.49,104.50,104.50,104.37,104.37,104.37,104.36,104.39,104.38,104.38,104.39,104.38,104.38,104.38,104.37,104.37,104.38,104.38,104.50,104.42,104.42,104.42,104.34,108.13,108.12,108.12,108.11,108.13,108.13,108.13,108.13,108.13,108.13,108.13,108.13,111.08,111.08
1994-01,105.04,105.04,105.04,105.04,105.04,104.97,104.97,104.97,104.97,104.96,104.99,104.99,104.98,105.00,104.99,105.00,105.00,104.95,105.01,105.01,104.97,104.98,104.98,104.98,105.03,108.20,108.20,108.20,108.20,108.19,108.19,108.19,108.19,108.19,108.19,108.19,108.19,110.90,110.90
1994-04,105.11,105.10,105.10,105.10,105.10,105.00,105.00,105.00,105.00,105.00,104.98,104.98,104.98,104.99,104.99,104.99,104.99,105.06,105.00,105.00,104.91,104.91,104.91,104.91,104.90,108.12,108.12,108.12,108.12,108.12,108.12,108.12,108.12,108.11,108.11,108.11,108.11,110.75,110.75
1994-07,105.23,105.23,105.23,105.23,105.23,105.12,105.12,105.12,105.12,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.08,105.08,105.09,105.14,105.14,105.14,105.14,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,108.04,110.85,110.85
1994-10,104.72,104.73,104.73,104.73,104.73,104.64,104.64,104.64,104.64,104.66,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.63,104.64,104.64,104.75,104.68,104.68,104.68,104.63,107.72,107.72,107.72,107.72,107.73,107.73,107.73,107.73,107.72,107.73,107.73,107.73,110.67,110.67
1995-01,104.09,104.10,104.10,104.10,104.10,104.04,104.03,104.03,104.03,104.03,104.09,104.09,104.08,104.09,104.08,104.08,104.08,104.03,104.09,104.09,103.98,103.98,103.98,103.98,104.03,107.52,107.52,107.52,107.52,107.51,107.51,107.51,107.51,107.53,107.51,107.52,107.52,110.61,110.60
1995-04,104.30,104.29,104.29,104.29,104.29,104.23,104.23,104.23,104.23,104.23,104.20,104.20,104.20,104.20,104.20,104.20,104.20,104.27,104.21,104.21,104.17,104.17,104.17,104.17,104.17,106.76,106.76,106.76,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,106.78,109.77,109.77
1995-07,104.40,104.40,104.38,104.40,104.38,104.32,104.32,104.32,104.32,104.32,104.31,104.31,104.31,104.30,104.30,104.29,104.30,104.30,104.27,104.28,104.34,104.37,104.37,104.37,104.36,106.86,106.86,106.86,106.86,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,110.15,110.15
1995-10,104.03,104.03,104.03,104.03,104.03,103.98,103.98,103.98,103.98,103.99,103.97,103.97,103.97,103.97,103.97,103.97,103.97,103.95,103.97,103.97,104.06,104.03,104.03,104.03,104.00,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,110.28,110.28
1996-01,102.96,102.97,102.97,102.97,102.97,102.92,102.92,102.92,102.92,102.92,102.97,102.97,102.96,102.97,102.96,102.97,102.97,102.92,102.98,102.98,102.77,102.77,102.77,102.77,102.79,105.56,105.56,105.56,105.56,105.55,105.55,105.55,105.56,105.55,105.55,105.55,105.55,108.99,108.99
1996-04,103.06,103.05,103.05,103.05,103.05,103.02,103.02,103.02,103.02,103.02,103.00,103.00,103.00,103.00,103.01,103.00,103.00,103.06,103.00,103.00,103.05,103.06,103.06,103.06,103.05,105.79,105.79,105.79,105.79,105.80,105.80,105.80,105.80,105.79,105.80,105.79,105.80,109.07,109.07
1996-07,103.11,103.11,103.11,103.11,103.11,103.10,103.10,103.10,103.10,103.10,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.09,103.08,103.08,103.17,103.19,103.19,103.19,103.18,106.15,106.15,106.15,106.15,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,109.38,109.38
1996-10,103.04,103.04,103.04,103.04,103.04,103.02,103.02,103.02,103.02,103.02,103.01,103.01,103.01,103.00,103.00,103.00,103.00,102.99,103.00,103.00,103.08,103.06,103.06,103.06,103.04,105.33,105.33,105.33,105.33,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,108.21,108.19
1997-01,102.49,102.49,102.49,102.49,102.50,102.47,102.47,102.47,102.47,102.47,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.48,102.53,102.53,102.31,102.31,102.31,102.31,102.32,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,104.07,106.84,106.84
1997-04,102.54,102.54,102.53,102.53,102.53,102.53,102.53,102.52,102.52,102.52,102.50,102.50,102.51,102.50,102.51,102.51,102.51,102.56,102.51,102.51,102.57,102.57,102.57,102.57,102.57,106.49,106.49,106.49,106.49,106.50,106.50,106.50,106.50,106.50,106.50,106.50,106.50,109.35,109.37
1997-07,102.42,102.42,102.42,102.42,102.42,102.41,102.42,102.42,102.41,102.42,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.48,102.49,102.49,102.49,102.48,105.60,105.60,105.60,105.60,105.61,105.61,105.61,105.61,105.61,105.61,105.61,105.61,108.64,108.63
1997-10,102.54,102.54,102.53,102.54,102.54,102.57,102.57,102.57,102.56,102.56,102.54,102.54,102.54,102.55,102.54,102.54,102.54,102.54,102.55,102.55,102.62,102.62,102.62,102.62,102.62,105.30,105.29,105.29,105.29,105.28,105.28,105.28,105.28,105.29,105.28,105.29,105.28,107.93,107.92
1998-01,102.46,102.46,102.46,102.46,102.46,102.49,102.49,102.49,102.49,102.49,102.53,102.53,102.53,102.53,102.52,102.53,102.53,102.48,102.53,102.53,102.35,102.35,102.35,102.35,102.36,104.94,104.93,104.93,104.93,104.94,104.94,104.94,104.94,104.93,104.93,104.93,104.93,107.59,107.59
1998-04,101.85,101.85,101.85,101.85,101.85,101.88,101.88,101.88,101.88,101.87,101.86,101.86,101.86,101.86,101.86,101.86,101.86,101.93,101.86,101.86,101.91,101.93,101.93,101.93,101.93,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,107.48,107.48
1998-07,101.56,101.56,101.56,101.56,101.56,101.60,101.60,101.60,101.60,101.60,101.59,101.59,101.59,101.57,101.57,101.57,101.57,101.59,101.57,101.57,101.65,101.62,101.62,101.62,101.62,104.52,104.52,104.52,104.52,104.54,104.54,104.54,104.54,104.53,104.53,104.53,104.53,107.60,107.60
1998-10,101.31,101.30,101.30,101.30,101.30,101.33,101.33,101.33,101.33,101.33,101.34,101.34,101.33,101.33,101.34,101.33,101.33,101.33,101.34,101.34,101.38,101.41,101.41,101.41,101.41,104.99,104.99,104.99,104.98,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,107.61,107.60
1999-01,101.26,101.25,101.25,101.25,101.25,101.29,101.29,101.29,101.29,101.29,101.30,101.30,101.30,101.30,101.29,101.30,101.30,101.26,101.30,101.30,101.19,101.19,101.19,101.19,101.19,103.77,103.77,103.77,103.77,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,106.43,106.43
1999-04,101.10,101.10,101.10,101.10,101.10,101.13,101.13,101.13,101.13,101.13,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.18,101.12,101.12,101.13,101.13,101.13,101.13,101.13,104.33,104.33,104.33,104.33,104.33,104.33,104.34,104.34,104.33,104.33,104.33,104.33,106.85,106.85
1999-07,100.54,100.56,100.56,100.56,100.56,100.57,100.57,100.57,100.57,100.58,100.57,100.57,100.57,100.57,100.57,100.56,100.57,100.57,100.57,100.57,100.63,100.60,100.60,100.60,100.60,103.81,103.81,103.81,103.81,103.83,103.83,103.83,103.83,103.82,103.82,103.82,103.82,105.93,105.94
1999-10,100.53,100.52,100.52,100.52,100.52,100.56,100.56,100.56,100.56,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.60,100.57,100.57,100.57,100.57,104.53,104.53,104.53,104.53,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,106.38,106.38
2000-01,100.50,100.46,100.46,100.46,100.46,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.52,100.47,100.52,100.52,100.48,100.48,100.48,100.48,100.48,103.97,103.97,103.97,103.97,103.98,103.98,103.98,103.98,103.98,103.98,103.98,103.98,105.65,105.65
2000-04,100.26,100.27,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.27,100.26,100.26,100.26,100.26,100.26,100.26,100.26,100.32,100.27,100.27,100.20,100.21,100.21,100.21,100.20,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.08,103.07,104.60,104.60
2000-07,99.75,99.80,99.79,99.79,99.79,99.73,99.73,99.73,99.73,99.74,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.80,99.81,99.81,99.81,99.80,102.50,102.50,102.50,102.49,102.51,102.51,102.51,102.51,102.51,102.51,102.51,102.51,104.39,104.39
2000-10,99.49,99.48,99.49,99.49,99.49,99.49,99.49,99.49,99.49,99.48,99.48,99.48,99.47,99.49,99.48,99.49,99.48,99.48,99.48,99.48,99.52,99.51,99.51,99.51,99.51,102.08,102.08,102.08,102.08,102.05,102.05,102.05,102.05,102.06,102.06,102.06,102.06,104.22,104.22
2001-01,99.25,99.19,99.19,99.19,99.19,99.26,99.26,99.26,99.26,99.24,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.20,99.25,99.25,99.23,99.23,99.23,99.23,99.24,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.21,102.22,102.22,102.22,102.22,104.54,104.54
2001-04,99.24,99.19,99.18,99.19,99.19,99.18,99.18,99.18,99.18,99.21,99.19,99.19,99.20,99.18,99.18,99.18,99.19,99.24,99.20,99.20,99.13,99.13,99.13,99.13,99.13,101.82,101.82,101.82,101.82,101.83,101.83,101.83,101.83,101.82,101.82,101.82,101.82,104.10,104.11
2001-07,99.12,99.20,99.20,99.20,99.20,99.12,99.12,99.12,99.12,99.14,99.14,99.14,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.13,99.18,99.18,99.18,99.18,99.18,101.74,101.74,101.74,101.73,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.75,104.02,104.02
2001-10,98.83,98.80,98.81,98.81,98.81,98.84,98.84,98.84,98.83,98.82,98.84,98.84,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.83,98.87,98.85,98.85,98.85,98.86,101.09,101.09,101.09,101.10,101.08,101.08,101.08,101.08,101.08,101.08,101.08,101.08,103.47,103.47
2002-01,98.13,98.03,98.04,98.04,98.04,98.13,98.13,98.13,98.13,98.07,98.08,98.08,98.08,98.09,98.09,98.09,98.09,98.04,98.09,98.09,98.08,98.08,98.08,98.08,98.09,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.35,100.35,100.35,100.34,102.86,102.86
2002-04,98.36,98.30,98.28,98.29,98.29,98.23,98.24,98.24,98.24,98.28,98.25,98.25,98.25,98.24,98.24,98.24,98.24,98.29,98.27,98.27,98.23,98.24,98.24,98.24,98.23,101.34,101.34,101.34,101.35,101.35,101.35,101.35,101.35,101.34,101.34,101.34,101.33,103.77,103.77
2002-07,98.33,98.51,98.51,98.51,98.51,98.36,98.36,98.36,98.36,98.38,98.38,98.38,98.37,98.37,98.37,98.38,98.37,98.38,98.37,98.37,98.41,98.41,98.41,98.41,98.41,101.26,101.26,101.26,101.24,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.26,103.49,103.49
2002-10,98.21,98.10,98.12,98.12,98.12,98.17,98.17,98.17,98.17,98.17,98.20,98.20,98.18,98.19,98.19,98.19,98.19,98.19,98.18,98.18,98.18,98.16,98.16,98.16,98.17,100.67,100.67,100.67,100.67,100.66,100.66,100.66,100.66,100.67,100.67,100.67,100.66,102.84,102.84
2003-01,98.22,98.00,98.01,98.01,98.01,97.95,97.94,97.94,97.94,97.81,97.83,97.83,97.85,97.86,97.86,97.86,97.86,97.81,97.86,97.86,97.85,97.86,97.86,97.86,97.87,100.66,100.65,100.65,100.66,100.66,100.66,100.66,100.66,100.67,100.67,100.67,100.66,102.80,102.80
2003-04,98.10,97.66,97.63,97.64,97.63,97.58,97.59,97.59,97.60,97.64,97.58,97.58,97.59,97.57,97.57,97.57,97.57,97.61,97.61,97.61,97.62,97.63,97.63,97.63,97.61,100.49,100.49,100.49,100.49,100.50,100.50,100.50,100.50,100.48,100.48,100.48,100.47,102.84,102.84
2003-07,97.96,97.55,97.55,97.55,97.55,97.77,97.77,97.77,97.77,97.78,97.80,97.80,97.79,97.79,97.79,97.80,97.79,97.79,97.76,97.76,97.79,97.79,97.79,97.79,97.79,100.66,100.66,100.66,100.65,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.67,103.09,103.09
2003-10,97.93,97.72,97.74,97.73,97.74,97.63,97.63,97.63,97.62,97.66,97.71,97.71,97.67,97.66,97.65,97.65,97.65,97.65,97.63,97.63,97.61,97.61,97.61,97.61,97.62,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.18,100.18,100.18,100.17,102.39,102.39
2004-01,98.24,98.18,98.19,98.20,98.19,97.95,97.93,97.93,97.93,97.71,97.72,97.72,97.76,97.76,97.76,97.76,97.76,97.71,97.78,97.78,97.77,97.79,97.79,97.79,97.80,100.31,100.31,100.31,100.31,100.30,100.30,100.30,100.30,100.31,100.31,100.31,100.30,102.47,102.47
2004-04,97.89,97.43,97.38,97.39,97.39,97.03,97.04,97.04,97.05,97.16,97.06,97.06,97.08,97.05,97.05,97.05,97.05,97.09,97.10,97.10,97.11,97.11,97.11,97.11,97.09,99.75,99.75,99.75,99.75,99.76,99.76,99.76,99.76,99.74,99.74,99.74,99.73,101.90,101.90
2004-07,97.93,97.36,97.37,97.36,97.36,97.35,97.36,97.36,97.36,97.35,97.39,97.39,97.37,97.38,97.38,97.38,97.38,97.38,97.32,97.32,97.37,97.34,97.34,97.34,97.33,99.90,99.90,99.90,99.88,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.91,101.91,101.91
2004-10,97.70,97.44,97.46,97.46,97.46,97.17,97.16,97.16,97.14,97.30,97.38,97.38,97.32,97.32,97.31,97.31,97.32,97.33,97.30,97.30,97.27,97.21,97.21,97.21,97.23,100.83,100.83,100.83,100.84,100.83,100.83,100.83,100.83,100.84,100.84,100.84,100.84,102.79,102.79
2005-01,97.39,97.44,97.43,97.43,97.43,97.46,97.44,97.44,97.44,97.13,97.14,97.14,97.21,97.16,97.17,97.16,97.16,97.11,97.22,97.22,97.22,97.24,97.24,97.24,97.27,99.21,99.21,99.21,99.21,99.20,99.20,99.20,99.20,99.21,99.21,99.21,99.21,100.06,100.06
2005-04,,97.41,97.42,97.48,97.48,97.38,97.39,97.40,97.41,97.30,97.16,97.16,97.19,97.07,97.07,97.07,97.06,97.11,97.17,97.17,97.13,97.12,97.13,97.12,97.10,100.92,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.90,100.90,100.90,100.91,102.72,102.72
2005-07,,,97.32,97.42,97.42,97.28,97.30,97.29,97.30,97.06,97.12,97.12,97.09,97.03,97.03,97.03,97.03,97.03,96.92,96.91,96.99,97.01,97.01,97.01,96.98,99.75,99.75,99.75,99.74,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.76,101.72,101.72
2005-10,,,,97.81,97.82,97.41,97.41,97.41,97.38,97.36,97.45,97.45,97.38,97.36,97.35,97.35,97.36,97.34,97.30,97.30,97.27,97.22,97.21,97.22,97.24,100.12,100.12,100.12,100.13,100.12,100.12,100.12,100.12,100.14,100.14,100.14,100.13,102.10,102.10
2006-01,,,,,97.42,97.29,97.26,97.34,97.35,96.60,96.60,96.60,96.68,96.68,96.69,96.68,96.68,96.52,96.68,96.68,96.63,96.67,96.66,96.66,96.69,99.93,99.92,99.92,99.92,99.90,99.90,99.90,99.90,99.92,99.92,99.92,99.92,102.85,102.85
2006-04,,,,,,97.37,97.49,97.55,97.54,97.48,97.32,97.32,97.34,97.23,97.23,97.23,97.22,97.12,97.21,97.21,97.14,97.12,97.13,97.12,97.10,99.46,99.46,99.46,99.47,99.47,99.47,99.47,99.47,99.44,99.44,99.45,99.45,102.52,102.52
2006-07,,,,,,,97.76,97.51,97.45,97.26,97.34,97.33,97.30,97.25,97.25,97.26,97.26,97.11,96.91,96.90,97.04,97.09,97.09,97.10,97.03,99.45,99.45,99.45,99.44,99.46,99.46,99.46,99.46,99.46,99.46,99.45,99.46,102.56,102.56
2006-10,,,,,,,,97.54,97.60,97.70,97.81,97.82,97.71,97.66,97.65,97.64,97.67,97.49,97.43,97.43,97.42,97.38,97.38,97.38,97.43,99.69,99.68,99.68,99.69,99.68,99.68,99.68,99.68,99.69,99.69,99.69,99.69,103.05,103.05
2007-01,,,,,,,,,98.50,97.56,97.52,97.53,97.67,97.56,97.58,97.57,97.56,97.37,97.63,97.63,97.49,97.28,97.27,97.27,97.32,100.10,100.09,100.09,100.08,100.05,100.05,100.05,100.05,100.09,100.09,100.09,100.08,103.17,103.17
2007-04,,,,,,,,,,97.56,97.45,97.42,97.50,97.48,97.48,97.48,97.46,97.33,97.47,97.47,97.35,97.22,97.22,97.22,97.19,99.62,99.62,99.62,99.63,99.63,99.63,99.63,99.63,99.60,99.60,99.60,99.62,102.89,102.89
2007-07,,,,,,,,,,,97.38,97.50,97.42,97.36,97.36,97.37,97.37,97.20,96.88,96.88,97.10,97.08,97.09,97.09,96.99,99.45,99.45,99.45,99.44,99.48,99.48,99.48,99.48,99.45,99.45,99.45,99.45,102.58,102.58
2007-10,,,,,,,,,,,,97.96,97.81,97.40,97.38,97.37,97.41,97.22,97.13,97.12,97.18,97.00,97.00,97.00,97.07,99.02,99.01,99.01,99.02,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,102.41,102.41
2008-01,,,,,,,,,,,,,97.51,97.44,97.61,97.58,97.56,97.37,97.76,97.77,97.53,97.18,97.16,97.16,97.23,99.22,99.21,99.21,99.20,99.14,99.14,99.13,99.13,99.20,99.20,99.20,99.19,102.29,102.28
2008-04,,,,,,,,,,,,,,97.65,97.42,97.50,97.48,97.36,97.54,97.54,97.37,97.15,97.16,97.16,97.13,101.10,101.10,101.10,101.11,101.10,101.10,101.10,101.10,101.09,101.09,101.09,101.11,103.79,103.79
2008-07,,,,,,,,,,,,,,,97.04,97.25,97.21,97.19,96.76,96.75,97.05,96.91,96.92,96.93,96.79,99.63,99.63,99.63,99.61,99.64,99.64,99.64,99.64,99.60,99.60,99.60,99.60,101.96,101.96
2008-10,,,,,,,,,,,,,,,,95.85,95.79,95.66,95.52,95.51,95.62,95.32,95.32,95.33,95.40,97.51,97.51,97.51,97.55,97.54,97.54,97.54,97.54,97.52,97.52,97.52,97.54,100.63,100.63
2009-01,,,,,,,,,,,,,,,,,94.24,93.96,94.18,94.54,94.23,94.00,93.98,93.98,94.08,96.52,96.51,96.51,96.48,96.35,96.35,96.36,96.36,96.42,96.42,96.42,96.40,99.36,99.36
2009-04,,,,,,,,,,,,,,,,,,93.98,93.74,94.00,93.82,93.84,93.84,93.84,93.82,96.08,96.09,96.09,96.09,96.10,96.10,96.10,96.10,96.04,96.04,96.05,96.07,98.43,98.43
2009-07,,,,,,,,,,,,,,,,,,,93.43,93.73,94.02,94.14,94.15,94.15,93.98,96.41,96.41,96.41,96.39,96.41,96.41,96.41,96.40,96.31,96.31,96.30,96.30,98.77,98.77
2009-10,,,,,,,,,,,,,,,,,,,,94.44,94.73,94.67,94.67,94.68,94.78,97.45,97.45,97.46,97.50,97.62,97.62,97.63,97.63,97.44,97.43,97.44,97.45,98.87,98.87
2010-01,,,,,,,,,,,,,,,,,,,,,95.11,95.39,95.33,95.32,95.57,97.55,97.54,97.54,97.49,97.24,97.25,97.26,97.26,97.16,97.17,97.16,97.12,98.78,98.78
2010-04,,,,,,,,,,,,,,,,,,,,,,95.58,95.77,95.68,95.73,98.14,98.14,98.15,98.14,98.15,98.15,98.15,98.15,97.99,97.99,97.99,98.02,99.97,99.97
2010-07,,,,,,,,,,,,,,,,,,,,,,,96.46,96.49,96.25,98.49,98.50,98.49,98.47,98.45,98.45,98.45,98.45,98.27,98.27,98.27,98.26,100.03,100.03
2010-10,,,,,,,,,,,,,,,,,,,,,,,,96.28,96.39,98.89,98.89,98.89,98.97,98.89,98.89,98.89,98.89,98.74,98.74,98.75,98.77,101.20,101.20
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,96.50,98.52,98.80,98.78,98.87,98.33,98.33,98.34,98.34,98.51,98.51,98.52,98.47,100.71,100.69
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,98.39,98.81,98.71,98.51,98.18,98.18,98.18,98.18,98.14,98.13,98.13,98.16,100.41,100.41
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77,98.81,98.69,98.30,98.30,98.28,98.27,98.18,98.18,98.17,98.17,100.18,100.18
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.56,98.38,98.25,98.24,98.26,98.26,97.98,97.98,97.98,98.02,100.03,100.03
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.41,98.95,98.68,98.62,98.66,98.43,98.44,98.43,98.37,100.25,100.25
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.19,97.97,97.54,97.50,97.13,97.13,97.13,97.17,98.84,98.85
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.28,97.71,97.71,97.50,97.51,97.49,97.47,98.88,98.89
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.00,97.15,96.90,96.89,96.90,96.93,98.43,98.42
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.08,96.77,96.46,96.31,96.24,97.64,97.64
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47,97.44,97.56,97.55,98.67,98.67
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.83,97.84,97.74,98.77,98.79
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.92,96.93,98.14,98.14
