"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,50.63,51.010,51.010,51.010
2000-04,47.78,47.78,47.78,47.78,47.78,47.78,47.78,47.78,47.78,47.78,47.78,47.78,48.394,48.394,48.394
2000-07,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,52.11,53.831,53.831,53.831
2000-10,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,51.412,51.412,51.412
2001-01,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.31,52.785,52.785,52.785
2001-04,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.13,49.938,49.938,49.938
2001-07,54.58,54.58,54.58,54.58,54.58,54.58,54.58,54.58,54.58,54.58,54.58,54.58,55.823,55.823,55.823
2001-10,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.12,53.213,53.213,53.213
2002-01,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,52.942,52.942,52.942
2002-04,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.06,50.424,50.424,50.424
2002-07,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,55.03,56.456,56.456,56.456
2002-10,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.286,53.286,53.286
2003-01,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,54.24,53.409,53.409,53.409
2003-04,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.34,50.593,50.593,50.593
2003-07,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,56.05,57.578,57.578,57.578
2003-10,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.91,54.387,54.387,54.387
2004-01,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.83,53.004,53.004,53.004
2004-04,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,50.62,51.079,51.079,51.079
2004-07,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,54.93,56.447,56.447,56.447
2004-10,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,54.460,54.460,54.460
2005-01,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,55.33,54.400,54.400,54.400
2005-04,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,53.020,53.020,53.020
2005-07,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,56.87,58.147,58.147,58.147
2005-10,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,55.76,56.247,56.247,56.247
2006-01,57.39,57.39,57.39,57.39,57.39,57.39,57.39,57.39,57.39,57.39,57.39,57.39,55.937,55.937,55.937
2006-04,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.425,54.425,54.425
2006-07,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,59.42,60.667,60.667,60.667
2006-10,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.07,59.148,59.148,59.148
2007-01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,63.01,61.340,61.340,61.340
2007-04,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.09,59.115,59.115,59.115
2007-07,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.27,64.961,64.961,64.961
2007-10,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.88,62.497,62.497,62.497
2008-01,65.06,65.06,65.06,65.06,64.85,64.85,64.85,64.85,64.85,64.85,64.85,64.85,63.669,63.669,63.669
2008-04,62.15,62.15,62.15,62.15,62.01,62.01,62.01,62.01,62.01,62.01,62.01,62.01,61.455,61.455,61.455
2008-07,66.37,66.37,66.37,66.37,66.29,66.29,66.29,66.29,66.29,66.29,66.29,66.29,66.121,66.121,66.121
2008-10,64.77,64.77,64.77,64.77,65.01,65.01,65.01,65.01,65.01,65.01,65.01,65.01,64.157,64.157,64.157
2009-01,58.52,58.52,58.52,58.52,57.88,57.88,57.88,57.88,58.16,58.16,58.16,58.16,58.661,58.661,58.661
2009-04,54.80,54.80,54.80,54.80,54.42,54.42,54.42,54.42,54.62,54.62,54.62,54.62,55.221,55.221,55.221
2009-07,59.41,59.41,59.41,59.41,58.96,58.96,58.96,58.96,59.24,59.24,59.24,59.24,59.938,59.938,59.938
2009-10,58.65,58.65,58.65,58.65,58.61,58.61,58.61,58.61,58.80,58.80,58.80,58.80,58.350,58.350,58.350
2010-01,59.50,59.50,59.50,59.50,58.70,58.70,58.70,58.70,60.71,60.71,60.71,60.71,60.986,60.986,60.986
2010-04,56.22,56.22,56.22,56.22,55.73,55.73,55.73,55.73,57.42,57.42,57.42,57.42,58.090,58.090,58.090
2010-07,61.72,61.72,61.72,61.72,61.21,61.21,61.21,61.21,63.00,63.00,63.00,63.00,63.634,63.634,63.634
2010-10,61.13,61.13,61.13,61.13,60.62,60.62,60.62,60.62,62.24,62.24,62.24,62.24,62.529,62.529,62.529
2011-01,61.06,61.34,61.32,61.27,60.76,60.76,60.76,60.76,64.12,64.12,64.12,64.12,64.055,64.055,64.055
2011-04,57.68,58.12,58.13,57.89,57.50,57.50,57.50,57.50,59.94,59.94,59.94,59.94,60.429,60.429,60.429
2011-07,,63.24,63.70,63.51,62.68,62.68,62.68,62.68,65.30,65.30,65.30,65.30,65.888,65.888,65.888
2011-10,,,63.03,62.90,61.98,61.98,61.98,61.98,64.58,64.58,64.58,64.58,63.981,63.981,63.981
2012-01,,,,63.97,63.70,63.66,63.60,63.58,66.78,66.78,66.78,66.78,66.117,66.117,66.117
2012-04,,,,,59.95,59.93,59.93,59.98,62.52,62.52,62.52,62.52,61.824,61.824,61.824
2012-07,,,,,,65.11,65.34,65.24,68.29,68.29,68.29,68.29,67.541,67.541,67.541
2012-10,,,,,,,63.90,63.81,66.92,66.92,66.92,66.92,64.974,64.974,64.974
2013-01,,,,,,,,65.81,69.63,69.56,69.45,69.19,66.803,66.803,66.803
2013-04,,,,,,,,,66.56,66.78,66.77,66.60,64.031,64.031,64.031
2013-07,,,,,,,,,,72.85,73.36,73.20,71.050,71.050,71.050
2013-10,,,,,,,,,,,71.54,71.13,68.415,68.415,68.415
2014-01,,,,,,,,,,,,73.31,70.987,71.055,71.042
2014-04,,,,,,,,,,,,,67.257,67.558,67.526
2014-07,,,,,,,,,,,,,,74.575,74.110
2014-10,,,,,,,,,,,,,,,71.552
