"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,3604.6311,3604.5040,3604.5040,3606.9560,3606.9560,3604.8260,3604.8260,3604.8260,3604.7127,3604.9569,3604.9569,3604.9569,3604.9569,3605.9435,3605.9435,3605.9435,3606.3511,3377.3400,3377.3367,3377.3400,3377.3900,3377.4900,3377.4900,3377.4934,3377.4934,3377.5238,3377.5238,3377.5238,3377.4717,3447.1932,3447.1932
1995-07,3612.4751,3611.6073,3611.6073,3612.5199,3612.5199,3611.6642,3611.6642,3611.6642,3611.1609,3611.2944,3611.2944,3611.2944,3611.2944,3612.6059,3612.6059,3612.6059,3612.9032,3392.0300,3392.0336,3392.0300,3392.1400,3392.0900,3392.0900,3392.0940,3392.0940,3392.1288,3392.1288,3392.1288,3392.0122,3468.1009,3468.1009
1995-10,3616.8489,3618.2923,3618.2923,3613.5213,3613.5213,3615.9214,3615.9214,3615.9214,3616.8770,3616.8590,3616.8590,3616.8590,3616.8590,3614.9705,3614.9705,3614.9705,3612.6671,3392.2600,3392.2568,3392.2600,3392.2000,3392.3000,3392.3000,3392.3025,3392.3025,3392.1573,3392.1573,3392.1573,3392.2180,3474.7409,3474.7409
1996-01,3604.6474,3603.7776,3603.7776,3604.7193,3604.7193,3603.6883,3603.6883,3603.6883,3601.9456,3602.1301,3602.1301,3602.1301,3602.1301,3602.9791,3602.9791,3602.9791,3604.0665,3390.2900,3390.2891,3390.2900,3390.2000,3390.4500,3390.4500,3390.4533,3390.4533,3390.1447,3390.1447,3390.1447,3390.2469,3468.7882,3468.7882
1996-04,3593.5083,3593.7120,3593.7120,3595.3345,3595.3345,3593.6278,3593.6278,3593.6278,3594.4502,3594.6714,3594.6714,3594.6714,3594.6714,3595.4527,3595.4527,3595.4527,3595.4696,3380.6100,3380.6079,3380.6100,3380.6500,3380.7700,3380.7700,3380.7735,3380.7735,3380.8008,3380.8008,3380.8008,3380.7637,3442.6704,3442.6704
1996-07,3589.6012,3589.2739,3589.2739,3589.5596,3589.5596,3588.9770,3588.9770,3588.9770,3590.1714,3590.2806,3590.2806,3590.2806,3590.2806,3591.2486,3591.2486,3591.2486,3591.0062,3386.9100,3386.9127,3386.9100,3386.9700,3386.9400,3386.9400,3386.9410,3386.9410,3386.9107,3386.9107,3386.9107,3386.8386,3436.7124,3436.7124
1996-10,3588.8692,3589.1161,3589.1161,3586.2662,3586.2662,3588.0360,3588.0360,3588.0360,3587.7617,3587.7793,3587.7793,3587.7793,3587.7793,3586.5367,3586.5367,3586.5367,3585.6747,3368.4900,3368.4907,3368.4900,3368.4800,3368.5300,3368.5300,3368.5318,3368.5318,3368.4557,3368.4557,3368.4557,3368.4628,3411.9320,3411.9320
1997-01,3573.6388,3572.9995,3572.9995,3573.5212,3573.5212,3572.5253,3572.5253,3572.5253,3570.6379,3570.8509,3570.8509,3570.8509,3570.8509,3571.5629,3571.5629,3571.5629,3572.2528,3335.5500,3335.5485,3335.5500,3335.5000,3335.7300,3335.7300,3335.7320,3335.7320,3335.4701,3335.4701,3335.4701,3335.5241,3368.9484,3368.9484
1997-04,3560.5284,3560.6467,3560.6467,3561.5914,3561.5914,3560.4098,3560.4098,3560.4098,3561.4724,3561.5053,3561.5053,3561.5053,3561.5053,3562.0841,3562.0841,3562.0841,3561.9341,3391.0800,3391.0779,3391.0800,3391.1100,3391.2400,3391.2400,3391.2399,3391.2399,3391.2589,3391.2589,3391.2589,3391.2271,3431.7830,3431.7830
1997-07,3563.9832,3563.8371,3563.8371,3563.8315,3563.8315,3563.4656,3563.4656,3563.4656,3565.1633,3565.2787,3565.2787,3565.2787,3565.2787,3565.9904,3565.9904,3565.9904,3565.6704,3375.2000,3375.2014,3375.2000,3375.2100,3375.2100,3375.2100,3375.2108,3375.2108,3375.1418,3375.1418,3375.1418,3375.1217,3414.3962,3414.3962
1997-10,3566.3442,3566.3051,3566.3051,3564.8443,3564.8443,3565.8699,3565.8699,3565.8699,3564.9970,3565.1169,3565.1169,3565.1169,3565.1169,3565.8396,3565.8396,3565.8396,3565.6196,3363.7800,3363.7773,3363.7800,3363.7800,3363.8200,3363.8200,3363.8188,3363.8188,3363.7501,3363.7501,3363.7501,3363.7480,3402.2650,3402.2650
1998-01,3564.2448,3563.5911,3563.5911,3563.9016,3563.9016,3562.9838,3562.9838,3562.9838,3561.4678,3561.7517,3561.7517,3561.7517,3561.7517,3562.2894,3562.2894,3562.2894,3562.6771,3365.1700,3365.1697,3365.1700,3365.2000,3365.3800,3365.3800,3365.3830,3365.3830,3365.1707,3365.1707,3365.1707,3365.1535,3394.2767,3394.2767
1998-04,3580.8743,3580.6855,3580.6855,3581.0563,3581.0563,3580.3213,3580.3213,3580.3213,3581.0048,3580.8962,3580.8962,3580.8962,3580.8962,3581.4158,3581.4158,3581.4158,3581.3132,3375.9200,3375.9152,3375.9200,3375.9400,3376.0700,3376.0700,3376.0740,3376.0740,3376.0871,3376.0871,3376.0871,3376.0675,3419.2771,3419.2771
1998-07,3577.6068,3577.5308,3577.5308,3577.5602,3577.5602,3577.1510,3577.1510,3577.1510,3578.6053,3578.7347,3578.7347,3578.7347,3578.7347,3578.1745,3578.1745,3578.1745,3577.9520,3384.1200,3384.1152,3384.1200,3384.0700,3384.0900,3384.0900,3384.0940,3384.0940,3383.9853,3383.9853,3383.9853,3384.0202,3434.1670,3434.1670
1998-10,3576.4715,3576.6511,3576.6511,3575.9404,3575.9404,3576.4695,3576.4695,3576.4695,3575.8477,3576.0736,3576.0736,3576.0736,3576.0736,3578.2862,3578.2862,3578.2862,3578.2236,3407.3800,3407.3787,3407.3800,3407.3700,3407.4200,3407.4200,3407.4239,3407.4239,3407.3425,3407.3425,3407.3425,3407.3443,3452.7584,3452.7584
1999-01,3577.3328,3576.5861,3576.5861,3576.7122,3576.7122,3575.9318,3575.9318,3575.9318,3574.1044,3574.5387,3574.5387,3574.5387,3574.5387,3575.0061,3575.0061,3575.0061,3575.2012,3376.7700,3376.7737,3376.7700,3376.8700,3377.0000,3377.0000,3376.9968,3376.9968,3376.8565,3376.8565,3376.8565,3376.7729,3427.1219,3427.1219
1999-04,3574.2407,3573.8477,3573.8477,3573.9616,3573.9616,3573.3663,3573.3663,3573.3663,3574.1542,3573.7682,3573.7682,3573.7682,3573.7682,3574.2969,3574.2969,3574.2969,3574.2321,3391.5000,3391.5007,3391.5000,3391.5200,3391.6400,3391.6400,3391.6416,3391.6416,3391.6315,3391.6315,3391.6315,3391.6124,3426.8132,3426.8132
1999-07,3591.6878,3591.6352,3591.6352,3591.5329,3591.5329,3591.2056,3591.2056,3591.2056,3592.4047,3592.5436,3592.5436,3592.5436,3592.5436,3591.9447,3591.9447,3591.9447,3591.7896,3408.5800,3408.5772,3408.5800,3408.4800,3408.5500,3408.5500,3408.5527,3408.5527,3408.4159,3408.4159,3408.4159,3408.5021,3427.0299,3427.0299
1999-10,3604.6469,3605.0955,3605.0955,3604.9578,3604.9578,3605.1177,3605.1177,3605.1177,3604.9580,3605.2888,3605.2888,3605.2888,3605.2888,3604.8714,3604.8714,3604.8714,3604.8962,3439.4800,3439.4827,3439.4800,3439.4600,3439.5400,3439.5400,3439.5412,3439.5412,3439.4318,3439.4318,3439.4318,3439.4484,3456.2669,3456.2669
2000-01,3634.0801,3633.2021,3633.2021,3633.1954,3633.1954,3632.4920,3632.4920,3632.4920,3630.2808,3630.9066,3630.9066,3630.9066,3630.9066,3631.3019,3631.3019,3631.3019,3631.3420,3445.3100,3445.3111,3445.3100,3445.5000,3445.5200,3445.5200,3445.5247,3445.5247,3445.4838,3445.4838,3445.4838,3445.3142,3471.5153,3471.5153
2000-04,3639.8535,3639.0928,3639.0928,3639.1586,3639.1586,3638.4356,3638.4356,3638.4356,3639.5913,3639.1066,3639.1066,3639.1066,3639.1066,3639.6730,3639.6730,3639.6730,3639.7230,3430.4300,3430.4317,3430.4300,3430.7100,3430.6500,3430.6500,3430.6543,3430.6543,3430.7721,3430.7721,3430.7721,3430.5239,3447.9210,3447.9210
2000-07,3637.8505,3637.9626,3637.9626,3637.9839,3637.9839,3637.6565,3637.6565,3637.6565,3638.6580,3638.6632,3638.6632,3638.6632,3638.6632,3639.4139,3639.4139,3639.4139,3639.2338,3423.2800,3423.2792,3423.2800,3422.6100,3423.1000,3423.1000,3423.0997,3423.0997,3422.5812,3422.5812,3422.5812,3423.1930,3449.4109,3449.4109
2000-10,3642.3600,3643.0938,3643.0938,3643.0135,3643.0135,3643.1724,3643.1724,3643.1724,3643.2263,3643.6404,3643.6404,3643.6404,3643.6404,3643.3158,3643.3158,3643.3158,3643.4058,3415.2600,3415.2607,3415.2600,3415.4600,3415.4100,3415.4100,3415.4095,3415.4095,3415.4463,3415.4463,3415.4463,3415.2523,3436.6834,3436.6834
2001-01,3625.0152,3623.7302,3623.7302,3623.7156,3623.7156,3622.9178,3622.9178,3622.9178,3621.0068,3621.8831,3621.8831,3621.8831,3621.8831,3622.3426,3622.3426,3622.3426,3622.3701,3411.2000,3411.1995,3411.2000,3411.5100,3411.4000,3411.4000,3411.3965,3411.3965,3411.4960,3411.4960,3411.4960,3411.2156,3428.1590,3428.1590
2001-04,3630.1528,3628.9670,3628.9670,3629.0763,3629.0763,3628.1945,3628.1945,3628.1945,3629.3535,3628.8160,3628.8160,3628.8160,3628.8160,3629.3550,3629.3550,3629.3550,3629.4525,3398.9700,3398.9725,3398.9700,3399.4700,3399.2700,3399.2700,3399.2661,3399.2661,3399.4801,3399.4801,3399.4801,3399.0253,3416.1346,3416.1346
2001-07,3626.8178,3627.5296,3627.5296,3627.5802,3627.5802,3627.4119,3627.4119,3627.4119,3628.0259,3627.8052,3627.8052,3627.8052,3627.8052,3628.4885,3628.4885,3628.4885,3628.2460,3398.7600,3398.7643,3398.7600,3397.5200,3398.4200,3398.4200,3398.4240,3398.4240,3397.4866,3397.4866,3397.4866,3398.6263,3412.1220,3412.1220
2001-10,3620.9993,3621.9756,3621.9756,3621.8305,3621.8305,3622.0868,3622.0868,3622.0868,3622.2248,3622.6605,3622.6605,3622.6605,3622.6605,3622.3665,3622.3665,3622.3665,3622.4840,3381.7600,3381.7605,3381.7600,3382.1900,3382.0100,3382.0100,3382.0147,3382.0147,3382.2382,3382.2382,3382.2382,3381.8338,3396.8362,3396.8362
2002-01,3585.6462,3583.5798,3583.5798,3583.6212,3583.6212,3582.7281,3582.7281,3582.7281,3581.3814,3582.4687,3582.4687,3582.4687,3582.4687,3583.0199,3583.0199,3583.0199,3583.0398,3355.2100,3355.2123,3355.2100,3355.6400,3355.3700,3355.3700,3355.3665,3355.3665,3355.5974,3355.5974,3355.5974,3355.2170,3372.5979,3372.5979
2002-04,3573.9526,3572.0614,3572.0614,3572.3758,3572.3758,3571.2315,3571.2315,3571.2315,3572.1522,3571.9803,3571.9803,3571.9803,3571.9803,3572.5270,3572.5270,3572.5270,3572.6570,3366.2500,3366.2506,3366.2500,3366.9600,3366.6100,3366.6100,3366.6098,3366.6098,3366.9435,3366.9435,3366.9435,3366.2941,3389.3786,3389.3786
2002-07,3552.5700,3554.2760,3554.2760,3554.7061,3554.7061,3554.4560,3554.4560,3554.4560,3555.0422,3554.3904,3554.3904,3554.3904,3554.3904,3554.9995,3554.9995,3554.9995,3554.7095,3344.5500,3344.5529,3344.5500,3342.7400,3344.0600,3344.0600,3344.0585,3344.0585,3342.6961,3342.6961,3342.6961,3344.3548,3362.1247,3362.1247
2002-10,3520.7817,3522.3060,3522.3060,3521.5201,3521.5201,3522.2590,3522.2590,3522.2590,3522.0989,3522.3573,3522.3573,3522.3573,3522.3573,3522.0096,3522.0096,3522.0096,3522.1497,3303.6200,3303.6181,3303.6200,3304.2900,3304.0000,3304.0000,3304.0019,3304.0019,3304.4146,3304.4146,3304.4146,3303.7856,3318.7041,3318.7041
2003-01,3505.6679,3502.0004,3502.0004,3502.2610,3502.2610,3501.2760,3501.2760,3501.2760,3500.8287,3502.2340,3502.2340,3502.2340,3502.2340,3502.9871,3502.9871,3502.9871,3502.9391,3305.1900,3305.1854,3305.1900,3305.6800,3305.2600,3305.2600,3305.2575,3305.2575,3305.6154,3305.6154,3305.6154,3305.1646,3303.0361,3303.0361
2003-04,3480.2097,3478.7398,3478.7398,3479.3136,3479.3136,3477.7447,3477.7447,3477.7447,3477.7461,3478.2891,3478.2891,3478.2891,3478.2891,3478.8888,3478.8888,3478.8888,3478.8514,3281.1200,3281.1219,3281.1200,3281.7800,3281.4500,3281.4500,3281.4521,3281.4521,3281.7015,3281.7015,3281.7015,3281.0978,3286.3334,3286.3334
2003-07,3475.8289,3480.4859,3480.4859,3481.2370,3481.2370,3480.9774,3480.9774,3480.9774,3481.9768,3480.7696,3480.7696,3480.7696,3480.7696,3481.3333,3481.3333,3481.3333,3481.1659,3287.2600,3287.2636,3287.2600,3285.4300,3286.8200,3286.8200,3286.8163,3286.8163,3285.3965,3285.3965,3285.3965,3287.0851,3288.9041,3288.9041
2003-10,3466.7755,3469.6670,3469.6670,3468.0814,3468.0814,3469.3763,3469.3763,3469.3763,3468.8226,3468.5929,3468.5929,3468.5929,3468.5929,3469.3737,3469.3737,3469.3737,3469.6265,3261.6200,3261.6170,3261.6200,3262.3000,3262.0600,3262.0600,3262.0571,3262.0571,3262.4928,3262.4928,3262.4928,3261.8587,3260.7894,3260.7894
2004-01,3488.0618,3485.2355,3485.2355,3485.8208,3485.8208,3487.7901,3487.7901,3487.7901,3488.1150,3490.3264,3490.3264,3490.3264,3490.3264,3491.4069,3491.4069,3491.4069,3490.9594,3282.1900,3282.1891,3282.1900,3282.6800,3282.1500,3282.1500,3282.1486,3282.1486,3282.6759,3282.6759,3282.6759,3282.1893,3291.3996,3291.3996
2004-04,3475.9689,3478.9722,3478.9722,3479.7585,3479.7585,3480.5393,3480.5393,3480.5393,3479.4806,3480.8126,3480.8126,3480.8126,3480.8126,3481.3432,3481.3432,3481.3432,3481.1856,3273.3200,3273.3207,3273.3200,3273.8900,3273.5800,3273.5800,3273.5833,3273.5833,3273.6627,3273.6627,3273.6627,3273.1213,3288.6358,3288.6358
2004-07,3479.9110,3488.1911,3488.1911,3489.4257,3489.4257,3492.8591,3492.8591,3492.8591,3494.2169,3492.1837,3492.1837,3492.1837,3492.1837,3491.5829,3491.5829,3491.5829,3491.6554,3276.5700,3276.5678,3276.5700,3274.7700,3276.2800,3276.2800,3276.2778,3276.2778,3274.7435,3274.7435,3274.7435,3276.4720,3282.4576,3282.4576
2004-10,3476.2902,3483.5028,3483.5028,3480.8965,3480.8965,3485.8904,3485.8904,3485.8904,3485.2663,3484.2766,3484.2766,3484.2766,3484.2766,3483.2389,3483.2389,3483.2389,3483.7714,3302.5700,3302.5666,3302.5700,3303.3000,3303.0300,3303.0300,3303.0257,3303.0257,3303.5728,3303.5728,3303.5728,3302.8722,3307.8139,3307.8139
2005-01,3479.9036,3476.1666,3476.1666,3477.1258,3477.1258,3481.8677,3481.8677,3481.8677,3482.5027,3484.7510,3484.7510,3484.7510,3484.7510,3485.9910,3485.9910,3485.9910,3485.1027,3247.8700,3247.8733,3247.8700,3248.0600,3247.4800,3247.4800,3247.4758,3247.4758,3248.3727,3248.3727,3248.3727,3247.7192,3219.5834,3219.5834
2005-04,3472.7374,3466.6161,3466.6161,3467.4976,3467.4976,3473.6563,3473.6563,3473.6563,3471.3676,3471.2857,3471.2857,3471.2857,3471.2857,3471.8638,3471.8638,3471.8638,3471.2867,3294.3100,3294.3083,3294.3100,3294.8700,3294.6700,3294.6700,3294.6734,3294.6734,3293.9643,3293.9643,3293.9643,3294.1080,3303.4972,3303.4972
2005-07,3456.0558,3456.2103,3456.2103,3457.6058,3457.6058,3467.7983,3467.7983,3467.7983,3469.5309,3465.8212,3465.8212,3465.8212,3465.8212,3467.0073,3467.0073,3467.0073,3466.9204,3266.4200,3266.4188,3266.4200,3265.1300,3266.5000,3266.5000,3266.5017,3266.5017,3265.3214,3265.3214,3265.3214,3266.4791,3273.4963,3273.4963
2005-10,3469.2565,3465.1752,3465.1752,3461.9390,3461.9390,3480.4292,3480.4292,3480.4292,3480.3505,3476.0675,3476.0675,3476.0675,3476.0675,3474.4035,3474.4035,3474.4035,3475.9558,3270.2800,3270.2773,3270.2800,3270.8200,3270.6200,3270.6200,3270.6167,3270.6167,3271.2298,3271.2298,3271.2298,3270.5820,3282.4161,3282.4161
2006-01,3454.0366,3433.6717,3433.6717,3434.9234,3434.9234,3452.2516,3452.2516,3452.2516,3452.1505,3452.7371,3452.7371,3452.7371,3452.7371,3453.7834,3453.7834,3453.7834,3452.4022,3258.1100,3258.1071,3258.1100,3257.7500,3257.1100,3257.1100,3257.1108,3257.1108,3258.4471,3258.4471,3258.4471,3257.6305,3289.9294,3289.9294
2006-04,3470.7574,3461.4708,3461.4708,3462.3838,3462.3838,3477.6550,3477.6550,3477.6550,3474.6850,3467.3022,3467.3022,3467.3022,3467.3022,3469.0000,3469.0000,3469.0000,3468.1177,3236.7000,3236.7032,3236.7000,3237.4000,3237.0400,3237.0400,3237.0358,3237.0358,3235.5508,3235.5508,3235.5508,3236.5148,3281.0265,3281.0265
2006-07,3460.7637,3458.4204,3458.4204,3460.1041,3460.1041,3477.5933,3477.5933,3477.5933,3479.7973,3467.6058,3467.6058,3467.6058,3467.6058,3469.4819,3469.4819,3469.4819,3468.6990,3254.0200,3254.0196,3254.0200,3252.4900,3254.5400,3254.5400,3254.5418,3254.5418,3253.5343,3253.5343,3253.5343,3253.7148,3294.8678,3294.8678
2006-10,3488.5781,3482.4624,3482.4624,3478.6139,3478.6139,3500.9644,3500.9644,3500.9644,3501.8314,3489.3782,3489.3782,3489.3782,3489.3782,3487.0843,3487.0843,3487.0843,3490.1307,3262.9200,3262.9217,3262.9200,3264.1200,3263.4500,3263.4500,3263.4510,3263.4510,3264.2169,3264.2169,3264.2169,3263.8888,3315.2045,3315.2045
2007-01,3515.9203,3500.7377,3496.8427,3499.2859,3501.2356,3526.6943,3526.6943,3526.6943,3525.3429,3522.0120,3522.0120,3522.0120,3522.0120,3514.0588,3514.0588,3514.0588,3512.5024,3300.5600,3300.5551,3300.5600,3299.2900,3298.0600,3298.0600,3298.0646,3298.0646,3300.3719,3300.3719,3300.3719,3298.9232,3339.9972,3339.9972
2007-04,,3500.0958,3500.7685,3501.9455,3505.9171,3539.6188,3539.6188,3539.6188,3536.1309,3529.9164,3529.9164,3529.9164,3529.9164,3527.9858,3527.9858,3527.9858,3526.7885,3287.5300,3287.5318,3287.5300,3288.3400,3288.1800,3288.1800,3288.1780,3288.1780,3285.8242,3285.8242,3285.8242,3287.6941,3341.3802,3341.3802
2007-07,,,3502.6295,3504.9552,3516.3291,3549.6062,3549.6062,3549.6062,3552.2053,3540.0400,3540.0400,3540.0400,3540.0400,3539.6720,3539.6720,3539.6720,3537.4942,3308.8900,3308.8859,3308.8900,3307.1900,3310.2700,3310.2700,3310.2676,3310.2676,3308.6279,3308.6279,3308.6279,3308.0921,3351.6684,3351.6684
2007-10,,,,3521.2868,3541.3209,3564.6210,3564.6210,3564.6210,3566.8610,3550.3949,3550.3949,3550.3949,3550.3949,3544.5898,3544.5898,3544.5898,3549.5214,3297.0100,3297.0064,3297.0100,3299.1500,3297.8600,3297.8600,3297.8645,3297.8645,3299.1543,3299.1543,3299.1543,3299.2690,3350.2798,3350.2798
