"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-07,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.42,102.42
1996-10,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,101.84,101.84
1997-01,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,101.83,101.83
1997-04,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,95.11,95.11
1997-07,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,102.72,101.86,101.86
1997-10,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,102.30,101.48,101.48
1998-01,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,104.36,103.40,103.40
1998-04,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21,95.21,94.32,94.32
1998-07,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.62,102.62,101.66,101.66
1998-10,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,103.42,102.06,102.06
1999-01,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,101.58,101.58
1999-04,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,94.75,93.32,93.32
1999-07,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,100.09,100.09
1999-10,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,102.27,100.89,100.89
2000-01,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,101.69,101.69
2000-04,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,93.95,92.51,92.51
2000-07,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,99.84,99.84
2000-10,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,100.38,99.80,99.80
2001-01,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,101.59,101.59
2001-04,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.96,92.47,92.47
2001-07,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,99.77,99.77
2001-10,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.69,99.69
2002-01,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,100.66,100.66
2002-04,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.71,93.03,93.03
2002-07,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,99.91,99.91
2002-10,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.99,99.48,99.48
2003-01,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.18,101.18
2003-04,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.97,92.16,92.16
2003-07,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,99.76,99.76
2003-10,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.23,99.23
2004-01,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.10,101.10
2004-04,92.78,92.78,92.78,92.78,92.78,92.78,92.78,92.78,92.78,92.78,92.78,92.78,91.86,91.86
2004-07,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,98.88,98.88
2004-10,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,100.39,100.39
2005-01,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,99.97,99.97
2005-04,95.54,95.54,95.54,95.54,95.54,95.54,95.54,95.54,95.54,95.54,95.54,95.54,93.84,93.84
2005-07,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,99.90,99.90
2005-10,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,100.66,100.66
2006-01,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.46,103.46
2006-04,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,94.06,94.06
2006-07,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,101.14,101.14
2006-10,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,102.67,102.67
2007-01,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,104.82,104.82
2007-04,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.22,95.44,95.44
2007-07,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,102.49,102.49
2007-10,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,103.14,103.14
2008-01,104.57,104.57,104.57,104.57,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.49,104.76,104.76
2008-04,97.98,97.98,97.98,97.98,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.24,97.24
2008-07,103.37,103.37,103.37,103.37,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,102.46,102.46
2008-10,103.24,103.24,103.24,103.24,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.55,102.55
2009-01,104.31,104.31,104.31,104.31,104.17,104.17,104.17,104.17,103.99,103.99,103.99,103.99,104.13,104.13
2009-04,95.40,95.40,95.40,95.40,95.26,95.26,95.26,95.26,95.21,95.21,95.21,95.21,94.24,94.24
2009-07,101.96,101.96,101.96,101.96,101.72,101.72,101.72,101.72,101.78,101.78,101.78,101.78,100.84,100.84
2009-10,104.12,104.12,104.12,104.12,103.97,103.97,103.97,103.97,103.91,103.91,103.91,103.91,101.49,101.49
2010-01,105.58,105.58,105.58,105.58,105.20,105.20,105.20,105.20,105.66,105.66,105.66,105.66,102.24,102.24
2010-04,97.04,97.04,97.04,97.04,96.85,96.85,96.85,96.85,97.28,97.28,97.28,97.28,94.21,94.21
2010-07,103.73,103.73,103.73,103.73,103.59,103.59,103.59,103.59,104.10,104.10,104.10,104.10,100.92,100.92
2010-10,105.37,105.37,105.37,105.37,105.17,105.17,105.17,105.17,105.83,105.83,105.83,105.83,103.21,103.21
2011-01,106.42,106.67,106.71,106.81,106.03,106.03,106.03,106.03,106.85,106.85,106.85,106.85,103.88,103.88
2011-04,97.46,97.74,97.77,97.54,96.74,96.74,96.74,96.74,97.46,97.46,97.46,97.46,94.69,94.69
2011-07,,104.23,104.45,104.26,103.38,103.38,103.38,103.38,104.28,104.28,104.28,104.28,101.12,101.12
2011-10,,,105.27,104.98,104.29,104.29,104.29,104.29,105.12,105.12,105.12,105.12,101.78,101.78
2012-01,,,,107.97,107.03,106.62,106.63,106.71,105.68,105.68,105.68,105.68,104.20,104.20
2012-04,,,,,96.93,96.47,96.34,96.29,95.55,95.55,95.55,95.55,93.97,93.97
2012-07,,,,,,103.58,103.43,103.50,102.89,102.89,102.89,102.89,100.85,100.85
2012-10,,,,,,,103.47,103.48,102.61,102.61,102.61,102.61,100.80,100.80
2013-01,,,,,,,,104.82,103.57,103.25,102.99,102.96,101.84,101.84
2013-04,,,,,,,,,95.52,95.24,95.26,95.34,93.89,93.89
2013-07,,,,,,,,,,102.02,102.26,103.10,101.77,101.77
2013-10,,,,,,,,,,,101.79,102.58,101.68,101.68
2014-01,,,,,,,,,,,,104.97,103.86,103.69
2014-04,,,,,,,,,,,,,94.60,94.34
2014-07,,,,,,,,,,,,,,101.71
