"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,61.77,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,36.94,36.94,36.94
1991-04,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,58.15,43.82,43.82,43.82,43.82,43.82,43.82,43.82,43.82,43.82,43.82,43.82,43.82,35.83,35.83,35.83
1991-07,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,58.53,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,44.15,36.36,36.36,36.36
1991-10,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,61.36,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,46.47,38.36,38.36,38.36
1992-01,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,60.81,45.46,45.46,45.46,45.46,45.46,45.46,45.46,45.46,45.46,45.46,45.46,45.46,37.46,37.46,37.46
1992-04,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,58.24,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,43.64,35.96,35.96,35.96
1992-07,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,43.92,36.26,36.26,36.26
1992-10,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,60.38,45.29,45.29,45.29,45.29,45.29,45.29,45.29,45.29,45.29,45.29,45.29,45.29,37.29,37.29,37.29
