"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,112.37,112.37,112.37,112.37,112.37,112.37,112.37,112.37,112.37,112.37,112.37,112.37,110.11,110.11,110.11
1996-04,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,102.26,100.38,100.38,100.38
1996-07,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,110.40,109.08,109.08,109.08
1996-10,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,108.14,108.14,108.14
1997-01,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66,106.84,106.84,106.84
1997-04,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,99.23,99.23,99.23
1997-07,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,109.17,107.51,107.51,107.51
1997-10,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,109.58,107.53,107.53,107.53
1998-01,109.80,109.80,109.80,109.80,109.80,109.80,109.80,109.80,109.80,109.80,109.80,109.80,106.90,106.90,106.90
1998-04,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,98.10,98.10,98.10
1998-07,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,108.15,107.10,107.10,107.10
1998-10,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,108.86,106.73,106.73,106.73
1999-01,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,108.38,105.41,105.41,105.41
1999-04,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,99.27,96.21,96.21,96.21
1999-07,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,105.63,102.95,102.95,102.95
1999-10,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,103.77,103.77,103.77
2000-01,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,107.03,103.22,103.22,103.22
2000-04,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,97.08,94.09,94.09,94.09
2000-07,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,102.05,102.05,102.05
2000-10,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,102.67,102.67,102.67
2001-01,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,105.93,103.67,103.67,103.67
2001-04,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,96.54,94.73,94.73,94.73
2001-07,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,102.31,102.31,102.31
2001-10,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,101.81,101.81,101.81
2002-01,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,104.66,101.87,101.87,101.87
2002-04,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,96.30,93.78,93.78,93.78
2002-07,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,101.55,101.55,101.55
2002-10,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,103.95,101.23,101.23,101.23
2003-01,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,101.99,101.99,101.99
2003-04,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,95.50,93.25,93.25,93.25
2003-07,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,101.75,101.75,101.75
2003-10,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,103.25,101.47,101.47,101.47
2004-01,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,100.28,100.28,100.28
2004-04,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,92.87,91.37,91.37,91.37
2004-07,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,99.29,99.29,99.29
2004-10,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,100.27,100.27,100.27
2005-01,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,99.12,99.12,99.12
2005-04,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,92.81,92.81,92.81
2005-07,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.87,100.24,100.24,100.24
2005-10,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,101.45,101.45,101.45
2006-01,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.85,103.03,103.03,103.03
2006-04,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.89,94.93,94.93,94.93
2006-07,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,103.35,103.35,103.35
2006-10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,105.40,105.40,105.40
2007-01,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.89,105.89,105.89
2007-04,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,97.32,97.32,97.32
2007-07,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,103.02,104.49,104.49,104.49
2007-10,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,105.73,105.73,105.73
2008-01,105.28,105.28,105.28,105.28,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.72,105.72,105.72
2008-04,97.63,97.63,97.63,97.63,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.68,97.52,97.52,97.52
2008-07,103.48,103.48,103.48,103.48,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.45,103.45,103.45
2008-10,103.45,103.45,103.45,103.45,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.50,103.65,103.65,103.65
2009-01,101.71,101.71,101.71,101.71,101.78,101.78,101.78,101.78,101.75,101.75,101.75,101.75,102.88,102.88,102.88
2009-04,92.64,92.64,92.64,92.64,92.69,92.69,92.69,92.69,92.66,92.66,92.66,92.66,92.72,92.72,92.72
2009-07,98.79,98.79,98.79,98.79,98.84,98.84,98.84,98.84,98.83,98.83,98.83,98.83,99.46,99.46,99.46
2009-10,101.84,101.84,101.84,101.84,101.95,101.95,101.95,101.95,101.88,101.88,101.88,101.88,100.50,100.50,100.50
2010-01,103.04,103.04,103.04,103.04,103.18,103.18,103.18,103.18,102.88,102.88,102.88,102.88,101.06,101.06,101.06
2010-04,95.34,95.34,95.34,95.34,95.54,95.54,95.54,95.54,95.26,95.26,95.26,95.26,93.88,93.88,93.88
2010-07,102.96,102.96,102.96,102.96,103.05,103.05,103.05,103.05,102.73,102.73,102.73,102.73,101.51,101.51,101.51
2010-10,104.61,104.61,104.61,104.61,104.54,104.54,104.54,104.54,104.24,104.24,104.24,104.24,103.41,103.41,103.41
2011-01,104.40,105.06,105.07,105.24,104.98,104.98,104.98,104.98,105.12,105.12,105.12,105.12,104.15,104.15,104.15
2011-04,96.16,96.43,96.66,96.41,96.04,96.04,96.04,96.04,96.10,96.10,96.10,96.10,94.94,94.94,94.94
2011-07,,103.35,103.42,103.29,102.82,102.82,102.82,102.82,102.80,102.80,102.80,102.80,101.83,101.83,101.83
2011-10,,,104.42,104.25,104.19,104.19,104.19,104.19,103.75,103.75,103.75,103.75,102.13,102.13,102.13
2012-01,,,,105.71,105.65,105.58,105.64,105.81,105.62,105.62,105.62,105.62,103.14,103.14,103.14
2012-04,,,,,96.15,96.07,96.13,96.22,96.08,96.08,96.08,96.08,93.48,93.48,93.48
2012-07,,,,,,102.59,102.71,102.90,103.02,103.02,103.02,103.02,100.33,100.33,100.33
2012-10,,,,,,,103.64,103.94,103.92,103.92,103.92,103.92,100.42,100.42,100.42
2013-01,,,,,,,,105.17,104.91,104.40,104.17,103.97,100.40,100.40,100.40
2013-04,,,,,,,,,96.47,96.32,96.36,96.19,92.50,92.50,92.50
2013-07,,,,,,,,,,103.71,103.64,103.35,99.92,99.92,99.92
2013-10,,,,,,,,,,,104.07,103.79,100.14,100.14,100.14
2014-01,,,,,,,,,,,,105.42,102.00,102.16,102.06
2014-04,,,,,,,,,,,,,93.14,93.12,93.13
2014-07,,,,,,,,,,,,,,100.39,100.45
2014-10,,,,,,,,,,,,,,,100.84
