"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,2.671,2.671,2.670,2.670,2.670,2.670,2.671,2.671,2.671,2.671,2.671,2.671,2.484,2.484
1994-04,2.698,2.698,2.700,2.700,2.700,2.700,2.698,2.698,2.698,2.698,2.698,2.698,2.521,2.521
1994-07,2.736,2.736,2.740,2.740,2.740,2.740,2.736,2.736,2.736,2.736,2.736,2.736,2.565,2.565
1994-10,2.771,2.771,2.770,2.770,2.770,2.770,2.771,2.771,2.771,2.771,2.771,2.771,2.610,2.610
1995-01,2.805,2.805,2.810,2.810,2.810,2.810,2.805,2.805,2.806,2.806,2.806,2.806,2.647,2.647
1995-04,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.840,2.839,2.839,2.839,2.839,2.685,2.685
1995-07,2.861,2.861,2.860,2.860,2.860,2.860,2.861,2.861,2.860,2.860,2.860,2.860,2.708,2.708
1995-10,2.896,2.896,2.900,2.900,2.900,2.900,2.896,2.896,2.896,2.896,2.896,2.896,2.745,2.745
1996-01,2.934,2.934,2.930,2.930,2.930,2.930,2.934,2.934,2.935,2.935,2.935,2.935,2.782,2.782
1996-04,2.967,2.967,2.970,2.970,2.970,2.970,2.967,2.967,2.966,2.966,2.966,2.966,2.818,2.818
1996-07,2.992,2.992,2.990,2.990,2.990,2.990,2.992,2.992,2.991,2.991,2.991,2.991,2.854,2.854
1996-10,3.027,3.027,3.030,3.030,3.030,3.030,3.027,3.027,3.027,3.027,3.027,3.027,2.894,2.894
1997-01,3.057,3.057,3.060,3.060,3.060,3.060,3.057,3.057,3.057,3.057,3.057,3.057,2.933,2.933
1997-04,3.091,3.091,3.090,3.090,3.090,3.090,3.091,3.091,3.090,3.090,3.090,3.090,2.972,2.972
1997-07,3.132,3.132,3.130,3.130,3.130,3.130,3.132,3.132,3.132,3.132,3.132,3.132,3.012,3.012
1997-10,3.176,3.176,3.180,3.180,3.180,3.180,3.176,3.176,3.176,3.176,3.176,3.176,3.064,3.064
1998-01,3.226,3.226,3.230,3.230,3.230,3.230,3.226,3.226,3.226,3.226,3.226,3.226,3.121,3.121
1998-04,3.284,3.284,3.280,3.280,3.280,3.280,3.284,3.284,3.284,3.284,3.284,3.284,3.191,3.191
1998-07,3.347,3.347,3.350,3.350,3.350,3.350,3.347,3.347,3.347,3.347,3.347,3.347,3.276,3.276
1998-10,3.408,3.408,3.410,3.410,3.410,3.410,3.408,3.408,3.408,3.408,3.408,3.408,3.328,3.328
1999-01,3.477,3.477,3.480,3.480,3.480,3.480,3.477,3.477,3.477,3.477,3.477,3.477,3.390,3.390
1999-04,3.551,3.551,3.550,3.550,3.550,3.550,3.551,3.551,3.551,3.551,3.551,3.551,3.471,3.471
1999-07,3.631,3.631,3.630,3.630,3.630,3.630,3.631,3.631,3.631,3.631,3.631,3.631,3.559,3.559
1999-10,3.682,3.682,3.680,3.680,3.680,3.680,3.682,3.682,3.682,3.682,3.682,3.682,3.632,3.632
2000-01,3.751,3.751,3.750,3.750,3.750,3.750,3.751,3.751,3.751,3.751,3.751,3.751,3.730,3.730
2000-04,3.816,3.816,3.820,3.820,3.820,3.820,3.816,3.816,3.816,3.816,3.816,3.816,3.796,3.796
2000-07,3.869,3.869,3.870,3.870,3.870,3.870,3.869,3.869,3.869,3.869,3.869,3.869,3.840,3.840
2000-10,3.908,3.908,3.910,3.910,3.910,3.910,3.908,3.908,3.908,3.908,3.908,3.908,3.865,3.865
2001-01,3.925,3.925,3.930,3.930,3.930,3.930,3.925,3.925,3.925,3.925,3.925,3.925,3.886,3.886
2001-04,3.954,3.954,3.950,3.950,3.950,3.950,3.954,3.954,3.954,3.954,3.954,3.954,3.897,3.897
2001-07,3.965,3.965,3.970,3.970,3.970,3.970,3.965,3.965,3.965,3.965,3.965,3.965,3.889,3.889
2001-10,3.974,3.974,3.970,3.970,3.970,3.970,3.974,3.974,3.974,3.974,3.974,3.974,3.887,3.887
2002-01,3.981,3.981,3.980,3.980,3.980,3.980,3.981,3.981,3.981,3.981,3.981,3.981,3.908,3.908
2002-04,3.991,3.991,3.990,3.990,3.990,3.990,3.991,3.991,3.991,3.991,3.991,3.991,3.926,3.926
2002-07,3.997,3.997,4.000,4.000,4.000,4.000,3.997,3.997,3.997,3.997,3.997,3.997,3.942,3.942
2002-10,4.009,4.009,4.010,4.010,4.010,4.010,4.009,4.009,4.009,4.009,4.009,4.009,3.960,3.960
2003-01,4.035,4.035,4.040,4.040,4.040,4.040,4.035,4.035,4.035,4.035,4.035,4.035,3.961,3.961
2003-04,4.050,4.050,4.050,4.050,4.050,4.050,4.050,4.050,4.050,4.050,4.050,4.050,3.964,3.964
2003-07,4.085,4.085,4.090,4.090,4.090,4.090,4.085,4.085,4.085,4.085,4.085,4.085,4.032,4.032
2003-10,4.116,4.116,4.120,4.120,4.120,4.120,4.116,4.116,4.117,4.117,4.117,4.117,4.079,4.079
2004-01,4.167,4.167,4.170,4.170,4.170,4.170,4.167,4.167,4.166,4.166,4.166,4.166,4.126,4.126
2004-04,4.199,4.199,4.200,4.200,4.200,4.200,4.199,4.199,4.198,4.198,4.198,4.198,4.169,4.169
2004-07,4.222,4.222,4.220,4.220,4.220,4.220,4.222,4.222,4.222,4.222,4.222,4.222,4.204,4.204
2004-10,4.246,4.246,4.250,4.250,4.250,4.250,4.245,4.245,4.246,4.246,4.246,4.246,4.228,4.228
2005-01,4.254,4.254,4.250,4.250,4.250,4.250,4.254,4.254,4.253,4.253,4.253,4.253,4.252,4.252
2005-04,4.283,4.283,4.280,4.280,4.280,4.280,4.283,4.283,4.283,4.283,4.283,4.283,4.287,4.287
2005-07,4.334,4.334,4.330,4.330,4.330,4.330,4.334,4.334,4.334,4.334,4.334,4.334,4.356,4.356
2005-10,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.390,4.433,4.433
2006-01,4.416,4.416,4.420,4.420,4.420,4.420,4.416,4.416,4.415,4.415,4.415,4.415,4.438,4.438
2006-04,4.495,4.495,4.500,4.500,4.500,4.500,4.495,4.495,4.495,4.495,4.495,4.495,4.560,4.560
2006-07,4.558,4.558,4.560,4.560,4.560,4.560,4.558,4.558,4.558,4.558,4.558,4.558,4.667,4.667
2006-10,4.611,4.611,4.610,4.610,4.610,4.610,4.612,4.612,4.613,4.613,4.613,4.613,4.728,4.728
2007-01,4.693,4.693,4.690,4.690,4.690,4.690,4.692,4.692,4.691,4.691,4.691,4.691,4.763,4.763
2007-04,4.751,4.751,4.750,4.750,4.750,4.750,4.751,4.751,4.750,4.750,4.750,4.750,4.847,4.847
2007-07,4.784,4.784,4.780,4.780,4.780,4.780,4.784,4.784,4.784,4.784,4.784,4.784,4.898,4.898
2007-10,4.830,4.830,4.830,4.830,4.830,4.830,4.831,4.831,4.831,4.831,4.831,4.831,4.949,4.949
2008-01,4.893,4.893,4.890,4.890,4.900,4.900,4.900,4.900,4.900,4.900,4.900,4.900,4.966,4.966
2008-04,4.936,4.936,4.940,4.940,4.940,4.940,4.942,4.942,4.940,4.940,4.940,4.940,4.990,4.990
2008-07,4.967,4.967,4.970,4.970,4.970,4.970,4.974,4.974,4.975,4.975,4.975,4.975,5.017,5.017
2008-10,4.971,4.971,4.970,4.970,4.980,4.980,4.978,4.978,4.978,4.978,4.978,4.978,5.029,5.029
2009-01,4.921,4.921,4.920,4.920,4.920,4.920,4.923,4.923,4.924,4.924,4.924,4.924,4.988,4.988
2009-04,4.874,4.874,4.870,4.870,4.890,4.890,4.885,4.885,4.881,4.881,4.881,4.881,4.935,4.935
2009-07,4.898,4.898,4.900,4.900,4.920,4.920,4.915,4.915,4.916,4.916,4.916,4.916,4.948,4.948
2009-10,4.948,4.948,4.950,4.950,4.970,4.970,4.966,4.966,4.966,4.966,4.966,4.966,4.994,4.994
2010-01,4.998,4.998,5.000,5.000,5.010,5.010,5.008,5.008,5.032,5.032,5.032,5.032,5.072,5.072
2010-04,5.092,5.092,5.090,5.090,5.110,5.110,5.114,5.114,5.132,5.132,5.132,5.132,5.153,5.153
2010-07,5.160,5.160,5.160,5.160,5.190,5.190,5.189,5.189,5.207,5.207,5.207,5.207,5.206,5.206
2010-10,5.208,5.208,5.210,5.210,5.230,5.230,5.233,5.233,5.253,5.253,5.253,5.253,5.260,5.260
2011-01,5.282,5.274,5.270,5.270,5.300,5.300,5.300,5.300,5.313,5.313,5.313,5.313,5.314,5.314
2011-04,5.352,5.316,5.330,5.320,5.350,5.350,5.353,5.353,5.356,5.356,5.356,5.356,5.351,5.351
2011-07,,5.346,5.370,5.360,5.390,5.390,5.391,5.391,5.390,5.390,5.390,5.390,5.380,5.380
2011-10,,,5.410,5.400,5.430,5.430,5.429,5.429,5.419,5.419,5.419,5.419,5.412,5.412
2012-01,,,,5.430,5.460,5.450,5.448,5.448,5.430,5.430,5.430,5.430,5.430,5.430
2012-04,,,,,5.490,5.460,5.468,5.464,5.444,5.444,5.444,5.444,5.438,5.438
2012-07,,,,,,5.460,5.475,5.462,5.454,5.454,5.454,5.454,5.442,5.442
2012-10,,,,,,,5.484,5.484,5.473,5.473,5.473,5.473,5.455,5.455
2013-01,,,,,,,,5.515,5.502,5.505,5.506,5.502,5.478,5.478
2013-04,,,,,,,,,5.527,5.544,5.548,5.541,5.494,5.494
2013-07,,,,,,,,,,5.573,5.590,5.598,5.516,5.516
2013-10,,,,,,,,,,,5.624,5.611,5.531,5.531
2014-01,,,,,,,,,,,,5.644,5.556,5.555
2014-04,,,,,,,,,,,,,5.574,5.580
2014-07,,,,,,,,,,,,,,5.604
