"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-07,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94,104.94,109.09,109.09
1996-10,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,108.20,108.20
1997-01,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,105.10,108.86,108.86
1997-04,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,97.51,101.23,101.23
1997-07,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,104.32,108.49,108.49
1997-10,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,103.77,107.75,107.75
1998-01,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,105.69,109.17,109.17
1998-04,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,96.21,99.62,99.62
1998-07,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,107.51,107.51
1998-10,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,103.61,107.30,107.30
1999-01,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,108.03,108.03
1999-04,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,99.04,99.04
1999-07,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,106.21,106.21
1999-10,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,106.56,106.56
2000-01,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,105.57,107.63,107.63
2000-04,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,97.49,97.49
2000-07,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,104.71,104.71
2000-10,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,104.15,104.15
2001-01,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,107.12,107.12
2001-04,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,94.87,97.42,97.42
2001-07,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,104.84,104.84
2001-10,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,101.06,104.18,104.18
2002-01,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,105.69,105.69
2002-04,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,94.59,97.28,97.28
2002-07,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,104.65,104.65
2002-10,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,103.80,103.80
2003-01,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,105.93,105.93
2003-04,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,94.47,96.81,96.81
2003-07,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,101.60,104.57,104.57
2003-10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,101.10,103.54,103.54
2004-01,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,106.12,106.12
2004-04,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49,94.49,96.31,96.31
2004-07,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,103.68,103.68
2004-10,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,104.31,104.31
2005-01,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,102.97,103.34,103.34
2005-04,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,95.07,96.26,96.26
2005-07,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.64,102.62,102.62
2005-10,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,103.06,103.06
2006-01,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,106.50,106.50
2006-04,93.55,93.55,93.55,93.55,93.55,93.55,93.55,93.55,93.55,93.55,93.55,93.55,96.77,96.77
2006-07,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,103.70,103.70
2006-10,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,104.24,104.24
2007-01,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,106.30,106.30
2007-04,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,96.73,96.73
2007-07,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,99.22,103.21,103.21
2007-10,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,99.25,103.27,103.27
2008-01,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,104.79,104.79
2008-04,93.83,93.83,93.83,93.83,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,96.26,96.26
2008-07,98.95,98.95,98.95,98.95,98.91,98.91,98.91,98.91,98.91,98.91,98.91,98.91,101.86,101.86
2008-10,98.76,98.76,98.76,98.76,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,101.64,101.64
2009-01,99.55,99.55,99.55,99.55,99.51,99.51,99.51,99.51,99.45,99.45,99.45,99.45,102.06,102.06
2009-04,91.09,91.09,91.09,91.09,91.05,91.05,91.05,91.05,90.99,90.99,90.99,90.99,92.87,92.87
2009-07,97.51,97.51,97.51,97.51,97.44,97.44,97.44,97.44,97.36,97.36,97.36,97.36,100.05,100.05
2009-10,99.03,99.03,99.03,99.03,99.18,99.18,99.18,99.18,98.89,98.89,98.89,98.89,100.18,100.18
2010-01,100.65,100.65,100.65,100.65,100.61,100.61,100.61,100.61,100.16,100.16,100.16,100.16,102.38,102.38
2010-04,92.11,92.11,92.11,92.11,92.15,92.15,92.15,92.15,91.82,91.82,91.82,91.82,94.28,94.28
2010-07,98.37,98.37,98.37,98.37,98.42,98.42,98.42,98.42,98.11,98.11,98.11,98.11,101.07,101.07
2010-10,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.39,99.04,99.04,99.04,99.04,102.29,102.29
2011-01,100.20,100.65,100.68,100.85,100.71,100.71,100.71,100.71,100.62,100.62,100.62,100.62,103.57,103.57
2011-04,91.39,91.97,91.92,91.72,91.57,91.57,91.57,91.57,91.47,91.47,91.47,91.47,94.60,94.60
2011-07,,98.06,98.14,97.98,97.77,97.77,97.77,97.77,97.73,97.73,97.73,97.73,101.35,101.35
2011-10,,,98.57,98.34,98.45,98.45,98.45,98.45,98.04,98.04,98.04,98.04,101.21,101.21
2012-01,,,,100.72,100.86,100.50,100.55,100.61,100.29,100.29,100.29,100.29,103.23,103.23
2012-04,,,,,91.26,90.96,91.01,90.98,90.80,90.80,90.80,90.80,93.52,93.52
2012-07,,,,,,97.29,97.35,97.36,97.49,97.49,97.49,97.49,100.64,100.64
2012-10,,,,,,,97.57,97.41,97.35,97.35,97.35,97.35,100.30,100.30
2013-01,,,,,,,,98.93,98.47,98.12,97.98,97.94,100.73,100.73
2013-04,,,,,,,,,90.30,90.25,90.39,90.34,92.74,92.74
2013-07,,,,,,,,,,96.98,97.03,96.95,100.06,100.06
2013-10,,,,,,,,,,,96.89,96.91,99.66,99.66
2014-01,,,,,,,,,,,,99.54,102.05,102.45
2014-04,,,,,,,,,,,,,92.87,92.96
2014-07,,,,,,,,,,,,,,100.28
