"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-04,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,564.6755,549.8843,549.8843
1997-07,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,604.7896,588.0408,588.0408
1997-10,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,603.6459,585.0864,585.0864
1998-01,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,601.7607,584.7033,584.7033
1998-04,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,557.1719,542.2830,542.2830
1998-07,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,616.0806,597.6964,597.6964
1998-10,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,630.7226,606.6012,606.6012
1999-01,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,626.8046,602.6671,602.6671
1999-04,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,583.1230,559.1697,559.1697
1999-07,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,637.4948,611.5249,611.5249
1999-10,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,651.2193,626.0096,626.0096
2000-01,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,651.0323,631.7879,631.7879
2000-04,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,600.3159,580.3361,580.3361
2000-07,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,646.2247,624.8381,624.8381
2000-10,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,649.6516,626.5339,626.5339
2001-01,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,649.4793,629.2018,629.2018
2001-04,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,597.4710,576.6086,576.6086
2001-07,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,643.7127,621.3763,621.3763
2001-10,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,652.2155,628.7311,628.7311
2002-01,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,647.3000,625.6655,625.6655
2002-04,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,602.3527,579.7851,579.7851
2002-07,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,648.6302,624.1038,624.1038
2002-10,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,651.5627,623.3219,623.3219
2003-01,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,648.4081,623.2950,623.2950
2003-04,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,599.8138,572.9389,572.9389
2003-07,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,643.0611,617.9492,617.9492
2003-10,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,646.6303,617.6939,617.6939
2004-01,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,648.5616,622.6237,622.6237
2004-04,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,593.3359,570.3217,570.3217
2004-07,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,641.8454,613.1827,613.1827
2004-10,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,653.6661,621.2422,621.2422
2005-01,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,643.1290,610.8466,610.8466
2005-04,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,599.0165,572.2188,572.2188
2005-07,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,640.0287,613.1536,613.1536
2005-10,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,654.7324,626.6330,626.6330
2006-01,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,653.1272,636.5404,636.5404
2006-04,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,601.7587,585.6136,585.6136
2006-07,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,647.3877,631.1000,631.1000
2006-10,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,664.0249,646.7540,646.7540
2007-01,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,673.4143,655.9591,655.9591
2007-04,621.0860,621.0860,621.0860,621.0860,621.0859,621.0859,621.0859,621.0859,621.0859,621.0859,621.0859,621.0859,610.1891,610.1891
2007-07,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,664.8356,652.1919,652.1919
2007-10,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,676.7813,662.0570,662.0570
2008-01,674.0712,674.0712,674.0712,674.0712,674.3137,674.3137,674.3137,674.3137,674.3137,674.3137,674.3137,674.3137,659.0821,659.0821
2008-04,633.4399,633.4399,633.4399,633.4399,633.1028,633.1028,633.1028,633.1028,633.1028,633.1028,633.1028,633.1028,615.9592,615.9592
2008-07,674.3423,674.3423,674.3423,674.3423,674.2973,674.2973,674.2973,674.2973,674.2973,674.2973,674.2973,674.2973,656.7577,656.7577
2008-10,678.7695,678.7695,678.7695,678.7695,677.6543,677.6543,677.6543,677.6543,677.6543,677.6543,677.6543,677.6543,661.8926,661.8926
2009-01,665.7404,665.7404,665.7404,665.7404,665.7309,665.7309,665.7309,665.7309,666.0135,666.0135,666.0135,666.0135,653.1936,653.1936
2009-04,617.4730,617.4730,617.4730,617.4730,618.9144,618.9144,618.9144,618.9144,617.9871,617.9871,617.9871,617.9871,600.3605,600.3605
2009-07,661.5021,661.5021,661.5021,661.5021,663.4766,663.4766,663.4766,663.4766,662.3922,662.3922,662.3922,662.3922,642.5107,642.5107
2009-10,678.1803,678.1803,678.1803,678.1803,681.5685,681.5685,681.5685,681.5685,677.8590,677.8590,677.8590,677.8590,644.5830,644.5830
2010-01,671.3225,671.3225,671.3225,671.3225,675.1654,675.1654,675.1654,675.1654,674.1147,674.1147,674.1147,674.1147,637.5568,637.5568
2010-04,621.5889,621.5889,621.5889,621.5889,625.3037,625.3037,625.3037,625.3037,623.3236,623.3236,623.3236,623.3236,590.4629,590.4629
2010-07,664.3677,664.3677,664.3677,664.3677,668.0989,668.0989,668.0989,668.0989,665.1720,665.1720,665.1720,665.1720,632.3003,632.3003
2010-10,672.3945,672.3945,672.3945,672.3945,674.8939,674.8939,674.8939,674.8939,673.2417,673.2417,673.2417,673.2417,643.8122,643.8122
2011-01,660.3240,660.5428,660.3911,661.6382,666.1707,666.1707,666.1707,666.1707,664.3098,664.3098,664.3098,664.3098,638.1964,638.1964
2011-04,610.0496,612.5142,610.8917,609.4618,614.5867,614.5867,614.5867,614.5867,614.0970,614.0970,614.0970,614.0970,586.4942,586.4942
2011-07,,653.3734,654.5739,654.7637,659.6134,659.6134,659.6134,659.6134,660.0948,660.0948,660.0948,660.0948,627.0320,627.0320
2011-10,,,662.9816,668.2017,675.4288,675.4288,675.4288,675.4288,672.7049,672.7049,672.7049,672.7049,625.6808,625.6808
2012-01,,,,667.0624,676.5647,673.6939,674.2493,674.4749,671.0320,671.0320,671.0320,671.0320,638.4412,638.4412
2012-04,,,,,620.1078,617.0138,618.4936,618.2157,616.3639,616.3639,616.3639,616.3639,583.3481,583.3481
2012-07,,,,,,659.4718,662.9976,662.8817,662.8273,662.8273,662.8273,662.8273,625.9110,625.9110
2012-10,,,,,,,673.6768,669.9159,669.5581,669.5581,669.5581,669.5581,629.1476,629.1476
2013-01,,,,,,,,665.1218,664.3224,661.8056,661.5614,661.7420,625.6277,625.6277
2013-04,,,,,,,,,617.3430,613.7191,616.5612,616.5219,581.9098,581.9098
2013-07,,,,,,,,,,658.3853,660.8518,663.8397,628.2377,628.2377
2013-10,,,,,,,,,,,664.8923,667.2608,628.7366,628.7366
2014-01,,,,,,,,,,,,676.0754,633.1294,636.1234
2014-04,,,,,,,,,,,,,583.1609,585.5661
2014-07,,,,,,,,,,,,,,631.5394
