"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1999-04,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,96.33,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,95.32,92.09,92.09,92.09
1999-07,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,96.12,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,95.95,91.99,91.99,91.99
1999-10,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,103.65,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,98.80,98.80,98.80
2000-01,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,96.56,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,95.24,92.36,92.36,92.36
2000-04,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,100.12,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,95.20,95.20,95.20
2000-07,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,99.00,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,94.40,94.40,94.40
2000-10,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,98.99,98.99,98.99
2001-01,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,94.37,94.37,94.37
2001-04,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,102.06,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,96.80,96.80,96.80
2001-07,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,99.53,95.78,95.78,95.78
2001-10,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,100.95,100.95,100.95
2002-01,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,95.77,92.95,92.95,92.95
2002-04,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.56,95.29,95.29,95.29
2002-07,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,99.11,95.16,95.16,95.16
2002-10,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,106.36,103.92,103.92,103.92,103.92,103.92,103.92,103.92,103.92,103.92,103.92,103.92,103.92,100.79,100.79,100.79
2003-01,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,98.02,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,93.13,93.13,93.13
2003-04,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,95.68,95.68,95.68
2003-07,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,98.71,94.63,94.63,94.63
2003-10,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,105.56,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,99.59,99.59,99.59
2004-01,98.63,98.63,98.63,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,96.37,93.97,93.97,93.97
2004-04,100.66,100.66,100.66,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,98.94,95.84,95.84,95.84
2004-07,99.84,99.84,99.84,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,95.08,95.08,95.08
2004-10,106.86,106.86,106.86,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,106.74,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,101.01,101.01,101.01
2005-01,97.79,97.79,97.79,97.53,97.53,97.53,97.53,97.77,97.77,97.77,97.77,97.77,97.77,97.77,97.77,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,93.52,93.52,93.52
2005-04,101.74,101.74,101.74,101.64,101.64,101.64,101.64,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,97.49,97.49,97.49
2005-07,100.64,100.64,100.64,100.54,100.54,100.54,100.54,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,96.42,96.42,96.42
2005-10,106.23,106.23,106.23,106.29,106.29,106.29,106.29,106.30,106.30,106.30,106.30,106.30,106.30,106.30,106.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,100.96,100.96,100.96
2006-01,99.22,99.22,99.22,99.10,99.10,99.10,99.10,99.54,99.54,99.54,99.54,99.63,99.63,99.63,99.63,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,97.60,95.41,95.41,95.41
2006-04,101.89,101.89,101.89,102.02,102.02,102.02,102.02,102.48,102.48,102.48,102.48,102.55,102.55,102.55,102.55,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,98.49,98.49,98.49
2006-07,101.34,101.34,101.34,101.43,101.43,101.43,101.43,101.96,101.96,101.96,101.96,102.04,102.04,102.04,102.04,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,97.87,97.87,97.87
2006-10,108.16,108.16,108.16,108.72,108.72,108.72,108.72,108.97,108.97,108.97,108.97,109.13,109.13,109.13,109.13,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,105.76,103.52,103.52,103.52
2007-01,98.67,98.82,98.82,99.05,99.05,99.05,99.05,99.48,99.48,99.48,99.48,99.75,99.75,99.75,99.75,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,95.60,95.60,95.60
2007-04,101.33,101.47,101.47,101.63,101.63,101.63,101.63,102.22,102.22,102.22,102.22,102.43,102.43,102.43,102.43,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,98.52,98.52,98.52
2007-07,100.86,100.89,100.89,101.13,101.13,101.13,101.13,101.78,101.78,101.78,101.78,101.99,101.99,101.99,101.99,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,98.02,98.02,98.02
2007-10,,106.45,106.45,107.19,107.19,107.19,107.19,107.33,107.33,107.33,107.33,107.61,107.61,107.61,107.61,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,104.53,102.37,102.37,102.37
2008-01,,,98.76,98.75,98.84,98.91,99.04,99.96,99.96,99.96,99.96,100.39,100.39,100.39,100.39,98.15,98.15,98.15,98.15,98.26,98.26,98.26,98.26,98.26,98.26,98.26,98.26,96.10,96.10,96.10
2008-04,,,,101.51,101.64,101.75,101.96,102.91,102.91,102.91,102.91,103.27,103.27,103.27,103.27,102.39,102.39,102.39,102.39,102.52,102.52,102.52,102.52,102.52,102.52,102.52,102.52,99.42,99.42,99.42
2008-07,,,,,100.80,101.02,101.31,102.13,102.13,102.13,102.13,102.54,102.54,102.54,102.54,102.92,102.92,102.92,102.92,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,98.52,98.52,98.52
2008-10,,,,,,106.66,106.60,106.62,106.62,106.62,106.62,107.55,107.55,107.55,107.55,104.18,104.18,104.18,104.18,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,102.09,102.09,102.09
2009-01,,,,,,,98.96,99.88,100.12,100.00,99.82,100.30,100.30,100.30,100.30,98.30,98.30,98.30,98.30,98.76,98.76,98.76,98.76,98.79,98.79,98.79,98.79,96.58,96.58,96.58
2009-04,,,,,,,,103.52,103.68,103.74,103.52,103.76,103.76,103.76,103.76,102.53,102.53,102.53,102.53,102.96,102.96,102.96,102.96,103.01,103.01,103.01,103.01,99.81,99.81,99.81
2009-07,,,,,,,,,102.09,102.24,102.02,102.34,102.34,102.34,102.34,102.73,102.73,102.73,102.73,103.06,103.06,103.06,103.06,103.17,103.17,103.17,103.17,98.25,98.25,98.25
2009-10,,,,,,,,,,106.35,106.44,107.11,107.11,107.11,107.11,103.89,103.89,103.89,103.89,104.42,104.42,104.42,104.42,104.49,104.49,104.49,104.49,102.05,102.05,102.05
2010-01,,,,,,,,,,,98.54,99.49,99.93,99.98,99.91,98.16,98.16,98.16,98.16,99.03,99.03,99.03,99.03,99.10,99.10,99.10,99.10,96.62,96.62,96.62
2010-04,,,,,,,,,,,,102.72,103.15,103.12,103.16,102.20,102.20,102.20,102.20,103.24,103.24,103.24,103.24,103.41,103.41,103.41,103.41,99.62,99.62,99.62
2010-07,,,,,,,,,,,,,103.49,103.67,103.64,104.03,104.03,104.03,104.03,105.07,105.07,105.07,105.07,105.17,105.17,105.17,105.17,99.77,99.77,99.77
2010-10,,,,,,,,,,,,,,108.72,109.09,105.75,105.75,105.75,105.75,106.78,106.78,106.78,106.78,106.96,106.96,106.96,106.96,103.99,103.99,103.99
2011-01,,,,,,,,,,,,,,,101.77,99.99,100.16,100.17,100.14,101.10,101.10,101.10,101.10,101.88,101.88,101.88,101.88,99.12,99.12,99.12
2011-04,,,,,,,,,,,,,,,,103.84,103.94,103.90,103.81,105.08,105.08,105.08,105.08,105.82,105.82,105.82,105.82,102.09,102.09,102.09
2011-07,,,,,,,,,,,,,,,,,105.10,105.78,105.67,106.86,106.86,106.86,106.86,107.66,107.66,107.66,107.66,102.19,102.19,102.19
2011-10,,,,,,,,,,,,,,,,,,106.51,106.50,107.71,107.71,107.71,107.71,108.70,108.70,108.70,108.70,105.82,105.82,105.82
2012-01,,,,,,,,,,,,,,,,,,,101.80,102.86,102.70,102.92,102.93,103.68,103.68,103.68,103.68,100.65,100.65,100.65
2012-04,,,,,,,,,,,,,,,,,,,,106.14,105.74,105.97,105.97,106.67,106.67,106.67,106.67,102.85,102.85,102.85
2012-07,,,,,,,,,,,,,,,,,,,,,106.71,106.78,106.72,107.56,107.56,107.56,107.56,102.23,102.23,102.23
2012-10,,,,,,,,,,,,,,,,,,,,,,108.37,107.96,109.11,109.11,109.11,109.11,106.04,106.04,106.04
2013-01,,,,,,,,,,,,,,,,,,,,,,,102.63,103.22,103.25,103.25,103.23,100.07,100.07,100.07
2013-04,,,,,,,,,,,,,,,,,,,,,,,,107.82,107.91,107.90,107.96,103.78,103.78,103.78
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,109.19,109.30,109.47,103.72,103.72,103.72
2013-10,,,,,,,,,,,,,,,,,,,,,,,,,,110.10,110.05,106.38,106.38,106.38
2014-01,,,,,,,,,,,,,,,,,,,,,,,,,,,104.39,101.18,101.00,101.10
2014-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.75,104.53,104.46
2014-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.01,104.82
2014-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.27
