"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2000=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2005=100,2010=100,2010=100,2010=100
unit multiplier,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one,one
Baseyear,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2010,2010,2010
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,105.26,105.26,105.26,105.26,105.26,105.26,105.26,105.26,105.26,105.26,105.26,105.26,98.99,98.99,98.99
1991-04,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,112.36,133.73,133.73,133.73,133.73,133.73,133.73,133.73,133.73,133.73,133.73,133.73,133.73,129.59,129.59,129.59
1991-07,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,119.43,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32,136.78,136.78,136.78
1991-10,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,107.44,129.81,129.81,129.81,129.81,129.81,129.81,129.81,129.81,129.81,129.81,129.81,129.81,140.64,140.64,140.64
1992-01,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,103.38,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,122.81,109.64,109.64,109.64
1992-04,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,119.17,141.87,141.87,141.87,141.87,141.87,141.87,141.87,141.87,141.87,141.87,141.87,141.87,136.95,136.95,136.95
1992-07,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,125.82,147.66,147.66,147.66,147.66,147.66,147.66,147.66,147.66,147.66,147.66,147.66,147.66,143.58,143.58,143.58
1992-10,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,115.54,135.84,135.84,135.84,135.84,135.84,135.84,135.84,135.84,135.84,135.84,135.84,135.84,151.87,151.87,151.87
