"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.45,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,74.37,83.661,83.661,83.661
1991-04,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.42,93.42,93.42,93.42,93.42,93.42,93.42,93.42,93.42,93.42,93.42,93.42,102.113,102.113,102.113
1991-07,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,101.685,101.685,101.685
1991-10,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.23,96.24,96.24,96.24,96.24,96.24,96.24,96.24,96.24,96.24,96.24,96.24,96.24,105.707,105.707,105.707
1992-01,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,95.008,95.008,95.008
1992-04,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,101.42,110.151,110.151,110.151
1992-07,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,99.33,108.236,108.236,108.236
1992-10,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,101.56,110.771,110.771,110.771
1993-01,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.39,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,92.897,92.897,92.897
1993-04,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,99.77,108.599,108.599,108.599
1993-07,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.29,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.36,108.292,108.292,108.292
1993-10,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.80,98.80,98.80,98.80,98.80,98.80,98.80,98.80,98.80,98.80,98.80,98.80,108.034,108.034,108.034
1994-01,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.97,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,86.81,96.443,96.443,96.443
1994-04,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.70,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,113.400,113.400,113.400
1994-07,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,112.834,112.834,112.834
1994-10,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.02,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,106.10,115.405,115.405,115.405
1995-01,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,90.33,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,89.98,99.542,99.542,99.542
1995-04,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,115.563,115.563,115.563
1995-07,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.37,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,104.47,113.566,113.566,113.566
1995-10,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,113.598,113.598,113.598
1996-01,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.79,83.50,83.50,83.50,83.50,83.50,83.50,83.50,83.50,83.50,83.50,83.50,83.50,93.037,93.037,93.037
1996-04,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,115.158,115.158,115.158
1996-07,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,105.85,115.480,115.480,115.480
1996-10,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,114.395,114.395,114.395
1997-01,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.88,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,84.55,94.730,94.730,94.730
1997-04,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.53,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,106.61,115.964,115.964,115.964
1997-07,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,114.910,114.910,114.910
1997-10,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,105.39,115.235,115.235,115.235
1998-01,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,102.384,102.384,102.384
1998-04,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.96,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,105.97,115.661,115.661,115.661
1998-07,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.37,108.37,108.37,108.37,108.37,108.37,108.37,108.37,108.37,108.37,108.37,108.37,118.299,118.299,118.299
1998-10,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.29,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,108.32,119.058,119.058,119.058
1999-01,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.72,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,103.933,103.933,103.933
1999-04,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.78,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,120.333,120.333,120.333
1999-07,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.45,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,123.080,123.080,123.080
1999-10,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.17,113.17,113.17,113.17,113.17,113.17,113.17,113.17,113.17,113.17,113.17,113.17,124.940,124.940,124.940
2000-01,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,110.558,110.558,110.558
2000-04,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,113.21,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,112.72,123.852,123.852,123.852
2000-07,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,114.49,113.77,113.77,113.77,113.77,113.77,113.77,113.77,113.77,113.77,113.77,113.77,113.77,125.204,125.204,125.204
2000-10,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,115.35,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,127.039,127.039,127.039
2001-01,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,110.502,110.502,110.502
2001-04,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.53,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,109.39,121.813,121.813,121.813
2001-07,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.44,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,108.22,120.694,120.694,120.694
2001-10,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,106.98,106.98,106.98,106.98,106.98,106.98,106.98,106.98,106.98,106.98,106.98,106.98,120.325,120.325,120.325
2002-01,88.16,88.16,88.16,88.16,88.16,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,88.14,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,87.49,100.982,100.982,100.982
2002-04,101.84,101.84,101.84,101.84,101.84,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.89,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,101.70,114.511,114.511,114.511
2002-07,102.35,102.34,102.34,102.34,102.34,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,102.05,114.743,114.743,114.743
2002-10,100.57,100.56,100.56,100.56,100.56,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,113.659,113.659,113.659
2003-01,83.66,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.46,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,84.95,83.65,83.65,83.65,83.65,83.65,83.65,83.65,83.65,83.65,83.65,83.65,83.65,97.235,97.235,97.235
2003-04,97.48,98.45,98.45,98.45,98.45,98.55,98.55,98.55,98.55,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,99.17,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,110.535,110.535,110.535
2003-07,100.11,101.17,101.17,101.17,101.17,101.26,101.26,101.26,101.26,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,101.66,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,100.39,113.031,113.031,113.031
2003-10,99.46,100.30,100.30,100.30,100.30,100.41,100.41,100.41,100.41,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,100.94,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,113.041,113.041,113.041
2004-01,82.72,84.28,84.28,84.28,84.28,84.29,84.29,84.29,84.29,84.89,84.89,84.89,84.89,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,84.86,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,83.42,97.339,97.339,97.339
2004-04,97.03,98.16,98.16,98.16,98.16,97.98,97.98,97.98,97.98,99.11,99.11,99.11,99.11,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,99.06,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.82,111.031,111.031,111.031
2004-07,99.74,101.21,101.21,101.21,101.21,100.89,100.89,100.89,100.89,101.21,101.21,101.21,101.21,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,101.13,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,112.915,112.915,112.915
2004-10,100.03,101.29,101.29,101.29,101.29,101.22,101.22,101.22,101.22,102.04,102.04,102.04,102.04,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,101.97,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,100.76,114.545,114.545,114.545
2005-01,79.45,81.21,81.21,81.23,81.23,81.78,81.78,81.78,81.78,81.76,81.76,81.76,81.76,81.74,81.74,81.74,81.74,81.58,81.58,81.58,81.58,81.58,81.58,81.58,81.58,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,80.11,93.402,93.402,93.402
2005-04,,99.99,100.03,100.20,100.20,100.69,100.69,100.69,100.69,101.54,101.54,101.54,101.54,101.58,101.58,101.58,101.58,101.39,101.39,101.39,101.39,101.39,101.39,101.39,101.39,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,99.96,112.832,112.832,112.832
2005-07,,,101.53,101.36,101.36,101.75,101.75,101.75,101.75,102.00,102.00,102.00,102.00,102.01,102.01,102.01,102.01,101.80,101.80,101.80,101.80,101.80,101.80,101.80,101.80,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,113.740,113.740,113.740
2005-10,,,,101.88,101.88,102.68,102.68,102.68,102.68,105.52,105.52,105.52,105.52,105.56,105.56,105.56,105.56,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,117.996,117.996,117.996
2006-01,,,,,85.79,85.97,86.46,86.71,86.70,86.67,86.67,86.67,86.67,87.93,87.93,87.93,87.93,87.87,87.87,87.87,87.87,87.99,87.99,87.99,87.99,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,86.73,100.227,100.227,100.227
2006-04,,,,,,103.05,104.80,105.06,105.04,106.77,106.77,106.77,106.77,108.31,108.31,108.31,108.31,108.30,108.30,108.30,108.30,108.46,108.46,108.46,108.46,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,107.04,119.883,119.883,119.883
