"",2005-05-19,2005-08-18,2005-11-17,2006-02-16,2006-05-18,2006-08-17,2006-11-16,2007-02-20,2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1992-07,105.82,105.82,105.82,105.82,105.82,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.83,105.83,105.83,105.83,105.83,105.83,105.83,105.83,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91,110.10,110.10
1992-10,104.61,104.61,104.61,104.61,104.61,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.62,104.65,104.65,104.65,104.65,104.65,104.65,104.65,104.65,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.27,109.19,109.19
1993-01,104.86,104.86,104.86,104.86,104.86,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,109.22,109.22
1993-04,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.56,95.58,95.58,95.58,95.58,95.58,95.58,95.58,95.58,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,96.59,99.40,99.40
1993-07,103.92,103.92,103.92,103.92,103.92,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.93,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,104.87,107.71,107.71
1993-10,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.81,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,107.82,107.82
1994-01,105.79,105.79,105.79,105.79,105.79,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.78,105.80,105.80,105.80,105.80,105.80,105.80,105.80,105.80,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,109.77,109.77
1994-04,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.49,97.49,97.49,97.49,97.49,97.49,97.49,97.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,100.36,100.36
1994-07,105.31,105.31,105.31,105.31,105.31,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.32,105.34,105.34,105.34,105.34,105.34,105.34,105.34,105.34,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,108.37,108.37
1994-10,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.84,103.86,103.86,103.86,103.86,103.86,103.86,103.86,103.86,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,105.21,107.29,107.29
1995-01,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.95,107.95,107.95,107.95,107.95,107.95,107.95,107.95,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,111.66,111.66
1995-04,97.35,97.35,97.35,97.35,97.35,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.39,97.39,97.39,97.39,97.39,97.39,97.39,97.39,98.16,98.16,98.16,98.16,98.16,98.16,98.16,98.16,98.16,98.16,98.16,98.16,99.97,99.97
1995-07,104.70,104.70,104.70,104.70,104.70,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.71,104.72,104.72,104.72,104.72,104.72,104.72,104.72,104.72,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,108.05,108.05
1995-10,102.36,102.36,102.36,102.36,102.36,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.38,102.38,102.38,102.38,102.38,102.38,102.38,102.38,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,106.51,106.51
1996-01,105.10,105.10,105.10,105.10,105.10,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.13,105.13,105.13,105.13,105.13,105.13,105.13,105.13,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,106.40,109.85,109.85
1996-04,94.80,94.80,94.80,94.80,94.80,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.81,94.84,94.84,94.84,94.84,94.84,94.84,94.84,94.84,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,98.83,98.83
1996-07,102.79,102.79,102.79,102.79,102.79,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,103.69,103.69,103.69,103.69,103.69,103.69,103.69,103.69,103.69,103.69,103.69,103.69,107.08,107.08
1996-10,101.26,101.26,101.26,101.26,101.26,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,102.42,105.92,105.92
1997-01,101.42,101.42,101.42,101.42,101.42,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63,105.58,105.58
1997-04,97.04,97.04,97.04,97.04,97.04,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.05,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,98.25,100.95,100.95
1997-07,103.09,103.09,103.09,103.09,103.09,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.11,103.11,103.11,103.11,103.11,103.11,103.11,103.11,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,104.12,107.19,107.19
1997-10,102.57,102.57,102.57,102.57,102.57,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.60,102.60,102.60,102.60,102.60,102.60,102.60,102.60,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,103.90,106.85,106.85
1998-01,104.26,104.26,104.26,104.26,104.26,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.27,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,108.25,108.25
1998-04,94.99,94.99,94.99,94.99,94.99,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.02,95.02,95.02,95.02,95.02,95.02,95.02,95.02,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,95.79,98.58,98.58
1998-07,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,102.77,102.77,102.77,102.77,102.77,102.77,102.77,102.77,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,106.88,106.88
1998-10,104.00,104.00,104.00,104.00,104.00,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.02,104.02,104.02,104.02,104.02,104.02,104.02,104.02,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,108.53,108.53
1999-01,103.30,103.30,103.30,103.30,103.30,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.28,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,104.44,107.57,107.57
1999-04,94.99,94.99,94.99,94.99,94.99,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.00,95.02,95.02,95.02,95.02,95.02,95.02,95.02,95.02,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,98.91,98.91
1999-07,101.95,101.95,101.95,101.95,101.95,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.98,101.98,101.98,101.98,101.98,101.98,101.98,101.98,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,105.77,105.77
1999-10,104.03,104.03,104.03,104.03,104.03,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.04,104.05,104.05,104.05,104.05,104.05,104.05,104.05,104.05,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,108.26,108.26
2000-01,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.89,104.91,104.91,104.91,104.91,104.91,104.91,104.91,104.91,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,108.93,108.93
2000-04,94.16,94.16,94.16,94.16,94.16,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.17,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,95.15,95.15,95.15,95.15,95.15,95.15,95.15,95.15,95.15,95.15,95.15,95.15,97.05,97.05
2000-07,100.70,100.70,100.70,100.70,100.70,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,101.62,104.14,104.14
2000-10,100.26,100.26,100.26,100.26,100.26,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,101.49,104.22,104.22
2001-01,103.18,103.18,103.18,103.18,103.18,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.19,103.22,103.22,103.22,103.22,103.22,103.22,103.22,103.22,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,107.42,107.42
2001-04,93.04,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.02,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.08,94.08,96.47,96.47
2001-07,99.62,99.59,99.59,99.59,99.59,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.60,99.62,99.62,99.62,99.62,99.62,99.62,99.62,99.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,100.62,103.52,103.52
2001-10,98.86,98.86,98.86,98.86,98.86,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.87,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,103.19,103.19
2002-01,99.75,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,101.24,104.63,104.63
2002-04,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.14,93.17,93.17,93.17,93.17,93.17,93.17,93.17,93.17,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,97.32,97.32
2002-07,100.09,100.09,100.09,100.09,100.09,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.10,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,101.29,104.50,104.50
2002-10,98.68,98.69,98.69,98.69,98.69,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.67,98.68,98.68,98.68,98.68,98.68,98.68,98.68,98.68,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,100.09,103.29,103.29
2003-01,100.58,100.69,100.69,100.69,100.69,100.50,100.50,100.50,100.50,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,105.47,105.47
2003-04,91.80,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,91.71,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,93.05,96.00,96.00
2003-07,99.80,99.33,99.33,99.33,99.33,99.74,99.74,99.74,99.74,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.98,104.48,104.48
2003-10,99.30,99.43,99.43,99.43,99.43,99.19,99.19,99.19,99.19,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.21,99.21,99.21,99.21,99.21,99.21,99.21,99.21,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,103.90,103.90
2004-01,101.98,102.28,102.28,102.28,102.28,102.01,102.01,102.01,102.01,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,102.00,102.00,102.00,102.00,102.00,102.00,102.00,102.00,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,103.74,106.80,106.80
2004-04,92.98,92.89,92.89,92.89,92.89,92.85,92.85,92.85,92.85,92.83,92.83,92.83,92.83,92.80,92.80,92.80,92.80,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.82,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,94.13,96.71,96.71
2004-07,100.37,99.65,99.65,99.65,99.65,100.00,100.00,100.00,100.00,99.98,99.98,99.98,99.98,99.95,99.95,99.95,99.95,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,104.00,104.00
2004-10,101.79,101.99,101.99,101.99,101.99,101.72,101.72,101.72,101.72,101.75,101.75,101.75,101.75,101.72,101.72,101.72,101.72,101.74,101.74,101.74,101.74,101.74,101.74,101.74,101.74,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,106.40,106.40
2005-01,99.30,99.75,99.70,99.73,99.73,99.62,99.62,99.62,99.62,99.76,99.76,99.76,99.76,99.65,99.65,99.65,99.65,99.68,99.68,99.68,99.68,99.68,99.68,99.68,99.68,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,102.95,102.95
2005-04,,95.00,94.88,94.94,94.98,95.13,95.13,95.13,95.13,95.00,95.00,95.00,95.00,94.92,94.92,94.92,94.92,94.91,94.91,94.91,94.91,94.91,94.91,94.91,94.91,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,96.48,98.91,98.91
2005-07,,,99.68,99.53,99.57,99.71,99.71,99.71,99.71,99.58,99.58,99.58,99.58,99.49,99.49,99.49,99.49,99.51,99.51,99.51,99.51,99.51,99.51,99.51,99.51,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,100.71,103.78,103.78
2005-10,,,,100.42,100.48,100.11,100.11,100.11,100.11,99.95,99.95,99.95,99.95,99.89,99.89,99.89,99.89,99.91,99.91,99.91,99.91,99.91,99.91,99.91,99.91,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,104.50,104.50
2006-01,,,,,102.90,102.68,102.55,102.66,102.66,102.56,102.56,102.56,102.56,102.48,102.48,102.48,102.48,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,104.59,108.55,108.55
2006-04,,,,,,92.69,92.74,92.74,92.72,92.50,92.50,92.50,92.50,92.43,92.43,92.43,92.43,92.42,92.42,92.42,92.42,92.42,92.42,92.42,92.42,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,97.13,97.13
2006-07,,,,,,,99.36,99.01,98.84,98.63,98.63,98.63,98.63,98.57,98.57,98.57,98.57,98.54,98.54,98.54,98.54,98.54,98.54,98.54,98.54,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,103.77,103.77
2006-10,,,,,,,,99.40,99.74,99.42,99.42,99.42,99.42,99.30,99.30,99.30,99.30,99.28,99.28,99.28,99.28,99.28,99.28,99.28,99.28,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.78,104.88,104.88
2007-01,,,,,,,,,102.68,102.64,102.55,102.58,102.50,102.31,102.31,102.31,102.31,102.19,102.19,102.19,102.19,102.17,102.17,102.17,102.17,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,103.94,108.05,108.05
2007-04,,,,,,,,,,92.83,92.96,92.96,92.77,92.70,92.70,92.70,92.70,92.58,92.58,92.58,92.58,92.54,92.54,92.54,92.54,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10,94.10,97.36,97.36
2007-07,,,,,,,,,,,98.89,99.14,98.69,98.49,98.49,98.49,98.49,98.39,98.39,98.39,98.39,98.35,98.35,98.35,98.35,99.80,99.80,99.80,99.80,99.80,99.80,99.80,99.80,99.80,99.80,99.80,99.80,103.75,103.75
2007-10,,,,,,,,,,,,99.38,98.95,98.90,98.90,98.90,98.90,98.78,98.78,98.78,98.78,98.75,98.75,98.75,98.75,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,104.62,104.62
2008-01,,,,,,,,,,,,,100.46,100.14,100.27,100.32,100.32,100.15,100.15,100.15,100.15,100.07,100.07,100.07,100.07,101.89,101.89,101.89,101.89,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,105.63,105.63
2008-04,,,,,,,,,,,,,,95.84,95.59,95.70,95.70,95.56,95.56,95.56,95.56,95.45,95.45,95.45,95.45,97.71,97.71,97.71,97.71,97.65,97.65,97.65,97.65,97.65,97.65,97.65,97.65,100.92,100.92
2008-07,,,,,,,,,,,,,,,99.21,99.33,99.33,99.37,99.37,99.37,99.37,99.29,99.29,99.29,99.29,100.87,100.87,100.87,100.87,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,104.63,104.63
2008-10,,,,,,,,,,,,,,,,93.98,93.63,93.51,93.51,93.51,93.51,93.20,93.20,93.20,93.20,95.04,95.04,95.04,95.04,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,101.33,101.33
2009-01,,,,,,,,,,,,,,,,,90.60,90.58,90.40,92.39,92.39,92.47,92.47,92.47,92.47,95.29,95.29,95.29,95.29,95.19,95.19,95.19,95.19,95.18,95.18,95.18,95.18,99.63,99.63
2009-04,,,,,,,,,,,,,,,,,,82.77,81.82,83.48,83.48,83.57,83.57,83.57,83.57,86.02,86.02,86.02,86.02,85.96,85.96,85.96,85.96,85.91,85.91,85.91,85.91,88.96,88.96
2009-07,,,,,,,,,,,,,,,,,,,89.58,91.61,91.52,91.61,91.61,91.61,91.61,93.60,93.60,93.60,93.60,93.52,93.52,93.52,93.52,93.48,93.48,93.48,93.48,97.43,97.43
2009-10,,,,,,,,,,,,,,,,,,,,93.95,94.35,94.13,94.13,94.13,94.13,96.77,96.77,96.77,96.77,96.95,96.95,96.95,96.95,96.70,96.70,96.70,96.70,99.41,99.41
2010-01,,,,,,,,,,,,,,,,,,,,,94.67,95.02,95.02,95.13,95.11,97.44,97.44,97.44,97.44,97.34,97.34,97.34,97.34,97.07,97.07,97.07,97.07,99.67,99.67
2010-04,,,,,,,,,,,,,,,,,,,,,,89.37,89.68,89.80,89.83,91.50,91.50,91.50,91.50,91.49,91.49,91.49,91.49,91.44,91.44,91.44,91.44,93.64,93.64
2010-07,,,,,,,,,,,,,,,,,,,,,,,97.57,97.73,97.77,99.17,99.17,99.17,99.17,99.19,99.19,99.19,99.19,99.13,99.13,99.13,99.13,101.68,101.68
2010-10,,,,,,,,,,,,,,,,,,,,,,,,100.04,100.15,102.44,102.44,102.44,102.44,102.43,102.43,102.43,102.43,102.34,102.34,102.34,102.34,105.19,105.19
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,99.97,101.82,101.97,101.93,102.17,101.82,101.82,101.82,101.82,101.86,101.86,101.86,101.86,104.69,104.69
2011-04,,,,,,,,,,,,,,,,,,,,,,,,,,93.27,93.51,93.38,93.25,92.93,92.93,92.93,92.93,92.92,92.92,92.92,92.92,95.55,95.55
2011-07,,,,,,,,,,,,,,,,,,,,,,,,,,,100.20,100.12,100.12,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,102.91,102.91
2011-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.39,100.62,100.46,100.46,100.46,100.46,100.38,100.38,100.38,100.38,103.31,103.31
2012-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.29,102.95,103.11,102.56,102.55,102.30,102.30,102.30,102.30,105.46,105.46
2012-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.77,92.90,90.80,90.75,90.56,90.56,90.56,90.56,93.07,93.07
2012-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.13,97.22,97.23,97.18,97.18,97.18,97.18,100.07,100.07
2012-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.52,98.60,98.34,98.34,98.34,98.34,100.87,100.87
2013-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14,98.70,98.38,98.23,98.25,101.31,101.31
2013-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.45,92.45,92.69,92.69,94.99,94.99
2013-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.69,99.91,99.92,102.60,102.60
