"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,97.10,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,92.572,92.572,92.572
1991-04,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,101.20,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,96.253,96.253,96.253
1991-07,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,102.10,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,97.479,97.479,97.479
1991-10,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,101.19,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,96.714,96.714,96.714
1992-01,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.91,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,101.55,97.228,97.228,97.228
1992-04,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,99.76,95.866,95.866,95.866
1992-07,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,99.79,95.948,95.948,95.948
1992-10,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.84,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,101.43,97.259,97.259,97.259
1993-01,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,91.31,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,85.888,85.888,85.888
1993-04,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,93.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,88.068,88.068,88.068
1993-07,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,96.14,94.35,94.35,94.35,94.35,94.35,94.35,94.35,94.35,94.35,94.35,94.35,94.35,90.429,90.429,90.429
1993-10,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,94.82,90.394,90.394,90.394
1994-01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,94.04,89.836,89.836,89.836
1994-04,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,95.001,95.001,95.001
1994-07,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,102.80,98.280,98.280,98.280
1994-10,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,106.99,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,105.11,100.108,100.108,100.108
1995-01,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,106.33,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,104.54,99.980,99.980,99.980
1995-04,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,106.20,101.489,101.489,101.489
1995-07,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,109.31,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,103.175,103.175,103.175
1995-10,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,110.80,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,109.37,104.342,104.342,104.342
1996-01,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,102.741,102.741,102.741
1996-04,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,104.668,104.668,104.668
1996-07,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,113.14,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,112.42,107.044,107.044,107.044
1996-10,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.60,117.03,117.03,117.03,117.03,117.03,117.03,117.03,117.03,117.03,117.03,117.03,117.03,111.035,111.035,111.035
1997-01,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,115.96,110.688,110.688,110.688
1997-04,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,124.68,123.77,123.77,123.77,123.77,123.77,123.77,123.77,123.77,123.77,123.77,123.77,123.77,117.810,117.810,117.810
1997-07,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.01,129.01,129.01,129.01,129.01,129.01,129.01,129.01,129.01,129.01,129.01,129.01,123.164,123.164,123.164
1997-10,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,131.49,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,124.552,124.552,124.552
1998-01,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,130.32,129.70,129.70,129.70,129.70,129.70,129.70,129.70,129.70,129.70,129.70,129.70,129.70,123.250,123.250,123.250
1998-04,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.97,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,134.19,127.712,127.712,127.712
1998-07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,136.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,135.07,128.688,128.688,128.688
1998-10,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,135.06,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,134.25,127.521,127.521,127.521
1999-01,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,130.47,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,129.65,124.455,124.455,124.455
1999-04,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,141.48,140.71,140.71,140.71,140.71,140.71,140.71,140.71,140.71,140.71,140.71,140.71,140.71,133.575,133.575,133.575
1999-07,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,147.89,146.86,146.86,146.86,146.86,146.86,146.86,146.86,146.86,146.86,146.86,146.86,146.86,140.093,140.093,140.093
1999-10,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,154.21,153.33,153.33,153.33,153.33,153.33,153.33,153.33,153.33,153.33,153.33,153.33,153.33,145.523,145.523,145.523
2000-01,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,155.47,154.50,154.50,154.50,154.50,154.50,154.50,154.50,154.50,154.50,154.50,154.50,154.50,146.612,146.612,146.612
2000-04,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,163.73,162.71,162.71,162.71,162.71,162.71,162.71,162.71,162.71,162.71,162.71,162.71,162.71,155.459,155.459,155.459
2000-07,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,173.24,172.32,172.32,172.32,172.32,172.32,172.32,172.32,172.32,172.32,172.32,172.32,172.32,164.897,164.897,164.897
2000-10,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,188.70,187.72,187.72,187.72,187.72,187.72,187.72,187.72,187.72,187.72,187.72,187.72,187.72,179.838,179.838,179.838
2001-01,172.46,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,172.47,171.55,171.55,171.55,171.55,171.55,171.55,171.55,171.55,171.55,171.55,171.55,171.55,163.019,163.019,163.019
2001-04,175.24,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,175.22,174.56,174.56,174.56,174.56,174.56,174.56,174.56,174.56,174.56,174.56,174.56,174.56,166.537,166.537,166.537
2001-07,174.45,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,174.44,173.27,173.27,173.27,173.27,173.27,173.27,173.27,173.27,173.27,173.27,173.27,173.27,164.714,164.714,164.714
2001-10,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.96,170.17,170.17,170.17,170.17,170.17,170.17,170.17,170.17,170.17,170.17,170.17,170.17,162.020,162.020,162.020
2002-01,157.50,157.42,157.42,157.42,157.42,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.28,157.02,157.02,157.02,157.02,157.02,157.02,157.02,157.02,157.02,157.02,157.02,157.02,146.459,146.459,146.459
2002-04,168.80,167.91,167.91,167.91,167.91,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.80,167.14,167.14,167.14,167.14,167.14,167.14,167.14,167.14,167.14,167.14,167.14,167.14,156.907,156.907,156.907
2002-07,170.77,169.86,169.86,169.86,169.86,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,169.77,168.26,168.26,168.26,168.26,168.26,168.26,168.26,168.26,168.26,168.26,168.26,168.26,157.703,157.703,157.703
2002-10,174.06,173.26,173.26,173.26,173.26,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,173.13,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,172.25,161.927,161.927,161.927
2003-01,169.46,169.47,169.47,169.47,169.47,169.43,169.43,169.43,169.43,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,169.20,168.88,168.88,168.88,168.88,168.88,168.88,168.88,168.88,168.88,168.88,168.88,168.88,156.754,156.754,156.754
2003-04,167.79,168.54,168.54,168.54,168.54,168.47,168.47,168.47,168.47,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,168.43,167.88,167.88,167.88,167.88,167.88,167.88,167.88,167.88,167.88,167.88,167.88,167.88,157.633,157.633,157.633
2003-07,169.60,170.71,170.71,170.71,170.71,170.68,170.68,170.68,170.68,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,171.56,170.62,170.62,170.62,170.62,170.62,170.62,170.62,170.62,170.62,170.62,170.62,170.62,161.244,161.244,161.244
2003-10,175.33,176.38,176.38,176.38,176.38,176.64,176.64,176.64,176.64,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,166.588,166.588,166.588
2004-01,168.97,169.86,169.86,169.86,169.86,169.75,169.75,169.75,169.75,170.15,170.15,170.15,170.15,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.14,170.32,170.32,170.32,170.32,170.32,170.32,170.32,170.32,170.32,170.32,170.32,170.32,160.188,160.188,160.188
2004-04,179.02,179.76,179.76,179.76,179.76,179.43,179.43,179.43,179.43,180.57,180.57,180.57,180.57,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.63,180.28,180.28,180.28,180.28,180.28,180.28,180.28,180.28,180.28,180.28,180.28,180.28,169.593,169.593,169.593
2004-07,187.20,187.74,187.74,187.74,187.74,188.08,188.08,188.08,188.08,189.59,189.59,189.59,189.59,189.60,189.60,189.60,189.60,189.60,189.60,189.60,189.60,189.60,189.60,189.60,189.60,188.66,188.66,188.66,188.66,188.66,188.66,188.66,188.66,188.66,188.66,188.66,188.66,177.661,177.661,177.661
2004-10,194.55,196.02,196.02,196.02,196.02,195.98,195.98,195.98,195.98,196.46,196.46,196.46,196.46,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.62,196.41,196.41,196.41,196.41,196.41,196.41,196.41,196.41,196.41,196.41,196.41,196.41,183.003,183.003,183.003
2005-01,176.47,178.10,177.21,177.21,177.21,178.90,178.90,178.90,178.90,179.96,179.96,179.96,179.96,179.31,179.31,179.31,179.31,179.52,179.52,179.52,179.52,179.52,179.52,179.52,179.52,179.77,179.77,179.77,179.77,179.77,179.77,179.77,179.77,179.77,179.77,179.77,179.77,167.886,167.886,167.886
2005-04,,194.42,193.31,193.31,193.31,195.79,195.79,195.79,195.79,197.93,197.93,197.93,197.93,197.21,197.21,197.21,197.21,197.47,197.47,197.47,197.47,197.47,197.47,197.47,197.47,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,184.869,184.869,184.869
2005-07,,,204.67,204.81,204.81,206.47,206.47,206.47,206.47,208.10,208.10,208.10,208.10,207.26,207.26,207.26,207.26,207.53,207.53,207.53,207.53,207.53,207.53,207.53,207.53,207.00,207.00,207.00,207.00,207.00,207.00,207.00,207.00,207.00,207.00,207.00,207.00,193.973,193.973,193.973
2005-10,,,,214.29,214.29,215.10,215.10,215.10,215.10,218.66,218.66,218.66,218.66,218.07,218.07,218.07,218.07,218.42,218.42,218.42,218.42,218.42,218.42,218.42,218.42,219.12,219.12,219.12,219.12,219.12,219.12,219.12,219.12,219.12,219.12,219.12,219.12,205.299,205.299,205.299
2006-01,,,,,214.08,216.03,216.04,215.98,218.03,218.39,218.39,218.39,218.39,217.42,217.42,217.42,217.42,217.74,217.74,217.74,217.74,217.77,217.77,217.77,217.77,218.58,218.58,218.58,218.58,218.58,218.58,218.58,218.58,218.58,218.58,218.58,218.58,203.655,203.655,203.655
2006-04,,,,,,222.65,222.95,221.92,222.43,223.87,223.87,223.87,223.87,224.49,224.49,224.49,224.49,224.81,224.81,224.81,224.81,224.61,224.61,224.61,224.61,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,209.633,209.633,209.633
