"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-04,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,309.3727,290.3428,290.3428
1997-07,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,330.1319,313.2329,313.2329
1997-10,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,333.1014,315.1916,315.1916
1998-01,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,336.4641,317.1322,317.1322
1998-04,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,310.4823,293.8493,293.8493
1998-07,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,339.1593,321.1079,321.1079
1998-10,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,349.3806,329.4428,329.4428
1999-01,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,336.1288,315.0241,315.0241
1999-04,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,312.1233,292.9442,292.9442
1999-07,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,339.8624,322.0858,322.0858
1999-10,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,351.6108,331.9901,331.9901
2000-01,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,361.0852,342.8855,342.8855
2000-04,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,334.9865,318.1671,318.1671
2000-07,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,365.3317,349.4927,349.4927
2000-10,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,373.8742,358.8640,358.8640
2001-01,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,379.1564,365.5045,365.5045
2001-04,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,349.0138,336.6357,336.6357
2001-07,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,377.0897,365.3821,365.3821
2001-10,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,381.3226,371.3540,371.3540
2002-01,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,383.2193,371.1607,371.1607
2002-04,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,351.7286,339.6021,339.6021
2002-07,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,374.5721,360.7617,360.7617
2002-10,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,372.6122,358.5431,358.5431
2003-01,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,372.5345,359.3200,359.3200
2003-04,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,338.1969,324.8433,324.8433
2003-07,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,361.6293,348.1861,348.1861
2003-10,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,363.3032,349.3132,349.3132
2004-01,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,368.3271,354.8206,354.8206
2004-04,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,334.3226,322.0794,322.0794
2004-07,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,359.8827,347.0995,347.0995
2004-10,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,366.2453,351.5934,351.5934
2005-01,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,368.0640,349.9662,349.9662
2005-04,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,339.2526,324.7043,324.7043
2005-07,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,360.2944,348.0655,348.0655
2005-10,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,367.4604,354.5962,354.5962
2006-01,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,368.2951,361.8848,361.8848
2006-04,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,337.2896,332.6808,332.6808
2006-07,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,363.5944,360.4058,360.4058
2006-10,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,374.5710,370.2276,370.2276
2007-01,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,381.1967,376.8827,376.8827
2007-04,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,353.5566,345.4299,345.4299
2007-07,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,380.7767,371.7079,371.7079
2007-10,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,391.9539,382.9789,382.9789
2008-01,387.1457,387.1457,387.1457,387.1457,387.9221,387.9221,387.9221,387.9221,387.9221,387.9221,387.9221,387.9221,388.1374,388.1374
2008-04,359.5524,359.5524,359.5524,359.5524,359.4368,359.4368,359.4368,359.4368,359.4368,359.4368,359.4368,359.4368,356.9047,356.9047
2008-07,380.0432,380.0432,380.0432,380.0432,379.6922,379.6922,379.6922,379.6922,379.6922,379.6922,379.6922,379.6922,379.8281,379.8281
2008-10,377.2731,377.2731,377.2731,377.2731,377.3214,377.3214,377.3214,377.3214,377.3214,377.3214,377.3214,377.3214,381.3980,381.3980
2009-01,375.7966,375.7966,375.7966,375.7966,376.4619,376.4619,376.4619,376.4619,374.8036,374.8036,374.8036,374.8036,383.9224,383.9224
2009-04,340.3039,340.3039,340.3039,340.3039,340.9795,340.9795,340.9795,340.9795,339.0333,339.0333,339.0333,339.0333,344.2168,344.2168
2009-07,360.6537,360.6537,360.6537,360.6537,359.4628,359.4628,359.4628,359.4628,357.3573,357.3573,357.3573,357.3573,364.8938,364.8938
2009-10,370.7154,370.7154,370.7154,370.7154,368.9907,368.9907,368.9907,368.9907,366.3998,366.3998,366.3998,366.3998,366.4274,366.4274
2010-01,375.7844,375.7844,375.7844,375.7844,374.9156,374.9156,374.9156,374.9156,367.0914,367.0914,367.0914,367.0914,362.3667,362.3667
2010-04,340.6389,340.6389,340.6389,340.6389,340.9472,340.9472,340.9472,340.9472,335.5275,335.5275,335.5275,335.5275,332.9454,332.9454
2010-07,362.0420,362.0420,362.0420,362.0420,363.0728,363.0728,363.0728,363.0728,357.0402,357.0402,357.0402,357.0402,356.1548,356.1548
2010-10,371.3777,371.3777,371.3777,371.3777,371.1734,371.1734,371.1734,371.1734,366.9269,366.9269,366.9269,366.9269,368.2033,368.2033
2011-01,376.5196,378.2336,378.0390,378.5539,378.6448,378.6448,378.6448,378.6448,373.6002,373.6002,373.6002,373.6002,372.4362,372.4362
2011-04,342.0149,347.6421,347.4455,346.4426,346.1666,346.1666,346.1666,346.1666,341.0594,341.0594,341.0594,341.0594,341.0976,341.0976
2011-07,,369.8754,371.7533,371.0950,370.7612,370.7612,370.7612,370.7612,365.6344,365.6344,365.6344,365.6344,365.1456,365.1456
2011-10,,,379.6653,378.5956,379.8638,379.8638,379.8638,379.8638,373.8344,373.8344,373.8344,373.8344,371.7850,371.7850
2012-01,,,,391.6800,391.0437,389.7547,389.8326,390.1237,376.9519,376.9519,376.9519,376.9519,376.3060,376.3060
2012-04,,,,,356.0896,354.3865,354.5026,354.3117,343.6451,343.6451,343.6451,343.6451,342.7427,342.7427
2012-07,,,,,,381.2793,383.5660,384.2576,372.7905,372.7905,372.7905,372.7905,370.3910,370.3910
2012-10,,,,,,,391.4555,392.7006,380.1464,380.1464,380.1464,380.1464,377.2962,377.2962
2013-01,,,,,,,,398.0025,383.8626,382.9311,382.5537,382.4311,380.9650,380.9650
2013-04,,,,,,,,,351.4526,352.1373,352.0190,351.8752,350.9113,350.9113
2013-07,,,,,,,,,,377.4983,377.9194,375.9309,377.3181,377.3181
2013-10,,,,,,,,,,,382.8044,380.8144,382.4952,382.4952
2014-01,,,,,,,,,,,,391.1627,393.4290,394.5439
2014-04,,,,,,,,,,,,,359.5086,359.6995
2014-07,,,,,,,,,,,,,,388.6176
