"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro,Euro,Euro,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,301.48,302.30,302.30,302.30,302.30,302.30,302.30,302.30,302.30,302.30,302.30,302.30,302.30,306.134,306.134,306.134
1991-04,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,324.07,323.79,323.79,323.79,323.79,323.79,323.79,323.79,323.79,323.79,323.79,323.79,323.79,326.605,326.605,326.605
1991-07,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,330.72,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.28,333.566,333.566,333.566
1991-10,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.22,349.47,349.47,349.47,349.47,349.47,349.47,349.47,349.47,349.47,349.47,349.47,349.47,350.942,350.942,350.942
1992-01,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,333.18,335.82,335.82,335.82,335.82,335.82,335.82,335.82,335.82,335.82,335.82,335.82,335.82,337.701,337.701,337.701
1992-04,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.07,344.36,344.36,344.36,344.36,344.36,344.36,344.36,344.36,344.36,344.36,344.36,344.36,346.743,346.743,346.743
1992-07,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,355.17,357.45,357.45,357.45,357.45,357.45,357.45,357.45,357.45,357.45,357.45,357.45,357.45,358.822,358.822,358.822
1992-10,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,369.58,370.02,370.02,370.02,370.02,370.02,370.02,370.02,370.02,370.02,370.02,370.02,370.02,371.832,371.832,371.832
1993-01,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,338.89,338.89,338.89,338.89,338.89,338.89,338.89,338.89,338.89,338.89,338.89,338.89,342.208,342.208,342.208
1993-04,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,351.36,353.17,353.17,353.17,353.17,353.17,353.17,353.17,353.17,353.17,353.17,353.17,353.17,356.242,356.242,356.242
1993-07,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,362.23,367.20,367.20,367.20,367.20,367.20,367.20,367.20,367.20,367.20,367.20,367.20,367.20,366.873,366.873,366.873
1993-10,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,377.23,376.30,376.30,376.30,376.30,376.30,376.30,376.30,376.30,376.30,376.30,376.30,376.30,379.028,379.028,379.028
1994-01,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,353.23,355.33,355.33,355.33,355.33,355.33,355.33,355.33,355.33,355.33,355.33,355.33,355.33,357.437,357.437,357.437
1994-04,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,365.86,366.12,366.12,366.12,366.12,366.12,366.12,366.12,366.12,366.12,366.12,366.12,366.12,367.895,367.895,367.895
1994-07,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,376.99,380.03,380.03,380.03,380.03,380.03,380.03,380.03,380.03,380.03,380.03,380.03,380.03,379.716,379.716,379.716
1994-10,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,394.20,395.88,395.88,395.88,395.88,395.88,395.88,395.88,395.88,395.88,395.88,395.88,395.88,396.249,396.249,396.249
1995-01,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,368.23,369.54,369.54,369.54,369.54,369.54,369.54,369.54,369.54,369.54,369.54,369.54,369.54,371.006,371.006,371.006
1995-04,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.57,382.67,382.67,382.67,382.67,382.67,382.67,382.67,382.67,382.67,382.67,382.67,382.67,384.679,384.679,384.679
1995-07,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,391.75,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.76,394.754,394.754,394.754
1995-10,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,404.72,405.95,405.95,405.95,405.95,405.95,405.95,405.95,405.95,405.95,405.95,405.95,405.95,406.108,406.108,406.108
1996-01,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,372.89,374.09,374.09,374.09,374.09,374.09,374.09,374.09,374.09,374.09,374.09,374.09,374.09,375.162,375.162,375.162
1996-04,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.54,385.09,385.09,385.09,385.09,385.09,385.09,385.09,385.09,385.09,385.09,385.09,385.09,386.845,386.845,386.845
1996-07,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,399.54,402.28,402.28,402.28,402.28,402.28,402.28,402.28,402.28,402.28,402.28,402.28,402.28,401.587,401.587,401.587
1996-10,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,414.63,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.19,415.225,415.225,415.225
1997-01,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.19,372.90,372.90,372.90,372.90,372.90,372.90,372.90,372.90,372.90,372.90,372.90,372.90,374.331,374.331,374.331
1997-04,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,397.96,396.94,396.94,396.94,396.94,396.94,396.94,396.94,396.94,396.94,396.94,396.94,396.94,399.513,399.513,399.513
1997-07,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,406.46,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,408.773,408.773,408.773
1997-10,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.20,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.61,423.709,423.709,423.709
1998-01,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.51,388.39,388.39,388.39,388.39,388.39,388.39,388.39,388.39,388.39,388.39,388.39,388.39,390.646,390.646,390.646
1998-04,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,401.78,400.19,400.19,400.19,400.19,400.19,400.19,400.19,400.19,400.19,400.19,400.19,400.19,403.511,403.511,403.511
1998-07,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,414.84,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.30,417.546,417.546,417.546
1998-10,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.08,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.32,429.597,429.597,429.597
1999-01,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,395.53,394.24,394.24,394.24,394.24,394.24,394.24,394.24,394.24,394.24,394.24,394.24,394.24,397.642,397.642,397.642
1999-04,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,411.63,408.46,408.46,408.46,408.46,408.46,408.46,408.46,408.46,408.46,408.46,408.46,408.46,412.754,412.754,412.754
1999-07,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,424.20,425.00,425.00,425.00,425.00,425.00,425.00,425.00,425.00,425.00,425.00,425.00,425.00,426.327,426.327,426.327
1999-10,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,442.32,439.92,439.92,439.92,439.92,439.92,439.92,439.92,439.92,439.92,439.92,439.92,439.92,441.060,441.060,441.060
2000-01,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,414.85,412.96,412.96,412.96,412.96,412.96,412.96,412.96,412.96,412.96,412.96,412.96,412.96,416.511,416.511,416.511
2000-04,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,421.74,417.10,417.10,417.10,417.10,417.10,417.10,417.10,417.10,417.10,417.10,417.10,417.10,422.463,422.463,422.463
2000-07,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,431.02,431.02,431.02,431.02,431.02,431.02,431.02,431.02,431.02,431.02,431.02,431.02,432.865,432.865,432.865
2000-10,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,445.72,442.55,442.55,442.55,442.55,442.55,442.55,442.55,442.55,442.55,442.55,442.55,442.55,443.887,443.887,443.887
2001-01,425.75,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,422.07,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,420.75,426.389,426.389,426.389
2001-04,427.19,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,429.28,425.09,425.09,425.09,425.09,425.09,425.09,425.09,425.09,425.09,425.09,425.09,425.09,431.748,431.748,431.748
2001-07,440.32,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.02,443.62,443.62,443.62,443.62,443.62,443.62,443.62,443.62,443.62,443.62,443.62,443.62,447.343,447.343,447.343
2001-10,458.35,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,459.28,456.56,456.56,456.56,456.56,456.56,456.56,456.56,456.56,456.56,456.56,456.56,456.56,458.678,458.678,458.678
2002-01,423.59,422.28,422.28,422.28,422.28,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,421.64,420.94,420.94,420.94,420.94,420.94,420.94,420.94,420.94,420.94,420.94,420.94,420.94,425.434,425.434,425.434
2002-04,435.30,432.90,432.90,432.90,432.90,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,432.30,428.11,428.11,428.11,428.11,428.11,428.11,428.11,428.11,428.11,428.11,428.11,428.11,434.614,434.614,434.614
2002-07,454.80,455.60,455.60,455.60,455.60,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,454.49,455.44,455.44,455.44,455.44,455.44,455.44,455.44,455.44,455.44,455.44,455.44,455.44,458.021,458.021,458.021
2002-10,462.82,463.96,463.96,463.96,463.96,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,461.25,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.43,458.989,458.989,458.989
2003-01,434.69,430.71,430.71,430.71,430.71,430.40,430.40,430.40,430.40,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,431.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,429.00,430.556,430.556,430.556
2003-04,437.79,436.89,436.89,436.89,436.89,436.35,436.35,436.35,436.35,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,436.71,431.13,431.13,431.13,431.13,431.13,431.13,431.13,431.13,431.13,431.13,431.13,431.13,434.765,434.765,434.765
2003-07,458.76,459.80,459.80,459.80,459.80,459.00,459.00,459.00,459.00,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,459.84,458.86,458.86,458.86,458.86,458.86,458.86,458.86,458.86,458.86,458.86,458.86,458.86,459.018,459.018,459.018
2003-10,470.56,472.38,472.38,472.38,472.38,471.07,471.07,471.07,471.07,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,471.74,466.86,466.86,466.86,466.86,466.86,466.86,466.86,466.86,466.86,466.86,466.86,466.86,465.342,465.342,465.342
2004-01,445.13,447.83,447.83,447.83,447.83,445.13,445.13,445.13,445.13,449.44,449.44,449.44,449.44,450.60,450.60,450.60,450.60,450.60,450.60,450.60,450.60,450.60,450.60,450.60,450.60,448.70,448.70,448.70,448.70,448.70,448.70,448.70,448.70,448.70,448.70,448.70,448.70,449.882,449.882,449.882
2004-04,455.09,457.69,457.69,457.69,457.69,455.21,455.21,455.21,455.21,458.89,458.89,458.89,458.89,460.07,460.07,460.07,460.07,460.07,460.07,460.07,460.07,460.07,460.07,460.07,460.07,455.04,455.04,455.04,455.04,455.04,455.04,455.04,455.04,455.04,455.04,455.04,455.04,459.531,459.531,459.531
2004-07,463.86,471.57,471.57,471.57,471.57,470.70,470.70,470.70,470.70,474.69,474.69,474.69,474.69,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.32,475.556,475.556,475.556
2004-10,478.41,485.01,485.01,485.01,485.01,483.49,483.49,483.49,483.49,488.04,488.04,488.04,488.04,489.75,489.75,489.75,489.75,489.75,489.75,489.75,489.75,489.75,489.75,489.75,489.75,485.43,485.43,485.43,485.43,485.43,485.43,485.43,485.43,485.43,485.43,485.43,485.43,484.636,484.636,484.636
2005-01,448.72,450.33,449.96,449.65,449.67,446.15,446.15,446.15,446.15,448.71,448.71,448.71,448.71,449.70,449.70,449.70,449.70,449.60,449.60,449.60,449.60,449.60,449.60,449.60,449.60,448.61,448.61,448.61,448.61,448.61,448.61,448.61,448.61,448.61,448.61,448.61,448.61,449.171,449.171,449.171
2005-04,,470.29,470.40,470.26,470.83,467.01,467.01,467.01,467.01,469.99,469.99,469.99,469.99,471.31,471.31,471.31,471.31,470.29,470.29,470.29,470.29,470.29,470.29,470.29,470.29,465.33,465.33,465.33,465.33,465.33,465.33,465.33,465.33,465.33,465.33,465.33,465.33,469.626,469.626,469.626
2005-07,,,481.15,481.09,481.82,481.18,481.18,481.18,481.18,484.68,484.68,484.68,484.68,485.19,485.19,485.19,485.19,485.23,485.23,485.23,485.23,485.23,485.23,485.23,485.23,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.36,485.317,485.317,485.317
2005-10,,,,493.16,493.74,491.09,491.09,491.09,491.09,498.03,498.03,498.03,498.03,500.65,500.65,500.65,500.65,499.57,499.57,499.57,499.57,499.57,499.57,499.57,499.57,494.50,494.50,494.50,494.50,494.50,494.50,494.50,494.50,494.50,494.50,494.50,494.50,492.925,492.925,492.925
2006-01,,,,,467.15,465.86,467.39,467.62,471.60,470.78,470.78,470.78,470.78,473.75,473.75,473.75,473.75,476.54,476.54,476.54,476.54,477.35,477.35,477.35,477.35,477.17,477.17,477.17,477.17,477.17,477.17,477.17,477.17,477.17,477.17,477.17,477.17,478.209,478.209,478.209
2006-04,,,,,,474.09,478.29,479.18,482.83,482.90,482.90,482.90,482.90,486.10,486.10,486.10,486.10,487.23,487.23,487.23,487.23,488.21,488.21,488.21,488.21,484.78,484.78,484.78,484.78,484.78,484.78,484.78,484.78,484.78,484.78,484.78,484.78,488.905,488.905,488.905
