"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,67.57,67.57,67.57,67.90,67.74,67.74,67.73,67.73,67.74,67.74,67.74,67.74,44.91,44.91,44.91
1996-04,69.00,69.00,69.00,68.76,68.78,68.78,68.81,68.81,68.81,68.81,68.81,68.81,45.92,45.92,45.92
1996-07,69.89,69.89,69.89,69.71,69.77,69.77,69.76,69.76,69.76,69.76,69.76,69.76,47.28,47.28,47.28
1996-10,71.05,71.05,71.05,71.12,71.20,71.20,71.19,71.19,71.18,71.18,71.18,71.18,48.78,48.78,48.78
1997-01,72.54,72.54,72.54,72.69,72.48,72.48,72.47,72.47,72.47,72.47,72.47,72.47,49.64,49.64,49.64
1997-04,74.09,74.09,74.09,73.81,73.85,73.85,73.90,73.90,73.90,73.90,73.90,73.90,50.79,50.79,50.79
1997-07,74.86,74.86,74.86,74.66,74.75,74.75,74.72,74.72,74.72,74.72,74.72,74.72,51.40,51.40,51.40
1997-10,75.37,75.37,75.37,75.70,75.79,75.79,75.77,75.77,75.77,75.77,75.77,75.77,51.83,51.83,51.83
1998-01,82.43,82.43,82.43,82.35,82.13,82.13,82.10,82.10,82.10,82.10,82.10,82.10,56.94,56.94,56.94
1998-04,83.32,83.32,83.32,83.06,83.12,83.12,83.17,83.17,83.18,83.18,83.18,83.18,57.78,57.78,57.78
1998-07,84.64,84.64,84.64,84.45,84.54,84.54,84.52,84.52,84.52,84.52,84.52,84.52,58.70,58.70,58.70
1998-10,84.92,84.92,84.92,85.46,85.54,85.54,85.53,85.53,85.52,85.52,85.52,85.52,60.07,60.07,60.07
1999-01,87.25,87.25,87.25,86.97,86.74,86.74,86.72,86.72,86.71,86.71,86.71,86.71,60.47,60.47,60.47
1999-04,88.21,88.21,88.21,88.00,88.10,88.10,88.15,88.15,88.14,88.14,88.14,88.14,61.80,61.80,61.80
1999-07,90.38,90.38,90.38,90.25,90.36,90.36,90.34,90.34,90.36,90.36,90.36,90.36,63.61,63.61,63.61
1999-10,91.95,91.95,91.95,92.57,92.58,92.58,92.57,92.57,92.57,92.57,92.57,92.57,65.52,65.52,65.52
2000-01,92.85,92.85,92.85,92.46,92.35,92.35,92.33,92.33,92.31,92.31,92.31,92.31,64.79,64.79,64.79
2000-04,94.01,94.01,94.01,93.93,94.02,94.02,94.05,94.05,94.07,94.07,94.07,94.07,67.16,67.16,67.16
2000-07,95.62,95.62,95.62,95.59,95.71,95.71,95.69,95.69,95.69,95.69,95.69,95.69,69.33,69.33,69.33
2000-10,96.64,96.64,96.64,97.15,97.05,97.05,97.04,97.04,97.04,97.04,97.04,97.04,70.36,70.36,70.36
2001-01,102.74,102.74,102.74,102.38,102.41,102.41,102.40,102.40,102.36,102.36,102.36,102.36,73.98,73.98,73.98
2001-04,103.97,103.97,103.97,103.94,104.04,104.04,104.06,104.06,104.07,104.07,104.07,104.07,74.76,74.76,74.76
2001-07,103.90,103.90,103.90,103.91,104.04,104.04,104.03,104.03,104.04,104.04,104.04,104.04,75.15,75.15,75.15
2001-10,105.71,105.71,105.71,106.09,105.83,105.83,105.84,105.84,105.84,105.84,105.84,105.84,77.25,77.25,77.25
2002-01,107.41,107.41,107.41,107.10,107.39,107.39,107.39,107.39,107.33,107.33,107.33,107.33,78.60,78.60,78.60
2002-04,107.83,107.83,107.83,107.87,107.87,107.87,107.86,107.86,107.89,107.89,107.89,107.89,78.58,78.58,78.58
2002-07,107.49,107.49,107.49,107.51,107.57,107.57,107.57,107.57,107.58,107.58,107.58,107.58,78.45,78.45,78.45
2002-10,108.45,108.45,108.45,108.69,108.36,108.36,108.37,108.37,108.37,108.37,108.37,108.37,79.71,79.71,79.71
2003-01,96.62,96.62,96.62,96.45,96.82,96.82,96.82,96.82,96.77,96.77,96.77,96.77,71.79,71.79,71.79
2003-04,96.73,96.73,96.73,96.75,96.70,96.70,96.70,96.70,96.72,96.72,96.72,96.72,71.34,71.34,71.34
2003-07,97.56,97.56,97.56,97.53,97.55,97.55,97.54,97.54,97.56,97.56,97.56,97.56,72.14,72.14,72.14
2003-10,97.97,97.97,97.97,98.14,97.81,97.81,97.82,97.82,97.82,97.82,97.82,97.82,72.76,72.76,72.76
2004-01,101.07,101.07,101.07,100.91,101.39,101.39,101.39,101.39,101.36,101.36,101.36,101.36,76.87,76.87,76.87
2004-04,103.82,103.82,103.82,103.87,103.72,103.72,103.73,103.73,103.75,103.75,103.75,103.75,77.57,77.57,77.57
2004-07,103.58,103.58,103.58,103.45,103.39,103.39,103.39,103.39,103.39,103.39,103.39,103.39,77.50,77.50,77.50
2004-10,103.83,103.83,103.83,104.08,103.81,103.81,103.80,103.80,103.81,103.81,103.81,103.81,78.56,78.56,78.56
2005-01,97.95,97.95,97.95,97.75,98.17,98.17,98.17,98.17,98.14,98.14,98.14,98.14,74.33,74.33,74.33
2005-04,99.70,99.70,99.70,99.70,99.61,99.61,99.62,99.62,99.63,99.63,99.63,99.63,77.03,77.03,77.03
2005-07,101.17,101.17,101.17,101.03,100.86,100.86,100.87,100.87,100.85,100.85,100.85,100.85,77.11,77.11,77.11
2005-10,101.01,101.01,101.01,101.36,101.21,101.21,101.20,101.20,101.22,101.22,101.22,101.22,77.66,77.66,77.66
2006-01,103.78,103.78,103.78,103.38,103.73,103.73,103.74,103.74,103.71,103.71,103.71,103.71,81.50,81.50,81.50
2006-04,105.97,105.97,105.97,106.03,105.96,105.96,106.01,106.01,106.03,106.03,106.03,106.03,83.10,83.10,83.10
2006-07,108.26,108.26,108.26,108.22,107.96,107.96,107.96,107.96,107.88,107.88,107.88,107.88,84.55,84.55,84.55
2006-10,109.37,109.37,109.37,109.75,109.72,109.72,109.67,109.67,109.74,109.74,109.74,109.74,86.56,86.56,86.56
2007-01,115.94,115.94,115.94,115.35,115.55,115.55,115.57,115.57,115.51,115.51,115.51,115.51,94.22,94.22,94.22
2007-04,117.46,117.46,117.46,117.70,117.75,117.75,117.84,117.84,117.88,117.88,117.88,117.88,93.17,93.17,93.17
2007-07,119.15,119.15,119.15,119.37,118.96,118.96,118.96,118.96,118.78,118.78,118.78,118.78,95.73,95.73,95.73
2007-10,119.91,119.91,119.91,120.03,120.18,120.18,120.09,120.09,120.28,120.28,120.28,120.28,97.15,97.15,97.15
2008-01,123.35,123.35,123.35,122.74,122.78,122.78,122.78,122.78,122.60,122.60,122.60,122.60,99.77,99.77,99.77
2008-04,125.13,125.13,125.13,125.65,123.67,123.67,123.79,123.79,123.94,123.94,123.94,123.94,100.32,100.32,100.32
2008-07,126.04,126.04,126.04,126.57,125.85,125.85,125.83,125.83,125.65,125.65,125.65,125.65,101.08,101.08,101.08
2008-10,121.18,121.18,121.18,120.72,122.22,122.22,122.10,122.10,122.31,122.31,122.31,122.31,102.32,102.32,102.32
2009-01,134.08,134.08,134.08,133.85,134.42,134.42,134.41,134.41,133.60,133.60,133.60,133.60,96.96,96.96,96.96
2009-04,133.03,133.03,133.03,133.72,133.76,133.76,133.96,133.96,134.12,134.12,134.12,134.12,99.39,99.39,99.39
2009-07,134.94,134.94,134.94,135.76,136.38,136.38,136.36,136.36,136.63,136.63,136.63,136.63,100.20,100.20,100.20
2009-10,138.13,138.13,138.13,136.85,138.96,138.96,138.79,138.79,138.97,138.97,138.97,138.97,102.23,102.23,102.23
2010-01,139.31,139.31,139.31,139.57,134.59,134.59,134.56,134.56,134.25,134.25,134.25,134.25,98.77,98.77,98.77
2010-04,140.00,140.00,140.00,140.85,134.16,134.16,134.43,134.43,134.14,134.14,134.14,134.14,99.26,99.26,99.26
2010-07,141.10,141.10,141.10,141.93,136.09,136.09,136.05,136.05,135.82,135.82,135.82,135.82,100.30,100.30,100.30
2010-10,146.24,146.24,146.24,144.30,137.28,137.28,137.07,137.07,137.49,137.49,137.49,137.49,101.26,101.26,101.26
2011-01,141.32,140.70,140.82,141.33,136.73,136.73,136.68,136.68,144.10,144.10,144.10,144.10,109.50,109.50,109.50
2011-04,142.94,142.18,142.25,143.07,136.76,136.76,137.12,137.12,144.92,144.92,144.92,144.92,110.77,110.77,110.77
2011-07,,143.07,144.46,145.22,138.87,138.87,138.82,138.82,147.41,147.41,147.41,147.41,111.21,111.21,111.21
2011-10,,,149.87,147.55,140.22,140.22,139.97,139.97,151.01,151.01,151.01,151.01,112.25,112.25,112.25
2012-01,,,,146.47,141.11,141.24,141.08,141.14,147.92,147.92,147.92,147.92,115.56,115.56,115.56
2012-04,,,,,141.55,140.80,141.29,141.49,148.70,148.70,148.70,148.70,116.37,116.37,116.37
2012-07,,,,,,143.34,144.12,144.12,151.52,151.52,151.52,151.52,117.65,117.65,117.65
2012-10,,,,,,,146.07,145.75,151.77,151.77,151.77,151.77,117.86,117.86,117.86
2013-01,,,,,,,,145.72,151.61,151.38,150.53,150.41,117.22,117.22,117.22
2013-04,,,,,,,,,152.01,151.81,150.75,150.88,117.76,117.76,117.76
2013-07,,,,,,,,,,152.43,152.44,151.60,118.74,118.74,118.74
2013-10,,,,,,,,,,,153.30,152.41,119.28,119.28,119.28
2014-01,,,,,,,,,,,,153.04,119.30,119.65,119.83
2014-04,,,,,,,,,,,,,119.72,120.19,120.54
2014-07,,,,,,,,,,,,,,120.98,121.84
2014-10,,,,,,,,,,,,,,,120.94
