"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1996-07,119.74,119.74,119.74,119.74,119.74,119.74,119.74,119.74,119.74,119.74,119.74,119.74,123.69,123.69
1996-10,116.75,116.75,116.75,116.75,116.75,116.75,116.75,116.75,116.75,116.75,116.75,116.75,121.41,121.41
1997-01,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,121.23,121.23
1997-04,108.25,108.25,108.25,108.25,108.25,108.25,108.25,108.25,108.25,108.25,108.25,108.25,113.05,113.05
1997-07,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,114.05,119.67,119.67
1997-10,113.72,113.72,113.72,113.72,113.72,113.72,113.72,113.72,113.72,113.72,113.72,113.72,119.36,119.36
1998-01,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,116.19,121.82,121.82
1998-04,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,111.62,111.62
1998-07,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,118.95,118.95
1998-10,112.53,112.53,112.53,112.53,112.53,112.53,112.53,112.53,112.53,112.53,112.53,112.53,119.54,119.54
1999-01,112.96,112.96,112.96,112.96,112.96,112.96,112.96,112.96,112.96,112.96,112.96,112.96,119.73,119.73
1999-04,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,105.12,110.53,110.53
1999-07,110.27,110.27,110.27,110.27,110.27,110.27,110.27,110.27,110.27,110.27,110.27,110.27,116.22,116.22
1999-10,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,115.62,115.62
2000-01,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,111.73,115.97,115.97
2000-04,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,100.45,104.24,104.24
2000-07,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,106.87,111.52,111.52
2000-10,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,105.72,111.10,111.10
2001-01,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,108.96,114.03,114.03
2001-04,99.16,99.16,99.16,99.16,99.16,99.16,99.16,99.16,99.16,99.16,99.16,99.16,103.69,103.69
2001-07,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,106.34,111.45,111.45
2001-10,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,110.63,110.63
2002-01,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,111.62,111.62
2002-04,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,98.33,102.81,102.81
2002-07,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,105.49,110.06,110.06
2002-10,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,104.69,109.11,109.11
2003-01,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,106.58,110.94,110.94
2003-04,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,100.64,100.64
2003-07,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,103.78,108.38,108.38
2003-10,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,106.92,106.92
2004-01,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,108.39,108.39
2004-04,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,93.83,98.00,98.00
2004-07,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,104.90,104.90
2004-10,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,101.17,105.87,105.87
2005-01,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,105.38,105.38
2005-04,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,99.26,99.26
2005-07,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,100.75,104.77,104.77
2005-10,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,101.35,105.18,105.18
2006-01,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,103.44,108.09,108.09
2006-04,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,94.42,98.23,98.23
2006-07,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,105.51,105.51
2006-10,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,103.61,103.61
2007-01,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,104.98,105.84,105.84
2007-04,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,96.69,97.01,97.01
2007-07,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,102.46,103.12,103.12
2007-10,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.15,102.96,102.96
2008-01,103.79,103.79,103.79,103.79,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.56,103.51,103.51
2008-04,97.26,97.26,97.26,97.26,96.91,96.91,96.91,96.91,96.91,96.91,96.91,96.91,94.71,94.71
2008-07,102.12,102.12,102.12,102.12,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,100.84,100.84
2008-10,101.94,101.94,101.94,101.94,101.75,101.75,101.75,101.75,101.75,101.75,101.75,101.75,100.64,100.64
2009-01,103.89,103.89,103.89,103.89,103.58,103.58,103.58,103.58,103.75,103.75,103.75,103.75,102.66,102.66
2009-04,95.71,95.71,95.71,95.71,95.61,95.61,95.61,95.61,95.80,95.80,95.80,95.80,93.61,93.61
2009-07,102.15,102.15,102.15,102.15,102.51,102.51,102.51,102.51,102.63,102.63,102.63,102.63,100.47,100.47
2009-10,104.66,104.66,104.66,104.66,105.02,105.02,105.02,105.02,105.04,105.04,105.04,105.04,101.24,101.24
2010-01,105.73,105.73,105.73,105.73,105.94,105.94,105.94,105.94,106.33,106.33,106.33,106.33,102.65,102.65
2010-04,97.78,97.78,97.78,97.78,97.90,97.90,97.90,97.90,98.45,98.45,98.45,98.45,94.72,94.72
2010-07,104.03,104.03,104.03,104.03,103.76,103.76,103.76,103.76,104.37,104.37,104.37,104.37,100.68,100.68
2010-10,105.76,105.76,105.76,105.76,104.96,104.96,104.96,104.96,105.65,105.65,105.65,105.65,101.96,101.96
2011-01,106.46,106.86,106.78,106.96,105.96,105.96,105.96,105.96,106.17,106.17,106.17,106.17,102.15,102.15
2011-04,97.80,98.48,97.96,97.89,96.57,96.57,96.57,96.57,96.56,96.56,96.56,96.56,92.42,92.42
2011-07,,104.77,104.64,104.69,102.99,102.99,102.99,102.99,103.10,103.10,103.10,103.10,98.53,98.53
2011-10,,,105.45,105.59,104.28,104.28,104.28,104.28,103.89,103.89,103.89,103.89,98.99,98.99
2012-01,,,,108.74,107.60,106.97,106.94,106.84,106.06,106.06,106.06,106.06,101.52,101.52
2012-04,,,,,97.44,96.65,96.59,96.23,95.93,95.93,95.93,95.93,91.39,91.39
2012-07,,,,,,103.59,103.61,102.89,102.89,102.89,102.89,102.89,97.99,97.99
2012-10,,,,,,,103.81,102.78,102.50,102.50,102.50,102.50,97.34,97.34
2013-01,,,,,,,,104.37,103.98,103.34,102.95,103.16,98.55,98.55
2013-04,,,,,,,,,96.03,95.95,95.51,95.64,90.83,90.83
2013-07,,,,,,,,,,102.73,102.55,102.57,97.24,97.24
2013-10,,,,,,,,,,,101.69,101.77,96.59,96.59
2014-01,,,,,,,,,,,,104.59,99.19,99.62
2014-04,,,,,,,,,,,,,90.57,90.56
2014-07,,,,,,,,,,,,,,97.21
