"",2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24,2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
unit,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,EURO,Euro,Euro,Euro
unit multiplier,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion,billion
Baseyear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Record meth,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised,Computerised
1991-01,67.67,67.67,67.67,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.65,67.70,67.70,67.70,67.67,63.96,63.96,63.96,63.96,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.90,63.742,63.741,63.741
1991-04,70.18,70.18,70.18,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.28,70.26,70.26,70.26,70.27,66.21,66.21,66.21,66.21,66.35,66.35,66.35,66.35,66.34,66.34,66.34,66.34,66.335,66.336,66.336
1991-07,69.89,69.89,69.89,69.86,69.86,69.86,69.86,69.86,69.86,69.86,69.86,69.85,69.85,69.85,69.86,66.00,66.00,66.00,66.00,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.95,65.898,65.898,65.898
1991-10,70.58,70.58,70.58,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.54,70.52,70.52,70.52,70.53,66.64,66.64,66.64,66.64,66.62,66.62,66.62,66.62,66.62,66.62,66.62,66.62,66.510,66.510,66.510
1992-01,71.90,71.90,71.90,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.93,71.93,71.93,71.91,67.92,67.92,67.92,67.92,67.85,67.85,67.85,67.85,67.86,67.86,67.86,67.86,67.542,67.541,67.541
1992-04,72.74,72.74,72.74,72.82,72.82,72.82,72.82,72.82,72.82,72.82,72.82,72.81,72.81,72.81,72.81,68.53,68.53,68.53,68.53,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.66,68.629,68.629,68.629
1992-07,73.89,73.89,73.89,73.86,73.86,73.86,73.86,73.86,73.86,73.86,73.86,73.85,73.85,73.85,73.85,69.69,69.69,69.69,69.69,69.65,69.65,69.65,69.65,69.64,69.64,69.64,69.64,69.522,69.522,69.522
1992-10,73.13,73.13,73.13,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.09,73.08,73.08,73.08,73.08,68.96,68.96,68.96,68.96,68.95,68.95,68.95,68.95,68.94,68.94,68.94,68.94,68.825,68.825,68.825
1993-01,69.94,69.94,69.94,69.92,69.92,69.92,69.92,69.92,69.92,69.92,69.92,69.95,69.95,69.95,69.94,65.89,65.89,65.89,65.89,65.84,65.84,65.84,65.84,65.85,65.85,65.85,65.85,65.680,65.679,65.679
1993-04,69.98,69.98,69.98,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.04,70.02,70.02,70.02,70.03,65.97,65.97,65.97,65.97,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.06,66.040,66.041,66.041
1993-07,70.31,70.31,70.31,70.29,70.29,70.29,70.29,70.29,70.29,70.29,70.29,70.28,70.28,70.28,70.28,66.30,66.30,66.30,66.30,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.27,66.234,66.234,66.234
1993-10,70.14,70.14,70.14,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.12,70.11,70.11,70.11,70.11,66.13,66.13,66.13,66.13,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.091,66.092,66.092
1994-01,70.28,70.28,70.28,70.27,70.27,70.27,70.27,70.27,70.27,70.27,70.27,70.30,70.30,70.30,70.28,66.17,66.17,66.17,66.17,66.14,66.14,66.14,66.14,66.15,66.15,66.15,66.15,66.037,66.036,66.036
1994-04,69.58,69.58,69.58,69.61,69.61,69.61,69.61,69.61,69.61,69.61,69.61,69.60,69.60,69.60,69.61,65.50,65.50,65.50,65.50,65.56,65.56,65.56,65.56,65.55,65.55,65.55,65.55,65.583,65.584,65.584
1994-07,69.94,69.94,69.94,69.93,69.93,69.93,69.93,69.93,69.93,69.93,69.93,69.91,69.91,69.91,69.93,65.86,65.86,65.86,65.86,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.821,65.821,65.821
1994-10,70.76,70.76,70.76,70.75,70.75,70.75,70.75,70.74,70.74,70.74,70.74,70.73,70.73,70.73,70.73,66.61,66.61,66.61,66.61,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.60,66.473,66.473,66.473
1995-01,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.47,71.50,71.50,71.50,71.48,67.26,67.26,67.26,67.26,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.25,67.243,67.242,67.242
1995-04,72.18,72.18,72.18,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.19,72.20,72.20,72.20,72.19,67.95,67.95,67.95,67.95,67.97,67.97,67.97,67.97,67.97,67.97,67.97,67.97,67.965,67.965,67.965
1995-07,71.93,71.93,71.93,71.93,71.93,71.93,71.93,71.93,71.93,71.93,71.93,71.94,71.94,71.94,71.92,67.71,67.71,67.71,67.71,67.70,67.70,67.70,67.70,67.70,67.70,67.70,67.70,67.726,67.726,67.726
1995-10,72.74,72.74,72.74,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.73,72.70,72.70,72.70,72.73,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.41,68.274,68.274,68.274
1996-01,72.28,72.28,72.28,72.27,72.27,72.27,72.27,72.28,72.28,72.28,72.28,72.30,72.30,72.30,72.28,68.02,68.02,68.02,68.02,68.01,68.01,68.01,68.01,68.01,68.01,68.01,68.01,67.939,67.939,67.939
1996-04,71.56,71.56,71.56,71.56,71.56,71.56,71.56,71.56,71.56,71.56,71.56,71.58,71.58,71.58,71.56,67.31,67.31,67.31,67.31,67.32,67.32,67.32,67.32,67.32,67.32,67.32,67.32,67.397,67.397,67.397
1996-07,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.67,71.69,71.69,71.69,71.67,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.43,67.519,67.519,67.519
