"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1997-01,379.0103,379.0103,379.0100,379.0100,379.0400,379.0400,379.0414,379.0414,379.1062,379.0592,379.0778,379.0778,346.3340,346.3340
1997-04,382.6714,382.6714,382.6700,382.6700,382.6300,382.6300,382.6258,382.6258,382.7134,382.6904,382.5736,382.5736,349.9001,349.9001
1997-07,382.2949,382.2949,382.2900,382.2900,382.3400,382.3400,382.3356,382.3356,382.2729,382.2588,382.3143,382.3143,351.3681,351.3681
1997-10,383.4733,383.4733,383.4700,383.4700,383.5000,383.5000,383.4962,383.4962,383.3595,383.4436,383.4862,383.4862,351.8685,351.8685
1998-01,385.4934,385.4934,385.4900,385.4900,385.5700,385.5700,385.5665,385.5665,385.5942,385.5677,385.5892,385.5892,353.9305,353.9305
1998-04,388.4596,388.4596,388.4600,388.4600,388.3800,388.3800,388.3765,388.3765,388.4756,388.4686,388.3560,388.3560,357.8040,357.8040
1998-07,394.2845,394.2845,394.2800,394.2800,394.3300,394.3300,394.3281,394.3281,394.2342,394.2421,394.2937,394.2937,361.7629,361.7629
1998-10,401.4012,401.4012,401.4000,401.4000,401.4200,401.4200,401.4167,401.4167,401.3331,401.3587,401.3983,401.3983,367.0547,367.0547
1999-01,386.9397,386.9397,386.9400,386.9400,387.0400,387.0400,387.0366,387.0366,387.0545,387.0419,387.0572,387.0572,353.1470,353.1470
1999-04,391.5506,391.5506,391.5500,391.5500,391.4800,391.4800,391.4800,391.4800,391.5546,391.5491,391.4709,391.4709,358.4770,358.4770
1999-07,397.4954,397.4954,397.5000,397.5000,397.5200,397.5200,397.5236,397.5236,397.4562,397.4569,397.4916,397.4916,365.0394,365.0394
1999-10,406.3458,406.3458,406.3500,406.3500,406.3400,406.3400,406.3406,406.3406,406.2648,406.2822,406.3104,406.3104,371.8990,371.8990
2000-01,414.9494,414.9494,414.9500,414.9500,415.0700,415.0700,415.0732,415.0732,415.1269,415.1115,415.1207,415.1207,382.5180,382.5180
2000-04,421.1632,421.1632,421.1600,421.1600,421.1200,421.1200,421.1234,421.1234,421.1691,421.1560,421.1140,421.1140,388.3642,388.3642
2000-07,427.9742,427.9742,427.9700,427.9700,427.9400,427.9400,427.9446,427.9446,427.8984,427.8903,427.9035,427.9035,397.9358,397.9358
2000-10,434.1898,434.1898,434.1900,434.1900,434.1900,434.1900,434.1881,434.1881,434.0778,434.1144,434.1341,434.1341,404.5919,404.5919
2001-01,434.4583,434.4583,434.4600,434.4600,434.6100,434.6100,434.6116,434.6116,434.7209,434.6973,434.6985,434.6985,407.8052,407.8052
2001-04,438.8206,438.8206,438.8200,438.8200,438.8100,438.8100,438.8124,438.8124,438.8368,438.8163,438.8080,438.8080,411.4018,411.4018
2001-07,443.5547,443.5547,443.5500,443.5500,443.4600,443.4600,443.4551,443.4551,443.4209,443.4064,443.4003,443.4003,415.2115,415.2115
2001-10,443.1813,443.1813,443.1800,443.1800,443.1900,443.1900,443.1911,443.1911,443.0346,443.0932,443.1065,443.1065,418.5761,418.5761
2002-01,441.8348,441.8348,441.8300,441.8300,442.0600,442.0600,442.0576,442.0576,442.2220,442.1939,442.1984,442.1984,415.9222,415.9222
2002-04,445.1197,445.1197,445.1200,445.1200,445.0700,445.0700,445.0731,445.0731,445.1074,445.0878,445.0845,445.0845,416.3648,416.3648
2002-07,443.4336,443.4336,443.4300,443.4300,443.2600,443.2600,443.2605,443.2605,443.2216,443.2083,443.1908,443.1908,413.2053,413.2053
2002-10,438.2510,438.2510,438.2500,438.2500,438.3000,438.3000,438.3038,438.3038,438.0912,438.1522,438.1686,438.1686,409.0239,409.0239
2003-01,437.2424,437.2424,437.2400,437.2400,437.5300,437.5300,437.5270,437.5270,437.7671,437.7401,437.7404,437.7404,408.0448,408.0448
2003-04,435.5362,435.5362,435.5400,435.5400,435.4100,435.4100,435.4086,435.4086,435.4701,435.4537,435.4642,435.4642,406.3547,406.3547
2003-07,436.9170,436.9170,436.9200,436.9200,436.7000,436.7000,436.6970,436.6970,436.6422,436.6256,436.5991,436.5991,406.5407,406.5407
2003-10,435.2003,435.2003,435.2000,435.2000,435.3200,435.3200,435.3174,435.3174,435.0193,435.0792,435.0949,435.0949,405.2941,405.2941
2004-01,437.9587,437.9587,437.9600,437.9600,438.2800,438.2800,438.2769,438.2769,438.6533,438.6286,438.6255,438.6255,409.0120,409.0120
2004-04,437.0294,437.0294,437.0300,437.0300,436.8100,436.8100,436.8104,436.8104,436.9031,436.8910,436.9202,436.9202,408.5881,408.5881
2004-07,440.6025,440.6025,440.6000,440.6000,440.3500,440.3500,440.3476,440.3476,440.2725,440.2474,440.2139,440.2139,411.9267,411.9267
2004-10,444.3958,444.3958,444.4000,444.4000,444.6000,444.6000,444.6049,444.6049,444.1594,444.2213,444.2287,444.2287,413.8231,413.8231
2005-01,447.1236,447.1236,447.1200,447.1200,447.4600,447.4600,447.4585,447.4585,448.0445,448.0240,448.0165,448.0165,412.1153,412.1153
2005-04,452.3510,452.3510,452.3500,452.3500,451.9900,451.9900,451.9911,451.9911,452.0740,452.0691,452.1526,452.1526,418.7229,418.7229
2005-07,450.2406,450.2406,450.2400,450.2400,450.0100,450.0100,450.0059,450.0059,449.9357,449.8998,449.8357,449.8357,419.5124,419.5124
2005-10,453.8175,453.8175,453.8200,453.8200,454.1300,454.1300,454.1311,454.1311,453.4810,453.5423,453.5303,453.5303,423.9160,423.9160
2006-01,450.5841,450.5841,450.5800,450.5800,450.8700,450.8700,450.8687,450.8687,451.7134,451.7066,451.7112,451.7112,427.1010,427.1010
2006-04,452.8859,452.8859,452.8900,452.8900,452.4000,452.4000,452.4030,452.4030,452.4939,452.4909,452.6207,452.6207,431.1055,431.1055
2006-07,456.9508,456.9508,456.9500,456.9500,456.7900,456.7900,456.7893,456.7893,456.7104,456.6543,456.5608,456.5608,435.0850,435.0850
2006-10,460.8130,460.8130,460.8100,460.8100,461.2300,461.2300,461.2260,461.2260,460.3137,460.3796,460.3387,460.3387,439.8126,439.8126
2007-01,462.5818,462.5818,462.5800,462.5800,462.8100,462.8100,462.8141,462.8141,463.9886,463.9982,464.0168,464.0168,442.6923,442.6923
2007-04,468.9993,468.9993,469.0000,469.0000,468.3600,468.3600,468.3642,468.3642,468.5273,468.5227,468.7216,468.7216,444.5589,444.5589
2007-07,472.3680,472.3680,472.3700,472.3700,472.2800,472.2800,472.2770,472.2770,472.1016,472.0353,471.8858,471.8858,446.5536,446.5536
2007-10,473.8810,473.8810,473.8800,473.8800,474.4300,474.4300,474.4301,474.4301,473.2091,473.2705,473.2025,473.2025,450.6590,450.6590
2008-01,466.8859,466.8859,466.8900,466.8900,467.8300,467.8300,467.8256,467.8256,469.2988,469.3576,469.3997,469.3997,453.6705,453.6705
2008-04,475.1158,475.1158,475.1200,475.1200,474.2300,474.2300,474.2310,474.2310,474.5390,474.5087,474.7674,474.7674,456.6935,456.6935
2008-07,472.1554,472.1554,472.1600,472.1600,471.7500,471.7500,471.7536,471.7536,471.3464,471.2883,471.0937,471.0937,454.4980,454.4980
2008-10,464.6860,464.6860,464.6900,464.6900,461.9300,461.9300,461.9316,461.9316,460.5042,460.5339,460.4277,460.4277,450.2982,450.2982
2009-01,459.6690,459.6690,459.6700,459.6700,459.5000,459.5000,459.5009,459.5009,457.0486,457.1615,457.2420,457.2420,448.9100,448.9100
2009-04,457.0579,457.0579,457.0600,457.0600,455.9700,455.9700,455.9688,455.9688,454.3968,454.2925,454.6520,454.6520,441.2691,441.2691
2009-07,456.2443,456.2443,456.2400,456.2400,453.9600,453.9600,453.9563,453.9563,452.7164,452.7386,452.4363,452.4363,436.5295,436.5295
2009-10,457.5631,457.5631,457.5600,457.5600,456.2100,456.2100,456.2145,456.2145,453.6920,453.6612,453.5236,453.5236,432.2244,432.2244
2010-01,459.3097,459.3097,459.3100,459.3100,457.3300,457.3300,457.3278,457.3278,452.6870,452.8758,452.9936,452.9936,425.1887,425.1887
2010-04,456.2558,456.2558,456.2600,456.2600,455.6700,455.6700,455.6735,455.6735,450.6499,450.3929,450.8626,450.8626,427.6603,427.6603
2010-07,455.4531,455.4531,455.4500,455.4500,456.1700,456.1700,456.1698,456.1698,448.9818,449.1280,448.7226,448.7226,427.3220,427.3220
2010-10,456.5809,456.5809,456.5800,456.5800,456.5700,456.5700,456.5675,456.5675,452.1370,452.0589,451.8767,451.8767,433.7509,433.7509
2011-01,458.8788,459.5067,460.8300,460.9200,459.0200,459.0200,459.0229,459.0229,456.5438,456.8118,456.9599,456.9599,434.0182,434.0182
2011-04,458.2546,462.2326,464.9700,463.8600,460.2400,460.2400,460.2409,460.2409,456.1450,455.6688,456.2684,456.2684,435.8270,435.8270
2011-07,,461.6203,467.3900,467.3000,463.5300,463.5300,463.5293,463.5293,457.1910,457.5027,456.9794,456.9794,436.4553,436.4553
2011-10,,,468.4800,468.0100,466.6100,466.6100,466.6080,466.6080,459.5150,459.4115,459.1870,459.1870,439.6480,439.6480
2012-01,,,,477.0400,473.1000,471.6400,471.7543,472.1217,460.3727,460.7322,460.9109,460.9109,439.6306,439.6306
2012-04,,,,,473.3300,472.2200,472.3814,471.7689,459.6312,458.9141,459.5985,459.5985,441.5142,441.5142
2012-07,,,,,,479.1700,481.5520,482.2906,465.9508,466.4092,465.8401,465.8401,444.0413,444.0413
2012-10,,,,,,,480.7120,481.4804,464.0794,463.9785,463.6845,463.6845,444.0745,444.0745
2013-01,,,,,,,,482.1916,467.1041,466.1607,462.4500,462.3166,442.4741,442.4741
2013-04,,,,,,,,,469.7848,465.6872,462.7843,461.6640,443.7995,443.7995
2013-07,,,,,,,,,,464.7786,463.4691,459.4743,444.8643,444.8643
2013-10,,,,,,,,,,,461.4007,456.5335,445.8761,445.8761
2014-01,,,,,,,,,,,,467.8348,452.5658,455.5240
2014-04,,,,,,,,,,,,,453.3471,455.4125
2014-07,,,,,,,,,,,,,,456.7595
