"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,1.043,1.043,1.040,1.040,1.040,1.040,1.042,1.042,1.042,1.042,1.042,1.042,0.959,0.959
1994-04,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,0.956,0.956
1994-07,1.039,1.039,1.040,1.040,1.040,1.040,1.039,1.039,1.039,1.039,1.039,1.039,0.956,0.956
1994-10,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,1.040,0.955,0.955
1995-01,1.034,1.034,1.030,1.030,1.030,1.030,1.034,1.034,1.034,1.034,1.034,1.034,0.949,0.949
1995-04,1.033,1.033,1.030,1.030,1.030,1.030,1.033,1.033,1.033,1.033,1.033,1.033,0.948,0.948
1995-07,1.035,1.035,1.040,1.040,1.040,1.040,1.035,1.035,1.035,1.035,1.035,1.035,0.949,0.949
1995-10,1.036,1.036,1.040,1.040,1.040,1.040,1.036,1.036,1.036,1.036,1.036,1.036,0.948,0.948
1996-01,1.035,1.035,1.040,1.040,1.040,1.040,1.036,1.036,1.035,1.035,1.035,1.035,0.946,0.946
1996-04,1.035,1.035,1.040,1.040,1.040,1.040,1.035,1.035,1.035,1.035,1.035,1.035,0.945,0.945
1996-07,1.031,1.031,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,1.030,0.945,0.945
1996-10,1.027,1.027,1.030,1.030,1.030,1.030,1.027,1.027,1.027,1.027,1.027,1.027,0.942,0.942
1997-01,1.029,1.029,1.030,1.030,1.030,1.030,1.029,1.029,1.029,1.029,1.029,1.029,0.940,0.940
1997-04,1.031,1.031,1.030,1.030,1.030,1.030,1.031,1.031,1.031,1.031,1.031,1.031,0.943,0.943
1997-07,1.034,1.034,1.030,1.030,1.030,1.030,1.034,1.034,1.034,1.034,1.034,1.034,0.948,0.948
1997-10,1.039,1.039,1.040,1.040,1.040,1.040,1.039,1.039,1.039,1.039,1.039,1.039,0.951,0.951
1998-01,1.039,1.039,1.040,1.040,1.040,1.040,1.039,1.039,1.039,1.039,1.039,1.039,0.951,0.951
1998-04,1.054,1.054,1.050,1.050,1.050,1.050,1.054,1.054,1.054,1.054,1.054,1.054,0.967,0.967
1998-07,1.068,1.068,1.070,1.070,1.070,1.070,1.068,1.068,1.068,1.068,1.068,1.068,0.978,0.978
1998-10,1.083,1.083,1.080,1.080,1.080,1.080,1.083,1.083,1.083,1.083,1.083,1.083,0.993,0.993
1999-01,1.058,1.058,1.060,1.060,1.060,1.060,1.058,1.058,1.058,1.058,1.058,1.058,0.967,0.967
1999-04,1.070,1.070,1.070,1.070,1.070,1.070,1.070,1.070,1.070,1.070,1.070,1.070,0.981,0.981
1999-07,1.092,1.092,1.090,1.090,1.090,1.090,1.092,1.092,1.092,1.092,1.092,1.092,1.002,1.002
1999-10,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.110,1.019,1.019
2000-01,1.135,1.135,1.140,1.140,1.130,1.140,1.135,1.135,1.135,1.135,1.135,1.135,1.052,1.052
2000-04,1.157,1.157,1.160,1.160,1.160,1.160,1.157,1.157,1.157,1.157,1.157,1.157,1.069,1.069
2000-07,1.178,1.178,1.180,1.180,1.180,1.180,1.177,1.177,1.177,1.177,1.177,1.177,1.091,1.091
2000-10,1.199,1.199,1.200,1.200,1.200,1.200,1.198,1.198,1.198,1.198,1.198,1.198,1.110,1.110
2001-01,1.203,1.203,1.200,1.200,1.200,1.200,1.204,1.204,1.204,1.204,1.204,1.204,1.121,1.121
2001-04,1.218,1.218,1.220,1.220,1.220,1.220,1.218,1.218,1.218,1.218,1.218,1.218,1.133,1.133
2001-07,1.227,1.227,1.230,1.230,1.230,1.230,1.227,1.227,1.227,1.227,1.227,1.227,1.139,1.139
2001-10,1.232,1.232,1.230,1.230,1.230,1.230,1.232,1.232,1.232,1.232,1.232,1.232,1.150,1.150
2002-01,1.228,1.228,1.230,1.230,1.230,1.230,1.228,1.228,1.228,1.228,1.228,1.228,1.148,1.148
2002-04,1.229,1.229,1.230,1.230,1.230,1.230,1.229,1.229,1.229,1.229,1.229,1.229,1.143,1.143
2002-07,1.223,1.223,1.220,1.220,1.220,1.220,1.223,1.223,1.223,1.223,1.223,1.223,1.135,1.135
2002-10,1.215,1.215,1.220,1.220,1.220,1.220,1.215,1.215,1.215,1.215,1.215,1.215,1.127,1.127
2003-01,1.209,1.209,1.210,1.210,1.210,1.210,1.209,1.209,1.209,1.209,1.209,1.209,1.123,1.123
2003-04,1.209,1.209,1.210,1.210,1.210,1.210,1.208,1.208,1.209,1.209,1.209,1.209,1.123,1.123
2003-07,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.210,1.118,1.118
2003-10,1.212,1.212,1.210,1.210,1.210,1.210,1.212,1.212,1.212,1.212,1.212,1.212,1.121,1.121
2004-01,1.215,1.215,1.220,1.220,1.220,1.220,1.215,1.215,1.216,1.216,1.216,1.216,1.130,1.130
2004-04,1.219,1.219,1.220,1.220,1.220,1.220,1.218,1.218,1.219,1.219,1.219,1.219,1.136,1.136
2004-07,1.224,1.224,1.220,1.220,1.220,1.220,1.224,1.224,1.224,1.224,1.224,1.224,1.143,1.143
2004-10,1.227,1.227,1.230,1.230,1.230,1.230,1.227,1.227,1.227,1.227,1.227,1.227,1.139,1.139
2005-01,1.233,1.233,1.230,1.230,1.230,1.230,1.233,1.233,1.234,1.234,1.234,1.234,1.146,1.146
2005-04,1.232,1.232,1.230,1.230,1.230,1.230,1.231,1.231,1.232,1.232,1.232,1.232,1.145,1.145
2005-07,1.236,1.236,1.240,1.240,1.240,1.240,1.236,1.236,1.236,1.236,1.236,1.236,1.152,1.152
2005-10,1.244,1.244,1.240,1.240,1.250,1.250,1.245,1.245,1.243,1.243,1.243,1.243,1.158,1.158
2006-01,1.236,1.236,1.240,1.240,1.240,1.240,1.237,1.237,1.238,1.238,1.238,1.238,1.156,1.156
2006-04,1.248,1.248,1.250,1.250,1.250,1.250,1.246,1.246,1.247,1.247,1.247,1.247,1.167,1.167
2006-07,1.255,1.255,1.260,1.260,1.260,1.260,1.255,1.255,1.255,1.255,1.255,1.255,1.176,1.176
2006-10,1.262,1.262,1.260,1.260,1.260,1.260,1.263,1.263,1.261,1.261,1.261,1.261,1.175,1.175
2007-01,1.264,1.264,1.260,1.260,1.260,1.260,1.264,1.264,1.266,1.266,1.266,1.266,1.181,1.181
2007-04,1.273,1.273,1.270,1.270,1.270,1.270,1.271,1.271,1.272,1.272,1.272,1.272,1.186,1.186
2007-07,1.277,1.277,1.280,1.280,1.280,1.280,1.277,1.277,1.277,1.277,1.277,1.277,1.190,1.190
2007-10,1.285,1.285,1.290,1.290,1.290,1.290,1.287,1.287,1.284,1.284,1.284,1.284,1.199,1.199
2008-01,1.258,1.258,1.260,1.260,1.260,1.260,1.261,1.261,1.264,1.264,1.264,1.264,1.206,1.206
2008-04,1.263,1.263,1.260,1.260,1.260,1.260,1.263,1.263,1.264,1.264,1.264,1.264,1.206,1.206
2008-07,1.262,1.262,1.260,1.260,1.260,1.260,1.262,1.262,1.262,1.262,1.262,1.262,1.214,1.214
2008-10,1.252,1.252,1.250,1.250,1.250,1.250,1.250,1.250,1.246,1.246,1.246,1.246,1.207,1.207
2009-01,1.243,1.243,1.240,1.240,1.240,1.240,1.245,1.245,1.238,1.238,1.238,1.238,1.203,1.203
2009-04,1.239,1.239,1.240,1.240,1.240,1.240,1.237,1.237,1.234,1.234,1.234,1.234,1.192,1.192
2009-07,1.236,1.236,1.240,1.240,1.230,1.230,1.232,1.232,1.230,1.230,1.230,1.230,1.185,1.185
2009-10,1.229,1.229,1.230,1.230,1.230,1.230,1.228,1.228,1.223,1.223,1.223,1.223,1.177,1.177
2010-01,1.228,1.228,1.230,1.230,1.230,1.230,1.227,1.227,1.206,1.206,1.206,1.206,1.161,1.161
2010-04,1.220,1.220,1.220,1.220,1.220,1.220,1.219,1.219,1.200,1.200,1.200,1.200,1.159,1.159
2010-07,1.212,1.212,1.210,1.210,1.220,1.220,1.216,1.216,1.193,1.193,1.193,1.193,1.159,1.159
2010-10,1.213,1.213,1.210,1.210,1.220,1.220,1.217,1.217,1.198,1.198,1.198,1.198,1.162,1.162
2011-01,1.220,1.219,1.220,1.220,1.220,1.220,1.225,1.225,1.206,1.206,1.206,1.206,1.170,1.170
2011-04,1.220,1.227,1.230,1.230,1.230,1.230,1.232,1.232,1.211,1.211,1.211,1.211,1.175,1.175
2011-07,,1.221,1.230,1.240,1.240,1.240,1.237,1.237,1.214,1.214,1.214,1.214,1.181,1.181
2011-10,,,1.240,1.240,1.250,1.250,1.247,1.247,1.219,1.219,1.219,1.219,1.187,1.187
2012-01,,,,1.250,1.250,1.260,1.256,1.256,1.232,1.232,1.232,1.232,1.184,1.184
2012-04,,,,,1.260,1.260,1.266,1.265,1.241,1.241,1.241,1.241,1.196,1.196
2012-07,,,,,,1.270,1.281,1.282,1.252,1.252,1.252,1.252,1.202,1.202
2012-10,,,,,,,1.292,1.294,1.258,1.258,1.258,1.258,1.207,1.207
2013-01,,,,,,,,1.297,1.266,1.266,1.259,1.259,1.211,1.211
2013-04,,,,,,,,,1.271,1.266,1.256,1.252,1.206,1.206
2013-07,,,,,,,,,,1.262,1.257,1.236,1.198,1.198
2013-10,,,,,,,,,,,1.262,1.239,1.202,1.202
2014-01,,,,,,,,,,,,1.252,1.217,1.227
2014-04,,,,,,,,,,,,,1.219,1.228
2014-07,,,,,,,,,,,,,,1.231
