"",2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1994-01,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.659,2.452,2.452
1994-04,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.695,2.516,2.516
1994-07,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.736,2.589,2.589
1994-10,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.787,2.626,2.626
1995-01,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.792,2.611,2.611
1995-04,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.836,2.679,2.679
1995-07,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.862,2.735,2.735
1995-10,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.913,2.763,2.763
1996-01,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.919,2.742,2.742
1996-04,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.962,2.811,2.811
1996-07,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.995,2.885,2.885
1996-10,3.045,3.045,3.045,3.045,3.045,3.045,3.045,3.045,3.045,3.045,3.045,3.045,2.914,2.914
1997-01,3.039,3.039,3.039,3.039,3.039,3.039,3.039,3.039,3.039,3.039,3.039,3.039,2.888,2.888
1997-04,3.085,3.085,3.085,3.085,3.085,3.085,3.085,3.085,3.085,3.085,3.085,3.085,2.964,2.964
1997-07,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.138,3.047,3.047
1997-10,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.196,3.085,3.085
1998-01,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.204,3.071,3.071
1998-04,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.277,3.182,3.182
1998-07,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.357,3.317,3.317
1998-10,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.430,3.351,3.351
1999-01,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.450,3.333,3.333
1999-04,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.543,3.460,3.460
1999-07,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.645,3.607,3.607
1999-10,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.706,3.657,3.657
2000-01,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.666,3.666
2000-04,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.806,3.783,3.783
2000-07,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.887,3.894,3.894
2000-10,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.934,3.892,3.892
2001-01,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.891,3.817,3.817
2001-04,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.942,3.882,3.882
2001-07,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.986,3.946,3.946
2001-10,4.001,4.001,4.001,4.001,4.001,4.001,4.001,4.001,4.001,4.001,4.001,4.001,3.915,3.915
2002-01,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.945,3.837,3.837
2002-04,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.978,3.911,3.911
2002-07,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.020,4.001,4.001
2002-10,4.037,4.037,4.037,4.037,4.037,4.037,4.037,4.037,4.037,4.037,4.037,4.037,3.989,3.989
2003-01,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.997,3.888,3.888
2003-04,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,4.035,3.948,3.948
2003-07,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.110,4.093,4.093
2003-10,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.146,4.110,4.110
2004-01,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.126,4.048,4.048
2004-04,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.182,4.151,4.151
2004-07,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.250,4.268,4.268
2004-10,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.277,4.262,4.262
2005-01,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.211,4.172,4.172
2005-04,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.265,4.269,4.269
2005-07,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.364,4.421,4.421
2005-10,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.424,4.470,4.470
2006-01,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.369,4.355,4.355
2006-04,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.475,4.541,4.541
2006-07,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.591,4.734,4.734
2006-10,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.650,4.768,4.768
2007-01,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.639,4.676,4.676
2007-04,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.729,4.827,4.827
2007-07,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.821,4.964,4.964
2007-10,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.872,4.991,4.991
2008-01,4.834,4.834,4.834,4.834,4.842,4.842,4.842,4.842,4.842,4.842,4.842,4.842,4.879,4.879
2008-04,4.913,4.913,4.913,4.913,4.918,4.918,4.918,4.918,4.918,4.918,4.918,4.918,4.970,4.970
2008-07,5.008,5.008,5.008,5.008,5.015,5.015,5.015,5.015,5.015,5.015,5.015,5.015,5.080,5.080
2008-10,5.015,5.015,5.015,5.015,5.021,5.021,5.021,5.021,5.021,5.021,5.021,5.021,5.072,5.072
2009-01,4.858,4.858,4.858,4.858,4.863,4.863,4.863,4.863,4.863,4.863,4.863,4.863,4.905,4.905
2009-04,4.852,4.852,4.852,4.852,4.861,4.861,4.861,4.861,4.859,4.859,4.859,4.859,4.916,4.916
2009-07,4.941,4.941,4.941,4.941,4.957,4.957,4.957,4.957,4.957,4.957,4.957,4.957,5.005,5.005
2009-10,4.993,4.993,4.993,4.993,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.035,5.035
2010-01,4.932,4.932,4.932,4.932,4.945,4.945,4.945,4.945,4.968,4.968,4.968,4.968,4.993,4.993
2010-04,5.068,5.068,5.068,5.068,5.089,5.089,5.089,5.089,5.109,5.109,5.109,5.109,5.134,5.134
2010-07,5.207,5.207,5.207,5.207,5.234,5.234,5.234,5.234,5.252,5.252,5.252,5.252,5.262,5.262
2010-10,5.255,5.255,5.255,5.255,5.279,5.279,5.279,5.279,5.299,5.299,5.299,5.299,5.301,5.301
2011-01,5.210,5.202,5.202,5.198,5.232,5.232,5.232,5.232,5.244,5.244,5.244,5.244,5.236,5.236
2011-04,5.327,5.292,5.306,5.293,5.327,5.327,5.327,5.327,5.333,5.333,5.333,5.333,5.332,5.332
2011-07,,5.396,5.418,5.407,5.439,5.439,5.439,5.439,5.437,5.437,5.437,5.437,5.436,5.436
2011-10,,,5.459,5.444,5.477,5.477,5.477,5.477,5.466,5.466,5.466,5.466,5.452,5.452
2012-01,,,,5.353,5.387,5.377,5.377,5.377,5.359,5.359,5.359,5.359,5.354,5.354
2012-04,,,,,5.458,5.434,5.441,5.437,5.421,5.421,5.421,5.421,5.419,5.419
2012-07,,,,,,5.508,5.524,5.511,5.502,5.502,5.502,5.502,5.497,5.497
2012-10,,,,,,,5.532,5.532,5.520,5.520,5.520,5.520,5.493,5.493
2013-01,,,,,,,,5.443,5.431,5.434,5.435,5.431,5.404,5.404
2013-04,,,,,,,,,5.504,5.520,5.524,5.518,5.475,5.475
2013-07,,,,,,,,,,5.621,5.638,5.646,5.571,5.571
2013-10,,,,,,,,,,,5.672,5.659,5.568,5.568
2014-01,,,,,,,,,,,,5.571,5.483,5.482
2014-04,,,,,,,,,,,,,5.555,5.561
2014-07,,,,,,,,,,,,,,5.660
