"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1996-01,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,106.32,110.27,110.27,110.27
1996-04,97.31,97.31,97.31,97.31,97.31,97.31,97.31,97.31,97.31,97.31,97.31,97.31,100.93,100.93,100.93
1996-07,105.01,105.01,105.01,105.01,105.01,105.01,105.01,105.01,105.01,105.01,105.01,105.01,109.15,109.15,109.15
1996-10,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,108.45,108.45,108.45
1997-01,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,109.23,109.23,109.23
1997-04,97.45,97.45,97.45,97.45,97.45,97.45,97.45,97.45,97.45,97.45,97.45,97.45,101.16,101.16,101.16
1997-07,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,108.51,108.51,108.51
1997-10,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,104.01,107.92,107.92,107.92
1998-01,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,105.91,109.30,109.30,109.30
1998-04,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,96.28,99.68,99.68,99.68
1998-07,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,107.43,107.43,107.43
1998-10,103.57,103.57,103.57,103.57,103.57,103.57,103.57,103.57,103.57,103.57,103.57,103.57,107.17,107.17,107.17
1999-01,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,108.06,108.06,108.06
1999-04,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,95.85,98.91,98.91,98.91
1999-07,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,106.03,106.03,106.03
1999-10,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,106.33,106.33,106.33
2000-01,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,105.48,107.37,107.37,107.37
2000-04,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,95.72,97.34,97.34,97.34
2000-07,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,104.42,104.42,104.42
2000-10,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,103.99,103.99,103.99
2001-01,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,104.31,107.01,107.01,107.01
2001-04,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,97.28,97.28,97.28
2001-07,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,104.55,104.55,104.55
2001-10,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,104.18,104.18,104.18
2002-01,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,102.86,105.74,105.74,105.74
2002-04,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,97.11,97.11,97.11
2002-07,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,104.44,104.44,104.44
2002-10,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.16,103.83,103.83,103.83
2003-01,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,106.00,106.00,106.00
2003-04,94.54,94.54,94.54,94.54,94.54,94.54,94.54,94.54,94.54,94.54,94.54,94.54,96.80,96.80,96.80
2003-07,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,104.39,104.39,104.39
2003-10,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,101.21,103.51,103.51,103.51
2004-01,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,106.06,106.06,106.06
2004-04,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,94.37,96.10,96.10,96.10
2004-07,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,103.39,103.39,103.39
2004-10,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,102.35,103.99,103.99,103.99
2005-01,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.36,103.36,103.36
2005-04,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,94.78,95.82,95.82,95.82
2005-07,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,102.42,102.42,102.42
2005-10,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,102.96,102.96,102.96
2006-01,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,106.62,106.62,106.62
2006-04,93.73,93.73,93.73,93.73,93.73,93.73,93.73,93.73,93.73,93.73,93.73,93.73,96.96,96.96,96.96
2006-07,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,103.75,103.75,103.75
2006-10,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,104.45,104.45,104.45
2007-01,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,102.93,106.49,106.49,106.49
2007-04,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,93.38,96.87,96.87,96.87
2007-07,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,103.18,103.18,103.18
2007-10,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,99.58,103.60,103.60,103.60
2008-01,101.62,101.62,101.62,101.62,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,105.14,105.14,105.14
2008-04,93.68,93.68,93.68,93.68,93.65,93.65,93.65,93.65,93.65,93.65,93.65,93.65,96.05,96.05,96.05
2008-07,98.94,98.94,98.94,98.94,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,101.85,101.85,101.85
2008-10,99.06,99.06,99.06,99.06,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.02,101.85,101.85,101.85
2009-01,99.66,99.66,99.66,99.66,99.63,99.63,99.63,99.63,99.58,99.58,99.58,99.58,102.06,102.06,102.06
2009-04,91.10,91.10,91.10,91.10,91.07,91.07,91.07,91.07,91.02,91.02,91.02,91.02,92.80,92.80,92.80
2009-07,97.29,97.29,97.29,97.29,97.23,97.23,97.23,97.23,97.15,97.15,97.15,97.15,99.84,99.84,99.84
2009-10,99.00,99.00,99.00,99.00,99.19,99.19,99.19,99.19,98.89,98.89,98.89,98.89,99.93,99.93,99.93
2010-01,100.88,100.88,100.88,100.88,100.90,100.90,100.90,100.90,100.44,100.44,100.44,100.44,102.49,102.49,102.49
2010-04,92.11,92.11,92.11,92.11,92.20,92.20,92.20,92.20,91.89,91.89,91.89,91.89,94.29,94.29,94.29
2010-07,98.29,98.29,98.29,98.29,98.37,98.37,98.37,98.37,98.05,98.05,98.05,98.05,101.03,101.03,101.03
2010-10,99.38,99.38,99.38,99.38,99.41,99.41,99.41,99.41,99.06,99.06,99.06,99.06,102.25,102.25,102.25
2011-01,100.24,100.74,100.77,100.95,100.85,100.85,100.85,100.85,100.75,100.75,100.75,100.75,103.61,103.61,103.61
2011-04,91.31,91.95,91.89,91.69,91.56,91.56,91.56,91.56,91.44,91.44,91.44,91.44,94.56,94.56,94.56
2011-07,,97.93,98.02,97.84,97.66,97.66,97.66,97.66,97.63,97.63,97.63,97.63,101.28,101.28,101.28
2011-10,,,98.64,98.38,98.55,98.55,98.55,98.55,98.14,98.14,98.14,98.14,101.22,101.22,101.22
2012-01,,,,100.62,100.82,100.52,100.56,100.62,100.36,100.36,100.36,100.36,103.19,103.19,103.19
2012-04,,,,,91.31,91.07,91.12,91.07,90.95,90.95,90.95,90.95,93.66,93.66,93.66
2012-07,,,,,,97.21,97.28,97.28,97.46,97.46,97.46,97.46,100.66,100.66,100.66
2012-10,,,,,,,97.95,97.79,97.77,97.77,97.77,97.77,100.68,100.68,100.68
2013-01,,,,,,,,99.26,98.82,98.43,98.30,98.26,100.97,100.97,100.97
2013-04,,,,,,,,,90.31,90.24,90.40,90.36,92.73,92.73,92.73
2013-07,,,,,,,,,,96.95,97.01,96.97,100.09,100.09,100.09
2013-10,,,,,,,,,,,97.34,97.36,100.02,100.02,100.02
2014-01,,,,,,,,,,,,99.89,102.26,102.67,102.59
2014-04,,,,,,,,,,,,,92.97,93.08,93.22
2014-07,,,,,,,,,,,,,,100.29,100.53
2014-10,,,,,,,,,,,,,,,100.51
