"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
2000-01,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,15.770,15.770,15.770
2000-04,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.176,16.176,16.176
2000-07,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,17.21,16.622,16.622,16.622
2000-10,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,16.874,16.874,16.874
2001-01,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,17.53,16.977,16.977,16.977
2001-04,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.75,17.126,17.126,17.126
2001-07,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.170,17.170,17.170
2001-10,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,18.09,17.223,17.223,17.223
2002-01,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,17.295,17.295,17.295
2002-04,18.05,18.05,18.05,18.05,18.06,18.06,18.06,18.06,18.06,18.06,18.06,18.06,17.330,17.330,17.330
2002-07,18.17,18.17,18.17,18.17,18.18,18.18,18.18,18.18,18.18,18.18,18.18,18.18,17.472,17.472,17.472
2002-10,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,18.47,17.734,17.734,17.734
2003-01,18.38,18.38,18.38,18.38,18.37,18.37,18.37,18.37,18.38,18.38,18.38,18.38,17.585,17.585,17.585
2003-04,18.39,18.39,18.39,18.39,18.40,18.40,18.40,18.40,18.40,18.40,18.40,18.40,17.587,17.587,17.587
2003-07,18.42,18.42,18.42,18.42,18.43,18.43,18.43,18.43,18.42,18.42,18.42,18.42,17.839,17.839,17.839
2003-10,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,19.00,18.391,18.391,18.391
2004-01,19.12,19.12,19.12,19.12,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,18.594,18.594,18.594
2004-04,19.13,19.13,19.13,19.13,19.14,19.14,19.14,19.14,19.13,19.13,19.13,19.13,18.689,18.689,18.689
2004-07,19.08,19.08,19.08,19.08,19.09,19.09,19.09,19.09,19.09,19.09,19.09,19.09,18.767,18.767,18.767
2004-10,19.01,19.01,19.01,19.01,19.02,19.02,19.02,19.02,19.02,19.02,19.02,19.02,18.608,18.608,18.608
2005-01,19.38,19.38,19.38,19.38,19.37,19.37,19.37,19.37,19.38,19.38,19.38,19.38,19.183,19.183,19.183
2005-04,19.41,19.41,19.41,19.41,19.42,19.42,19.42,19.42,19.41,19.41,19.41,19.41,19.226,19.226,19.226
2005-07,19.41,19.41,19.41,19.41,19.42,19.42,19.42,19.42,19.41,19.41,19.41,19.41,19.366,19.366,19.366
2005-10,19.57,19.57,19.57,19.57,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.533,19.533,19.533
2006-01,19.81,19.81,19.81,19.81,19.79,19.79,19.79,19.79,19.80,19.80,19.80,19.80,19.743,19.743,19.743
2006-04,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.20,20.384,20.384,20.384
2006-07,20.66,20.66,20.66,20.66,20.67,20.67,20.67,20.67,20.66,20.66,20.66,20.66,21.155,21.155,21.155
2006-10,20.80,20.80,20.80,20.80,20.81,20.81,20.81,20.81,20.80,20.80,20.80,20.80,21.341,21.341,21.341
2007-01,21.33,21.33,21.33,21.33,21.31,21.31,21.31,21.31,21.30,21.30,21.30,21.30,21.670,21.670,21.670
2007-04,21.66,21.66,21.66,21.66,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65,22.155,22.155,22.155
2007-07,22.00,22.00,22.00,22.00,22.01,22.01,22.01,22.01,22.01,22.01,22.01,22.01,22.610,22.610,22.610
2007-10,22.40,22.40,22.40,22.40,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.937,22.937,22.937
2008-01,23.03,23.03,23.03,23.03,23.10,23.10,23.10,23.10,23.08,23.08,23.08,23.08,23.369,23.369,23.369
2008-04,23.45,23.45,23.45,23.45,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.601,23.601,23.601
2008-07,23.81,23.81,23.81,23.81,23.91,23.91,23.91,23.91,23.92,23.92,23.92,23.92,23.906,23.906,23.906
2008-10,24.02,24.02,24.02,24.02,24.14,24.14,24.14,24.14,24.15,24.15,24.15,24.15,24.178,24.178,24.178
2009-01,23.52,23.52,23.52,23.52,23.60,23.60,23.60,23.60,23.56,23.56,23.56,23.56,23.767,23.767,23.767
2009-04,23.36,23.36,23.36,23.36,23.45,23.45,23.45,23.45,23.44,23.44,23.44,23.44,23.486,23.486,23.486
2009-07,23.39,23.39,23.39,23.39,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.48,23.464,23.464,23.464
2009-10,23.77,23.77,23.77,23.77,23.88,23.88,23.88,23.88,23.90,23.90,23.90,23.90,23.975,23.975,23.975
2010-01,24.24,24.24,24.24,24.24,24.26,24.26,24.26,24.26,24.31,24.31,24.31,24.31,24.648,24.648,24.648
2010-04,24.92,24.92,24.92,24.92,25.02,25.02,25.02,25.02,25.09,25.09,25.09,25.09,25.182,25.182,25.182
2010-07,25.45,25.45,25.45,25.45,25.57,25.57,25.57,25.57,25.61,25.61,25.61,25.61,25.576,25.576,25.576
2010-10,25.85,25.85,25.85,25.85,26.02,26.02,26.02,26.02,26.04,26.04,26.04,26.04,26.070,26.070,26.070
2011-01,26.81,26.81,26.79,26.79,26.88,26.88,26.88,26.88,26.80,26.80,26.80,26.80,26.800,26.800,26.800
2011-04,27.37,27.20,27.23,27.24,27.49,27.49,27.49,27.49,27.36,27.36,27.36,27.36,27.195,27.195,27.195
2011-07,,27.51,27.71,27.71,28.00,28.00,28.00,28.00,27.84,27.84,27.84,27.84,27.576,27.576,27.576
2011-10,,,27.86,27.91,28.34,28.34,28.34,28.34,28.10,28.10,28.10,28.10,27.889,27.889,27.889
2012-01,,,,28.86,29.05,29.00,28.99,28.99,28.70,28.70,28.70,28.70,28.565,28.565,28.565
2012-04,,,,,29.32,29.30,29.28,29.28,29.03,29.03,29.03,29.03,28.699,28.699,28.699
2012-07,,,,,,29.55,29.58,29.62,29.40,29.40,29.40,29.40,29.083,29.083,29.083
2012-10,,,,,,,29.85,29.93,29.90,29.90,29.90,29.90,29.328,29.328,29.328
2013-01,,,,,,,,30.66,30.41,30.37,30.36,30.35,29.602,29.602,29.602
2013-04,,,,,,,,,30.82,30.86,30.87,30.89,29.779,29.779,29.779
2013-07,,,,,,,,,,30.94,31.01,31.07,29.939,29.939,29.939
2013-10,,,,,,,,,,,31.32,31.34,30.369,30.369,30.369
2014-01,,,,,,,,,,,,32.47,30.963,30.957,30.964
2014-04,,,,,,,,,,,,,31.531,31.547,31.551
2014-07,,,,,,,,,,,,,,31.867,31.822
2014-10,,,,,,,,,,,,,,,32.210
