"",2011-09-01,2011-11-24,2012-02-24,2012-05-24,2012-08-23,2012-11-23,2013-02-22,2013-05-24,2013-08-23,2013-11-22,2014-02-25,2014-05-23,2014-09-01,2014-11-25,2015-02-24
1997-07,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.123,1.123,1.123
1997-10,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.132,1.130,1.130,1.130
1998-01,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.119,1.118,1.118,1.118
1998-04,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.120,1.120,1.120
1998-07,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.125,1.126,1.126,1.126
1998-10,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.136,1.136,1.136
1999-01,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.124,1.124,1.124
1999-04,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.120,1.120,1.120
1999-07,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.133,1.131,1.131,1.131
1999-10,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.148,1.149,1.149,1.149
2000-01,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.143,1.149,1.149,1.149
2000-04,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.145,1.150,1.150,1.150
2000-07,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.156,1.156,1.156
2000-10,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.162,1.164,1.164,1.164
2001-01,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.154,1.154,1.154
2001-04,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.152,1.152,1.152
2001-07,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.154,1.157,1.157,1.157
2001-10,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.169,1.170,1.170,1.170
2002-01,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.159,1.163,1.163,1.163
2002-04,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.158,1.158,1.158
2002-07,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.151,1.158,1.158,1.158
2002-10,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.155,1.160,1.160,1.160
2003-01,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.139,1.143,1.143,1.143
2003-04,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.127,1.131,1.131,1.131
2003-07,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.121,1.127,1.127,1.127
2003-10,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.124,1.128,1.128,1.128
2004-01,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.114,1.115,1.115,1.115
2004-04,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.109,1.109,1.109
2004-07,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.107,1.111,1.111,1.111
2004-10,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.116,1.118,1.118,1.118
2005-01,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.105,1.106,1.106,1.106
2005-04,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.096,1.099,1.099,1.099
2005-07,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.099,1.099,1.099
2005-10,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.099,1.102,1.102,1.102
2006-01,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093,1.093
2006-04,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.086,1.088,1.088,1.088
2006-07,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.085,1.089,1.089,1.089
2006-10,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.088,1.091,1.091,1.091
2007-01,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.075,1.077,1.077,1.077
2007-04,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.068,1.069,1.069,1.069
2007-07,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.063,1.065,1.065,1.065
2007-10,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.071,1.073,1.073,1.073
2008-01,1.063,1.063,1.063,1.063,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.054,1.061,1.061,1.061
2008-04,1.057,1.057,1.057,1.057,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.046,1.057,1.057,1.057
2008-07,1.065,1.065,1.065,1.065,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.048,1.062,1.062,1.062
2008-10,1.082,1.082,1.082,1.082,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.059,1.077,1.077,1.077
2009-01,1.074,1.074,1.074,1.074,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.069,1.069,1.069
2009-04,1.070,1.070,1.070,1.070,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.051,1.066,1.066,1.066
2009-07,1.072,1.072,1.072,1.072,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.056,1.069,1.069,1.069
2009-10,1.079,1.079,1.079,1.079,1.066,1.066,1.066,1.066,1.066,1.066,1.066,1.066,1.074,1.074,1.074
2010-01,1.069,1.069,1.069,1.069,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.063,1.063,1.063
2010-04,1.066,1.066,1.066,1.066,1.054,1.054,1.054,1.054,1.052,1.052,1.052,1.052,1.059,1.059,1.059
2010-07,1.069,1.069,1.069,1.069,1.058,1.058,1.058,1.058,1.055,1.055,1.055,1.055,1.059,1.059,1.059
2010-10,1.077,1.077,1.077,1.077,1.067,1.067,1.067,1.067,1.064,1.064,1.064,1.064,1.063,1.063,1.063
2011-01,1.069,1.069,1.069,1.069,1.057,1.057,1.057,1.057,1.052,1.052,1.052,1.052,1.052,1.052,1.052
2011-04,1.066,1.067,1.067,1.067,1.053,1.053,1.053,1.053,1.047,1.047,1.047,1.047,1.047,1.047,1.047
2011-07,,1.068,1.067,1.068,1.054,1.054,1.054,1.054,1.047,1.047,1.047,1.047,1.049,1.049,1.049
2011-10,,,1.076,1.078,1.063,1.063,1.063,1.063,1.055,1.055,1.055,1.055,1.056,1.056,1.056
2012-01,,,,1.072,1.057,1.056,1.056,1.056,1.048,1.048,1.048,1.048,1.048,1.048,1.048
2012-04,,,,,1.052,1.052,1.053,1.053,1.045,1.045,1.045,1.045,1.044,1.044,1.044
2012-07,,,,,,1.053,1.055,1.055,1.048,1.048,1.048,1.048,1.048,1.048,1.048
2012-10,,,,,,,1.063,1.065,1.056,1.056,1.056,1.056,1.055,1.055,1.055
2013-01,,,,,,,,1.057,1.048,1.048,1.048,1.048,1.047,1.047,1.047
2013-04,,,,,,,,,1.043,1.043,1.043,1.043,1.045,1.045,1.045
2013-07,,,,,,,,,,1.042,1.041,1.042,1.048,1.048,1.048
2013-10,,,,,,,,,,,1.051,1.051,1.056,1.056,1.056
2014-01,,,,,,,,,,,,1.041,1.047,1.046,1.046
2014-04,,,,,,,,,,,,,1.043,1.042,1.042
2014-07,,,,,,,,,,,,,,1.042,1.042
2014-10,,,,,,,,,,,,,,,1.051
