"",2007-05-22,2007-08-21,2007-11-20,2008-02-21,2008-05-21,2008-08-21,2008-11-18,2009-02-19,2009-05-20,2009-08-20,2009-11-19,2010-02-18,2010-05-19,2010-08-18,2010-11-18,2011-02-17,2011-05-19,2011-08-18,2011-11-17,2012-02-16,2012-05-16,2012-08-16,2012-11-15,2013-02-19,2013-05-16,2013-08-20,2013-11-19,2014-02-18,2014-05-20,2014-08-21,2014-11-18
1995-04,3297.7304,3297.6962,3297.6962,3297.6962,3297.6962,3295.3341,3295.3341,3295.3341,3295.3341,3295.4267,3295.4267,3295.4267,3295.4441,3296.6363,3296.6363,3296.6363,3295.6917,3227.4500,3227.4458,3227.4500,3227.4500,3227.7800,3227.7800,3227.7799,3227.7799,3227.3580,3227.3580,3227.3580,3227.3580,3208.7834,3208.7834
1995-07,3281.5331,3281.3218,3281.3218,3281.3218,3281.3218,3283.5897,3283.5897,3283.5897,3283.5897,3284.5485,3284.5485,3284.5485,3284.4807,3286.7238,3286.7238,3286.7238,3285.5164,3201.3600,3201.3568,3201.3600,3201.3600,3201.4600,3201.4600,3201.4576,3201.4576,3201.5315,3201.5315,3201.5315,3201.5315,3201.0277,3201.0277
1995-10,3208.8916,3208.1091,3208.1091,3208.1091,3208.1091,3208.0728,3208.0728,3208.0728,3208.0728,3208.1694,3208.1694,3208.1694,3208.2163,3208.3490,3208.3490,3208.3490,3207.3376,3133.2800,3133.2847,3133.2800,3133.2800,3133.5300,3133.5300,3133.5317,3133.5317,3133.3106,3133.3106,3133.3106,3133.3106,3144.4633,3144.4633
1996-01,3154.1443,3153.4374,3153.4374,3153.4374,3153.4374,3150.2892,3150.2892,3150.2892,3150.2892,3149.4043,3149.4043,3149.4043,3149.3887,3151.1317,3151.1317,3151.1317,3153.1004,3100.3000,3100.3016,3100.3000,3100.3000,3100.4000,3100.4000,3100.4013,3100.4013,3100.4665,3100.4665,3100.4665,3100.4665,3127.0109,3127.0109
1996-04,3120.7083,3120.9476,3120.9476,3120.9476,3120.9476,3118.5047,3118.5047,3118.5047,3118.5047,3119.1515,3119.1515,3119.1515,3119.1828,3120.3591,3120.3591,3120.3591,3119.8461,3056.5100,3056.5119,3056.5100,3056.5100,3056.8800,3056.8800,3056.8837,3056.8837,3056.7354,3056.7354,3056.7354,3056.7354,3093.3834,3093.3834
1996-07,3087.2057,3086.8209,3086.8209,3086.8209,3086.8209,3089.1462,3089.1462,3089.1462,3089.1462,3090.2452,3090.2452,3090.2452,3090.2004,3091.9249,3091.9249,3091.9249,3091.0538,3039.2300,3039.2346,3039.2300,3039.2300,3040.0800,3040.0800,3040.0799,3040.0799,3039.6928,3039.6928,3039.6928,3039.6928,3073.5745,3073.5745
1996-10,3065.3708,3064.6122,3064.6122,3064.6122,3064.6122,3064.3116,3064.3116,3064.3116,3064.3116,3064.7623,3064.7623,3064.7623,3064.7915,3065.4772,3065.4772,3065.4772,3064.8926,2993.5500,2993.5483,2993.5500,2993.5500,2992.6900,2992.6900,2992.6914,2992.6914,2992.7348,2992.7348,2992.7348,2992.7348,3030.8972,3030.8972
1997-01,3050.3439,3049.7121,3049.7121,3049.7121,3049.7121,3047.5108,3047.5108,3047.5108,3047.5108,3046.5494,3046.5494,3046.5494,3046.5322,3048.0356,3048.0356,3048.0356,3049.0137,2929.8100,2929.8140,2929.8100,2929.8100,2930.1200,2930.1200,2930.1219,2930.1219,2930.2277,2930.2277,2930.2277,2930.2277,2952.8019,2952.8019
1997-04,3046.7028,3047.2058,3047.2058,3047.2058,3047.2058,3044.6742,3044.6742,3044.6742,3044.6742,3045.3794,3045.3794,3045.3794,3045.3895,3046.6145,3046.6145,3046.6145,3046.5277,3029.3900,3029.3865,3029.3900,3029.3900,3029.8400,3029.8400,3029.8392,3029.8392,3029.8863,3029.8863,3029.8863,3029.8863,3054.8452,3054.8452
1997-07,3046.0710,3045.4721,3045.4721,3045.4721,3045.4721,3047.0548,3047.0548,3047.0548,3047.0548,3047.7935,3047.7935,3047.7935,3047.7790,3049.1885,3049.1885,3049.1885,3048.6237,2997.7300,2997.7343,2997.7300,2997.7300,2999.4000,2999.4000,2999.3979,2999.3979,2998.4525,2998.4525,2998.4525,2998.4525,3025.7982,3025.7982
1997-10,3050.4405,3049.6664,3049.6664,3049.6664,3049.6664,3049.3449,3049.3449,3049.3449,3049.3449,3049.9937,3049.9937,3049.9937,3050.0154,3051.1868,3051.1868,3051.1868,3050.8603,2989.8700,2989.8745,2989.8700,2989.8700,2987.8900,2987.8900,2987.8940,2987.8940,2988.2370,2988.2370,2988.2370,2988.2370,3012.4088,3012.4088
1998-01,3060.1800,3059.3491,3059.3491,3059.3491,3059.3491,3058.0962,3058.0962,3058.0962,3058.0962,3057.5411,3057.5411,3057.5411,3057.5298,3058.8597,3058.8597,3058.8597,3059.3302,2974.8300,2974.8268,2974.8300,2974.8300,2975.3400,2975.3400,2975.3350,2975.3350,2975.5572,2975.5572,2975.5572,2975.5572,3000.3502,3000.3502
1998-04,3059.8964,3060.7011,3060.7011,3060.7011,3060.7011,3057.8453,3057.8453,3057.8453,3057.8453,3058.5276,3058.5276,3058.5276,3058.5202,3059.7637,3059.7637,3059.7637,3059.8933,2990.7300,2990.7349,2990.7300,2990.7300,2991.2200,2991.2200,2991.2213,2991.2213,2991.3743,2991.3743,2991.3743,2991.3743,3028.4919,3028.4919
1998-07,3047.1487,3046.3880,3046.3880,3046.3880,3046.3880,3047.4709,3047.4709,3047.4709,3047.4709,3047.8729,3047.8729,3047.8729,3047.8763,3045.9537,3045.9537,3045.9537,3045.5410,2991.8500,2991.8495,2991.8500,2991.8500,2994.2800,2994.2800,2994.2805,2994.2805,2992.8035,2992.8035,2992.8035,2992.8035,3037.0758,3037.0758
1998-10,3047.6630,3046.8956,3046.8956,3046.8956,3046.8956,3046.4420,3046.4420,3046.4420,3046.4420,3047.1993,3047.1993,3047.1993,3047.2145,3048.5435,3048.5435,3048.5435,3048.3561,3024.0400,3024.0416,3024.0400,3024.0400,3021.0600,3021.0600,3021.0610,3021.0610,3021.7198,3021.7198,3021.7198,3021.7198,3062.1608,3062.1608
1999-01,3025.2874,3024.4864,3024.4864,3024.4864,3024.4864,3023.9060,3023.9060,3023.9060,3023.9060,3023.6090,3023.6090,3023.6090,3023.6430,3024.9169,3024.9169,3024.9169,3025.0909,2952.6900,2952.6945,2952.6900,2952.6900,2953.3300,2953.3300,2953.3308,2953.3308,2953.6346,2953.6346,2953.6346,2953.6346,2990.2001,2990.2001
1999-04,2984.9651,2985.7315,2985.7315,2985.7315,2985.7315,2983.1084,2983.1084,2983.1084,2983.1084,2983.6316,2983.6316,2983.6316,2983.5970,2984.8582,2984.8582,2984.8582,2985.0635,2948.7000,2948.6987,2948.7000,2948.7000,2949.2200,2949.2200,2949.2249,2949.2249,2949.0752,2949.0752,2949.0752,2949.0752,2999.1867,2999.1867
1999-07,2989.4155,2988.6841,2988.6841,2988.6841,2988.6841,2988.7720,2988.7720,2988.7720,2988.7720,2988.9184,2988.9184,2988.9184,2988.8990,2986.9440,2986.9440,2986.9440,2986.6148,2947.7200,2947.7193,2947.7200,2947.7200,2950.1400,2950.1400,2950.1402,2950.1402,2948.8078,2948.8078,2948.8078,2948.8078,2985.4861,2985.4861
1999-10,2997.8787,2997.1671,2997.1671,2997.1671,2997.1671,2996.8957,2996.8957,2996.8957,2996.8957,2997.7019,2997.7019,2997.7019,2997.7219,2995.9975,2995.9975,2995.9975,2995.9474,2998.7500,2998.7519,2998.7500,2998.7500,2995.6100,2995.6100,2995.6081,2995.6081,2996.3533,2996.3533,2996.3533,2996.3533,3034.0099,3034.0099
2000-01,2999.1994,2998.2317,2998.2317,2998.2317,2998.2317,2997.8331,2997.8331,2997.8331,2997.8331,2997.6838,2997.6838,2997.6838,2997.7709,2999.1128,2999.1128,2999.1128,2999.3583,2975.4400,2975.4416,2975.4400,2975.4400,2976.1100,2976.1100,2976.1077,2976.1077,2976.4305,2976.4305,2976.4305,2976.4305,3015.9713,3015.9713
2000-04,3006.5044,3007.1407,3007.1407,3007.1407,3007.1407,3004.5892,3004.5892,3004.5892,3004.5892,3004.8336,3004.8336,3004.8336,3004.7915,3006.0387,3006.0387,3006.0387,3005.9144,2956.0500,2956.0497,2956.0500,2956.0500,2956.7700,2956.7700,2956.7731,2956.7731,2956.0276,2956.0276,2956.0276,2956.0276,2987.0177,2987.0177
2000-07,3002.4161,3001.7701,3001.7701,3001.7701,3001.7701,3001.6822,3001.6822,3001.6822,3001.6822,3002.2237,3002.2237,3002.2237,3002.1504,3003.2561,3003.2561,3003.2561,3003.0051,2941.2100,2941.2121,2941.2100,2941.2100,2943.0700,2943.0700,2943.0749,2943.0749,2942.4746,2942.4746,2942.4746,2942.4746,2983.7468,2983.7468
2000-10,3004.6249,3003.9127,3003.9127,3003.9127,3003.9127,3003.4372,3003.4372,3003.4372,3003.4372,3004.1281,3004.1281,3004.1281,3004.1563,3005.6890,3005.6890,3005.6890,3005.8187,2940.9300,2940.9300,2940.9300,2940.9300,2938.1200,2938.1200,2938.1188,2938.1188,2938.7112,2938.7112,2938.7112,2938.7112,2983.4482,2983.4482
2001-01,3001.2800,3000.1737,3000.1737,3000.1737,3000.1737,2999.7149,2999.7149,2999.7149,2999.7149,2999.4024,2999.4024,2999.4024,2999.5837,3001.1212,3001.1212,3001.1212,3001.5198,2956.2100,2956.2144,2956.2100,2956.2100,2956.9200,2956.9200,2956.9153,2956.9153,2957.1173,2957.1173,2957.1173,2957.1173,3003.5431,3003.5431
2001-04,2989.1338,2989.1668,2989.1668,2989.1668,2989.1668,2987.3136,2987.3136,2987.3136,2987.3136,2987.0524,2987.0524,2987.0524,2986.9622,2988.0416,2988.0416,2988.0416,2987.4559,2933.0400,2933.0448,2933.0400,2933.0400,2933.9300,2933.9300,2933.9291,2933.9291,2932.4404,2932.4404,2932.4404,2932.4404,2979.9239,2979.9239
2001-07,2965.6604,2965.5608,2965.5608,2965.5608,2965.5608,2965.1348,2965.1348,2965.1348,2965.1348,2966.4045,2966.4045,2966.4045,2966.2814,2967.2929,2967.2929,2967.2929,2967.2072,2903.3700,2903.3714,2903.3700,2903.3700,2903.9100,2903.9100,2903.9125,2903.9125,2904.4657,2904.4657,2904.4657,2904.4657,2950.1021,2950.1021
2001-10,2937.5559,2937.1347,2937.1347,2937.1347,2937.1347,2936.4275,2936.4275,2936.4275,2936.4275,2937.0148,2937.0148,2937.0148,2937.0468,2938.5495,2938.5495,2938.5495,2938.8221,2874.5700,2874.5749,2874.5700,2874.5700,2872.8900,2872.8900,2872.8875,2872.8875,2873.2049,2873.2049,2873.2049,2873.2049,2925.6718,2925.6718
2002-01,2913.9370,2912.1697,2912.1697,2912.1697,2912.1697,2911.7672,2911.7672,2911.7672,2911.7672,2911.2473,2911.2473,2911.2473,2911.5319,2913.3864,2913.3864,2913.3864,2914.0306,2834.8800,2834.8841,2834.8800,2834.8800,2835.4900,2835.4900,2835.4864,2835.4864,2835.6490,2835.6490,2835.6490,2835.6490,2896.8875,2896.8875
2002-04,2904.1221,2903.6253,2903.6253,2903.6253,2903.6253,2902.5414,2902.5414,2902.5414,2902.5414,2901.7368,2901.7368,2901.7368,2901.5992,2902.5170,2902.5170,2902.5170,2901.4752,2873.3400,2873.3364,2873.3400,2873.3400,2874.3500,2874.3500,2874.3525,2874.3525,2871.9969,2871.9969,2871.9969,2871.9969,2934.2015,2934.2015
2002-07,2880.3094,2880.9526,2880.9526,2880.9526,2880.9526,2880.2380,2880.2380,2880.2380,2880.2380,2882.2520,2882.2520,2882.2520,2882.0556,2882.8847,2882.8847,2882.8847,2882.9024,2846.9600,2846.9608,2846.9600,2846.9600,2846.3700,2846.3700,2846.3675,2846.3675,2847.9630,2847.9630,2847.9630,2847.9630,2902.3808,2902.3808
2002-10,2849.3532,2849.5225,2849.5225,2849.5225,2849.5225,2848.4218,2848.4218,2848.4218,2848.4218,2848.8812,2848.8812,2848.8812,2848.9307,2850.3169,2850.3169,2850.3169,2850.6967,2795.2100,2795.2141,2795.2100,2795.2100,2794.6100,2794.6100,2794.6145,2794.6145,2794.7996,2794.7996,2794.7996,2794.7996,2849.7290,2849.7290
2003-01,2828.2125,2825.0437,2825.0437,2825.0437,2825.0437,2824.8931,2824.8931,2824.8931,2824.8931,2824.2736,2824.2736,2824.2736,2824.7752,2827.1890,2827.1890,2827.1890,2828.0793,2772.9200,2772.9231,2772.9200,2772.9200,2773.3700,2773.3700,2773.3726,2773.3726,2773.5389,2773.5389,2773.5389,2773.5389,2833.1419,2833.1419
2003-04,2802.4405,2801.5417,2801.5417,2801.5417,2801.5417,2801.3246,2801.3246,2801.3246,2801.3246,2800.3293,2800.3293,2800.3293,2800.1863,2800.7069,2800.7069,2800.7069,2799.4771,2761.9500,2761.9454,2761.9500,2761.9500,2762.9400,2762.9400,2762.9405,2762.9405,2760.1068,2760.1068,2760.1068,2760.1068,2815.7041,2815.7041
2003-07,2795.6309,2798.0561,2798.0561,2798.0561,2798.0561,2797.0919,2797.0919,2797.0919,2797.0919,2799.3838,2799.3838,2799.3838,2798.8981,2799.6450,2799.6450,2799.6450,2799.5361,2766.7800,2766.7753,2766.7800,2766.7800,2765.6300,2765.6300,2765.6270,2765.6270,2767.6849,2767.6849,2767.6849,2767.6849,2826.9367,2826.9367
2003-10,2783.4768,2785.1119,2785.1119,2785.1119,2785.1119,2783.2285,2783.2285,2783.2285,2783.2285,2783.7047,2783.7047,2783.7047,2783.8317,2784.9798,2784.9798,2784.9798,2785.4283,2743.8300,2743.8292,2743.8300,2743.8300,2743.9500,2743.9500,2743.9465,2743.9465,2744.1571,2744.1571,2744.1571,2744.1571,2795.2344,2795.2344
2004-01,2784.7095,2777.4247,2777.4247,2777.4247,2777.4247,2778.5391,2778.5391,2778.5391,2778.5391,2777.8148,2777.8148,2777.8148,2778.7643,2781.7326,2781.7326,2781.7326,2783.0513,2749.8200,2749.8211,2749.8200,2749.8200,2750.0500,2750.0500,2750.0466,2750.0466,2750.4032,2750.4032,2750.4032,2750.4032,2793.3358,2793.3358
2004-04,2764.3668,2762.6607,2762.6607,2762.6607,2762.6607,2761.4094,2761.4094,2761.4094,2761.4094,2760.4057,2760.4057,2760.4057,2760.2144,2760.2544,2760.2544,2760.2544,2758.9225,2739.8300,2739.8297,2739.8300,2739.8300,2740.9000,2740.9000,2740.9033,2740.9033,2737.9196,2737.9196,2737.9196,2737.9196,2782.4368,2782.4368
2004-07,2760.1591,2763.9381,2763.9381,2763.9381,2763.9381,2761.9712,2761.9712,2761.9712,2761.9712,2764.3421,2764.3421,2764.3421,2763.3915,2761.2868,2761.2868,2761.2868,2760.8036,2741.9500,2741.9542,2741.9500,2741.9500,2741.0300,2741.0300,2741.0310,2741.0310,2742.9024,2742.9024,2742.9024,2742.9024,2778.5100,2778.5100
2004-10,2748.3418,2751.2834,2751.2834,2751.2834,2751.2834,2748.7185,2748.7185,2748.7185,2748.7185,2749.2141,2749.2141,2749.2141,2749.4064,2747.4301,2747.4301,2747.4301,2747.9264,2765.4400,2765.4410,2765.4400,2765.4400,2765.4700,2765.4700,2765.4739,2765.4739,2765.8296,2765.8296,2765.8296,2765.8296,2801.3757,2801.3757
2005-01,2728.8339,2722.2213,2722.2213,2722.2213,2722.2213,2721.0877,2721.0877,2721.0877,2721.0877,2720.9277,2720.9277,2720.9277,2722.5440,2726.0291,2726.0291,2726.0291,2727.9431,2653.9300,2653.9268,2653.9300,2653.9300,2653.9900,2653.9900,2653.9883,2653.9883,2654.5769,2654.5769,2654.5769,2654.5769,2664.6358,2664.6358
2005-04,2718.5379,2714.0824,2714.0824,2714.0824,2714.0824,2709.2155,2709.2155,2709.2155,2709.2155,2708.9223,2708.9223,2708.9223,2708.6083,2707.9027,2707.9027,2707.9027,2706.7085,2732.2900,2732.2891,2732.2900,2732.2900,2733.3100,2733.3100,2733.3142,2733.3142,2730.8544,2730.8544,2730.8544,2730.8544,2768.9198,2768.9198
2005-07,2696.3857,2700.3504,2700.3504,2700.3504,2700.3504,2695.0351,2695.0351,2695.0351,2695.0351,2697.9334,2697.9334,2697.9334,2696.4801,2697.4265,2697.4265,2697.4265,2696.2643,2673.7400,2673.7352,2673.7400,2673.7400,2673.2700,2673.2700,2673.2657,2673.2657,2674.2629,2674.2629,2674.2629,2674.2629,2720.3162,2720.3162
2005-10,2706.6507,2706.0105,2706.0105,2706.0105,2706.0105,2699.9377,2699.9377,2699.9377,2699.9377,2700.6197,2700.6197,2700.6197,2700.7707,2701.7428,2701.7428,2701.7428,2702.1852,2675.6400,2675.6416,2675.6400,2675.6400,2675.4200,2675.4200,2675.4237,2675.4237,2675.9004,2675.9004,2675.9004,2675.9004,2717.7494,2717.7494
2006-01,2682.4108,2666.5721,2666.5721,2666.5721,2666.5721,2665.8404,2665.8404,2665.8404,2665.8404,2666.3113,2666.3113,2666.3113,2668.8005,2672.5239,2672.5239,2672.5239,2675.2839,2674.5300,2674.5304,2674.5300,2674.5300,2674.2800,2674.2800,2674.2826,2674.2826,2675.3622,2675.3622,2675.3622,2675.3622,2730.7844,2730.7844
2006-04,2695.1210,2687.9774,2687.9774,2687.9774,2687.9774,2681.5151,2681.5151,2681.5151,2681.5151,2682.4544,2682.4544,2682.4544,2681.8889,2680.2819,2680.2819,2680.2819,2679.1637,2659.6500,2659.6492,2659.6500,2659.6500,2660.5300,2660.5300,2660.5335,2660.5335,2659.0257,2659.0257,2659.0257,2659.0257,2715.1982,2715.1982
2006-07,2684.5560,2689.3716,2689.3716,2689.3716,2689.3716,2682.6819,2682.6819,2682.6819,2682.6819,2685.5815,2685.5815,2685.5815,2683.7272,2684.5177,2684.5177,2684.5177,2682.5718,2652.2700,2652.2651,2652.2700,2652.2700,2651.5700,2651.5700,2651.5733,2651.5733,2652.0422,2652.0422,2652.0422,2652.0422,2713.6876,2713.6876
2006-10,2713.7297,2711.6057,2711.6057,2711.6057,2711.6057,2704.6580,2704.6580,2704.6580,2704.6580,2705.5172,2705.5172,2705.5172,2705.4480,2707.2388,2707.2388,2707.2388,2707.5429,2660.6200,2660.6199,2660.6200,2660.6200,2661.0700,2661.0700,2661.0715,2661.0715,2660.6394,2660.6394,2660.6394,2660.6394,2724.2888,2724.2888
2007-01,2746.0904,2740.7117,2736.6959,2737.8075,2735.6070,2718.1364,2718.1364,2718.1364,2718.1364,2714.4337,2714.4337,2714.4337,2717.9724,2711.3689,2711.3689,2711.3689,2715.2914,2698.3000,2698.2957,2698.3000,2698.3000,2697.1500,2697.1500,2697.1473,2697.1473,2699.4376,2699.4376,2699.4376,2699.4376,2755.2603,2755.2603
2007-04,,2727.0949,2735.1151,2734.4077,2728.7496,2723.7616,2723.7616,2723.7616,2723.7616,2721.8751,2721.8751,2721.8751,2721.0555,2718.2641,2718.2641,2718.2641,2717.1664,2707.0700,2707.0708,2707.0700,2707.0700,2707.5100,2707.5100,2707.5073,2707.5073,2707.3733,2707.3733,2707.3733,2707.3733,2758.6484,2758.6484
2007-07,,,2743.7718,2751.0084,2738.0098,2728.1919,2728.1919,2728.1919,2728.1919,2727.7722,2727.7722,2727.7722,2725.4970,2725.6994,2725.6994,2725.6994,2722.6822,2703.2800,2703.2832,2703.2800,2703.2800,2701.9400,2701.9400,2701.9398,2701.9398,2702.1090,2702.1090,2702.1090,2702.1090,2760.1917,2760.1917
2007-10,,,,2783.7914,2774.6545,2744.2797,2744.2797,2744.2797,2744.2797,2743.7194,2743.7194,2743.7194,2743.2755,2746.4925,2746.4925,2746.4925,2746.6848,2707.1400,2707.1445,2707.1400,2707.1400,2709.6000,2709.6000,2709.6014,2709.6014,2706.8718,2706.8718,2706.8718,2706.8718,2771.6137,2771.6137
