"",2005-05-24,2005-08-23,2005-11-22,2006-02-22,2006-05-23,2006-08-24,2006-11-23,2007-02-22,2007-05-24,2007-08-23,2007-11-22,2008-02-26,2008-05-27,2008-08-26,2008-11-25,2009-02-25,2009-05-26,2009-08-25,2009-11-24,2010-02-24,2010-05-21,2010-08-24,2010-11-23,2011-02-24,2011-05-24
1997-07,57.10,57.11,57.11,57.11,57.11,57.12,57.12,57.12,57.12,57.11,57.11,57.11,57.11,57.09,57.09,57.09,57.09,57.12,57.12,57.12,57.12,57.10,57.10,57.10,57.10
1997-10,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.59,57.59,57.59,57.59,57.58,57.58,57.58,57.58,57.58,57.58,57.58,57.58
1998-01,57.58,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.57,57.55,57.55,57.55,57.55,57.56,57.56,57.56,57.56
1998-04,58.33,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.32,58.31,58.31,58.31,58.31,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.33,58.34
1998-07,59.02,59.04,59.04,59.04,59.04,59.05,59.05,59.05,59.05,59.04,59.04,59.04,59.04,59.01,59.01,59.01,59.01,59.05,59.05,59.05,59.05,59.01,59.01,59.01,59.02
1998-10,59.23,59.22,59.22,59.22,59.22,59.23,59.23,59.23,59.23,59.24,59.24,59.24,59.24,59.25,59.25,59.25,59.25,59.23,59.23,59.23,59.23,59.25,59.25,59.25,59.25
1999-01,59.41,59.39,59.39,59.39,59.39,59.38,59.38,59.38,59.38,59.38,59.38,59.38,59.38,59.39,59.39,59.39,59.39,59.37,59.37,59.37,59.37,59.38,59.38,59.38,59.38
1999-04,60.68,60.65,60.65,60.65,60.65,60.64,60.64,60.64,60.64,60.63,60.63,60.63,60.63,60.66,60.66,60.66,60.66,60.65,60.65,60.65,60.65,60.66,60.66,60.66,60.66
1999-07,60.94,60.97,60.97,60.97,60.97,60.98,60.98,60.98,60.98,60.96,60.96,60.96,60.96,60.93,60.93,60.93,60.93,60.98,60.98,60.98,60.98,60.93,60.93,60.93,60.93
1999-10,61.09,61.09,61.09,61.09,61.09,61.10,61.10,61.10,61.10,61.13,61.13,61.13,61.13,61.14,61.14,61.14,61.14,61.10,61.10,61.10,61.10,61.14,61.14,61.14,61.13
2000-01,61.25,61.22,61.22,61.22,61.22,61.20,61.20,61.20,61.20,61.19,61.19,61.19,61.19,61.20,61.20,61.20,61.20,61.19,61.19,61.19,61.19,61.19,61.19,61.19,61.20
2000-04,61.50,61.47,61.47,61.47,61.47,61.46,61.46,61.46,61.46,61.45,61.45,61.45,61.45,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.47,61.46
2000-07,62.75,62.78,62.78,62.78,62.78,62.79,62.79,62.79,62.79,62.77,62.77,62.77,62.77,62.73,62.73,62.73,62.73,62.80,62.80,62.80,62.80,62.73,62.73,62.73,62.75
2000-10,62.76,62.78,62.78,62.78,62.78,62.80,62.80,62.80,62.80,62.84,62.84,62.84,62.84,62.84,62.84,62.84,62.84,62.79,62.79,62.79,62.79,62.85,62.85,62.85,62.84
2001-01,62.67,62.71,62.71,62.71,62.71,62.67,62.67,62.67,62.67,62.66,62.66,62.66,62.66,62.67,62.67,62.67,62.67,62.66,62.66,62.66,62.66,62.66,62.66,62.66,62.67
2001-04,62.67,62.74,62.74,62.74,62.74,62.72,62.72,62.72,62.72,62.70,62.70,62.70,62.70,62.73,62.73,62.73,62.73,62.72,62.72,62.72,62.72,62.73,62.73,62.73,62.69
2001-07,62.95,63.05,63.05,63.05,63.05,63.07,63.07,63.07,63.07,63.06,63.06,63.06,63.06,63.01,63.01,63.01,63.01,63.09,63.09,63.09,63.09,63.01,63.01,63.01,63.03
2001-10,64.33,64.44,64.44,64.44,64.44,64.48,64.48,64.48,64.48,64.52,64.52,64.52,64.52,64.53,64.53,64.53,64.53,64.47,64.47,64.47,64.47,64.54,64.54,64.54,64.53
2002-01,64.36,64.37,64.37,64.37,64.37,64.38,64.38,64.38,64.38,64.34,64.34,64.34,64.34,64.36,64.36,64.36,64.36,64.36,64.36,64.36,64.36,64.35,64.35,64.35,64.38
2002-04,64.42,64.47,64.47,64.47,64.47,64.47,64.47,64.47,64.47,64.43,64.43,64.43,64.43,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.45,64.40
2002-07,64.44,64.52,64.52,64.52,64.52,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.61,64.57,64.57,64.57,64.57,64.64,64.64,64.64,64.64,64.57,64.57,64.57,64.61
2002-10,65.44,65.68,65.68,65.68,65.68,65.80,65.80,65.80,65.80,65.87,65.87,65.87,65.87,65.88,65.88,65.88,65.88,65.81,65.81,65.81,65.81,65.88,65.88,65.88,65.87
2003-01,65.09,65.02,65.02,65.02,65.02,65.19,65.19,65.19,65.19,65.12,65.12,65.12,65.12,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.14,65.16
2003-04,64.89,64.80,64.80,64.80,64.80,64.94,64.94,64.94,64.94,64.89,64.89,64.89,64.89,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.88,64.83
2003-07,65.81,65.74,65.74,65.74,65.74,66.02,66.02,66.02,66.02,66.06,66.06,66.06,66.06,66.03,66.03,66.03,66.03,66.08,66.08,66.08,66.08,66.03,66.03,66.03,66.06
2003-10,65.10,65.25,65.25,65.25,65.25,65.62,65.62,65.62,65.62,65.69,65.69,65.69,65.69,65.72,65.72,65.72,65.72,65.66,65.66,65.66,65.66,65.71,65.71,65.71,65.71
2004-01,65.30,65.47,65.47,65.47,65.47,65.94,65.94,65.94,65.94,65.81,65.81,65.81,65.81,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.86
2004-04,65.63,65.85,65.85,65.85,65.85,66.27,66.27,66.27,66.27,66.22,66.22,66.22,66.22,66.19,66.19,66.19,66.19,66.20,66.20,66.20,66.20,66.18,66.18,66.18,66.13
2004-07,65.25,65.46,65.46,65.46,65.46,66.17,66.17,66.17,66.17,66.17,66.17,66.17,66.17,66.14,66.14,66.14,66.14,66.18,66.18,66.18,66.18,66.14,66.14,66.14,66.16
2004-10,65.24,65.27,65.27,65.27,65.27,66.08,66.08,66.08,66.08,66.09,66.09,66.09,66.09,66.18,66.18,66.18,66.18,66.13,66.13,66.13,66.13,66.17,66.17,66.17,66.18
2005-01,65.42,65.39,65.40,65.49,65.49,65.86,65.86,65.86,65.86,65.79,65.79,65.79,65.79,65.84,65.84,65.84,65.84,65.79,65.79,65.79,65.79,65.80,65.80,65.80,65.80
2005-04,,65.46,65.38,65.53,65.53,65.87,65.87,65.87,65.87,65.89,65.89,65.89,65.89,65.83,65.83,65.83,65.83,65.81,65.81,65.81,65.81,65.79,65.79,65.79,65.75
2005-07,,,64.79,64.90,64.90,65.47,65.47,65.47,65.47,65.70,65.70,65.70,65.70,65.69,65.69,65.69,65.69,65.70,65.70,65.70,65.70,65.65,65.65,65.65,65.67
2005-10,,,,64.77,64.77,65.31,65.31,65.31,65.31,65.62,65.62,65.62,65.62,65.74,65.74,65.74,65.74,65.63,65.63,65.63,65.63,65.68,65.68,65.68,65.70
2006-01,,,,,65.54,65.68,65.70,65.96,66.00,65.92,65.92,65.92,65.92,65.89,65.89,65.89,65.89,65.83,65.83,65.83,65.83,65.94,65.94,65.94,65.94
2006-04,,,,,,65.77,65.92,66.17,66.20,66.29,66.29,66.29,66.29,66.26,66.26,66.26,66.26,66.12,66.12,66.12,66.12,66.22,66.22,66.22,66.20
2006-07,,,,,,,65.68,65.86,65.85,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.11,66.13
2006-10,,,,,,,,66.17,66.11,66.36,66.36,66.36,66.36,66.52,66.52,66.52,66.52,66.37,66.37,66.37,66.37,66.53,66.53,66.53,66.54
2007-01,,,,,,,,,67.39,67.02,67.31,66.96,66.91,67.01,67.01,67.01,67.01,66.97,66.97,66.97,66.97,66.90,66.90,66.90,66.87
2007-04,,,,,,,,,,66.77,67.16,66.89,66.90,66.88,66.88,66.88,66.88,66.75,66.75,66.75,66.75,66.67,66.67,66.67,66.66
2007-07,,,,,,,,,,,67.40,67.25,67.29,67.35,67.35,67.35,67.35,67.44,67.44,67.44,67.44,67.22,67.22,67.22,67.26
2007-10,,,,,,,,,,,,66.67,66.79,67.18,67.18,67.18,67.18,66.89,66.89,66.89,66.89,66.94,66.94,66.94,66.95
2008-01,,,,,,,,,,,,,68.38,68.47,68.48,68.45,68.46,68.56,68.56,68.56,68.56,68.33,68.33,68.33,68.28
2008-04,,,,,,,,,,,,,,68.94,69.02,69.16,69.27,69.31,69.31,69.31,69.31,69.08,69.08,69.08,69.06
2008-07,,,,,,,,,,,,,,,68.78,69.00,69.02,69.36,69.36,69.36,69.36,68.89,68.89,68.89,68.97
2008-10,,,,,,,,,,,,,,,,70.38,70.23,70.35,70.35,70.35,70.35,70.13,70.13,70.13,70.13
2009-01,,,,,,,,,,,,,,,,,70.31,70.87,71.05,71.06,71.20,71.26,71.26,71.26,71.19
2009-04,,,,,,,,,,,,,,,,,,71.45,71.98,72.01,72.21,72.25,72.25,72.25,72.21
2009-07,,,,,,,,,,,,,,,,,,,73.51,73.54,73.74,73.45,73.45,73.45,73.58
2009-10,,,,,,,,,,,,,,,,,,,,73.52,73.75,73.82,73.82,73.82,73.80
2010-01,,,,,,,,,,,,,,,,,,,,,73.94,74.36,74.50,74.51,74.38
2010-04,,,,,,,,,,,,,,,,,,,,,,75.04,74.84,74.75,74.70
2010-07,,,,,,,,,,,,,,,,,,,,,,,74.95,74.81,74.80
2010-10,,,,,,,,,,,,,,,,,,,,,,,,76.07,75.52
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,75.90
